timestamp,Cpu_php,Net_In_Global,Disque_write_global,Ram_http,Net_Out_Global,Nb_connection_mysql,Nb_process_php,Cpu_http,Cpu_global,Nb_process_http
2021-10-24 02:25:00,27.61,0.02,193.78,4.0,0.03,21.0,101.0,0.39,7.76,345.0
2021-10-24 02:30:00,27.74,0.02,344.62,4.3,0.03,34.0,101.0,2.5,6.16,383.0
2021-10-24 02:35:00,27.77,0.03,271.27,3.8,0.03,22.0,101.0,0.16,6.85,329.0
2021-10-24 02:40:00,27.84,0.02,292.03,3.9,0.03,23.0,101.0,0.05,11.8,354.0
2021-10-24 02:45:00,27.86,0.02,221.63,3.6,0.03,36.0,101.0,0.28,5.93,306.0
2021-10-24 02:50:00,27.99,0.03,366.36,4.3,0.03,25.0,101.0,0.06,10.05,400.0
2021-10-24 02:55:00,27.95,0.02,386.81,4.0,0.03,25.0,101.0,0.36,9.27,347.0
2021-10-24 03:00:00,28.06,0.02,296.24,3.9,0.03,27.0,101.0,0.04,5.47,384.0
2021-10-24 03:05:00,28.07,0.03,394.28,3.9,0.03,25.0,101.0,0.06,5.44,336.0
2021-10-24 03:10:00,28.07,0.02,212.05,4.2,0.03,24.0,101.0,0.04,5.05,379.0
2021-10-24 03:15:00,28.05,0.02,318.12,3.5,0.03,27.0,101.0,0.08,5.88,297.0
2021-10-24 03:20:00,28.11,0.03,238.85,3.6,0.03,36.0,101.0,0.05,5.7,369.0
2021-10-24 03:25:00,28.07,0.02,335.35,3.6,0.03,24.0,101.0,0.11,5.26,310.0
2021-10-24 03:30:00,28.11,0.02,231.23,3.8,0.03,42.0,101.0,0.04,5.89,371.0
2021-10-24 03:35:00,28.07,0.03,342.28,3.3,0.03,29.0,101.0,0.08,6.68,279.0
2021-10-24 03:40:00,28.13,0.02,201.47,3.8,0.03,38.0,101.0,0.04,6.27,394.0
2021-10-24 03:45:00,28.08,0.02,302.62,3.9,0.03,33.0,101.0,0.23,7.33,329.0
2021-10-24 03:50:00,28.14,0.02,204.91,3.6,0.03,40.0,101.0,0.05,8.01,351.0
2021-10-24 03:55:00,28.14,0.02,337.01,3.9,0.03,21.0,101.0,0.38,6.25,336.0
2021-10-24 04:00:00,28.19,0.02,272.02,3.5,0.03,32.0,101.0,0.05,7.48,381.0
2021-10-24 04:05:00,28.15,0.03,364.76,3.1,0.03,29.0,101.0,0.11,6.03,260.0
2021-10-24 04:10:00,28.23,0.02,213.82,3.2,0.03,29.0,101.0,0.08,7.59,344.0
2021-10-24 04:15:00,28.17,0.02,363.21,3.8,0.03,33.0,101.0,0.14,16.1,321.0
2021-10-24 04:20:00,28.24,0.03,300.15,3.2,0.03,29.0,101.0,0.05,6.59,374.0
2021-10-24 04:25:00,28.24,0.02,326.12,3.5,0.03,24.0,101.0,0.05,11.89,297.0
2021-10-24 04:30:00,28.27,0.02,227.38,3.2,0.03,25.0,101.0,0.04,5.88,373.0
2021-10-24 04:35:00,28.26,0.02,332.27,3.6,0.03,25.0,101.0,0.12,5.08,302.0
2021-10-24 04:40:00,28.29,0.02,196.81,3.3,0.03,30.0,101.0,0.07,6.43,358.0
2021-10-24 04:45:00,28.3,0.02,330.72,3.8,0.03,18.0,101.0,0.16,5.73,326.0
2021-10-24 04:50:00,28.35,0.03,225.43,3.5,0.03,34.0,101.0,0.08,7.07,354.0
2021-10-24 04:55:00,28.34,0.02,368.54,3.9,0.03,21.0,101.0,0.23,5.44,331.0
2021-10-24 05:00:00,28.38,0.03,507.8,3.1,0.04,41.0,101.0,0.09,7.45,400.0
2021-10-24 05:05:00,28.38,0.03,391.58,3.8,0.03,19.0,101.0,0.22,5.59,318.0
2021-10-24 05:10:00,28.44,0.02,250.75,3.5,0.03,44.0,101.0,0.02,6.42,381.0
2021-10-24 05:15:00,28.44,0.02,321.22,4.0,0.03,19.0,101.0,0.36,5.89,341.0
2021-10-24 05:20:00,28.46,0.03,222.21,3.1,0.03,32.0,101.0,0.05,6.39,378.0
2021-10-24 05:25:00,28.4,0.02,354.86,3.6,0.03,23.0,101.0,0.14,4.94,305.0
2021-10-24 05:30:00,28.39,0.02,241.28,3.1,0.03,38.0,101.0,0.03,5.38,359.0
2021-10-24 05:35:00,28.36,0.03,380.54,3.6,0.03,17.0,101.0,0.07,4.9,309.0
2021-10-24 05:40:00,28.41,0.02,199.94,3.2,0.03,31.0,101.0,0.09,7.6,405.0
2021-10-24 05:45:00,28.36,0.02,355.57,3.9,0.03,28.0,101.0,0.08,6.08,331.0
2021-10-24 05:50:00,28.36,0.03,201.95,3.2,0.03,41.0,101.0,0.36,9.03,413.0
2021-10-24 05:55:00,28.33,0.02,407.8,4.1,0.03,20.0,101.0,0.04,5.77,354.0
2021-10-24 06:00:00,28.38,0.03,386.44,3.3,0.03,40.0,101.0,0.04,7.29,328.0
2021-10-24 06:05:00,28.39,0.03,345.43,3.6,0.03,29.0,101.0,0.05,10.01,303.0
2021-10-24 06:10:00,28.41,0.02,273.75,3.3,0.03,35.0,101.0,0.31,7.65,418.0
2021-10-24 06:15:00,28.37,0.02,403.41,3.8,0.03,27.0,101.0,0.07,4.7,320.0
2021-10-24 06:20:00,28.41,0.03,219.21,3.3,0.03,32.0,101.0,0.04,8.45,342.0
2021-10-24 06:25:00,28.36,0.02,326.18,3.7,0.03,26.0,101.0,0.01,5.42,309.0
2021-10-24 06:30:00,28.36,0.02,255.25,3.2,0.03,31.0,101.0,0.23,7.05,351.0
2021-10-24 06:35:00,28.29,0.02,369.72,3.0,0.03,20.0,101.0,0.05,6.56,304.0
2021-10-24 06:40:00,28.34,0.02,208.76,3.6,0.03,43.0,101.0,0.24,6.87,381.0
2021-10-24 06:45:00,28.34,0.02,354.43,3.2,0.03,21.0,101.0,0.02,4.6,326.0
2021-10-24 06:50:00,28.34,0.02,235.42,3.7,0.03,40.0,101.0,0.56,6.21,372.0
2021-10-24 06:55:00,28.31,0.02,334.34,2.9,0.03,16.0,101.0,0.04,5.43,301.0
2021-10-24 07:00:00,28.32,0.03,419.71,3.6,0.04,52.0,101.0,0.13,6.84,360.0
2021-10-24 07:05:00,28.37,0.02,633.8,3.1,0.03,27.0,101.0,0.03,6.86,317.0
2021-10-24 07:10:00,28.41,0.02,265.21,4.0,0.03,42.0,101.0,0.13,5.47,384.0
2021-10-24 07:15:00,28.36,0.02,329.88,3.4,0.03,24.0,101.0,0.07,6.13,347.0
2021-10-24 07:20:00,28.36,0.02,274.82,3.4,0.03,39.0,101.0,0.24,8.48,349.0
2021-10-24 07:25:00,28.35,0.02,357.23,3.3,0.03,27.0,101.0,0.05,5.87,333.0
2021-10-24 07:30:00,28.34,0.03,327.39,3.8,0.03,47.0,101.0,0.31,7.16,388.0
2021-10-24 07:35:00,28.35,0.02,409.57,3.5,0.03,24.0,101.0,0.04,6.22,349.0
2021-10-24 07:40:00,28.35,0.02,226.14,3.7,0.03,54.0,101.0,0.08,7.59,373.0
2021-10-24 07:45:00,28.34,0.02,338.43,3.3,0.03,24.0,101.0,0.04,5.04,340.0
2021-10-24 07:50:00,28.41,0.02,270.85,3.5,0.03,44.0,101.0,0.21,7.24,356.0
2021-10-24 07:55:00,28.39,0.02,384.44,3.0,0.03,21.0,101.0,0.06,13.74,308.0
2021-10-24 08:00:00,28.43,0.02,262.57,3.7,0.03,50.0,101.0,0.29,6.13,367.0
2021-10-24 08:05:00,28.41,0.02,396.2,3.3,0.03,23.0,101.0,0.06,7.31,339.0
2021-10-24 08:10:00,28.41,0.02,242.8,3.8,0.03,63.0,101.0,0.2,6.36,374.0
2021-10-24 08:15:00,28.38,0.02,333.59,3.0,0.03,24.0,101.0,0.05,4.86,311.0
2021-10-24 08:20:00,28.39,0.02,239.7,3.7,0.03,68.0,101.0,0.28,7.28,353.0
2021-10-24 08:25:00,28.39,0.02,377.44,3.4,0.03,26.0,101.0,0.13,5.48,344.0
2021-10-24 08:30:00,28.41,0.02,240.4,4.2,0.03,60.0,101.0,0.36,11.78,369.0
2021-10-24 08:35:00,28.42,0.02,350.14,3.1,0.03,21.0,101.0,0.05,5.95,316.0
2021-10-24 08:40:00,28.46,0.02,222.81,4.0,0.03,58.0,101.0,0.42,8.78,376.0
2021-10-24 08:45:00,28.42,0.02,345.07,3.2,0.03,22.0,101.0,0.07,5.26,331.0
2021-10-24 08:50:00,28.46,0.03,300.88,3.9,0.05,65.0,101.0,0.29,8.2,357.0
2021-10-24 08:55:00,28.43,0.02,427.71,3.5,0.03,28.0,101.0,0.14,5.75,356.0
2021-10-24 09:00:00,28.45,0.03,322.73,4.0,0.03,61.0,101.0,0.12,7.94,373.0
2021-10-24 09:05:00,28.46,0.02,367.18,3.5,0.03,19.0,101.0,0.05,6.65,361.0
2021-10-24 09:10:00,28.5,0.02,230.33,4.9,0.03,63.0,101.0,0.44,11.06,334.0
2021-10-24 09:15:00,28.5,0.02,397.83,3.5,0.03,20.0,101.0,0.07,6.24,352.0
2021-10-24 09:20:00,28.49,0.02,263.23,3.9,0.03,52.0,101.0,0.6,7.66,350.0
2021-10-24 09:25:00,28.5,0.02,473.88,3.3,0.03,16.0,101.0,0.14,5.87,340.0
2021-10-24 09:30:00,28.51,0.02,226.42,4.7,0.03,58.0,101.0,0.4,6.65,292.0
2021-10-24 09:35:00,28.51,0.02,350.87,3.2,0.03,24.0,101.0,0.04,5.68,334.0
2021-10-24 09:40:00,28.52,0.02,237.35,3.9,0.03,57.0,101.0,0.2,6.62,309.0
2021-10-24 09:45:00,28.52,0.02,332.5,3.4,0.03,21.0,101.0,0.04,5.54,350.0
2021-10-24 09:50:00,28.52,0.02,302.24,4.3,0.03,64.0,101.0,0.42,8.43,267.0
2021-10-24 09:55:00,28.52,0.02,386.68,3.3,0.03,20.0,101.0,0.04,5.64,342.0
2021-10-24 10:00:00,28.54,0.03,296.48,4.0,0.04,63.0,101.0,0.51,7.02,255.0
2021-10-24 10:05:00,28.54,0.02,424.41,3.2,0.03,21.0,101.0,0.06,5.5,332.0
2021-10-24 10:10:00,28.53,0.02,227.82,4.1,0.03,60.0,101.0,0.32,6.21,302.0
2021-10-24 10:15:00,28.51,0.02,354.93,3.6,0.03,17.0,101.0,0.04,10.97,369.0
2021-10-24 10:20:00,28.54,0.02,296.11,4.2,0.03,60.0,101.0,0.16,7.08,270.0
2021-10-24 10:25:00,28.54,0.02,337.3,3.4,0.03,21.0,101.0,0.06,12.21,347.0
2021-10-24 10:30:00,28.55,0.02,637.79,3.6,0.03,69.0,101.0,0.11,7.25,282.0
2021-10-24 10:35:00,28.54,0.02,414.62,2.9,0.03,19.0,101.0,0.04,5.61,302.0
2021-10-24 10:40:00,28.56,0.02,210.51,3.8,0.03,67.0,101.0,0.31,7.45,270.0
2021-10-24 10:45:00,28.56,0.02,337.44,3.0,0.03,19.0,101.0,0.07,6.25,305.0
2021-10-24 10:50:00,28.58,0.02,230.57,3.7,0.03,62.0,101.0,0.06,7.52,331.0
2021-10-24 10:55:00,28.57,0.02,335.01,3.5,0.03,18.0,101.0,0.07,6.22,349.0
2021-10-24 11:00:00,28.57,0.02,253.72,3.9,0.03,76.0,101.0,0.4,8.15,367.0
2021-10-24 11:05:00,28.57,0.02,345.57,3.0,0.03,22.0,101.0,0.03,5.98,299.0
2021-10-24 11:10:00,28.57,0.02,216.2,4.0,0.03,64.0,101.0,0.35,7.28,349.0
2021-10-24 11:15:00,28.58,0.02,384.35,3.3,0.03,24.0,101.0,0.12,7.87,335.0
2021-10-24 11:20:00,28.57,0.02,211.73,3.9,0.03,61.0,101.0,0.23,5.4,358.0
2021-10-24 11:25:00,28.57,0.02,389.83,3.3,0.03,16.0,101.0,0.06,12.25,332.0
2021-10-24 11:30:00,28.56,0.02,261.66,4.9,0.03,61.0,101.0,0.81,7.35,365.0
2021-10-24 11:35:00,28.54,0.02,354.95,3.4,0.03,23.0,101.0,0.06,5.85,341.0
2021-10-24 11:40:00,28.54,0.02,280.96,3.8,0.03,66.0,101.0,0.65,9.73,338.0
2021-10-24 11:45:00,28.53,0.02,325.28,3.5,0.03,25.0,101.0,0.04,5.71,346.0
2021-10-24 11:50:00,28.52,0.02,246.93,3.9,0.03,66.0,101.0,0.5,6.05,341.0
2021-10-24 11:55:00,28.52,0.02,343.38,3.4,0.03,18.0,101.0,0.18,5.55,339.0
2021-10-24 12:00:00,28.52,0.02,245.09,4.0,0.03,61.0,101.0,0.87,5.7,299.0
2021-10-24 12:05:00,28.52,0.02,322.55,3.3,0.03,21.0,101.0,0.08,4.84,329.0
2021-10-24 12:10:00,28.52,0.02,263.19,4.0,0.03,62.0,101.0,0.49,6.15,356.0
2021-10-24 12:15:00,28.52,0.02,360.14,3.6,0.03,19.0,101.0,0.08,5.62,358.0
2021-10-24 12:20:00,28.51,0.02,194.43,4.2,0.03,72.0,101.0,0.14,6.67,285.0
2021-10-24 12:25:00,28.51,0.02,355.3,3.1,0.03,21.0,101.0,0.04,6.17,318.0
2021-10-24 12:30:00,28.49,0.02,245.26,3.8,0.03,60.0,101.0,0.59,8.46,281.0
2021-10-24 12:35:00,28.5,0.02,331.49,3.3,0.03,31.0,101.0,0.06,6.58,335.0
2021-10-24 12:40:00,28.49,0.02,224.55,3.9,0.03,67.0,101.0,0.59,6.94,282.0
2021-10-24 12:45:00,28.48,0.02,349.91,3.8,0.03,16.0,101.0,0.09,17.46,379.0
2021-10-24 12:50:00,28.49,0.02,226.82,3.7,0.03,56.0,101.0,0.72,7.65,287.0
2021-10-24 12:55:00,28.5,0.02,382.16,3.6,0.03,24.0,101.0,0.05,6.73,356.0
2021-10-24 13:00:00,28.49,0.02,245.54,4.5,0.03,71.0,101.0,1.37,8.53,279.0
2021-10-24 13:05:00,28.49,0.02,307.51,3.4,0.03,20.0,101.0,0.07,5.3,342.0
2021-10-24 13:10:00,28.49,0.02,211.87,3.8,0.03,48.0,101.0,0.66,6.84,274.0
2021-10-24 13:15:00,28.48,0.02,361.14,3.3,0.03,20.0,101.0,0.07,5.58,333.0
2021-10-24 13:20:00,28.48,0.02,280.58,3.7,0.03,70.0,101.0,0.38,6.35,291.0
2021-10-24 13:25:00,28.46,0.02,368.43,3.3,0.03,16.0,101.0,0.11,4.73,332.0
2021-10-24 13:30:00,28.46,0.02,266.06,4.0,0.03,66.0,101.0,0.77,5.72,277.0
2021-10-24 13:35:00,28.46,0.02,319.14,3.5,0.03,25.0,101.0,0.07,5.96,352.0
2021-10-24 13:40:00,28.44,0.02,213.1,3.8,0.03,67.0,101.0,0.14,6.88,290.0
2021-10-24 13:45:00,28.47,0.02,348.62,3.1,0.03,18.0,101.0,0.04,5.49,309.0
2021-10-24 13:50:00,28.46,0.02,254.58,3.7,0.03,75.0,101.0,1.21,5.93,234.0
2021-10-24 13:55:00,28.45,0.02,385.5,3.4,0.03,16.0,101.0,0.07,6.75,337.0
2021-10-24 14:00:00,28.44,0.02,256.53,3.9,0.03,77.0,101.0,1.29,7.21,248.0
2021-10-24 14:05:00,28.44,0.02,301.07,3.1,0.03,24.0,101.0,0.11,5.41,314.0
2021-10-24 14:10:00,28.43,0.02,205.52,3.8,0.03,58.0,101.0,1.71,7.5,240.0
2021-10-24 14:15:00,28.44,0.02,364.71,3.6,0.03,22.0,101.0,0.16,6.66,353.0
2021-10-24 14:20:00,28.41,0.02,266.33,3.9,0.03,68.0,101.0,0.4,11.95,282.0
2021-10-24 14:25:00,28.4,0.02,305.62,3.3,0.03,18.0,101.0,0.19,6.67,325.0
2021-10-24 14:30:00,28.38,0.02,275.38,3.8,0.03,64.0,101.0,1.31,8.03,243.0
2021-10-24 14:35:00,28.38,0.02,322.18,3.4,0.03,16.0,101.0,0.07,5.9,335.0
2021-10-24 14:40:00,28.38,0.02,216.91,3.7,0.03,58.0,101.0,0.71,4.98,263.0
2021-10-24 14:45:00,28.38,0.02,397.79,3.2,0.03,29.0,101.0,0.07,6.85,317.0
2021-10-24 14:50:00,28.4,0.02,271.21,4.1,0.03,72.0,101.0,3.16,7.36,262.0
2021-10-24 14:55:00,28.41,0.02,378.87,3.8,0.03,44.0,101.0,0.06,11.24,367.0
2021-10-24 15:00:00,28.42,0.02,267.61,4.0,0.03,72.0,101.0,3.08,7.73,258.0
2021-10-24 15:05:00,28.42,0.02,326.43,3.5,0.03,25.0,101.0,0.04,8.46,347.0
2021-10-24 15:10:00,28.41,0.02,390.64,4.0,0.03,77.0,101.0,2.31,6.03,244.0
2021-10-24 15:15:00,28.44,0.02,419.0,3.6,0.03,24.0,101.0,0.11,4.79,355.0
2021-10-24 15:20:00,28.44,0.02,204.92,4.1,0.03,83.0,101.0,0.26,7.3,350.0
2021-10-24 15:25:00,28.44,0.02,316.51,3.6,0.03,27.0,101.0,0.08,5.12,352.0
2021-10-24 15:30:00,28.42,0.02,215.2,4.0,0.03,73.0,101.0,0.38,5.98,288.0
2021-10-24 15:35:00,28.42,0.02,369.8,3.4,0.03,26.0,101.0,0.2,5.5,338.0
2021-10-24 15:40:00,28.41,0.02,201.87,3.9,0.03,19.0,101.0,5.18,8.3,271.0
2021-10-24 15:45:00,28.42,0.02,351.95,3.4,0.03,22.0,101.0,0.07,5.61,331.0
2021-10-24 15:50:00,28.39,0.02,298.45,4.0,0.03,18.0,101.0,7.14,7.83,290.0
2021-10-24 15:55:00,28.41,0.02,378.23,3.4,0.03,20.0,101.0,0.24,6.48,327.0
2021-10-24 16:00:00,28.41,0.03,254.82,3.8,0.03,15.0,101.0,3.76,6.0,243.0
2021-10-24 16:05:00,28.41,0.02,319.24,3.5,0.03,22.0,101.0,0.07,7.97,334.0
2021-10-24 16:10:00,28.43,0.02,185.8,4.2,0.03,20.0,101.0,8.57,8.87,270.0
2021-10-24 16:15:00,28.43,0.02,343.1,3.2,0.03,22.0,101.0,0.04,5.87,308.0
2021-10-24 16:20:00,28.44,0.02,261.8,4.1,0.03,23.0,101.0,2.14,6.98,305.0
2021-10-24 16:25:00,28.45,0.02,389.27,3.5,0.03,22.0,101.0,0.07,6.15,342.0
2021-10-24 16:30:00,28.46,0.02,248.88,4.2,0.03,28.0,101.0,6.14,6.59,276.0
2021-10-24 16:35:00,28.45,0.02,370.26,3.5,0.03,31.0,101.0,0.06,6.44,282.0
2021-10-24 16:40:00,28.44,0.02,178.78,3.8,0.03,28.0,101.0,12.43,7.29,312.0
2021-10-24 16:45:00,28.45,0.03,339.86,3.5,0.03,20.0,101.0,0.06,6.77,282.0
2021-10-24 16:50:00,28.46,0.02,298.1,4.0,0.03,22.0,101.0,4.78,6.37,336.0
2021-10-24 16:55:00,28.46,0.02,336.2,3.7,0.03,22.0,101.0,0.11,7.64,306.0
2021-10-24 17:00:00,28.47,0.02,265.91,3.8,0.03,25.0,101.0,9.94,5.99,315.0
2021-10-24 17:05:00,28.46,0.02,333.73,3.8,0.03,21.0,101.0,0.38,6.36,313.0
2021-10-24 17:10:00,28.46,0.02,290.49,4.2,0.03,22.0,101.0,8.49,7.18,360.0
2021-10-24 17:15:00,28.44,0.02,348.68,3.2,0.03,21.0,101.0,0.09,6.62,258.0
2021-10-24 17:20:00,28.43,0.02,220.89,3.9,0.03,27.0,101.0,5.08,6.94,326.0
2021-10-24 17:25:00,28.43,0.02,329.98,3.4,0.03,25.0,101.0,0.11,6.18,270.0
2021-10-24 17:30:00,28.44,0.02,293.57,4.1,0.03,18.0,101.0,4.76,5.65,345.0
2021-10-24 17:35:00,28.44,0.02,328.11,4.0,0.03,24.0,101.0,0.41,7.44,329.0
2021-10-24 17:40:00,28.41,0.02,227.22,4.4,0.03,26.0,101.0,9.78,7.96,390.0
2021-10-24 17:45:00,28.41,0.02,303.11,3.6,0.03,19.0,101.0,0.29,6.8,289.0
2021-10-24 17:50:00,28.43,0.02,243.07,3.5,0.03,23.0,101.0,6.51,8.33,311.0
2021-10-24 17:55:00,28.42,0.02,322.17,3.8,0.03,28.0,101.0,0.27,7.75,304.0
2021-10-24 18:00:00,28.42,0.02,303.21,3.6,0.03,22.0,101.0,0.26,9.09,359.0
2021-10-24 18:05:00,28.43,0.02,355.93,3.4,0.03,30.0,101.0,0.12,7.07,273.0
2021-10-24 18:10:00,28.42,0.02,213.53,3.8,0.03,23.0,101.0,8.94,7.63,338.0
2021-10-24 18:15:00,28.42,0.02,332.24,3.3,0.03,21.0,101.0,0.08,7.01,259.0
2021-10-24 18:20:00,28.43,0.02,302.48,4.0,0.03,29.0,101.0,0.07,11.15,373.0
2021-10-24 18:25:00,28.42,0.02,318.76,3.6,0.03,20.0,101.0,0.06,6.3,293.0
2021-10-24 18:30:00,28.41,0.02,275.24,3.6,0.03,26.0,101.0,0.41,5.53,318.0
2021-10-24 18:35:00,28.41,0.02,348.3,3.5,0.03,27.0,101.0,0.18,6.54,279.0
2021-10-24 18:40:00,28.39,0.02,259.74,3.9,0.03,27.0,101.0,0.46,6.1,345.0
2021-10-24 18:45:00,28.37,0.02,307.57,3.6,0.03,23.0,101.0,0.14,6.01,292.0
2021-10-24 18:50:00,28.39,0.02,229.07,3.6,0.03,23.0,101.0,5.76,10.18,323.0
2021-10-24 18:55:00,28.36,0.02,314.62,3.5,0.03,29.0,101.0,0.23,5.01,281.0
2021-10-24 19:00:00,28.36,0.02,216.62,3.7,0.03,26.0,101.0,2.26,6.31,353.0
2021-10-24 19:05:00,28.35,0.02,302.6,3.7,0.03,26.0,101.0,0.22,5.44,298.0
2021-10-24 19:10:00,28.37,0.02,273.99,3.3,0.03,25.0,101.0,0.48,5.99,364.0
2021-10-24 19:15:00,28.24,0.02,348.81,4.2,0.03,23.0,101.0,0.55,12.99,344.0
2021-10-24 19:20:00,27.49,0.02,244.61,3.6,0.03,27.0,101.0,1.88,8.43,339.0
2021-10-24 19:25:00,26.37,0.02,372.11,4.0,0.03,34.0,101.0,0.85,9.28,328.0
2021-10-24 19:30:00,26.93,0.02,270.16,3.0,0.03,30.0,101.0,0.44,9.12,340.0
2021-10-24 19:35:00,26.65,0.03,359.93,3.6,0.03,22.0,101.0,0.15,7.11,296.0
