timestamp,Cpu_php,Net_In_Global,Disque_write_global,Ram_http,Net_Out_Global,Nb_connection_mysql,Nb_process_php,Cpu_http,Cpu_global,Nb_process_http
2021-10-24 13:55:00,28.453983,0.02,292.321,3.460267,0.03,43.026756,101.0,0.593946,5.904415,289.33777000000003
2021-10-24 14:00:00,28.443,0.020985,300.731937,3.480968,0.030985,40.006678,101.0,0.570283,6.382817,291.189684
2021-10-24 14:05:00,28.443005,0.020985,296.498788,3.420466,0.030985,44.324415,101.0,0.4699,6.526427,285.246667
2021-10-24 14:10:00,28.435993,0.02,306.377227,3.460167,0.03,44.366221,101.0,0.488533,6.58805,288.626667
2021-10-24 14:15:00,28.424975,0.021,303.867,3.549917,0.03,42.655,101.0,0.5895,6.803222,296.823333
2021-10-24 14:20:00,28.418998,0.021,301.894,3.6395,0.03,42.64,101.0,0.54755,7.175635000000001,303.856667
2021-10-24 14:25:00,28.412013,0.02,309.09,3.611037,0.03,42.774624,101.0,0.457833,8.099883,297.712855
2021-10-24 14:30:00,28.399048,0.021002,302.617,3.508524,0.03,42.350584000000005,101.0,0.439983,7.690633999999999,285.915
2021-10-24 14:35:00,28.387028000000004,0.021,297.324,3.517727,0.03,39.196339,101.0,0.5437,6.658767,292.02995
2021-10-24 14:40:00,28.382017,0.02,300.081,3.651,0.03,38.743333,101.0,0.611035,5.954833,301.946578
2021-10-24 14:45:00,28.377947,0.020985,296.271,3.619533,0.030985,41.862876,101.0,0.67607,6.001183,300.495
2021-10-24 14:50:00,28.37788,0.020983,300.499,3.659599,0.030983,44.828047,101.0,1.05893,6.84535,298.397671
2021-10-24 14:55:00,28.387967,0.02,317.905,3.790484,0.03,49.719064,101.0,1.075209,7.179683,307.083333
2021-10-24 15:00:00,28.411033000000003,0.021002,309.606,3.739434,0.03,50.439799,101.0,0.8490620000000001,7.587919999999999,309.32279500000004
2021-10-24 15:05:00,28.426070000000003,0.021002,292.796,3.639065,0.03,47.583333,101.0,1.05871,9.59155,302.175
2021-10-24 15:10:00,28.418998,0.02,296.39574500000003,3.640803,0.03,47.436667,101.0,1.285552,8.802321000000001,299.001669
2021-10-24 15:15:00,28.420985,0.021002,320.080773,3.660434,0.03,49.01505,101.0,1.163534,5.817629,300.076667
2021-10-24 15:20:00,28.439015,0.020998,322.800352,3.860434,0.03,51.27212,101.0,1.6647580000000002,5.84177,319.908333
2021-10-24 15:25:00,28.447033,0.02,312.479281,3.941431,0.029015,52.621667,101.0,1.722696,6.387033,326.698333
2021-10-24 15:30:00,28.441983,0.02102,318.33,3.7815,0.0300329999999999,55.412646,101.0,1.0298,6.2281,311.712855
2021-10-24 15:35:00,28.429967,0.021018,304.464,3.641806,0.031018,54.105175,101.0,1.002638,6.070733000000001,301.63773
2021-10-24 15:40:00,28.411937,0.02,311.633,3.631605,0.03,33.543624,101.0,1.772809,6.371797,299.248333
2021-10-24 15:45:00,28.404933000000003,0.021,309.893,3.680301,0.03,21.280467,101.0,2.57913,6.410633,300.808652
2021-10-24 15:50:00,28.407987,0.021002,293.157,3.819301,0.03,20.805324,101.0,3.133456,6.927846000000001,312.101498
2021-10-24 15:55:00,28.40695,0.02,302.628,3.830217,0.03,21.136667000000003,101.0,2.269633,7.22495,313.9401
2021-10-24 16:00:00,28.410935,0.022033,311.32,3.599332,0.0300329999999999,21.061770000000003,101.0,1.390267,6.51345,294.765391
2021-10-24 16:05:00,28.408965,0.022033,312.228,3.609333,0.02905,21.622705,101.0,2.094267,7.922933,292.823038
2021-10-24 16:10:00,28.410953000000003,0.022037,307.409,3.791486,0.029048,21.203673,101.0,2.51384,8.872387,306.33
2021-10-24 16:15:00,28.431003000000004,0.023033,292.376,3.751252,0.0300329999999999,19.494157,101.0,2.116928,7.433973,308.528428
2021-10-24 16:20:00,28.44005,0.020998,307.089,3.910518,0.03,21.948247,101.0,1.993062,7.313806,321.051926
