group_history_insertion,collector_monitoring_information_bolt,status_metric_extraction
0.28,0.386,0.0
0.277,0.381,0.0
0.269,0.398,0.0
0.278,0.403,0.0
0.28,0.398,0.0
0.286,0.403,0.0
0.274,0.396,0.0
0.269,0.401,0.0
0.27,0.402,0.0
0.258,0.408,0.0
0.256,0.405,0.0
0.258,0.387,0.0
0.267,0.396,0.0
0.253,0.372,0.0
0.256,0.371,0.0
0.258,0.38,0.0
0.254,0.381,0.0
0.249,0.37,0.0
0.252,0.373,0.0
0.249,0.374,0.0
0.253,0.397,0.0
0.261,0.401,0.0
0.256,0.408,0.0
0.245,0.404,0.0
0.247,0.393,0.0
0.258,0.39,0.0
0.267,0.396,0.0
0.272,0.4,0.0
0.265,0.394,0.0
0.264,0.396,0.0
0.264,0.386,0.0
0.274,0.386,0.0
0.264,0.393,0.0
0.269,0.388,0.0
0.264,0.388,0.0
0.271,0.388,0.0
0.274,0.381,0.0
0.276,0.38,0.0
0.287,0.382,0.0
0.284,0.393,0.0
0.271,0.382,0.0
0.268,0.391,0.0
0.269,0.385,0.0
0.264,0.389,0.0
0.258,0.4,0.0
0.259,0.404,0.0
0.276,0.412,0.0
0.275,0.416,0.0
0.267,0.419,0.0
0.269,0.413,0.0
0.275,0.418,0.0
0.273,0.415,0.0
0.275,0.422,0.0
0.274,0.419,0.0
0.271,0.413,0.0
0.266,0.414,0.0
0.269,0.416,0.0
0.269,0.417,0.0
0.272,0.422,0.0
0.268,0.421,0.0
0.262,0.438,0.0
0.265,0.439,0.0
0.27,0.438,0.0
0.273,0.427,0.0
0.276,0.432,0.0
0.278,0.429,0.0
0.28,0.439,0.0
0.273,0.426,0.0
0.284,0.414,0.0
0.271,0.411,0.0
0.268,0.377,0.0
0.268,0.371,0.0
0.264,0.364,0.0
0.261,0.363,0.0
0.267,0.358,0.0
0.264,0.364,0.0
0.263,0.353,0.0
0.261,0.353,0.0
0.263,0.355,0.0
0.264,0.363,0.0
0.272,0.36,0.0
0.265,0.355,0.0
0.263,0.366,0.0
0.265,0.38,0.0
0.266,0.386,0.0
0.278,0.38,0.0
0.28,0.386,0.0
0.276,0.38,0.0
0.272,0.381,0.0
0.27,0.388,0.0
0.269,0.411,0.0
0.265,0.416,0.0
0.267,0.424,0.0
0.255,0.422,0.0
0.256,0.426,0.0
0.249,0.428,0.0
0.243,0.427,0.0
0.255,0.427,0.0
0.256,0.428,0.0
0.257,0.411,0.0
0.256,0.396,0.0
0.258,0.39,0.0
0.264,0.38,0.0
0.273,0.378,0.0
0.264,0.386,0.0
0.263,0.384,0.0
0.264,0.379,0.0
0.264,0.378,0.0
0.258,0.375,0.0
0.264,0.38,0.0
0.258,0.38,0.0
0.263,0.385,0.0
0.259,0.387,0.0
0.259,0.386,0.0
0.256,0.371,0.0
0.263,0.38,0.0
0.261,0.379,0.0
0.262,0.396,0.0
0.267,0.407,0.0
0.27,0.402,0.0
0.267,0.407,0.0
0.253,0.416,0.0
0.262,0.413,0.0
0.265,0.42,0.0
0.266,0.435,0.0
0.265,0.44,0.0
0.266,0.446,0.0
0.26,0.44,0.0
0.268,0.436,0.0
0.263,0.443,0.0
0.263,0.44,0.0
0.266,0.44,0.0
0.266,0.451,0.0
0.271,0.45,0.0
0.266,0.444,0.0
0.276,0.441,0.0
0.271,0.427,0.0
0.264,0.409,0.0
0.261,0.41,0.0
0.259,0.412,0.0
0.259,0.408,0.0
0.252,0.413,0.0
0.259,0.407,0.0
0.264,0.414,0.0
0.256,0.414,0.0
0.249,0.412,0.0
0.247,0.42,0.0
0.251,0.418,0.0
0.253,0.42,0.0
0.253,0.43,0.0
0.249,0.445,0.0
0.254,0.437,0.0
0.256,0.428,0.0
0.267,0.442,0.0
0.273,0.436,0.0
0.273,0.428,0.0
0.273,0.443,0.0
0.274,0.437,0.0
0.271,0.434,0.0
0.273,0.423,0.0
0.268,0.402,0.0
0.265,0.402,0.0
0.268,0.403,0.0
0.259,0.393,0.0
0.255,0.382,0.0
0.259,0.39,0.0
0.257,0.387,0.0
0.258,0.365,0.0
0.262,0.368,0.0
0.27,0.366,0.0
0.265,0.379,0.0
0.258,0.369,0.0
0.251,0.373,0.0
0.253,0.375,0.0
0.256,0.371,0.0
0.26,0.37,0.0
0.26,0.372,0.0
0.259,0.373,0.0
0.262,0.37,0.0
0.261,0.374,0.0
0.263,0.379,0.0
0.264,0.384,0.0
0.267,0.397,0.0
0.261,0.396,0.0
0.27,0.418,0.0
0.27,0.42,0.0
0.266,0.421,0.0
0.267,0.426,0.0
0.275,0.434,0.0
0.273,0.419,0.0
0.272,0.433,0.0
0.274,0.438,0.0
0.269,0.412,0.0
0.264,0.41,0.0
0.262,0.411,0.0
0.272,0.406,0.0
0.265,0.409,0.0
0.259,0.404,0.0
0.258,0.396,0.0
0.261,0.412,0.0
0.261,0.407,0.0
0.26,0.408,0.0
0.268,0.418,0.0
0.271,0.424,0.0
0.26,0.417,0.0
0.259,0.403,0.0
0.262,0.404,0.0
0.265,0.408,0.0
0.266,0.414,0.0
0.267,0.403,0.0
0.263,0.402,0.0
0.255,0.401,0.0
0.256,0.395,0.0
0.266,0.395,0.0
0.274,0.391,0.0
0.262,0.396,0.0
0.268,0.405,0.0
0.264,0.397,0.0
0.278,0.398,0.0
0.272,0.413,0.0
0.263,0.408,0.0
0.262,0.416,0.0
0.268,0.399,0.0
0.264,0.405,0.0
0.276,0.415,0.0
0.279,0.417,0.0
0.288,0.415,0.0
0.269,0.406,0.0
0.262,0.4,0.0
0.257,0.392,0.0
0.261,0.398,0.0
0.274,0.403,0.0
0.269,0.406,0.0
0.268,0.407,0.0
0.281,0.407,0.0
0.282,0.399,0.0
0.27,0.412,0.0
0.26,0.421,0.0
0.257,0.415,0.0
0.256,0.409,0.0
0.258,0.419,0.0
0.254,0.415,0.0
0.259,0.412,0.0
0.253,0.402,0.0
0.26,0.407,0.0
0.263,0.411,0.0
0.268,0.413,0.0
0.27,0.411,0.0
0.273,0.437,0.0
0.276,0.429,0.0
0.272,0.428,0.0
0.263,0.437,0.0
0.266,0.446,0.0
0.268,0.456,0.0
0.265,0.455,0.0
0.271,0.456,0.0
0.275,0.45,0.0
0.275,0.439,0.0
0.271,0.434,0.0
0.266,0.432,0.0
0.267,0.446,0.0
0.27,0.446,0.0
0.265,0.42,0.0
0.269,0.414,0.0
0.254,0.408,0.0
0.256,0.403,0.0
0.261,0.406,0.0
0.269,0.414,0.0
0.269,0.393,0.0
0.27,0.392,0.0
0.276,0.375,0.0
0.276,0.383,0.0
0.281,0.374,0.0
0.27,0.378,0.0
0.273,0.376,0.0
0.27,0.382,0.0
0.269,0.387,0.0
0.26,0.382,0.0
0.264,0.379,0.0
0.266,0.374,0.0
0.261,0.375,0.0
0.262,0.387,0.0
0.267,0.383,0.0
0.272,0.406,0.0
0.264,0.407,0.0
0.272,0.408,0.0
0.268,0.401,0.0
0.261,0.399,0.0
0.262,0.401,0.0
0.273,0.4,0.0
0.272,0.409,0.0
0.269,0.399,0.0
0.269,0.395,0.0
0.274,0.383,0.0
0.27,0.382,0.0
0.283,0.375,0.0
0.295,0.391,0.0
0.279,0.388,0.0
0.291,0.401,0.0
0.276,0.404,0.0
0.287,0.406,0.0
0.285,0.405,0.0
0.273,0.407,0.0
0.262,0.417,0.0
0.273,0.414,0.0
0.268,0.415,0.0
0.255,0.402,0.0
0.257,0.408,0.0
0.261,0.397,0.0
0.254,0.383,0.0
0.276,0.383,0.0
0.284,0.395,0.0
0.281,0.399,0.0
0.284,0.395,0.0
0.28,0.386,0.0
0.286,0.393,0.0
0.306,0.413,0.0
0.293,0.397,0.0
0.302,0.407,0.0
0.307,0.425,0.0
0.263,0.435,0.0
0.264,0.435,0.0
0.262,0.439,0.0
0.271,0.437,0.0
0.277,0.437,0.0
0.276,0.433,0.0
0.264,0.427,0.0
0.267,0.448,0.0
0.275,0.447,0.0
0.274,0.441,0.0
0.269,0.437,0.0
0.273,0.441,0.0
0.267,0.424,0.0
0.265,0.435,0.0
0.263,0.443,0.0
0.261,0.441,0.0
0.257,0.432,0.0
0.264,0.415,0.0
0.259,0.409,0.0
0.262,0.398,0.0
0.255,0.39,0.0
0.255,0.385,0.0
0.247,0.386,0.0
0.25,0.386,0.0
0.256,0.38,0.0
0.259,0.381,0.0
0.259,0.38,0.0
0.255,0.376,0.0
0.261,0.385,0.0
0.263,0.385,0.0
0.269,0.398,0.0
0.253,0.406,0.0
0.257,0.399,0.0
0.265,0.411,0.0
0.264,0.399,0.0
0.259,0.405,0.0
0.265,0.407,0.0
0.254,0.41,0.0
0.265,0.403,0.0
0.27,0.403,0.0
0.271,0.407,0.0
0.262,0.397,0.0
0.255,0.406,0.0
0.26,0.41,0.0
0.256,0.405,0.0
0.259,0.404,0.0
0.272,0.4,0.0
0.271,0.388,0.0
0.27,0.403,0.0
0.269,0.399,0.0
0.274,0.39,0.0
0.272,0.387,0.0
0.27,0.377,0.0
0.269,0.379,0.0
0.281,0.39,0.0
0.275,0.4,0.0
0.281,0.41,0.0
0.271,0.416,0.0
0.275,0.432,0.0
0.289,0.439,0.0
0.294,0.44,0.0
0.295,0.433,0.0
0.292,0.452,0.0
0.297,0.462,0.0
0.296,0.464,0.0
0.298,0.465,0.0
0.305,0.48,0.0
0.302,0.485,0.0
0.305,0.477,0.0
0.315,0.48,0.0
0.312,0.471,0.0
0.314,0.491,0.0
0.303,0.489,0.0
0.299,0.486,0.0
0.298,0.469,0.0
0.304,0.47,0.0
0.305,0.449,0.0
0.303,0.443,0.0
0.302,0.447,0.0
0.308,0.441,0.0
0.309,0.438,0.0
0.313,0.44,0.0
0.315,0.438,1.0
0.314,0.448,0.0
0.324,0.452,1.0
0.325,0.463,1.0
0.33,0.465,1.0
0.338,0.465,1.0
0.335,0.472,2.0
0.343,0.466,1.0
0.331,0.475,1.0
0.335,0.463,1.0
0.337,0.464,1.0
0.324,0.448,1.0
0.317,0.439,0.0
0.325,0.43,0.0
0.311,0.444,1.0
0.303,0.436,0.0
0.309,0.426,0.0
0.307,0.423,0.0
0.314,0.42,0.0
0.318,0.438,0.0
0.326,0.434,0.0
0.319,0.449,0.0
0.339,0.458,0.0
0.332,0.461,0.0
0.333,0.458,0.0
0.341,0.457,0.0
0.34,0.454,0.0
0.337,0.461,0.0
0.311,0.467,0.0
0.317,0.45,0.0
0.324,0.461,0.0
0.318,0.471,0.0
0.302,0.47,0.0
0.298,0.472,0.0
0.305,0.494,0.0
0.328,0.495,1.0
0.333,0.508,1.0
0.336,0.519,1.0
0.336,0.519,1.0
0.333,0.518,1.0
0.331,0.525,1.0
0.326,0.529,1.0
0.33,0.513,1.0
0.324,0.52,1.0
0.329,0.539,0.0
0.34,0.527,0.0
0.323,0.543,1.0
0.32,0.537,1.0
0.317,0.555,1.0
0.314,0.548,1.0
0.316,0.554,1.0
0.321,0.532,1.0
0.321,0.526,1.0
0.326,0.534,1.0
0.321,0.51,1.0
0.327,0.501,1.0
0.334,0.484,1.0
0.331,0.472,0.0
0.344,0.449,0.0
0.35,0.444,0.0
0.35,0.456,0.0
0.344,0.437,0.0
0.344,0.445,0.0
0.344,0.437,0.0
0.348,0.419,0.0
0.32,0.421,1.0
0.297,0.418,0.0
0.299,0.416,0.0
0.298,0.415,1.0
0.303,0.404,0.0
0.313,0.408,0.0
0.316,0.409,0.0
0.312,0.401,0.0
0.308,0.415,0.0
0.309,0.425,0.0
0.318,0.426,0.0
0.31,0.427,0.0
0.309,0.417,0.0
0.315,0.417,0.0
0.313,0.429,0.0
0.313,0.434,0.0
0.31,0.439,0.0
0.325,0.448,0.0
0.327,0.457,0.0
0.322,0.453,0.0
0.327,0.441,0.0
0.341,0.446,0.0
0.351,0.453,1.0
0.348,0.451,0.0
0.355,0.459,0.0
0.326,0.451,0.0
0.338,0.442,0.0
0.325,0.448,0.0
0.327,0.457,0.0
0.325,0.445,0.0
0.321,0.454,0.0
0.317,0.465,0.0
0.331,0.462,0.0
0.333,0.476,0.0
0.337,0.479,1.0
0.344,0.465,0.0
0.346,0.465,1.0
0.35,0.457,1.0
0.335,0.465,0.0
0.331,0.466,0.0
0.336,0.473,0.0
0.342,0.468,0.0
0.341,0.472,1.0
0.347,0.476,1.0
0.324,0.477,0.0
0.32,0.498,0.0
0.309,0.5,0.0
0.302,0.506,0.0
0.304,0.521,1.0
0.299,0.515,0.0
0.297,0.509,0.0
0.302,0.497,0.0
0.304,0.485,0.0
0.316,0.5,0.0
0.315,0.503,0.0
0.311,0.482,0.0
0.307,0.481,0.0
0.303,0.474,0.0
0.311,0.466,0.0
0.311,0.46,0.0
0.317,0.451,0.0
0.309,0.453,0.0
0.309,0.45,0.0
0.316,0.429,0.0
0.322,0.419,0.0
0.338,0.436,0.0
0.362,0.441,1.0
0.37,0.448,1.0
0.369,0.443,0.0
0.36,0.454,1.0
0.326,0.462,0.0
0.331,0.465,0.0
0.331,0.477,1.0
0.321,0.491,1.0
0.321,0.493,0.0
0.318,0.486,0.0
0.331,0.481,1.0
0.326,0.476,1.0
0.321,0.483,1.0
0.306,0.493,0.0
0.314,0.492,0.0
0.308,0.493,0.0
0.304,0.519,0.0
0.307,0.521,0.0
0.312,0.51,0.0
0.324,0.509,0.0
0.337,0.506,0.0
0.341,0.5,0.0
0.32,0.493,0.0
0.325,0.498,0.0
0.335,0.493,0.0
0.33,0.486,0.0
0.337,0.453,0.0
0.337,0.445,0.0
0.322,0.448,0.0
0.319,0.444,1.0
0.326,0.445,0.0
0.325,0.451,0.0
0.33,0.445,1.0
0.325,0.431,1.0
0.339,0.423,1.0
0.355,0.454,1.0
0.354,0.472,1.0
0.351,0.464,0.0
0.36,0.47,1.0
0.36,0.488,1.0
0.352,0.493,1.0
0.345,0.49,0.0
0.345,0.506,1.0
0.335,0.519,0.0
0.32,0.516,0.0
0.317,0.506,0.0
0.316,0.476,0.0
0.317,0.475,0.0
0.326,0.461,0.0
0.328,0.463,0.0
0.337,0.472,0.0
0.338,0.468,0.0
0.333,0.464,0.0
0.335,0.447,0.0
0.321,0.458,0.0
0.324,0.459,0.0
0.324,0.457,0.0
0.311,0.476,1.0
0.326,0.493,0.0
0.329,0.47,1.0
0.326,0.46,1.0
0.322,0.454,1.0
0.331,0.453,1.0
0.33,0.453,1.0
0.35,0.475,1.0
0.343,0.474,0.0
0.332,0.494,0.0
0.328,0.485,0.0
0.319,0.492,0.0
0.326,0.494,0.0
0.335,0.518,0.0
0.322,0.516,1.0
0.314,0.526,0.0
0.321,0.515,0.0
0.321,0.507,1.0
0.327,0.503,1.0
0.321,0.472,0.0
0.315,0.494,1.0
0.317,0.485,1.0
0.328,0.487,1.0
0.33,0.46,1.0
0.336,0.451,1.0
0.338,0.452,0.0
0.35,0.464,1.0
0.356,0.463,1.0
0.358,0.457,1.0
0.354,0.459,1.0
0.346,0.433,1.0
0.333,0.413,1.0
0.337,0.439,1.0
0.33,0.452,1.0
0.333,0.457,1.0
0.334,0.455,1.0
0.338,0.478,2.0
0.34,0.473,1.0
0.337,0.467,1.0
0.338,0.491,1.0
0.344,0.489,1.0
0.338,0.513,1.0
0.345,0.49,1.0
0.346,0.479,1.0
0.346,0.489,1.0
0.339,0.485,1.0
0.341,0.487,1.0
0.328,0.5,1.0
0.323,0.503,1.0
0.328,0.499,1.0
0.328,0.49,1.0
0.317,0.473,2.0
0.321,0.491,1.0
0.328,0.5,1.0
0.352,0.493,1.0
0.347,0.483,1.0
0.35,0.477,1.0
0.347,0.474,1.0
0.355,0.475,1.0
0.373,0.476,2.0
0.384,0.472,2.0
0.384,0.477,2.0
0.367,0.468,2.0
0.374,0.464,2.0
0.356,0.471,2.0
0.346,0.479,1.0
0.344,0.485,1.0
0.336,0.481,1.0
0.333,0.486,1.0
0.34,0.481,1.0
0.333,0.475,1.0
0.335,0.47,1.0
0.36,0.477,0.0
0.357,0.487,1.0
0.354,0.479,0.0
0.355,0.469,0.0
0.355,0.442,0.0
0.34,0.438,0.0
0.337,0.439,0.0
0.336,0.415,0.0
0.341,0.411,0.0
0.342,0.405,0.0
0.334,0.394,0.0
0.336,0.377,1.0
0.34,0.375,2.0
0.345,0.394,1.0
0.345,0.397,1.0
0.345,0.405,2.0
0.325,0.427,2.0
0.336,0.426,2.0
0.34,0.442,2.0
0.34,0.438,2.0
0.328,0.419,2.0
0.329,0.408,1.0
0.313,0.418,1.0
0.313,0.431,1.0
0.333,0.455,1.0
0.331,0.452,2.0
0.328,0.456,2.0
0.333,0.458,1.0
0.34,0.467,1.0
0.33,0.463,1.0
0.331,0.469,2.0
0.329,0.482,2.0
0.328,0.471,1.0
0.33,0.482,1.0
0.325,0.466,1.0
0.322,0.461,1.0
0.327,0.467,1.0
0.359,0.458,0.0
0.359,0.443,0.0
0.354,0.445,0.0
0.367,0.454,0.0
0.364,0.444,0.0
0.368,0.43,1.0
0.362,0.433,0.0
0.367,0.426,1.0
0.367,0.423,1.0
0.364,0.448,1.0
0.369,0.459,1.0
0.364,0.469,1.0
0.356,0.464,1.0
0.361,0.45,1.0
0.359,0.45,2.0
0.358,0.452,2.0
0.34,0.429,1.0
0.335,0.439,0.0
0.33,0.433,0.0
0.334,0.424,0.0
0.316,0.408,0.0
0.29,0.404,0.0
0.29,0.406,0.0
0.295,0.412,0.0
0.293,0.412,0.0
0.29,0.42,0.0
0.29,0.423,0.0
0.291,0.42,0.0
0.301,0.423,0.0
0.305,0.419,0.0
0.289,0.433,0.0
0.31,0.434,0.0
0.298,0.424,0.0
0.291,0.417,0.0
0.29,0.423,0.0
0.294,0.419,0.0
0.281,0.396,0.0
0.279,0.39,0.0
0.275,0.392,0.0
0.277,0.383,0.0
0.279,0.387,0.0
0.28,0.382,0.0
0.289,0.397,0.0
0.286,0.398,0.0
0.283,0.404,0.0
0.287,0.4,0.0
0.281,0.406,0.0
0.294,0.404,0.0
0.285,0.412,0.0
0.29,0.42,0.0
0.293,0.403,0.0
0.296,0.401,0.0
0.309,0.407,0.0
0.31,0.4,0.0
0.302,0.401,0.0
0.326,0.394,0.0
0.337,0.409,0.0
0.336,0.414,0.0
0.345,0.425,0.0
0.346,0.426,0.0
0.349,0.437,0.0
0.345,0.435,0.0
