group_history_insertion,collector_monitoring_information_bolt,status_metric_extraction
0.305,0.473,0.0
0.3,0.479,0.0
0.288,0.49,0.0
0.29,0.485,0.0
0.288,0.497,0.0
0.284,0.491,0.0
0.295,0.478,0.0
0.306,0.469,1.0
0.314,0.462,1.0
0.311,0.458,1.0
0.299,0.453,0.0
0.295,0.437,0.0
0.298,0.446,0.0
0.296,0.449,0.0
0.293,0.442,0.0
0.294,0.459,1.0
0.299,0.473,0.0
0.299,0.486,0.0
0.303,0.491,0.0
0.314,0.492,0.0
0.312,0.494,0.0
0.305,0.507,0.0
0.309,0.494,0.0
0.305,0.496,1.0
0.301,0.496,1.0
0.296,0.484,0.0
0.296,0.469,0.0
0.288,0.459,1.0
0.291,0.465,1.0
0.292,0.463,0.0
0.291,0.451,1.0
0.289,0.446,1.0
0.282,0.449,0.0
0.277,0.44,0.0
0.298,0.442,0.0
0.292,0.436,0.0
0.293,0.456,1.0
0.297,0.432,1.0
0.297,0.427,0.0
0.3,0.423,0.0
0.289,0.417,0.0
0.302,0.414,0.0
0.284,0.422,0.0
0.28,0.42,0.0
0.278,0.429,0.0
0.275,0.434,0.0
0.276,0.425,0.0
0.282,0.435,0.0
0.285,0.435,0.0
0.283,0.446,0.0
0.284,0.448,0.0
0.284,0.45,0.0
0.29,0.442,0.0
0.294,0.449,0.0
0.294,0.452,0.0
0.296,0.447,0.0
0.295,0.435,0.0
0.279,0.425,0.0
0.278,0.432,0.0
0.292,0.439,0.0
0.293,0.447,0.0
0.3,0.44,0.0
0.308,0.443,0.0
0.308,0.435,0.0
0.297,0.434,0.0
0.283,0.433,0.0
0.293,0.444,0.0
0.293,0.44,0.0
0.304,0.44,1.0
0.305,0.441,1.0
0.308,0.434,1.0
0.308,0.424,1.0
0.315,0.444,1.0
0.308,0.444,2.0
0.315,0.441,1.0
0.32,0.448,1.0
0.313,0.462,1.0
0.308,0.456,1.0
0.307,0.451,0.0
0.303,0.459,0.0
0.298,0.459,0.0
0.3,0.456,0.0
0.302,0.46,0.0
0.312,0.471,0.0
0.305,0.469,1.0
0.308,0.473,2.0
0.301,0.453,1.0
0.304,0.459,1.0
0.308,0.464,1.0
0.309,0.47,1.0
0.314,0.468,1.0
0.314,0.467,2.0
0.282,0.465,1.0
0.294,0.463,0.0
0.29,0.458,0.0
0.291,0.459,0.0
0.307,0.464,0.0
0.308,0.483,0.0
0.305,0.478,0.0
0.29,0.474,0.0
0.303,0.48,0.0
0.287,0.485,0.0
0.285,0.492,0.0
0.285,0.492,0.0
0.297,0.472,0.0
0.298,0.466,0.0
0.294,0.466,0.0
0.302,0.455,0.0
0.311,0.45,0.0
0.298,0.454,1.0
0.292,0.439,2.0
0.291,0.435,1.0
0.291,0.434,1.0
0.29,0.43,1.0
0.287,0.426,1.0
0.271,0.423,0.0
0.282,0.417,0.0
0.285,0.42,0.0
0.281,0.41,0.0
0.286,0.424,0.0
0.286,0.429,0.0
0.292,0.439,0.0
0.295,0.466,0.0
0.295,0.471,0.0
0.293,0.46,0.0
0.302,0.455,0.0
0.309,0.452,0.0
0.298,0.461,0.0
0.287,0.473,0.0
0.284,0.464,0.0
0.287,0.444,0.0
0.287,0.443,0.0
0.293,0.447,1.0
0.304,0.452,0.0
0.295,0.456,0.0
0.296,0.452,1.0
0.292,0.456,1.0
0.296,0.46,0.0
0.296,0.454,1.0
0.277,0.462,1.0
0.278,0.46,0.0
0.285,0.46,1.0
0.289,0.461,0.0
0.301,0.469,1.0
0.301,0.472,0.0
0.305,0.468,1.0
0.299,0.474,1.0
0.292,0.465,1.0
0.288,0.468,2.0
0.292,0.453,2.0
0.296,0.471,2.0
0.302,0.465,2.0
0.318,0.467,1.0
0.322,0.455,1.0
0.313,0.46,1.0
0.318,0.475,1.0
0.325,0.484,1.0
0.321,0.483,1.0
0.335,0.494,0.0
0.333,0.478,0.0
0.32,0.476,0.0
0.301,0.469,1.0
0.298,0.466,1.0
0.29,0.469,0.0
0.296,0.46,0.0
0.301,0.434,0.0
0.295,0.43,0.0
0.295,0.427,0.0
0.288,0.419,0.0
0.282,0.426,0.0
0.295,0.42,0.0
0.297,0.445,0.0
0.303,0.452,0.0
0.284,0.438,0.0
0.296,0.459,1.0
0.302,0.474,0.0
0.315,0.478,1.0
0.307,0.471,1.0
0.293,0.468,1.0
0.303,0.473,1.0
0.301,0.465,0.0
0.297,0.466,0.0
0.304,0.457,0.0
0.31,0.466,0.0
0.3,0.437,0.0
0.289,0.428,0.0
0.3,0.424,0.0
0.304,0.42,0.0
0.298,0.432,0.0
0.307,0.432,0.0
0.305,0.428,0.0
0.304,0.434,0.0
0.311,0.433,0.0
0.302,0.437,0.0
0.306,0.439,0.0
0.303,0.437,0.0
0.29,0.423,1.0
0.286,0.419,0.0
0.285,0.421,0.0
0.286,0.423,1.0
0.299,0.426,0.0
0.305,0.438,0.0
0.313,0.433,1.0
0.312,0.433,0.0
0.331,0.439,0.0
0.298,0.447,0.0
0.302,0.461,0.0
0.304,0.467,0.0
0.292,0.475,0.0
0.296,0.465,0.0
0.294,0.454,1.0
0.292,0.46,0.0
0.298,0.442,0.0
0.297,0.442,0.0
0.295,0.452,1.0
0.303,0.445,0.0
0.301,0.439,0.0
0.29,0.44,2.0
0.309,0.443,0.0
0.32,0.451,1.0
0.313,0.448,0.0
0.312,0.437,0.0
0.3,0.45,0.0
0.287,0.466,0.0
0.291,0.452,0.0
0.288,0.45,0.0
0.285,0.459,0.0
0.281,0.46,0.0
0.29,0.462,0.0
0.293,0.466,0.0
0.295,0.454,0.0
0.288,0.433,0.0
0.293,0.457,0.0
0.286,0.462,0.0
0.293,0.448,1.0
0.293,0.452,1.0
0.291,0.452,0.0
0.283,0.443,0.0
0.281,0.443,0.0
0.274,0.441,0.0
0.28,0.437,0.0
0.281,0.435,0.0
0.281,0.423,0.0
0.277,0.424,1.0
0.282,0.426,2.0
0.277,0.443,2.0
0.287,0.442,2.0
0.288,0.45,2.0
0.296,0.437,2.0
0.297,0.44,2.0
0.29,0.444,1.0
0.292,0.453,1.0
0.289,0.45,0.0
0.285,0.438,0.0
0.31,0.457,0.0
0.317,0.443,0.0
0.309,0.444,0.0
0.312,0.452,0.0
0.315,0.446,0.0
0.306,0.455,0.0
0.294,0.443,0.0
0.303,0.45,0.0
0.305,0.44,0.0
0.293,0.453,0.0
0.298,0.447,0.0
0.279,0.445,0.0
0.282,0.454,0.0
0.297,0.457,0.0
0.293,0.461,0.0
0.291,0.457,0.0
0.301,0.461,0.0
0.304,0.466,0.0
0.311,0.455,0.0
0.306,0.455,1.0
0.309,0.458,0.0
0.312,0.453,1.0
0.305,0.456,0.0
0.314,0.451,0.0
0.3,0.45,1.0
0.294,0.455,1.0
0.288,0.451,0.0
0.291,0.453,1.0
0.29,0.458,1.0
0.292,0.448,1.0
0.29,0.457,1.0
0.282,0.45,1.0
0.295,0.434,1.0
0.285,0.43,0.0
0.284,0.42,0.0
0.293,0.419,0.0
0.292,0.426,0.0
0.285,0.425,0.0
0.299,0.424,0.0
0.315,0.416,0.0
0.292,0.411,0.0
0.299,0.429,0.0
0.29,0.437,0.0
0.292,0.444,0.0
0.286,0.465,0.0
0.281,0.467,0.0
0.3,0.48,1.0
0.299,0.488,1.0
0.291,0.505,0.0
0.29,0.503,1.0
0.289,0.494,2.0
0.293,0.492,2.0
0.288,0.472,1.0
0.286,0.468,1.0
0.281,0.463,1.0
0.287,0.465,1.0
0.288,0.47,1.0
0.283,0.473,0.0
0.278,0.46,0.0
0.288,0.446,0.0
0.296,0.428,1.0
0.299,0.428,2.0
0.295,0.444,2.0
0.322,0.458,2.0
0.344,0.483,2.0
0.331,0.492,2.0
0.331,0.504,2.0
0.326,0.513,2.0
0.331,0.523,2.0
0.334,0.52,2.0
0.333,0.522,2.0
0.349,0.52,2.0
0.34,0.525,2.0
0.34,0.509,2.0
0.329,0.516,2.0
0.34,0.508,2.0
0.334,0.507,2.0
0.33,0.492,2.0
0.311,0.485,2.0
0.33,0.5,1.0
0.324,0.498,2.0
0.313,0.505,1.0
0.316,0.508,1.0
0.312,0.499,1.0
0.295,0.471,1.0
0.287,0.474,1.0
0.288,0.473,2.0
0.283,0.488,1.0
0.273,0.497,0.0
0.272,0.471,0.0
0.268,0.469,0.0
0.277,0.451,0.0
0.277,0.438,0.0
0.271,0.436,1.0
0.285,0.43,0.0
0.291,0.432,1.0
0.298,0.436,0.0
0.293,0.442,0.0
0.296,0.435,0.0
0.293,0.426,0.0
0.294,0.423,0.0
0.3,0.422,0.0
0.282,0.424,0.0
0.28,0.411,0.0
0.273,0.413,0.0
0.27,0.404,0.0
0.277,0.395,0.0
0.277,0.39,0.0
0.28,0.386,0.0
0.275,0.399,0.0
0.278,0.417,0.0
0.279,0.421,0.0
0.279,0.408,0.0
0.281,0.43,0.0
0.278,0.438,0.0
0.274,0.457,0.0
0.281,0.464,0.0
0.28,0.465,0.0
0.275,0.466,0.0
0.273,0.463,0.0
0.283,0.459,0.0
0.279,0.46,0.0
0.276,0.457,0.0
0.27,0.451,0.0
0.275,0.459,0.0
0.271,0.455,0.0
0.277,0.442,0.0
0.281,0.441,0.0
0.281,0.445,0.0
0.289,0.444,0.0
0.283,0.436,0.0
0.28,0.438,0.0
0.279,0.455,0.0
0.272,0.465,0.0
0.281,0.454,0.0
0.269,0.453,0.0
0.273,0.444,0.0
0.281,0.449,0.0
0.274,0.444,0.0
0.275,0.444,0.0
0.272,0.435,0.0
0.278,0.438,0.0
0.288,0.424,0.0
0.281,0.416,0.0
0.284,0.431,0.0
0.273,0.433,0.0
0.272,0.43,0.0
0.268,0.427,0.0
0.281,0.444,0.0
0.276,0.434,0.0
0.298,0.429,0.0
0.301,0.448,0.0
0.3,0.472,0.0
0.301,0.463,0.0
0.286,0.442,0.0
0.28,0.437,0.0
0.28,0.441,0.0
0.282,0.447,0.0
0.272,0.431,0.0
0.277,0.432,0.0
0.268,0.432,0.0
0.271,0.419,0.0
0.277,0.386,0.0
0.275,0.402,0.0
0.28,0.421,0.0
0.279,0.431,0.0
0.274,0.429,0.0
0.279,0.437,0.0
0.275,0.431,0.0
0.294,0.43,0.0
0.286,0.427,0.0
0.281,0.441,0.0
0.281,0.452,0.0
0.279,0.457,0.0
0.279,0.449,0.0
0.284,0.444,0.0
0.291,0.451,0.0
0.278,0.454,0.0
0.274,0.47,0.0
0.28,0.479,0.0
0.273,0.487,0.0
0.273,0.474,0.0
0.283,0.473,0.0
0.282,0.463,0.0
0.295,0.454,0.0
0.309,0.455,0.0
0.33,0.445,0.0
0.325,0.453,0.0
0.319,0.43,0.0
0.312,0.407,0.0
0.307,0.398,0.0
0.304,0.406,0.0
0.286,0.405,0.0
0.282,0.408,0.0
0.277,0.406,0.0
0.266,0.397,0.0
0.268,0.396,0.0
0.265,0.397,0.0
0.265,0.398,0.0
0.262,0.405,0.0
0.269,0.406,0.0
0.279,0.409,0.0
0.274,0.403,0.0
0.27,0.401,0.0
0.268,0.415,0.0
0.272,0.424,0.0
0.266,0.438,0.0
0.267,0.436,0.0
0.273,0.43,0.0
0.272,0.432,0.0
0.267,0.424,0.0
0.272,0.426,0.0
0.276,0.433,0.0
0.267,0.441,0.0
0.275,0.44,0.0
0.273,0.424,0.0
0.277,0.425,0.0
0.272,0.409,0.0
0.275,0.413,0.0
0.27,0.41,0.0
0.283,0.412,0.0
0.289,0.42,0.0
0.27,0.427,0.0
0.267,0.434,0.0
0.274,0.436,0.0
0.277,0.45,0.0
0.274,0.461,0.0
0.272,0.449,0.0
0.266,0.472,0.0
0.268,0.473,0.0
0.27,0.483,0.0
0.283,0.48,0.0
0.283,0.48,0.0
0.282,0.474,0.0
0.273,0.463,0.0
0.275,0.457,0.0
0.269,0.44,0.0
0.283,0.438,0.0
0.281,0.402,0.0
0.278,0.399,0.0
0.286,0.392,0.0
0.284,0.391,0.0
0.273,0.385,0.0
0.261,0.383,0.0
0.267,0.373,0.0
0.268,0.371,0.0
0.266,0.376,0.0
0.272,0.385,0.0
0.272,0.396,0.0
0.278,0.408,0.0
0.277,0.402,0.0
0.274,0.402,0.0
0.274,0.398,0.0
0.277,0.404,0.0
0.27,0.413,0.0
0.271,0.423,0.0
0.279,0.424,0.0
0.27,0.421,0.0
0.278,0.419,0.0
0.268,0.412,0.0
0.28,0.413,0.0
0.28,0.425,0.0
0.276,0.424,0.0
0.28,0.427,0.0
0.278,0.421,0.0
0.276,0.427,0.0
0.272,0.418,0.0
0.281,0.417,0.0
0.276,0.42,0.0
0.282,0.421,0.0
0.273,0.431,0.0
0.277,0.428,0.0
0.273,0.431,0.0
0.282,0.448,0.0
0.275,0.442,0.0
0.274,0.433,0.0
0.263,0.428,0.0
0.264,0.437,0.0
0.26,0.428,0.0
0.271,0.422,0.0
0.265,0.421,0.0
0.268,0.416,0.0
0.269,0.413,0.0
0.266,0.393,0.0
0.272,0.384,0.0
0.283,0.387,0.0
0.278,0.393,0.0
0.287,0.389,0.0
0.285,0.4,0.0
0.288,0.411,0.0
0.291,0.409,0.0
0.287,0.414,0.0
0.284,0.416,0.0
0.294,0.428,0.0
0.288,0.442,0.0
0.284,0.445,0.0
0.281,0.438,0.0
0.293,0.427,0.0
0.295,0.435,0.0
0.297,0.429,0.0
0.281,0.435,0.0
0.269,0.429,0.0
0.27,0.426,0.0
0.277,0.429,0.0
0.278,0.428,0.0
0.281,0.438,0.0
0.285,0.437,0.0
0.3,0.445,0.0
0.301,0.441,0.0
0.309,0.43,0.0
0.288,0.449,0.0
0.293,0.45,0.0
0.293,0.458,0.0
0.287,0.454,0.0
0.277,0.441,0.0
0.272,0.434,0.0
0.272,0.433,0.0
0.276,0.438,0.0
0.283,0.449,0.0
0.274,0.462,0.0
0.275,0.47,0.0
0.274,0.47,0.0
0.277,0.462,0.0
0.279,0.467,0.0
0.279,0.469,0.0
0.274,0.477,0.0
0.275,0.475,0.0
0.278,0.475,0.0
0.279,0.483,0.0
0.27,0.468,0.0
0.276,0.483,0.0
0.264,0.469,0.0
0.265,0.462,0.0
0.263,0.463,0.0
0.267,0.467,1.0
0.274,0.468,1.0
0.272,0.472,1.0
0.272,0.461,1.0
0.276,0.452,0.0
0.279,0.442,0.0
0.274,0.439,0.0
0.28,0.409,0.0
0.278,0.412,0.0
0.276,0.431,0.0
0.275,0.442,0.0
0.273,0.438,0.0
0.268,0.435,0.0
0.276,0.432,0.0
0.276,0.429,0.0
0.28,0.436,0.0
0.275,0.434,0.0
0.261,0.45,0.0
0.269,0.452,0.0
0.274,0.463,0.0
0.272,0.451,0.0
0.27,0.452,0.0
0.281,0.447,0.0
0.29,0.446,0.0
0.28,0.452,0.0
0.282,0.481,0.0
0.289,0.476,0.0
0.284,0.472,0.0
0.287,0.47,0.0
0.287,0.465,0.0
0.291,0.441,0.0
0.286,0.46,0.0
0.292,0.471,0.0
0.292,0.477,0.0
0.29,0.496,1.0
0.28,0.49,1.0
0.286,0.485,1.0
0.287,0.481,1.0
0.289,0.492,0.0
0.293,0.493,0.0
0.298,0.488,1.0
0.308,0.47,0.0
0.308,0.498,1.0
0.286,0.49,0.0
0.297,0.484,1.0
0.29,0.472,0.0
0.297,0.475,1.0
0.291,0.472,0.0
0.291,0.474,0.0
0.287,0.477,0.0
0.291,0.485,0.0
0.29,0.506,0.0
0.295,0.497,0.0
0.296,0.463,0.0
0.285,0.489,0.0
0.287,0.482,0.0
0.285,0.485,0.0
0.28,0.469,0.0
0.274,0.48,0.0
0.27,0.47,0.0
0.269,0.451,1.0
0.268,0.441,0.0
0.282,0.432,0.0
0.281,0.454,1.0
0.283,0.446,1.0
0.28,0.441,0.0
0.284,0.425,0.0
0.284,0.436,1.0
0.287,0.444,1.0
0.282,0.439,0.0
0.28,0.467,0.0
0.279,0.469,0.0
0.282,0.469,0.0
0.284,0.454,0.0
0.289,0.444,0.0
0.284,0.434,0.0
0.282,0.45,0.0
0.289,0.44,0.0
0.272,0.443,0.0
0.303,0.434,0.0
0.301,0.433,0.0
0.291,0.424,0.0
0.283,0.454,0.0
0.272,0.449,0.0
0.27,0.44,0.0
0.267,0.443,0.0
0.268,0.436,0.0
0.27,0.434,0.0
0.275,0.426,0.0
0.276,0.43,0.0
0.277,0.424,0.0
0.272,0.42,0.0
0.278,0.402,0.0
0.28,0.398,0.0
0.274,0.401,0.0
0.269,0.407,0.0
0.27,0.403,0.0
0.268,0.417,0.0
0.274,0.42,0.0
0.267,0.435,0.0
0.281,0.429,0.0
0.283,0.438,0.0
0.272,0.438,0.0
0.27,0.439,0.0
0.275,0.471,0.0
0.271,0.47,0.0
0.266,0.481,0.0
0.264,0.461,0.0
0.275,0.459,0.0
0.283,0.46,0.0
0.287,0.451,0.0
0.291,0.448,0.0
0.293,0.44,0.0
0.303,0.428,0.0
0.307,0.437,0.0
0.315,0.423,0.0
0.298,0.43,0.0
0.29,0.438,0.0
0.282,0.452,0.0
0.272,0.439,0.0
0.269,0.435,0.0
0.272,0.444,0.0
0.278,0.453,0.0
0.269,0.449,0.0
0.292,0.444,0.0
0.282,0.436,0.0
0.283,0.435,0.0
0.278,0.423,0.0
0.288,0.42,0.0
0.303,0.432,0.0
0.297,0.442,0.0
0.289,0.432,0.0
0.282,0.428,0.0
0.273,0.418,0.0
0.266,0.415,0.0
0.256,0.425,0.0
0.268,0.419,0.0
0.264,0.425,0.0
0.259,0.427,0.0
0.266,0.426,0.0
0.272,0.426,0.0
0.27,0.434,0.0
0.27,0.424,0.0
0.272,0.42,0.0
0.271,0.43,0.0
0.28,0.429,0.0
0.268,0.445,0.0
0.266,0.445,0.0
0.255,0.461,0.0
0.26,0.457,0.0
0.261,0.468,0.0
0.262,0.49,0.0
0.266,0.495,0.0
0.288,0.499,0.0
0.282,0.5,0.0
0.282,0.515,0.0
0.29,0.491,0.0
0.289,0.483,0.0
0.292,0.479,0.0
0.294,0.462,0.0
0.291,0.457,0.0
0.283,0.438,0.0
0.274,0.442,0.0
0.263,0.431,0.0
0.266,0.429,0.0
0.272,0.438,0.0
0.269,0.433,0.0
0.269,0.434,0.0
0.273,0.417,0.0
0.276,0.42,0.0
0.268,0.409,0.0
0.269,0.413,0.0
0.27,0.409,0.0
0.27,0.419,0.0
0.276,0.422,0.0
0.282,0.419,0.0
0.282,0.428,0.0
0.282,0.444,0.0
0.288,0.457,0.0
0.291,0.478,0.0
0.288,0.471,0.0
0.282,0.467,0.0
0.277,0.466,0.0
0.268,0.458,0.0
0.271,0.472,0.0
0.277,0.474,0.0
0.267,0.472,0.0
0.268,0.458,0.0
0.271,0.447,0.0
0.264,0.439,0.0
0.279,0.446,0.0
0.283,0.461,0.0
0.293,0.469,0.0
0.296,0.466,0.0
0.299,0.463,0.0
0.292,0.449,0.0
0.286,0.444,0.0
0.26,0.439,0.0
0.266,0.463,0.0
0.286,0.437,0.0
0.28,0.433,0.0
0.28,0.414,0.0
0.268,0.413,0.0
0.267,0.403,0.0
0.274,0.408,0.0
0.266,0.412,0.0
0.275,0.42,0.0
0.278,0.429,0.0
0.275,0.435,0.0
0.284,0.429,0.0
0.284,0.437,0.0
0.282,0.453,0.0
0.299,0.466,0.0
0.294,0.46,0.0
0.299,0.457,0.0
0.301,0.464,0.0
0.295,0.458,0.0
0.287,0.456,0.0
0.27,0.449,0.0
0.269,0.452,0.0
0.285,0.448,0.0
