group_history_insertion,collector_monitoring_information_bolt,status_metric_extraction
0.264,0.43,0.0
0.268,0.435,0.0
0.265,0.434,0.0
0.27,0.429,0.0
0.259,0.419,0.0
0.26,0.421,0.0
0.264,0.421,0.0
0.273,0.419,0.0
0.272,0.418,0.0
0.274,0.423,0.0
0.276,0.436,1.0
0.27,0.443,0.0
0.273,0.441,0.0
0.281,0.444,0.0
0.275,0.447,1.0
0.276,0.442,0.0
0.27,0.453,1.0
0.269,0.444,0.0
0.266,0.446,0.0
0.274,0.436,0.0
0.266,0.419,0.0
0.267,0.426,0.0
0.275,0.434,0.0
0.277,0.421,0.0
0.293,0.435,0.0
0.278,0.435,0.0
0.283,0.434,0.0
0.293,0.424,0.0
0.293,0.438,0.0
0.278,0.441,0.0
0.264,0.461,0.0
0.272,0.462,0.0
0.262,0.478,0.0
0.28,0.489,0.0
0.282,0.481,0.0
0.278,0.47,0.0
0.272,0.472,0.0
0.274,0.48,0.0
0.267,0.458,0.0
0.281,0.456,0.0
0.284,0.461,0.0
0.285,0.44,0.0
0.269,0.422,0.0
0.271,0.426,0.0
0.269,0.419,0.0
0.277,0.422,0.0
0.273,0.415,0.0
0.271,0.418,0.0
0.275,0.425,0.0
0.275,0.424,0.0
0.269,0.42,0.0
0.264,0.427,0.0
0.274,0.431,0.0
0.277,0.42,0.0
0.269,0.428,0.0
0.261,0.426,0.0
0.258,0.428,0.0
0.259,0.442,1.0
0.261,0.435,0.0
0.259,0.442,0.0
0.269,0.438,0.0
0.275,0.432,0.0
0.27,0.423,0.0
0.267,0.435,0.0
0.272,0.432,0.0
0.291,0.437,0.0
0.288,0.429,0.0
0.29,0.412,0.0
0.292,0.419,0.0
0.292,0.418,0.0
0.287,0.428,0.0
0.29,0.431,0.0
0.285,0.422,0.0
0.279,0.412,0.0
0.273,0.409,0.0
0.273,0.407,0.0
0.259,0.414,1.0
0.264,0.41,0.0
0.259,0.406,0.0
0.263,0.405,0.0
0.264,0.408,0.0
0.264,0.419,0.0
0.27,0.43,0.0
0.267,0.442,0.0
0.259,0.444,0.0
0.267,0.461,0.0
0.279,0.47,0.0
0.275,0.469,0.0
0.278,0.49,0.0
0.274,0.507,0.0
0.281,0.494,0.0
0.28,0.499,0.0
0.278,0.496,0.0
0.295,0.487,0.0
0.293,0.486,0.0
0.284,0.462,0.0
0.276,0.453,0.0
0.274,0.438,0.0
0.267,0.421,0.0
0.267,0.399,0.0
0.268,0.398,0.0
0.269,0.385,0.0
0.263,0.385,0.0
0.267,0.379,0.0
0.27,0.375,0.0
0.261,0.379,0.0
0.261,0.382,0.0
0.267,0.39,0.0
0.268,0.407,0.0
0.279,0.408,0.0
0.275,0.413,0.0
0.297,0.405,0.0
0.294,0.406,0.0
0.297,0.413,0.0
0.303,0.414,0.0
0.308,0.41,0.0
0.312,0.427,1.0
0.304,0.425,1.0
0.314,0.419,1.0
0.313,0.416,1.0
0.288,0.42,1.0
0.3,0.43,1.0
0.303,0.429,1.0
0.302,0.435,2.0
0.297,0.438,1.0
0.306,0.443,1.0
0.309,0.44,1.0
0.297,0.438,1.0
0.296,0.433,1.0
0.303,0.451,1.0
0.3,0.448,1.0
0.295,0.437,0.0
0.286,0.436,1.0
0.275,0.448,1.0
0.281,0.452,1.0
0.283,0.451,1.0
0.278,0.44,0.0
0.28,0.445,0.0
0.274,0.445,0.0
0.28,0.442,0.0
0.278,0.447,0.0
0.284,0.457,0.0
0.288,0.456,0.0
0.281,0.449,1.0
0.275,0.438,1.0
0.284,0.445,1.0
0.283,0.447,0.0
0.276,0.438,0.0
0.275,0.446,0.0
0.274,0.457,0.0
0.287,0.44,1.0
0.29,0.442,1.0
0.29,0.436,2.0
0.279,0.43,1.0
0.268,0.424,1.0
0.28,0.421,0.0
0.282,0.41,0.0
0.275,0.419,0.0
0.272,0.437,0.0
0.278,0.424,0.0
0.272,0.439,0.0
0.275,0.436,0.0
0.276,0.451,0.0
0.295,0.477,0.0
0.281,0.485,0.0
0.283,0.497,0.0
0.295,0.515,0.0
0.29,0.518,0.0
0.278,0.495,0.0
0.274,0.502,0.0
0.269,0.506,0.0
0.261,0.518,0.0
0.263,0.515,0.0
0.271,0.505,0.0
0.273,0.512,0.0
0.274,0.509,0.0
0.269,0.489,0.0
0.273,0.496,0.0
0.286,0.505,0.0
0.286,0.481,0.0
0.304,0.465,0.0
0.294,0.478,0.0
0.289,0.47,0.0
0.283,0.468,0.0
0.277,0.45,0.0
0.277,0.449,0.0
0.287,0.446,0.0
0.29,0.451,0.0
0.297,0.448,0.0
0.287,0.445,0.0
0.274,0.461,0.0
0.274,0.45,0.0
0.271,0.447,0.0
0.265,0.434,0.0
0.275,0.441,0.0
0.27,0.437,0.0
0.276,0.439,0.0
0.276,0.448,0.0
0.276,0.452,0.0
0.279,0.45,0.0
0.287,0.441,0.0
0.281,0.439,0.0
0.283,0.435,0.0
0.303,0.45,0.0
0.301,0.443,0.0
0.295,0.431,0.0
0.302,0.432,0.0
0.308,0.425,0.0
0.294,0.412,0.0
0.272,0.414,0.0
0.268,0.405,0.0
0.259,0.403,0.0
0.275,0.399,0.0
0.277,0.387,0.0
0.271,0.391,0.0
0.269,0.396,0.0
0.275,0.396,0.0
0.274,0.393,0.0
0.277,0.388,0.0
0.271,0.39,0.0
0.274,0.405,0.0
0.279,0.406,0.0
0.286,0.411,0.0
0.276,0.413,0.0
0.276,0.421,0.0
0.277,0.412,0.0
0.275,0.41,0.0
0.271,0.418,0.0
0.28,0.439,0.0
0.289,0.43,0.0
0.302,0.436,1.0
0.291,0.472,0.0
0.293,0.475,0.0
0.28,0.478,0.0
0.277,0.489,0.0
0.271,0.486,0.0
0.273,0.487,1.0
0.264,0.486,1.0
0.29,0.478,0.0
0.297,0.48,0.0
0.29,0.466,0.0
0.286,0.454,0.0
0.285,0.43,0.0
0.275,0.433,0.0
0.27,0.435,0.0
0.277,0.43,0.0
0.276,0.427,0.0
0.268,0.445,0.0
0.277,0.44,0.0
0.285,0.428,0.0
0.288,0.428,0.0
0.29,0.43,0.0
0.29,0.418,0.0
0.288,0.436,0.0
0.289,0.428,0.0
0.3,0.413,0.0
0.312,0.427,1.0
0.301,0.409,1.0
0.294,0.4,1.0
0.292,0.412,0.0
0.288,0.419,0.0
0.286,0.417,0.0
0.282,0.417,0.0
0.277,0.411,0.0
0.277,0.415,0.0
0.276,0.433,0.0
0.268,0.439,0.0
0.266,0.455,0.0
0.283,0.455,0.0
0.282,0.462,0.0
0.304,0.462,0.0
0.298,0.476,0.0
0.297,0.472,1.0
0.291,0.463,1.0
0.288,0.456,0.0
0.292,0.45,0.0
0.295,0.451,0.0
0.291,0.456,0.0
0.287,0.45,0.0
0.29,0.452,0.0
0.271,0.467,0.0
0.271,0.454,0.0
0.27,0.454,0.0
0.29,0.454,0.0
0.291,0.464,0.0
0.287,0.461,0.0
0.288,0.455,0.0
0.278,0.433,0.0
0.275,0.444,0.0
0.263,0.454,0.0
0.261,0.412,0.0
0.265,0.419,0.0
0.268,0.409,0.0
0.266,0.419,0.0
0.276,0.428,0.0
0.283,0.43,0.0
0.285,0.432,0.0
0.276,0.443,0.0
0.295,0.444,0.0
0.292,0.466,1.0
0.268,0.479,0.0
0.274,0.479,0.0
0.272,0.466,0.0
0.277,0.469,0.0
0.279,0.468,0.0
0.28,0.456,0.0
0.285,0.46,0.0
0.291,0.456,0.0
0.291,0.441,0.0
0.277,0.424,0.0
0.273,0.419,0.0
0.265,0.408,0.0
0.264,0.429,0.0
0.263,0.429,0.0
0.274,0.431,0.0
0.269,0.431,0.0
0.271,0.435,0.0
0.27,0.432,0.0
0.268,0.423,0.0
0.27,0.447,0.0
0.273,0.44,0.0
0.275,0.448,0.0
0.264,0.451,0.0
0.265,0.45,0.0
0.264,0.464,0.0
0.263,0.464,0.0
0.268,0.47,0.0
0.265,0.48,0.0
0.27,0.48,0.0
0.266,0.469,0.0
0.26,0.471,0.0
0.268,0.489,0.0
0.275,0.487,0.0
0.27,0.477,0.0
0.274,0.462,0.0
0.276,0.46,1.0
0.282,0.456,0.0
0.288,0.457,0.0
0.278,0.461,0.0
0.286,0.47,0.0
0.274,0.457,0.0
0.278,0.454,0.0
0.266,0.43,0.0
0.267,0.435,0.0
0.275,0.451,0.0
0.276,0.448,0.0
0.275,0.434,0.0
0.281,0.437,0.0
0.279,0.425,0.0
0.293,0.424,0.0
0.29,0.429,0.0
0.277,0.44,0.0
0.282,0.442,0.0
0.284,0.443,0.0
0.27,0.447,0.0
0.272,0.443,0.0
0.266,0.44,0.0
0.269,0.441,0.0
0.277,0.44,0.0
0.273,0.448,0.0
0.271,0.455,0.0
0.268,0.443,0.0
0.264,0.446,0.0
0.268,0.453,0.0
0.272,0.46,0.0
0.271,0.445,0.0
0.279,0.45,0.0
0.27,0.459,0.0
0.266,0.452,0.0
0.255,0.45,0.0
0.271,0.459,0.0
0.269,0.453,0.0
0.27,0.462,0.0
0.271,0.47,0.0
0.27,0.459,0.0
0.279,0.467,0.0
0.282,0.461,0.0
0.276,0.464,0.0
0.29,0.463,0.0
0.281,0.465,0.0
0.271,0.455,0.0
0.269,0.44,0.0
0.271,0.436,0.0
0.268,0.432,0.0
0.274,0.427,0.0
0.284,0.429,0.0
0.281,0.429,0.0
0.28,0.42,0.0
0.283,0.427,0.0
0.292,0.425,0.0
0.295,0.435,0.0
0.277,0.433,0.0
0.278,0.428,0.0
0.275,0.434,0.0
0.269,0.437,0.0
0.267,0.425,0.0
0.284,0.427,0.0
0.28,0.419,0.0
0.281,0.424,0.0
0.283,0.429,0.0
0.29,0.426,0.0
0.275,0.43,1.0
0.288,0.434,0.0
0.28,0.422,0.0
0.282,0.407,0.0
0.279,0.411,0.0
0.268,0.399,0.0
0.268,0.404,0.0
0.267,0.416,0.0
0.269,0.413,0.0
0.274,0.412,0.0
0.27,0.41,0.0
0.265,0.421,0.0
0.272,0.432,0.0
0.27,0.441,0.0
0.279,0.443,0.0
0.273,0.439,0.0
0.284,0.453,0.0
0.269,0.433,0.0
0.27,0.443,0.0
0.271,0.446,0.0
0.286,0.449,0.0
0.284,0.462,0.0
0.287,0.458,1.0
0.29,0.47,0.0
0.286,0.463,0.0
0.291,0.463,0.0
0.295,0.445,1.0
0.288,0.448,0.0
0.285,0.426,0.0
0.285,0.436,0.0
0.297,0.437,0.0
0.3,0.458,0.0
0.296,0.432,0.0
0.29,0.438,0.0
0.277,0.445,0.0
0.278,0.43,0.0
0.297,0.447,0.0
0.293,0.447,0.0
0.286,0.455,0.0
0.291,0.456,0.0
0.281,0.426,0.0
0.276,0.426,0.0
0.278,0.423,0.0
0.278,0.432,0.0
0.278,0.422,0.0
0.273,0.424,0.0
0.275,0.436,0.0
0.272,0.439,0.0
0.271,0.433,0.0
0.263,0.424,0.0
0.268,0.435,0.0
0.268,0.442,0.0
0.274,0.45,0.0
0.279,0.436,0.0
0.272,0.443,0.0
0.267,0.44,0.0
0.269,0.439,0.0
0.263,0.453,0.0
0.259,0.447,0.0
0.268,0.465,0.0
0.272,0.452,0.0
0.279,0.444,0.0
0.271,0.423,0.0
0.271,0.428,0.0
0.265,0.423,0.0
0.266,0.426,0.0
0.27,0.43,0.0
0.266,0.413,0.0
0.278,0.414,0.0
0.266,0.419,0.0
0.267,0.419,0.0
0.257,0.413,0.0
0.27,0.421,1.0
0.266,0.435,0.0
0.265,0.458,1.0
0.27,0.463,0.0
0.271,0.464,0.0
0.277,0.468,0.0
0.27,0.458,0.0
0.278,0.454,0.0
0.272,0.46,0.0
0.269,0.456,0.0
0.261,0.465,0.0
0.265,0.444,0.0
0.265,0.444,0.0
0.263,0.416,0.0
0.265,0.407,0.0
0.275,0.406,0.0
0.272,0.418,0.0
0.286,0.427,0.0
0.281,0.436,0.0
0.277,0.434,0.0
0.291,0.457,0.0
0.286,0.461,0.0
0.277,0.459,0.0
0.274,0.461,0.0
0.279,0.468,0.0
0.276,0.475,0.0
0.27,0.475,0.0
0.273,0.469,0.0
0.276,0.474,0.0
0.283,0.461,0.0
0.279,0.448,0.0
0.3,0.45,0.0
0.295,0.435,0.0
0.269,0.433,0.0
0.269,0.453,0.0
0.291,0.444,0.0
0.289,0.439,0.0
0.287,0.434,0.0
0.283,0.446,0.0
0.287,0.445,0.0
0.284,0.458,0.0
0.283,0.471,0.0
0.283,0.477,0.0
0.289,0.481,0.0
0.297,0.468,1.0
0.294,0.475,0.0
0.287,0.47,0.0
0.277,0.471,1.0
0.271,0.456,1.0
0.272,0.438,1.0
0.28,0.429,0.0
0.29,0.424,0.0
0.281,0.416,0.0
0.271,0.43,0.0
0.276,0.428,0.0
0.274,0.42,0.0
0.274,0.418,0.0
0.274,0.43,0.0
0.267,0.419,0.0
0.279,0.426,0.0
0.291,0.441,0.0
0.283,0.449,0.0
0.299,0.452,0.0
0.297,0.437,0.0
0.292,0.45,0.0
0.288,0.469,0.0
0.288,0.482,0.0
0.291,0.478,0.0
0.275,0.472,0.0
0.277,0.477,0.0
0.281,0.464,0.0
0.278,0.463,0.0
0.273,0.462,0.0
0.266,0.461,0.0
0.273,0.44,0.0
0.267,0.428,0.0
0.269,0.42,0.0
0.275,0.426,0.0
0.277,0.44,0.0
0.274,0.435,0.0
0.273,0.453,0.0
0.277,0.461,0.0
0.282,0.451,0.0
0.284,0.449,0.0
0.287,0.454,0.0
0.28,0.449,0.0
0.292,0.447,0.0
0.292,0.441,0.0
0.295,0.434,0.0
0.302,0.436,0.0
0.295,0.452,1.0
0.289,0.458,0.0
0.292,0.458,1.0
0.299,0.469,2.0
0.301,0.482,2.0
0.286,0.514,2.0
0.286,0.505,2.0
0.281,0.504,1.0
0.287,0.499,1.0
0.291,0.5,1.0
0.294,0.494,1.0
0.302,0.478,0.0
0.295,0.484,1.0
0.302,0.463,0.0
0.312,0.453,1.0
0.324,0.437,1.0
0.317,0.44,1.0
0.308,0.435,1.0
0.298,0.428,1.0
0.3,0.428,1.0
0.296,0.438,2.0
0.283,0.443,2.0
0.284,0.446,2.0
0.284,0.463,2.0
0.285,0.445,2.0
0.293,0.445,2.0
0.286,0.45,1.0
0.293,0.45,2.0
0.291,0.449,1.0
0.295,0.44,1.0
0.305,0.435,0.0
0.31,0.447,0.0
0.299,0.44,1.0
0.317,0.444,1.0
0.317,0.458,1.0
0.294,0.444,1.0
0.301,0.441,1.0
0.312,0.438,1.0
0.305,0.445,0.0
0.305,0.45,1.0
0.301,0.464,2.0
0.29,0.454,1.0
0.289,0.464,1.0
0.288,0.456,1.0
0.293,0.457,1.0
0.289,0.45,2.0
0.289,0.457,1.0
0.296,0.466,1.0
0.289,0.464,1.0
0.295,0.464,0.0
0.297,0.441,0.0
0.301,0.43,1.0
0.29,0.431,0.0
0.284,0.438,0.0
0.297,0.44,0.0
0.292,0.447,1.0
0.291,0.453,1.0
0.284,0.46,1.0
0.286,0.456,1.0
0.293,0.47,1.0
0.299,0.478,1.0
0.294,0.466,0.0
0.291,0.457,1.0
0.286,0.448,1.0
0.301,0.441,1.0
0.301,0.425,1.0
0.31,0.456,0.0
0.313,0.446,0.0
0.309,0.45,0.0
0.3,0.449,1.0
0.293,0.465,0.0
0.294,0.469,0.0
0.291,0.467,0.0
0.29,0.461,1.0
0.304,0.466,0.0
0.311,0.462,0.0
0.314,0.461,0.0
0.296,0.475,0.0
0.289,0.475,0.0
0.296,0.476,0.0
0.293,0.479,0.0
0.271,0.481,0.0
0.283,0.477,1.0
0.293,0.48,1.0
0.282,0.469,1.0
0.291,0.464,1.0
0.286,0.474,1.0
0.284,0.457,1.0
0.297,0.464,1.0
0.294,0.465,1.0
0.298,0.459,1.0
0.294,0.463,2.0
0.299,0.45,2.0
0.306,0.445,1.0
0.3,0.455,1.0
0.293,0.456,1.0
0.295,0.456,1.0
0.29,0.479,0.0
0.296,0.464,1.0
0.292,0.471,1.0
0.287,0.451,0.0
0.296,0.467,0.0
0.294,0.456,1.0
0.295,0.459,1.0
0.29,0.447,1.0
0.296,0.439,1.0
0.294,0.436,1.0
0.295,0.445,1.0
0.31,0.437,1.0
0.308,0.442,1.0
0.299,0.442,0.0
0.307,0.433,0.0
0.307,0.438,0.0
0.301,0.436,1.0
0.305,0.432,2.0
0.319,0.433,2.0
0.285,0.432,2.0
0.301,0.429,0.0
0.309,0.427,0.0
0.301,0.436,0.0
0.304,0.433,1.0
0.299,0.428,0.0
0.297,0.42,0.0
0.301,0.425,0.0
0.291,0.437,1.0
0.29,0.431,2.0
0.291,0.44,2.0
0.283,0.455,2.0
0.288,0.458,2.0
0.299,0.462,2.0
0.295,0.453,2.0
0.301,0.466,2.0
0.305,0.474,1.0
0.308,0.482,1.0
0.302,0.482,1.0
0.292,0.493,1.0
0.285,0.514,1.0
0.285,0.491,1.0
0.29,0.488,1.0
0.292,0.5,1.0
0.298,0.496,1.0
0.281,0.492,2.0
0.288,0.481,2.0
0.292,0.484,2.0
0.297,0.482,2.0
0.3,0.477,2.0
0.293,0.455,1.0
0.288,0.457,0.0
0.301,0.453,0.0
0.3,0.462,1.0
0.302,0.47,1.0
0.294,0.46,1.0
0.291,0.451,2.0
0.301,0.475,2.0
0.288,0.473,2.0
0.29,0.458,2.0
