group_history_insertion,collector_monitoring_information_bolt,status_metric_extraction
0.317,0.437,0.0
0.304,0.436,0.0
0.311,0.443,0.0
0.323,0.432,0.0
0.313,0.439,0.0
0.316,0.428,0.0
0.314,0.433,1.0
0.313,0.432,1.0
0.315,0.423,1.0
0.307,0.424,0.0
0.315,0.432,0.0
0.314,0.421,0.0
0.32,0.415,0.0
0.311,0.416,0.0
0.311,0.422,0.0
0.318,0.419,0.0
0.316,0.433,0.0
0.313,0.447,0.0
0.327,0.454,1.0
0.311,0.453,1.0
0.313,0.435,0.0
0.32,0.435,0.0
0.319,0.424,0.0
0.322,0.422,0.0
0.333,0.421,0.0
0.317,0.426,0.0
0.324,0.434,0.0
0.324,0.413,0.0
0.32,0.431,0.0
0.323,0.422,0.0
0.32,0.44,0.0
0.31,0.452,0.0
0.307,0.468,0.0
0.306,0.469,0.0
0.299,0.471,0.0
0.298,0.462,0.0
0.298,0.453,0.0
0.296,0.456,0.0
0.296,0.438,0.0
0.291,0.442,0.0
0.304,0.44,0.0
0.305,0.423,0.0
0.3,0.422,0.0
0.297,0.421,0.0
0.295,0.422,0.0
0.289,0.424,0.0
0.291,0.437,0.0
0.298,0.437,0.0
0.299,0.452,0.0
0.303,0.45,0.0
0.311,0.457,0.0
0.304,0.461,0.0
0.292,0.458,0.0
0.301,0.444,0.0
0.294,0.431,0.0
0.301,0.439,0.0
0.298,0.434,0.0
0.3,0.43,0.0
0.299,0.432,0.0
0.298,0.422,0.0
0.302,0.411,0.0
0.313,0.411,0.0
0.317,0.417,0.0
0.308,0.423,0.0
0.307,0.422,0.0
0.313,0.419,1.0
0.314,0.428,0.0
0.303,0.43,0.0
0.312,0.425,0.0
0.304,0.41,0.0
0.311,0.412,0.0
0.315,0.406,0.0
0.307,0.418,0.0
0.314,0.433,0.0
0.311,0.436,0.0
0.304,0.428,0.0
0.305,0.424,0.0
0.305,0.41,1.0
0.293,0.417,1.0
0.297,0.424,1.0
0.314,0.426,1.0
0.322,0.431,1.0
0.329,0.424,1.0
0.314,0.439,1.0
0.32,0.444,1.0
0.316,0.446,1.0
0.309,0.446,1.0
0.304,0.46,1.0
0.301,0.462,1.0
0.311,0.455,1.0
0.308,0.456,0.0
0.304,0.456,0.0
0.301,0.448,0.0
0.299,0.43,0.0
0.304,0.422,0.0
0.315,0.4,0.0
0.63,0.555,2.0
0.644,0.632,2.0
0.659,0.657,2.0
0.66,0.663,2.0
0.66,0.66,2.0
0.648,0.657,2.0
0.657,0.666,2.0
0.647,0.664,2.0
0.644,0.643,2.0
0.642,0.639,2.0
0.65,0.66,2.0
0.293,0.412,0.0
0.283,0.416,0.0
0.299,0.418,0.0
0.298,0.415,0.0
0.298,0.398,0.0
0.296,0.401,0.0
0.291,0.395,0.0
0.31,0.399,0.0
0.306,0.4,0.0
0.3,0.399,0.0
0.297,0.394,0.0
0.292,0.392,0.0
0.289,0.393,0.0
0.286,0.39,0.0
0.288,0.4,0.0
0.284,0.391,0.0
0.29,0.4,0.0
0.284,0.396,0.0
0.283,0.401,0.0
0.283,0.394,0.0
0.276,0.399,0.0
0.276,0.398,0.0
0.279,0.408,0.0
0.269,0.412,0.0
0.267,0.405,0.0
0.27,0.408,0.0
0.273,0.406,0.0
0.271,0.403,0.0
0.261,0.408,0.0
0.269,0.404,0.0
0.277,0.407,0.0
0.276,0.416,0.0
0.278,0.408,0.0
0.273,0.413,0.0
0.273,0.418,0.0
0.276,0.439,0.0
0.281,0.436,0.0
0.278,0.441,0.0
0.285,0.446,0.0
0.293,0.456,0.0
0.286,0.46,0.0
0.293,0.457,0.0
0.299,0.462,0.0
0.283,0.453,0.0
0.289,0.448,0.0
0.288,0.435,0.0
0.294,0.434,0.0
0.287,0.433,0.0
0.285,0.428,0.0
0.282,0.429,0.0
0.289,0.43,0.0
0.29,0.428,0.0
0.277,0.433,0.0
0.286,0.431,0.0
0.288,0.444,0.0
0.291,0.446,0.0
0.298,0.446,0.0
0.292,0.454,0.0
0.288,0.463,0.0
0.283,0.473,0.0
0.282,0.461,0.0
0.287,0.462,0.0
0.294,0.453,0.0
0.291,0.457,0.0
0.291,0.448,0.0
0.303,0.445,0.0
0.297,0.433,0.0
0.289,0.42,0.0
0.293,0.419,0.0
0.3,0.409,0.0
0.302,0.411,0.0
0.305,0.411,0.0
0.305,0.413,0.0
0.301,0.409,1.0
0.277,0.405,0.0
0.281,0.405,0.0
0.284,0.413,0.0
0.281,0.408,0.0
0.282,0.41,0.0
0.285,0.411,0.0
0.295,0.407,0.0
0.285,0.404,0.0
0.282,0.399,0.0
0.288,0.4,0.0
0.284,0.42,0.0
0.28,0.411,0.0
0.283,0.413,0.0
0.272,0.417,0.0
0.28,0.416,0.0
0.277,0.411,0.0
0.281,0.411,0.0
0.293,0.429,0.0
0.294,0.429,0.0
0.289,0.43,0.0
0.294,0.428,0.0
0.29,0.42,0.0
0.315,0.409,0.0
0.303,0.414,0.0
0.3,0.419,0.0
0.31,0.428,0.0
0.313,0.432,0.0
0.301,0.425,0.0
0.308,0.425,0.0
0.31,0.419,0.0
0.3,0.412,0.0
0.289,0.418,0.0
0.293,0.431,0.0
0.28,0.426,0.0
0.286,0.428,0.0
0.303,0.427,0.0
0.298,0.425,0.0
0.31,0.419,0.0
0.305,0.43,0.0
0.296,0.448,0.0
0.29,0.46,0.0
0.291,0.459,0.0
0.279,0.445,0.0
0.28,0.435,0.0
0.283,0.437,0.0
0.272,0.443,0.0
0.269,0.446,0.0
0.283,0.457,0.0
0.282,0.449,0.0
0.279,0.448,0.0
0.289,0.448,0.0
0.301,0.464,0.0
0.307,0.482,0.0
0.3,0.485,0.0
0.297,0.477,0.0
0.301,0.485,0.0
0.294,0.489,0.0
0.294,0.481,0.0
0.302,0.472,0.0
0.303,0.474,0.0
0.307,0.477,0.0
0.302,0.472,0.0
0.313,0.452,0.0
0.318,0.452,0.0
0.318,0.473,0.0
0.325,0.484,0.0
0.308,0.493,0.0
0.309,0.488,0.0
0.31,0.509,0.0
0.3,0.507,0.0
0.295,0.487,0.0
0.3,0.473,0.0
0.309,0.475,0.0
0.306,0.471,0.0
0.283,0.472,0.0
0.283,0.455,0.0
0.279,0.442,0.0
0.271,0.435,0.0
0.271,0.414,0.0
0.273,0.428,0.0
0.267,0.428,0.0
0.268,0.435,0.0
0.266,0.428,0.0
0.263,0.435,0.0
0.261,0.441,0.0
0.277,0.443,0.0
0.272,0.438,0.0
0.273,0.43,0.0
0.273,0.432,0.0
0.277,0.423,0.0
0.273,0.435,0.0
0.274,0.451,0.0
0.276,0.452,0.0
0.274,0.455,0.0
0.278,0.446,0.0
0.273,0.441,0.0
0.284,0.459,0.0
0.283,0.476,0.0
0.282,0.477,0.0
0.291,0.466,0.0
0.301,0.471,0.0
0.283,0.458,0.0
0.288,0.445,0.0
0.284,0.446,0.0
0.282,0.442,0.0
0.287,0.44,0.0
0.277,0.435,0.0
0.277,0.418,0.0
0.281,0.423,0.0
0.276,0.426,0.0
0.291,0.409,0.0
0.292,0.402,0.0
0.29,0.402,0.0
0.29,0.412,0.0
0.286,0.4,0.0
0.286,0.389,0.0
0.288,0.386,0.0
0.29,0.391,0.0
0.288,0.374,0.0
0.293,0.382,0.0
0.289,0.377,0.0
0.293,0.382,0.0
0.288,0.388,0.0
0.292,0.405,0.0
0.289,0.409,0.0
0.285,0.423,0.0
0.284,0.436,0.0
0.298,0.428,0.0
0.296,0.431,0.0
0.283,0.438,0.0
0.296,0.433,0.0
0.287,0.437,0.0
0.276,0.428,0.0
0.278,0.403,0.0
0.288,0.402,0.0
0.3,0.413,0.0
0.296,0.413,0.0
0.292,0.426,0.0
0.28,0.434,0.0
0.277,0.428,0.0
0.279,0.428,0.0
0.276,0.435,0.0
0.269,0.426,0.0
0.272,0.425,0.0
0.279,0.445,0.0
0.28,0.456,0.0
0.28,0.443,0.0
0.284,0.437,0.0
0.29,0.448,1.0
0.284,0.443,1.0
0.287,0.44,1.0
0.289,0.447,0.0
0.29,0.468,0.0
0.295,0.463,0.0
0.28,0.453,0.0
0.29,0.429,0.0
0.283,0.447,0.0
0.278,0.464,0.0
0.278,0.446,0.0
0.279,0.461,0.0
0.278,0.472,0.0
0.269,0.455,0.0
0.275,0.451,0.0
0.274,0.468,0.0
0.272,0.468,0.0
0.272,0.477,0.0
0.28,0.471,0.0
0.281,0.448,0.0
0.275,0.463,0.0
0.28,0.474,0.0
0.278,0.462,0.0
0.278,0.456,0.0
0.269,0.464,0.0
0.275,0.449,0.0
0.277,0.432,0.0
0.277,0.428,0.0
0.277,0.417,0.0
0.285,0.412,0.0
0.285,0.406,0.0
0.283,0.395,0.0
0.294,0.407,0.0
0.294,0.411,0.0
0.308,0.395,0.0
0.31,0.401,0.0
0.307,0.404,0.0
0.303,0.417,0.0
0.296,0.423,0.0
0.285,0.426,0.0
0.309,0.421,0.0
0.311,0.417,0.0
0.285,0.402,0.0
0.279,0.405,0.0
0.273,0.42,0.0
0.277,0.43,0.0
0.269,0.432,0.0
0.275,0.429,0.0
0.272,0.418,0.0
0.279,0.418,0.0
0.284,0.438,0.0
0.277,0.438,0.0
0.28,0.445,0.0
0.274,0.452,0.0
0.281,0.446,0.0
0.285,0.445,0.0
0.281,0.444,0.0
0.284,0.449,0.0
0.284,0.442,0.0
0.279,0.45,0.0
0.283,0.438,0.0
0.281,0.426,0.0
0.285,0.439,0.0
0.277,0.419,0.0
0.283,0.405,0.0
0.276,0.409,0.0
0.273,0.405,0.0
0.272,0.419,0.0
0.28,0.419,0.0
0.264,0.417,0.0
0.265,0.414,0.0
0.28,0.419,1.0
0.28,0.418,1.0
0.281,0.403,0.0
0.281,0.428,1.0
0.279,0.423,1.0
0.285,0.418,1.0
0.289,0.409,1.0
0.298,0.395,0.0
0.301,0.393,0.0
0.299,0.386,0.0
0.293,0.392,0.0
0.307,0.391,0.0
0.306,0.386,0.0
0.309,0.372,0.0
0.299,0.379,0.0
0.286,0.388,0.0
0.287,0.389,0.0
0.292,0.402,0.0
0.29,0.405,0.0
0.278,0.414,0.0
0.281,0.411,0.0
0.283,0.422,0.0
0.288,0.418,0.0
0.286,0.423,0.0
0.293,0.432,0.0
0.298,0.426,0.0
0.296,0.427,0.0
0.291,0.421,0.0
0.314,0.431,0.0
0.308,0.43,0.0
0.299,0.424,0.0
0.307,0.413,0.0
0.299,0.409,0.0
0.303,0.409,0.0
0.299,0.412,0.0
0.286,0.41,0.0
0.292,0.41,0.0
0.293,0.424,0.0
0.286,0.419,0.0
0.292,0.425,0.0
0.285,0.436,0.0
0.291,0.439,0.0
0.293,0.442,0.0
0.292,0.44,0.0
0.289,0.457,0.0
0.278,0.455,0.0
0.278,0.458,0.0
0.275,0.445,0.0
0.273,0.441,0.0
0.266,0.451,0.0
0.274,0.437,0.0
0.273,0.427,0.0
0.279,0.425,0.0
0.265,0.447,0.0
0.272,0.431,0.0
0.278,0.427,0.0
0.27,0.426,0.0
0.27,0.413,0.0
0.269,0.42,0.0
0.272,0.404,0.0
0.281,0.407,0.0
0.274,0.417,0.0
0.299,0.424,0.0
0.294,0.417,0.0
0.292,0.398,0.0
0.277,0.414,0.0
0.3,0.42,0.0
0.296,0.423,0.0
0.3,0.443,0.0
0.306,0.45,0.0
0.288,0.463,0.0
0.289,0.466,0.0
0.287,0.469,0.0
0.285,0.474,0.0
0.289,0.479,0.0
0.286,0.471,0.0
0.288,0.467,0.0
0.287,0.489,0.0
0.276,0.483,0.0
0.28,0.49,0.0
0.28,0.473,0.0
0.287,0.47,0.0
0.29,0.468,0.0
0.288,0.465,0.0
0.281,0.45,0.0
0.286,0.447,0.0
0.292,0.458,0.0
0.281,0.451,0.0
0.295,0.432,0.0
0.289,0.411,0.0
0.285,0.413,0.0
0.284,0.415,0.0
0.283,0.422,0.0
0.293,0.43,0.0
0.287,0.429,0.0
0.302,0.423,0.0
0.305,0.427,0.0
0.3,0.418,0.0
0.322,0.421,0.0
0.317,0.421,0.0
0.317,0.42,0.0
0.3,0.412,0.0
0.284,0.402,0.0
0.285,0.409,0.0
0.284,0.425,0.0
0.277,0.426,0.0
0.275,0.416,0.0
0.283,0.419,0.0
0.284,0.416,0.0
0.279,0.429,0.0
0.282,0.42,0.0
0.282,0.425,0.0
0.285,0.43,0.0
0.281,0.425,0.0
0.284,0.427,0.0
0.28,0.434,0.0
0.288,0.444,0.0
0.271,0.444,0.0
0.269,0.439,0.0
0.275,0.435,0.0
0.27,0.454,0.0
0.277,0.449,0.0
0.272,0.444,0.0
0.276,0.46,0.0
0.27,0.463,0.0
0.277,0.44,0.0
0.273,0.439,0.0
0.265,0.434,0.0
0.28,0.446,0.0
0.285,0.452,0.0
0.296,0.438,0.0
0.301,0.438,0.0
0.302,0.443,0.0
0.3,0.437,0.0
0.297,0.422,0.0
0.28,0.434,0.0
0.275,0.43,0.0
0.283,0.429,0.0
0.284,0.439,0.0
0.288,0.428,0.0
0.296,0.425,0.0
0.293,0.412,0.0
0.29,0.427,0.0
0.293,0.418,0.0
0.288,0.413,0.0
0.29,0.391,0.0
0.289,0.404,0.0
0.276,0.43,0.0
0.274,0.436,0.0
0.283,0.443,0.0
0.274,0.449,0.0
0.278,0.456,0.0
0.273,0.452,0.0
0.275,0.445,0.0
0.279,0.451,0.0
0.287,0.465,0.0
0.288,0.463,0.0
0.287,0.457,0.0
0.298,0.425,0.0
0.289,0.421,0.0
0.303,0.416,0.0
0.3,0.413,0.0
0.301,0.42,0.0
0.292,0.413,0.0
0.296,0.406,0.0
0.293,0.424,0.0
0.3,0.421,0.0
0.295,0.418,0.0
0.295,0.443,0.0
0.3,0.428,0.0
0.29,0.443,0.0
0.289,0.453,0.0
0.295,0.45,0.0
0.292,0.454,0.0
0.288,0.458,0.0
0.293,0.459,0.0
0.298,0.459,0.0
0.294,0.475,0.0
0.294,0.453,0.0
0.28,0.456,0.0
0.271,0.456,0.0
0.272,0.446,0.0
0.27,0.432,0.0
0.281,0.431,0.0
0.275,0.441,0.0
0.277,0.447,0.0
0.284,0.428,0.0
0.288,0.418,0.0
0.285,0.43,0.0
0.28,0.455,0.0
0.282,0.452,0.0
0.3,0.452,0.0
0.268,0.462,0.0
0.273,0.471,0.0
0.276,0.462,0.0
0.286,0.455,0.0
0.295,0.456,0.0
0.285,0.451,0.0
0.276,0.458,0.0
0.286,0.439,0.0
0.278,0.437,0.0
0.284,0.434,0.0
0.278,0.42,0.0
0.292,0.408,0.0
0.293,0.394,0.0
0.295,0.4,0.0
0.294,0.405,0.0
0.298,0.403,0.0
0.284,0.392,0.0
0.282,0.382,0.0
0.281,0.381,0.0
0.279,0.384,0.0
0.285,0.385,0.0
0.286,0.394,0.0
0.288,0.392,0.0
0.296,0.4,0.0
0.296,0.403,0.0
0.289,0.406,0.0
0.3,0.404,0.0
0.295,0.414,0.0
0.296,0.426,0.0
0.312,0.427,0.0
0.3,0.441,0.0
0.286,0.433,0.0
0.292,0.434,0.0
0.294,0.443,0.0
0.288,0.424,0.0
0.293,0.433,0.0
0.291,0.453,0.0
0.297,0.44,0.0
0.291,0.441,0.0
0.285,0.431,0.0
0.285,0.421,0.0
0.292,0.412,0.0
0.285,0.416,0.0
0.292,0.412,0.0
0.299,0.417,0.0
0.284,0.416,0.0
0.284,0.405,0.0
0.275,0.421,0.0
0.276,0.415,0.0
0.288,0.413,0.0
0.282,0.415,0.0
0.284,0.425,0.0
0.281,0.439,0.0
0.275,0.439,0.0
0.279,0.436,0.0
0.288,0.433,0.0
0.282,0.443,0.0
0.282,0.429,0.0
0.281,0.428,0.0
0.278,0.437,0.0
0.282,0.433,0.0
0.284,0.439,0.0
0.278,0.431,0.0
0.274,0.429,0.0
0.265,0.433,0.0
0.276,0.429,0.0
0.273,0.415,0.0
0.272,0.432,0.0
0.278,0.434,0.0
0.281,0.429,0.0
0.295,0.424,0.0
0.303,0.421,0.0
0.321,0.429,0.0
0.322,0.421,0.0
0.321,0.419,0.0
0.327,0.414,0.0
0.321,0.413,0.0
0.312,0.407,0.0
0.303,0.416,0.0
0.315,0.418,0.0
0.321,0.436,0.0
0.325,0.434,1.0
0.322,0.426,0.0
0.317,0.444,1.0
0.306,0.446,0.0
0.318,0.451,0.0
0.309,0.45,1.0
0.304,0.439,0.0
0.298,0.45,0.0
0.298,0.451,0.0
0.309,0.458,0.0
0.322,0.442,0.0
0.32,0.449,0.0
0.31,0.44,0.0
0.301,0.45,0.0
0.297,0.45,1.0
0.295,0.454,0.0
0.305,0.462,0.0
0.304,0.467,0.0
0.32,0.471,0.0
0.326,0.448,1.0
0.319,0.442,1.0
0.313,0.447,1.0
0.318,0.434,1.0
0.32,0.413,0.0
0.319,0.418,0.0
0.306,0.419,0.0
0.303,0.426,0.0
0.306,0.446,0.0
0.308,0.431,0.0
0.31,0.433,0.0
0.312,0.434,0.0
0.308,0.436,0.0
0.309,0.45,0.0
0.313,0.452,0.0
0.314,0.445,0.0
0.312,0.451,0.0
0.305,0.446,0.0
0.308,0.426,0.0
0.303,0.426,0.0
0.301,0.428,0.0
0.308,0.429,1.0
0.296,0.419,0.0
0.288,0.408,0.0
0.288,0.398,0.0
0.297,0.403,0.0
0.294,0.399,0.0
0.288,0.4,0.0
0.297,0.405,0.0
0.295,0.409,0.0
0.296,0.398,0.0
0.318,0.401,0.0
0.323,0.414,0.0
0.328,0.428,0.0
0.349,0.441,0.0
0.354,0.437,0.0
0.354,0.44,0.0
0.35,0.441,0.0
0.354,0.432,0.0
0.35,0.428,0.0
0.361,0.438,0.0
0.311,0.445,0.0
0.305,0.445,0.0
0.306,0.438,0.0
0.301,0.443,0.0
0.296,0.455,0.0
0.295,0.461,0.0
0.308,0.451,0.0
0.306,0.451,0.0
0.306,0.456,0.0
0.301,0.468,0.0
0.297,0.459,0.0
0.304,0.464,0.0
0.302,0.46,0.0
0.302,0.455,0.0
0.302,0.443,0.0
0.316,0.451,0.0
0.306,0.453,0.0
0.314,0.447,0.0
0.313,0.445,0.0
0.313,0.44,0.0
0.311,0.438,0.0
0.307,0.431,1.0
0.3,0.463,0.0
0.297,0.462,1.0
0.295,0.455,0.0
0.302,0.448,0.0
0.294,0.47,1.0
0.295,0.469,1.0
0.296,0.48,1.0
0.305,0.481,1.0
0.298,0.483,0.0
0.313,0.486,0.0
0.325,0.461,1.0
0.322,0.46,0.0
0.329,0.468,0.0
0.319,0.483,0.0
0.334,0.48,0.0
0.341,0.469,1.0
0.34,0.46,1.0
0.351,0.464,0.0
0.344,0.455,0.0
0.324,0.457,0.0
0.312,0.448,0.0
0.309,0.442,0.0
0.315,0.432,0.0
0.307,0.419,0.0
0.3,0.423,0.0
0.315,0.434,0.0
0.322,0.427,0.0
0.304,0.437,1.0
0.304,0.451,1.0
0.331,0.446,1.0
0.329,0.457,0.0
0.327,0.463,0.0
0.343,0.467,0.0
0.332,0.467,0.0
0.305,0.49,1.0
0.301,0.508,0.0
0.302,0.501,0.0
0.297,0.493,0.0
0.302,0.482,1.0
0.308,0.475,1.0
0.308,0.468,1.0
0.31,0.458,1.0
0.308,0.447,1.0
0.315,0.443,1.0
0.32,0.445,1.0
0.32,0.408,1.0
0.334,0.418,1.0
0.332,0.435,1.0
0.333,0.441,1.0
0.329,0.437,2.0
0.327,0.445,1.0
0.322,0.449,2.0
0.319,0.453,2.0
0.322,0.452,2.0
0.329,0.447,2.0
0.33,0.458,2.0
0.327,0.444,2.0
0.317,0.439,2.0
0.336,0.435,2.0
0.333,0.444,2.0
0.322,0.447,2.0
0.324,0.432,1.0
0.321,0.433,1.0
0.32,0.437,1.0
0.327,0.438,1.0
0.325,0.448,1.0
0.328,0.449,1.0
0.331,0.461,1.0
0.316,0.469,1.0
0.326,0.452,1.0
0.318,0.44,1.0
0.316,0.45,1.0
0.312,0.447,1.0
0.312,0.463,1.0
0.316,0.463,1.0
0.331,0.453,1.0
0.341,0.453,2.0
