group_history_insertion,collector_monitoring_information_bolt,status_metric_extraction
0.304,0.416,0.0
0.293,0.415,0.0
0.301,0.426,0.0
0.322,0.437,0.0
0.324,0.429,0.0
0.306,0.435,0.0
0.307,0.425,0.0
0.311,0.441,0.0
0.316,0.441,0.0
0.321,0.44,0.0
0.315,0.447,0.0
0.321,0.445,0.0
0.323,0.443,0.0
0.324,0.448,0.0
0.31,0.446,0.0
0.315,0.444,0.0
0.315,0.442,0.0
0.312,0.433,0.0
0.321,0.438,0.0
0.316,0.434,0.0
0.313,0.438,0.0
0.308,0.431,0.0
0.309,0.446,0.0
0.306,0.444,0.0
0.302,0.432,0.0
0.303,0.453,0.0
0.3,0.442,0.0
0.302,0.444,0.0
0.299,0.445,0.0
0.3,0.43,0.0
0.297,0.446,0.0
0.299,0.44,0.0
0.309,0.443,0.0
0.315,0.426,0.0
0.308,0.427,0.0
0.292,0.418,0.0
0.314,0.416,0.0
0.31,0.42,0.0
0.318,0.427,0.0
0.31,0.433,0.0
0.319,0.432,0.0
0.328,0.419,0.0
0.322,0.424,0.0
0.31,0.426,0.0
0.302,0.427,0.0
0.313,0.436,0.0
0.312,0.433,0.0
0.325,0.46,0.0
0.312,0.465,0.0
0.325,0.444,0.0
0.323,0.439,0.0
0.316,0.438,0.0
0.31,0.454,0.0
0.31,0.454,0.0
0.311,0.449,0.0
0.324,0.459,0.0
0.318,0.458,0.0
0.312,0.441,0.0
0.314,0.439,0.0
0.304,0.439,0.0
0.305,0.452,0.0
0.311,0.456,0.0
0.313,0.455,0.0
0.316,0.457,0.0
0.308,0.455,0.0
0.308,0.446,0.0
0.308,0.444,0.0
0.301,0.443,0.0
0.303,0.435,0.0
0.312,0.434,0.0
0.309,0.431,0.0
0.308,0.446,0.0
0.309,0.449,0.0
0.32,0.435,0.0
0.313,0.449,0.0
0.307,0.448,0.0
0.301,0.445,0.0
0.303,0.453,0.0
0.309,0.458,0.0
0.314,0.465,0.0
0.317,0.456,0.0
0.305,0.444,0.0
0.312,0.429,0.0
0.318,0.415,0.0
0.35,0.41,0.0
0.343,0.406,0.0
0.343,0.407,0.0
0.338,0.418,0.0
0.341,0.406,0.0
0.333,0.408,0.0
0.327,0.412,0.0
0.315,0.413,0.0
0.314,0.429,0.0
0.321,0.428,0.0
0.31,0.429,0.0
0.301,0.433,0.0
0.297,0.425,0.0
0.299,0.41,0.0
0.3,0.419,0.0
0.301,0.425,0.0
0.298,0.427,0.0
0.302,0.419,0.0
0.306,0.419,0.0
0.294,0.424,0.0
0.306,0.418,0.0
0.298,0.417,0.0
0.305,0.426,0.0
0.304,0.424,0.0
0.303,0.413,0.0
0.302,0.405,0.0
0.305,0.409,0.0
0.305,0.402,0.0
0.321,0.405,0.0
0.309,0.398,0.0
0.299,0.374,0.0
0.304,0.385,0.0
0.311,0.39,0.0
0.316,0.401,0.0
0.32,0.412,0.0
0.318,0.413,0.0
0.317,0.391,0.0
0.308,0.388,0.0
0.301,0.396,0.0
0.31,0.41,0.0
0.304,0.428,0.0
0.314,0.434,0.0
0.327,0.42,0.0
0.318,0.415,0.0
0.31,0.427,0.0
0.316,0.418,0.0
0.308,0.429,0.0
0.321,0.438,0.0
0.316,0.44,0.0
0.304,0.442,0.0
0.316,0.424,0.0
0.32,0.418,0.0
0.327,0.419,0.0
0.325,0.422,0.0
0.325,0.407,0.0
0.32,0.419,0.0
0.322,0.429,0.0
0.303,0.431,0.0
0.314,0.457,0.0
0.313,0.456,0.0
0.304,0.449,0.0
0.311,0.48,0.0
0.31,0.509,0.0
0.312,0.503,0.0
0.305,0.513,0.0
0.3,0.498,0.0
0.31,0.494,0.0
0.31,0.491,0.0
0.312,0.486,0.0
0.305,0.471,0.0
0.306,0.481,0.0
0.303,0.476,0.0
0.323,0.452,0.0
0.322,0.451,0.0
0.307,0.434,0.0
0.32,0.441,0.0
0.322,0.426,0.0
0.32,0.431,0.0
0.336,0.431,0.0
0.342,0.426,0.0
0.33,0.407,0.0
0.328,0.424,0.0
0.334,0.402,0.0
0.343,0.419,0.0
0.336,0.419,0.0
0.328,0.415,0.0
0.344,0.407,0.0
0.33,0.412,0.0
0.333,0.412,0.0
0.336,0.417,0.0
0.325,0.418,0.0
0.323,0.429,0.0
0.328,0.432,0.0
0.334,0.43,0.0
0.325,0.426,0.0
0.328,0.426,0.0
0.324,0.43,0.0
0.328,0.437,0.0
0.317,0.436,0.0
0.322,0.427,0.0
0.341,0.439,0.0
0.34,0.445,0.0
0.323,0.453,0.0
0.346,0.467,0.0
0.347,0.464,0.0
0.345,0.467,0.0
0.339,0.467,0.0
0.351,0.473,0.0
0.342,0.472,0.0
0.332,0.474,0.0
0.324,0.475,0.0
0.323,0.483,0.0
0.325,0.478,0.0
0.326,0.482,0.0
0.338,0.474,0.0
0.342,0.48,1.0
0.349,0.475,1.0
0.359,0.471,1.0
0.365,0.468,1.0
0.359,0.463,0.0
0.362,0.457,0.0
0.357,0.473,1.0
0.364,0.455,0.0
0.361,0.454,0.0
0.346,0.47,0.0
0.336,0.469,0.0
0.328,0.491,1.0
0.326,0.496,0.0
0.333,0.486,1.0
0.336,0.494,0.0
0.338,0.506,0.0
0.346,0.496,0.0
0.348,0.496,0.0
0.336,0.482,1.0
0.328,0.469,0.0
0.335,0.463,0.0
0.342,0.457,0.0
0.338,0.447,0.0
0.327,0.448,0.0
0.331,0.441,0.0
0.327,0.447,0.0
0.33,0.468,1.0
0.331,0.466,1.0
0.328,0.463,1.0
0.334,0.488,0.0
0.337,0.509,1.0
0.341,0.507,1.0
0.356,0.505,1.0
0.354,0.503,0.0
0.364,0.499,1.0
0.353,0.475,0.0
0.37,0.464,0.0
0.362,0.48,0.0
0.357,0.47,0.0
0.358,0.473,0.0
0.349,0.473,0.0
0.335,0.477,0.0
0.325,0.465,0.0
0.333,0.473,0.0
0.319,0.481,0.0
0.327,0.462,0.0
0.333,0.451,0.0
0.333,0.44,0.0
0.32,0.45,0.0
0.325,0.46,0.0
0.318,0.467,0.0
0.32,0.472,0.0
0.322,0.479,0.0
0.325,0.476,0.0
0.319,0.466,0.0
0.331,0.476,0.0
0.331,0.471,0.0
0.333,0.461,0.0
0.341,0.463,0.0
0.335,0.44,0.0
0.332,0.437,0.0
0.338,0.435,0.0
0.345,0.434,1.0
0.35,0.431,0.0
0.344,0.44,0.0
0.34,0.449,1.0
0.325,0.451,0.0
0.321,0.452,0.0
0.331,0.469,0.0
0.333,0.474,0.0
0.342,0.467,0.0
0.35,0.444,0.0
0.351,0.444,0.0
0.359,0.441,0.0
0.352,0.444,0.0
0.354,0.438,1.0
0.333,0.431,0.0
0.34,0.436,0.0
0.328,0.42,0.0
0.34,0.413,0.0
0.34,0.423,0.0
0.338,0.432,0.0
0.344,0.442,0.0
0.342,0.471,0.0
0.323,0.454,0.0
0.314,0.432,0.0
0.304,0.439,0.0
0.314,0.447,0.0
0.314,0.449,0.0
0.313,0.459,0.0
0.315,0.468,0.0
0.316,0.473,0.0
0.322,0.455,0.0
0.329,0.443,0.0
0.338,0.445,0.0
0.333,0.466,1.0
0.331,0.473,1.0
0.341,0.483,1.0
0.336,0.479,1.0
0.339,0.482,1.0
0.331,0.482,1.0
0.326,0.485,1.0
0.337,0.501,0.0
0.341,0.509,0.0
0.331,0.513,0.0
0.336,0.503,0.0
0.337,0.495,0.0
0.343,0.471,0.0
0.354,0.477,0.0
0.368,0.462,0.0
0.355,0.469,0.0
0.349,0.454,0.0
0.338,0.453,0.0
0.347,0.442,0.0
0.346,0.42,0.0
0.347,0.447,0.0
0.345,0.44,0.0
0.335,0.457,0.0
0.336,0.468,0.0
0.334,0.468,0.0
0.323,0.489,0.0
0.351,0.486,0.0
0.351,0.478,0.0
0.341,0.485,0.0
0.338,0.496,0.0
0.355,0.476,0.0
0.353,0.473,0.0
0.358,0.456,0.0
0.366,0.451,0.0
0.344,0.456,0.0
0.337,0.439,0.0
0.337,0.448,0.0
0.342,0.457,0.0
0.337,0.447,0.0
0.345,0.437,0.0
0.342,0.429,0.0
0.339,0.433,0.0
0.336,0.437,0.0
0.336,0.431,0.0
0.338,0.429,0.0
0.333,0.443,0.0
0.331,0.443,0.0
0.341,0.438,0.0
0.344,0.449,0.0
0.324,0.447,0.0
0.326,0.447,1.0
0.328,0.447,0.0
0.314,0.453,0.0
0.32,0.457,0.0
0.333,0.461,0.0
0.331,0.445,0.0
0.334,0.448,0.0
0.329,0.453,0.0
0.325,0.447,0.0
0.331,0.447,0.0
0.336,0.444,0.0
0.336,0.44,0.0
0.337,0.44,0.0
0.333,0.449,0.0
0.34,0.426,0.0
0.341,0.44,0.0
0.351,0.441,0.0
0.363,0.46,0.0
0.38,0.464,0.0
0.382,0.474,0.0
0.372,0.458,0.0
0.359,0.461,0.0
0.368,0.456,0.0
0.37,0.463,0.0
0.363,0.469,0.0
0.341,0.47,0.0
0.341,0.483,0.0
0.35,0.477,0.0
0.352,0.471,0.0
0.345,0.468,1.0
0.353,0.455,1.0
0.348,0.447,0.0
0.347,0.443,0.0
0.36,0.433,0.0
0.363,0.442,0.0
0.359,0.446,0.0
0.36,0.445,0.0
0.352,0.437,0.0
0.351,0.454,0.0
0.351,0.452,0.0
0.347,0.439,0.0
0.35,0.44,0.0
0.338,0.45,0.0
0.336,0.457,0.0
0.334,0.456,0.0
0.329,0.461,0.0
0.323,0.472,0.0
0.322,0.477,1.0
0.327,0.505,1.0
0.326,0.494,0.0
0.345,0.478,0.0
0.325,0.483,0.0
0.338,0.484,0.0
0.337,0.475,0.0
0.327,0.48,0.0
0.32,0.476,0.0
0.319,0.466,0.0
0.316,0.446,0.0
0.32,0.44,0.0
0.32,0.434,0.0
0.317,0.434,0.0
0.329,0.427,1.0
0.33,0.427,1.0
0.332,0.421,1.0
0.332,0.415,1.0
0.336,0.414,0.0
0.35,0.419,1.0
0.354,0.433,1.0
0.348,0.452,1.0
0.337,0.442,1.0
0.326,0.447,0.0
0.328,0.453,0.0
0.327,0.451,0.0
0.34,0.438,0.0
0.33,0.434,0.0
0.343,0.439,0.0
0.329,0.443,0.0
0.337,0.444,0.0
0.348,0.432,0.0
0.341,0.444,0.0
0.332,0.436,0.0
0.331,0.438,0.0
0.328,0.449,0.0
0.341,0.444,0.0
0.331,0.442,0.0
0.325,0.443,0.0
0.323,0.437,1.0
0.33,0.436,1.0
0.324,0.435,1.0
0.328,0.427,0.0
0.333,0.434,0.0
0.326,0.445,1.0
0.331,0.44,1.0
0.331,0.445,1.0
0.333,0.45,1.0
0.333,0.466,1.0
0.335,0.487,1.0
0.326,0.498,0.0
0.33,0.476,0.0
0.336,0.483,0.0
0.34,0.493,0.0
0.331,0.519,0.0
0.339,0.521,0.0
0.339,0.525,0.0
0.334,0.513,0.0
0.338,0.531,0.0
0.332,0.521,0.0
0.345,0.526,0.0
0.348,0.526,0.0
0.351,0.53,0.0
0.344,0.518,0.0
0.337,0.502,0.0
0.339,0.494,0.0
0.336,0.49,0.0
0.334,0.481,0.0
0.335,0.482,0.0
0.351,0.461,0.0
0.342,0.457,0.0
0.352,0.456,0.0
0.35,0.448,1.0
0.341,0.45,1.0
0.346,0.439,1.0
0.358,0.439,1.0
0.338,0.443,1.0
0.333,0.452,0.0
0.329,0.451,0.0
0.328,0.458,0.0
0.332,0.45,0.0
0.336,0.442,0.0
0.339,0.438,0.0
0.349,0.44,0.0
0.347,0.451,0.0
0.343,0.453,0.0
0.345,0.456,0.0
0.342,0.461,0.0
0.337,0.463,0.0
0.341,0.447,0.0
0.332,0.448,0.0
0.335,0.444,0.0
0.341,0.459,0.0
0.337,0.457,0.0
0.341,0.469,0.0
0.345,0.469,1.0
0.336,0.455,0.0
0.342,0.459,0.0
0.343,0.449,0.0
0.343,0.444,0.0
0.344,0.435,0.0
0.339,0.448,1.0
0.367,0.449,1.0
0.351,0.436,1.0
0.355,0.429,0.0
0.341,0.426,1.0
0.342,0.425,1.0
0.351,0.417,0.0
0.356,0.436,0.0
0.351,0.443,0.0
0.347,0.446,0.0
0.341,0.434,0.0
0.347,0.432,0.0
0.341,0.441,0.0
0.33,0.428,1.0
0.341,0.43,1.0
0.342,0.456,0.0
0.34,0.469,1.0
0.348,0.458,1.0
0.331,0.478,0.0
0.343,0.494,0.0
0.348,0.496,1.0
0.349,0.488,0.0
0.348,0.476,0.0
0.355,0.478,1.0
0.35,0.488,0.0
0.347,0.48,0.0
0.354,0.478,0.0
0.338,0.46,0.0
0.334,0.443,0.0
0.323,0.439,0.0
0.322,0.443,0.0
0.332,0.436,0.0
0.33,0.445,0.0
0.33,0.433,0.0
0.34,0.418,0.0
0.342,0.44,0.0
0.343,0.453,1.0
0.343,0.441,0.0
0.345,0.447,1.0
0.343,0.456,1.0
0.359,0.459,1.0
0.362,0.474,1.0
0.36,0.482,1.0
0.366,0.491,1.0
0.377,0.482,1.0
0.365,0.476,1.0
0.372,0.475,1.0
0.372,0.481,1.0
0.369,0.474,1.0
0.369,0.473,1.0
0.364,0.477,1.0
0.367,0.476,1.0
0.379,0.466,1.0
0.372,0.459,1.0
0.37,0.458,1.0
0.362,0.452,1.0
0.353,0.443,1.0
0.358,0.441,1.0
0.351,0.443,1.0
0.347,0.447,1.0
0.352,0.469,1.0
0.354,0.48,1.0
0.347,0.488,1.0
0.366,0.488,1.0
0.376,0.489,1.0
0.396,0.497,1.0
0.402,0.53,1.0
0.412,0.538,1.0
0.421,0.553,2.0
0.427,0.562,2.0
0.453,0.578,2.0
0.446,0.588,2.0
0.442,0.585,2.0
0.434,0.585,2.0
0.436,0.579,2.0
0.41,0.586,1.0
0.406,0.552,1.0
0.391,0.555,1.0
0.399,0.55,1.0
0.413,0.545,1.0
0.411,0.528,1.0
0.405,0.511,2.0
0.413,0.532,2.0
0.424,0.527,2.0
0.418,0.522,2.0
0.404,0.491,2.0
0.4,0.505,2.0
0.396,0.508,2.0
0.395,0.511,1.0
0.375,0.494,1.0
0.364,0.486,1.0
0.369,0.494,1.0
0.349,0.492,1.0
0.364,0.478,1.0
0.383,0.478,1.0
0.36,0.487,1.0
0.363,0.495,1.0
0.351,0.486,1.0
0.346,0.478,1.0
0.369,0.481,1.0
0.365,0.503,1.0
0.388,0.529,1.0
0.393,0.543,1.0
0.419,0.57,2.0
0.419,0.6,2.0
0.417,0.59,2.0
0.429,0.639,2.0
0.456,0.661,2.0
0.454,0.669,2.0
0.456,0.681,2.0
0.439,0.665,2.0
0.431,0.632,2.0
0.419,0.612,2.0
0.405,0.589,1.0
0.377,0.552,1.0
0.375,0.549,1.0
0.363,0.504,1.0
0.346,0.451,1.0
0.351,0.455,1.0
0.379,0.482,1.0
0.384,0.485,1.0
0.407,0.47,2.0
0.415,0.484,2.0
0.421,0.494,2.0
0.416,0.477,2.0
0.449,0.499,2.0
0.442,0.493,2.0
0.472,0.509,2.0
0.452,0.51,2.0
0.434,0.508,2.0
0.419,0.505,2.0
0.407,0.518,2.0
0.399,0.504,2.0
0.383,0.49,1.0
0.381,0.483,1.0
0.376,0.494,1.0
0.368,0.468,1.0
0.35,0.459,0.0
0.35,0.452,1.0
0.343,0.456,1.0
0.345,0.453,1.0
0.344,0.454,1.0
0.335,0.452,0.0
0.343,0.457,0.0
0.34,0.458,0.0
0.345,0.449,0.0
0.341,0.452,0.0
0.346,0.453,0.0
0.353,0.472,0.0
0.353,0.461,0.0
0.338,0.464,0.0
0.337,0.451,1.0
0.349,0.447,1.0
0.346,0.458,0.0
0.333,0.453,0.0
0.338,0.455,0.0
0.349,0.472,0.0
0.354,0.495,0.0
0.363,0.502,1.0
0.379,0.509,1.0
0.393,0.523,1.0
0.383,0.537,2.0
0.396,0.539,2.0
0.399,0.54,2.0
0.422,0.559,2.0
0.437,0.559,2.0
0.451,0.574,2.0
0.453,0.565,2.0
0.452,0.569,2.0
0.438,0.561,2.0
0.431,0.543,2.0
0.426,0.541,2.0
0.412,0.526,2.0
0.412,0.532,2.0
0.404,0.512,1.0
0.391,0.516,1.0
0.384,0.514,1.0
0.361,0.502,1.0
0.337,0.496,1.0
0.339,0.494,1.0
0.338,0.492,1.0
0.328,0.499,1.0
0.332,0.492,1.0
0.33,0.485,0.0
0.326,0.484,0.0
0.32,0.472,1.0
0.324,0.466,1.0
0.332,0.465,1.0
0.339,0.451,0.0
0.34,0.449,1.0
0.344,0.443,0.0
0.347,0.45,0.0
0.342,0.446,0.0
0.362,0.442,0.0
0.361,0.45,0.0
0.364,0.455,1.0
0.354,0.473,0.0
0.348,0.469,0.0
0.338,0.466,0.0
0.342,0.473,0.0
0.345,0.488,0.0
0.349,0.485,1.0
0.358,0.501,1.0
0.372,0.488,1.0
0.369,0.497,1.0
0.367,0.48,1.0
0.376,0.483,1.0
0.365,0.477,1.0
0.387,0.466,1.0
0.414,0.473,1.0
0.386,0.469,1.0
0.365,0.468,1.0
0.349,0.465,1.0
0.348,0.465,1.0
0.339,0.436,1.0
0.324,0.422,1.0
0.34,0.424,0.0
0.352,0.439,0.0
0.358,0.443,0.0
0.368,0.438,1.0
0.359,0.45,1.0
0.363,0.442,0.0
0.356,0.461,0.0
0.345,0.465,1.0
0.352,0.461,1.0
0.342,0.468,1.0
0.338,0.465,0.0
0.335,0.466,0.0
0.345,0.456,0.0
0.343,0.459,0.0
0.345,0.466,0.0
0.341,0.462,0.0
0.342,0.445,0.0
0.337,0.451,0.0
0.332,0.454,0.0
0.331,0.45,0.0
0.343,0.443,0.0
0.342,0.451,0.0
0.346,0.457,0.0
0.342,0.444,0.0
0.354,0.434,0.0
0.348,0.438,0.0
0.352,0.432,0.0
0.345,0.429,0.0
0.344,0.438,0.0
0.339,0.435,0.0
0.329,0.443,0.0
0.321,0.431,0.0
0.316,0.437,0.0
0.309,0.444,0.0
0.332,0.458,1.0
0.333,0.449,0.0
0.33,0.444,0.0
0.327,0.442,0.0
0.332,0.446,0.0
0.323,0.445,0.0
0.331,0.445,0.0
0.329,0.469,0.0
0.327,0.459,0.0
0.326,0.447,0.0
0.336,0.445,1.0
0.345,0.447,1.0
0.339,0.451,0.0
0.339,0.449,0.0
0.36,0.444,0.0
0.345,0.441,0.0
0.341,0.447,0.0
0.349,0.434,1.0
0.339,0.443,0.0
0.339,0.435,0.0
0.334,0.431,0.0
0.335,0.44,0.0
0.33,0.43,0.0
0.334,0.422,0.0
0.331,0.413,0.0
0.33,0.415,0.0
0.334,0.422,1.0
0.341,0.416,1.0
0.339,0.418,0.0
0.343,0.416,0.0
0.336,0.414,0.0
0.337,0.407,0.0
0.337,0.41,0.0
0.338,0.414,0.0
0.338,0.419,0.0
0.334,0.412,1.0
0.334,0.419,0.0
0.339,0.412,0.0
0.328,0.414,0.0
0.322,0.412,0.0
0.326,0.42,0.0
0.331,0.424,0.0
0.326,0.449,0.0
0.32,0.454,0.0
0.332,0.457,0.0
0.322,0.46,0.0
0.324,0.461,0.0
0.336,0.465,0.0
0.335,0.463,0.0
0.337,0.456,0.0
0.334,0.451,1.0
0.324,0.458,0.0
0.321,0.451,0.0
0.323,0.463,0.0
0.321,0.459,0.0
0.327,0.438,0.0
0.325,0.425,0.0
0.322,0.437,0.0
0.322,0.445,0.0
0.319,0.461,0.0
0.318,0.47,0.0
0.311,0.464,0.0
0.311,0.456,0.0
0.3,0.457,0.0
0.303,0.477,1.0
0.305,0.482,0.0
0.305,0.484,1.0
0.307,0.485,1.0
0.31,0.475,0.0
0.311,0.459,0.0
0.322,0.462,0.0
0.332,0.46,0.0
0.333,0.461,0.0
0.331,0.463,0.0
0.334,0.449,0.0
0.349,0.455,0.0
0.333,0.45,0.0
0.332,0.462,0.0
0.332,0.46,0.0
0.326,0.469,0.0
0.329,0.463,0.0
0.324,0.468,0.0
0.319,0.481,0.0
0.329,0.477,0.0
0.333,0.475,0.0
0.34,0.468,0.0
0.341,0.457,0.0
0.332,0.48,0.0
0.338,0.481,1.0
0.344,0.466,1.0
0.329,0.465,0.0
0.342,0.451,0.0
0.347,0.452,1.0
0.347,0.444,1.0
0.343,0.442,1.0
0.33,0.439,1.0
0.322,0.444,1.0
0.32,0.435,1.0
0.318,0.448,0.0
0.324,0.436,0.0
0.332,0.434,0.0
0.32,0.429,0.0
0.333,0.43,1.0
0.321,0.424,1.0
0.322,0.433,1.0
0.313,0.45,1.0
0.315,0.452,1.0
0.32,0.447,0.0
0.319,0.432,1.0
0.331,0.429,0.0
0.324,0.435,0.0
0.32,0.439,0.0
0.323,0.426,0.0
0.343,0.427,0.0
0.34,0.423,0.0
0.328,0.423,0.0
0.315,0.41,0.0
0.32,0.412,0.0
0.316,0.41,0.0
0.306,0.441,0.0
0.31,0.445,0.0
0.301,0.444,0.0
0.302,0.439,0.0
0.305,0.464,0.0
0.305,0.46,0.0
0.309,0.467,0.0
0.316,0.476,0.0
0.322,0.468,0.0
0.312,0.47,0.0
0.303,0.458,0.0
0.305,0.453,0.0
0.315,0.452,0.0
0.313,0.452,0.0
0.318,0.435,0.0
0.312,0.436,0.0
0.309,0.436,0.0
0.309,0.419,0.0
0.301,0.433,0.0
0.308,0.432,0.0
0.31,0.42,0.0
0.302,0.413,0.0
0.298,0.423,0.0
0.297,0.43,0.0
0.302,0.436,0.0
0.305,0.421,0.0
0.309,0.433,0.0
0.314,0.438,0.0
0.309,0.422,0.0
0.315,0.418,0.0
0.305,0.411,0.0
0.295,0.419,0.0
