group_history_insertion,collector_monitoring_information_bolt,status_metric_extraction
0.32,0.466,0.0
0.318,0.469,0.0
0.294,0.48,0.0
0.295,0.476,0.0
0.308,0.485,0.0
0.306,0.476,0.0
0.307,0.475,0.0
0.3,0.485,1.0
0.301,0.491,1.0
0.308,0.466,1.0
0.309,0.469,1.0
0.306,0.458,1.0
0.334,0.451,2.0
0.349,0.443,1.0
0.34,0.451,0.0
0.338,0.457,0.0
0.336,0.447,0.0
0.334,0.436,0.0
0.321,0.434,0.0
0.316,0.445,0.0
0.307,0.454,0.0
0.302,0.465,0.0
0.31,0.459,0.0
0.285,0.445,0.0
0.294,0.452,0.0
0.297,0.445,0.0
0.303,0.452,0.0
0.305,0.462,0.0
0.315,0.482,0.0
0.305,0.491,0.0
0.305,0.483,0.0
0.308,0.457,1.0
0.316,0.458,1.0
0.319,0.471,1.0
0.311,0.465,1.0
0.3,0.457,0.0
0.282,0.462,0.0
0.294,0.429,0.0
0.292,0.429,1.0
0.306,0.436,1.0
0.312,0.419,1.0
0.3,0.44,0.0
0.299,0.432,0.0
0.3,0.432,0.0
0.292,0.436,1.0
0.297,0.435,0.0
0.308,0.457,0.0
0.305,0.473,0.0
0.303,0.481,0.0
0.301,0.48,0.0
0.308,0.485,0.0
0.317,0.474,0.0
0.316,0.489,0.0
0.32,0.491,0.0
0.309,0.477,0.0
0.307,0.47,0.0
0.319,0.452,0.0
0.333,0.439,0.0
0.305,0.443,0.0
0.301,0.435,0.0
0.296,0.429,0.0
0.3,0.427,0.0
0.3,0.428,0.0
0.303,0.421,0.0
0.298,0.43,0.0
0.296,0.429,1.0
0.3,0.445,1.0
0.297,0.451,1.0
0.287,0.458,1.0
0.292,0.449,0.0
0.302,0.458,0.0
0.31,0.451,1.0
0.292,0.463,0.0
0.293,0.473,0.0
0.293,0.465,0.0
0.294,0.458,0.0
0.297,0.454,0.0
0.302,0.46,0.0
0.302,0.458,0.0
0.303,0.459,0.0
0.302,0.459,0.0
0.317,0.455,0.0
0.314,0.44,0.0
0.296,0.452,1.0
0.294,0.459,2.0
0.301,0.452,2.0
0.314,0.464,2.0
0.281,0.469,2.0
0.28,0.488,2.0
0.286,0.496,0.0
0.283,0.487,1.0
0.288,0.505,1.0
0.296,0.496,1.0
0.294,0.488,0.0
0.299,0.472,1.0
0.303,0.477,0.0
0.302,0.476,0.0
0.293,0.473,0.0
0.304,0.457,0.0
0.32,0.434,0.0
0.328,0.446,0.0
0.317,0.442,0.0
0.299,0.452,0.0
0.312,0.454,0.0
0.321,0.458,0.0
0.327,0.469,0.0
0.32,0.476,0.0
0.312,0.478,1.0
0.312,0.479,1.0
0.309,0.469,0.0
0.298,0.476,0.0
0.299,0.482,2.0
0.304,0.494,1.0
0.307,0.486,1.0
0.288,0.489,1.0
0.28,0.471,1.0
0.287,0.472,0.0
0.292,0.472,1.0
0.291,0.479,0.0
0.294,0.49,0.0
0.292,0.478,1.0
0.306,0.474,1.0
0.308,0.45,1.0
0.309,0.452,1.0
0.313,0.442,1.0
0.304,0.442,0.0
0.319,0.437,0.0
0.303,0.432,0.0
0.297,0.431,0.0
0.295,0.434,0.0
0.299,0.443,0.0
0.299,0.439,0.0
0.287,0.443,0.0
0.309,0.447,0.0
0.315,0.459,0.0
0.324,0.467,0.0
0.31,0.478,2.0
0.312,0.479,1.0
0.307,0.492,2.0
0.302,0.49,1.0
0.298,0.485,1.0
0.297,0.483,1.0
0.301,0.483,1.0
0.298,0.492,0.0
0.296,0.478,1.0
0.295,0.465,1.0
0.291,0.464,0.0
0.3,0.458,0.0
0.306,0.456,0.0
0.3,0.441,0.0
0.303,0.431,0.0
0.307,0.434,0.0
0.298,0.437,0.0
0.291,0.435,0.0
0.288,0.441,0.0
0.289,0.434,0.0
0.292,0.434,0.0
0.289,0.445,1.0
0.279,0.465,0.0
0.284,0.488,0.0
0.288,0.484,0.0
0.299,0.472,0.0
0.295,0.48,0.0
0.298,0.473,0.0
0.29,0.484,0.0
0.292,0.487,0.0
0.296,0.489,0.0
0.298,0.467,0.0
0.301,0.461,1.0
0.304,0.455,1.0
0.299,0.451,1.0
0.305,0.451,0.0
0.302,0.45,1.0
0.302,0.453,1.0
0.316,0.447,1.0
0.33,0.435,1.0
0.327,0.441,1.0
0.323,0.44,1.0
0.33,0.449,2.0
0.302,0.444,1.0
0.304,0.443,1.0
0.3,0.433,1.0
0.312,0.433,2.0
0.3,0.423,0.0
0.312,0.424,1.0
0.319,0.428,1.0
0.306,0.432,1.0
0.304,0.43,0.0
0.307,0.44,0.0
0.315,0.445,0.0
0.312,0.477,0.0
0.311,0.481,0.0
0.306,0.482,0.0
0.297,0.482,0.0
0.303,0.479,0.0
0.3,0.466,0.0
0.297,0.474,0.0
0.302,0.47,0.0
0.3,0.463,0.0
0.299,0.462,0.0
0.302,0.453,0.0
0.305,0.467,0.0
0.289,0.465,0.0
0.286,0.465,1.0
0.302,0.449,0.0
0.301,0.458,0.0
0.298,0.459,0.0
0.293,0.485,0.0
0.296,0.46,0.0
0.295,0.47,0.0
0.292,0.463,1.0
0.297,0.464,0.0
0.303,0.468,0.0
0.309,0.477,0.0
0.31,0.474,0.0
0.3,0.477,0.0
0.302,0.489,0.0
0.305,0.482,0.0
0.309,0.47,0.0
0.315,0.473,0.0
0.312,0.473,1.0
0.313,0.474,1.0
0.313,0.47,0.0
0.316,0.477,0.0
0.311,0.466,1.0
0.297,0.462,1.0
0.303,0.448,1.0
0.302,0.455,1.0
0.304,0.47,1.0
0.293,0.467,0.0
0.3,0.464,0.0
0.302,0.481,1.0
0.314,0.485,1.0
0.308,0.483,1.0
0.303,0.467,1.0
0.299,0.464,2.0
0.294,0.477,1.0
0.287,0.476,1.0
0.298,0.472,1.0
0.299,0.465,1.0
0.299,0.465,1.0
0.31,0.451,0.0
0.314,0.451,0.0
0.314,0.45,0.0
0.302,0.45,0.0
0.305,0.453,0.0
0.296,0.449,0.0
0.308,0.456,0.0
0.297,0.461,1.0
0.308,0.47,0.0
0.301,0.477,0.0
0.312,0.471,0.0
0.317,0.48,0.0
0.318,0.475,0.0
0.326,0.484,0.0
0.309,0.476,0.0
0.304,0.48,0.0
0.308,0.48,0.0
0.313,0.475,0.0
0.314,0.475,0.0
0.313,0.498,0.0
0.309,0.508,0.0
0.29,0.509,0.0
0.293,0.516,1.0
0.307,0.521,0.0
0.307,0.511,0.0
0.306,0.507,0.0
0.296,0.502,0.0
0.305,0.509,0.0
0.307,0.504,0.0
0.305,0.485,0.0
0.303,0.479,0.0
0.306,0.484,0.0
0.294,0.47,1.0
0.297,0.456,0.0
0.295,0.461,0.0
0.309,0.463,0.0
0.303,0.456,0.0
0.301,0.459,0.0
0.295,0.45,0.0
0.292,0.461,0.0
0.309,0.461,0.0
0.312,0.463,0.0
0.3,0.471,0.0
0.299,0.479,0.0
0.293,0.485,1.0
0.294,0.477,1.0
0.292,0.473,2.0
0.288,0.471,2.0
0.287,0.457,0.0
0.288,0.445,0.0
0.28,0.442,0.0
0.285,0.449,1.0
0.286,0.458,0.0
0.295,0.465,0.0
0.291,0.455,0.0
0.29,0.45,0.0
0.294,0.446,0.0
0.302,0.459,0.0
0.3,0.45,0.0
0.297,0.465,0.0
0.286,0.456,0.0
0.295,0.459,0.0
0.307,0.459,1.0
0.308,0.455,1.0
0.309,0.45,0.0
0.304,0.455,1.0
0.304,0.456,1.0
0.3,0.449,1.0
0.312,0.455,0.0
0.321,0.461,1.0
0.302,0.467,1.0
0.299,0.461,2.0
0.301,0.462,2.0
0.296,0.472,2.0
0.31,0.478,1.0
0.307,0.498,1.0
0.302,0.501,1.0
0.309,0.507,2.0
0.317,0.512,2.0
0.313,0.517,1.0
0.312,0.506,1.0
0.303,0.517,1.0
0.3,0.52,1.0
0.303,0.515,0.0
0.306,0.518,0.0
0.303,0.495,0.0
0.3,0.487,0.0
0.304,0.483,0.0
0.312,0.476,0.0
0.304,0.474,0.0
0.31,0.475,0.0
0.304,0.467,0.0
0.295,0.47,0.0
0.295,0.465,0.0
0.306,0.471,0.0
0.311,0.462,0.0
0.318,0.455,0.0
0.315,0.447,0.0
0.314,0.459,0.0
0.321,0.465,0.0
0.322,0.465,1.0
0.321,0.465,0.0
0.316,0.45,0.0
0.308,0.451,0.0
0.303,0.439,0.0
0.297,0.43,0.0
0.292,0.437,0.0
0.303,0.441,0.0
0.292,0.438,0.0
0.304,0.426,0.0
0.299,0.437,0.0
0.306,0.438,0.0
0.289,0.429,0.0
0.295,0.442,1.0
0.297,0.44,2.0
0.304,0.454,2.0
0.297,0.449,1.0
0.298,0.436,1.0
0.303,0.439,0.0
0.297,0.441,0.0
0.297,0.432,0.0
0.291,0.442,1.0
0.283,0.436,0.0
0.286,0.444,0.0
0.292,0.466,0.0
0.293,0.47,0.0
0.285,0.462,0.0
0.284,0.473,0.0
0.288,0.467,0.0
0.287,0.455,0.0
0.311,0.458,0.0
0.299,0.458,0.0
0.298,0.458,0.0
0.3,0.46,1.0
0.294,0.46,0.0
0.297,0.46,0.0
0.298,0.469,0.0
0.304,0.474,0.0
0.304,0.481,1.0
0.307,0.492,0.0
0.319,0.478,0.0
0.295,0.483,0.0
0.307,0.489,0.0
0.298,0.481,0.0
0.296,0.468,0.0
0.303,0.45,1.0
0.302,0.463,0.0
0.299,0.459,0.0
0.307,0.456,1.0
0.31,0.444,0.0
0.312,0.442,0.0
0.305,0.436,0.0
0.302,0.438,1.0
0.308,0.436,0.0
0.296,0.434,0.0
0.289,0.426,0.0
0.289,0.423,0.0
0.295,0.426,1.0
0.3,0.441,0.0
0.295,0.438,1.0
0.293,0.44,1.0
0.288,0.443,0.0
0.29,0.448,0.0
0.293,0.44,0.0
0.293,0.443,0.0
0.295,0.456,0.0
0.295,0.476,0.0
0.312,0.462,0.0
0.301,0.448,0.0
0.303,0.445,0.0
0.305,0.446,0.0
0.306,0.45,0.0
0.303,0.447,0.0
0.304,0.459,1.0
0.297,0.44,2.0
0.299,0.441,0.0
0.305,0.445,0.0
0.292,0.452,0.0
0.291,0.447,0.0
0.29,0.458,0.0
0.291,0.457,0.0
0.302,0.46,0.0
0.298,0.47,0.0
0.295,0.462,0.0
0.312,0.454,0.0
0.316,0.473,0.0
0.31,0.473,0.0
0.317,0.461,0.0
0.306,0.453,0.0
0.304,0.442,0.0
0.302,0.43,0.0
0.295,0.43,1.0
0.302,0.43,1.0
0.305,0.439,0.0
0.321,0.463,0.0
0.309,0.484,0.0
0.306,0.479,0.0
0.305,0.487,0.0
0.295,0.488,0.0
0.304,0.492,0.0
0.308,0.489,0.0
0.304,0.506,0.0
0.305,0.51,0.0
0.296,0.505,0.0
0.306,0.49,0.0
0.304,0.494,0.0
0.307,0.483,0.0
0.305,0.479,0.0
0.314,0.465,0.0
0.312,0.474,0.0
0.303,0.462,0.0
0.306,0.45,0.0
0.323,0.458,0.0
0.319,0.472,0.0
0.317,0.469,0.0
0.307,0.501,1.0
0.304,0.497,0.0
0.308,0.491,0.0
0.304,0.493,0.0
0.316,0.505,0.0
0.301,0.496,0.0
0.303,0.503,0.0
0.314,0.485,0.0
0.318,0.471,0.0
0.315,0.464,0.0
0.313,0.471,0.0
0.306,0.454,0.0
0.292,0.459,0.0
0.29,0.459,0.0
0.295,0.465,0.0
0.291,0.455,0.0
0.302,0.444,0.0
0.293,0.444,0.0
0.297,0.464,0.0
0.286,0.462,0.0
0.287,0.457,0.0
0.294,0.45,0.0
0.293,0.436,0.0
0.292,0.423,0.0
0.298,0.422,1.0
0.292,0.429,0.0
0.302,0.431,1.0
0.291,0.437,2.0
0.284,0.431,2.0
0.294,0.413,2.0
0.301,0.417,2.0
0.3,0.425,2.0
0.301,0.423,1.0
0.298,0.421,1.0
0.291,0.422,0.0
0.287,0.447,1.0
0.289,0.448,0.0
0.29,0.465,0.0
0.295,0.467,0.0
0.298,0.48,0.0
0.294,0.477,0.0
0.29,0.48,0.0
0.287,0.474,0.0
0.288,0.466,0.0
0.29,0.464,0.0
0.297,0.456,0.0
0.303,0.439,0.0
0.306,0.441,0.0
0.317,0.433,0.0
0.309,0.418,1.0
0.308,0.432,0.0
0.313,0.425,1.0
0.314,0.436,1.0
0.307,0.455,0.0
0.306,0.463,1.0
0.313,0.47,1.0
0.316,0.472,2.0
0.319,0.47,2.0
0.315,0.471,2.0
0.306,0.474,2.0
0.303,0.482,2.0
0.309,0.473,2.0
0.311,0.48,1.0
0.301,0.484,1.0
0.303,0.481,1.0
0.31,0.49,2.0
0.314,0.486,2.0
0.307,0.491,1.0
0.302,0.491,2.0
0.302,0.492,2.0
0.312,0.487,1.0
0.313,0.481,1.0
0.317,0.473,1.0
0.312,0.475,1.0
0.311,0.503,1.0
0.303,0.495,2.0
0.306,0.49,1.0
0.304,0.491,1.0
0.309,0.501,1.0
0.31,0.517,1.0
0.314,0.522,1.0
0.319,0.526,1.0
0.314,0.523,1.0
0.313,0.522,2.0
0.31,0.494,1.0
0.304,0.486,2.0
0.295,0.482,0.0
0.299,0.473,1.0
0.296,0.472,1.0
0.287,0.463,1.0
0.289,0.443,0.0
0.28,0.444,0.0
0.288,0.43,0.0
0.291,0.416,0.0
0.283,0.417,0.0
0.28,0.441,0.0
0.275,0.448,0.0
0.279,0.46,1.0
0.282,0.442,0.0
0.301,0.438,0.0
0.287,0.44,0.0
0.285,0.434,0.0
0.285,0.437,0.0
0.287,0.487,0.0
0.281,0.489,0.0
0.283,0.471,0.0
0.288,0.472,0.0
0.277,0.486,0.0
0.277,0.489,0.0
0.28,0.521,0.0
0.282,0.527,0.0
0.295,0.527,0.0
0.294,0.521,0.0
0.317,0.514,0.0
0.309,0.493,0.0
0.292,0.49,0.0
0.292,0.505,0.0
0.284,0.488,0.0
0.283,0.482,0.0
0.292,0.476,0.0
0.288,0.443,0.0
0.294,0.445,0.0
0.292,0.466,0.0
0.297,0.485,0.0
0.307,0.469,0.0
0.309,0.465,1.0
0.296,0.473,0.0
0.293,0.466,0.0
0.288,0.472,0.0
0.3,0.478,0.0
0.302,0.481,0.0
0.295,0.475,0.0
0.303,0.461,0.0
0.302,0.441,0.0
0.305,0.438,0.0
0.301,0.453,0.0
0.287,0.447,0.0
0.286,0.445,0.0
0.293,0.435,0.0
0.294,0.43,0.0
0.291,0.436,0.0
0.31,0.448,0.0
0.306,0.46,0.0
0.305,0.489,0.0
0.308,0.488,0.0
0.299,0.489,0.0
0.308,0.476,0.0
0.297,0.474,0.0
0.293,0.47,0.0
0.295,0.477,0.0
0.293,0.479,0.0
0.294,0.474,0.0
0.28,0.459,0.0
0.284,0.453,0.0
0.279,0.435,0.0
0.281,0.437,0.0
0.275,0.436,0.0
0.291,0.443,0.0
0.292,0.445,0.0
0.286,0.443,0.0
0.3,0.446,0.0
0.295,0.447,0.0
0.287,0.436,0.0
0.283,0.438,0.0
0.285,0.437,0.0
0.279,0.435,0.0
0.275,0.449,0.0
0.272,0.441,0.0
0.271,0.44,0.0
0.281,0.44,0.0
0.277,0.42,0.0
0.275,0.412,0.0
0.279,0.42,0.0
0.286,0.419,0.0
0.284,0.427,0.0
0.288,0.431,0.0
0.282,0.426,0.0
0.276,0.43,0.0
0.27,0.421,0.0
0.262,0.414,0.0
0.27,0.414,0.0
0.278,0.417,0.0
0.278,0.418,0.0
0.288,0.415,0.0
0.284,0.412,0.0
0.297,0.41,0.0
0.292,0.419,0.0
0.29,0.424,0.0
0.286,0.428,0.0
0.3,0.429,0.0
0.298,0.43,0.0
0.299,0.425,0.0
0.303,0.419,0.0
0.291,0.45,0.0
0.292,0.464,0.0
0.288,0.479,0.0
0.289,0.463,0.0
0.28,0.461,0.0
0.285,0.464,0.0
0.271,0.467,0.0
0.271,0.457,0.0
0.263,0.482,0.0
0.268,0.487,0.0
0.281,0.487,0.0
0.27,0.471,0.0
0.285,0.446,0.0
0.281,0.462,0.0
0.278,0.46,0.0
0.274,0.455,0.0
0.275,0.448,0.0
0.272,0.46,0.0
0.279,0.424,0.0
0.275,0.428,0.0
0.28,0.436,0.0
0.273,0.425,0.0
0.278,0.424,0.0
0.277,0.413,0.0
0.266,0.41,0.0
0.267,0.405,0.0
0.276,0.406,0.0
0.292,0.407,0.0
0.274,0.425,0.0
0.273,0.424,0.0
0.282,0.421,0.0
0.311,0.419,0.0
0.308,0.427,0.0
0.299,0.423,0.0
0.297,0.44,0.0
0.293,0.458,0.0
0.291,0.457,0.0
0.287,0.443,0.0
0.286,0.447,0.0
0.275,0.444,0.0
0.28,0.445,0.0
0.295,0.447,0.0
0.297,0.447,0.0
0.294,0.451,0.0
0.301,0.438,0.0
0.295,0.432,0.0
0.29,0.446,0.0
0.289,0.452,0.0
0.292,0.446,0.0
0.301,0.45,0.0
0.274,0.467,0.0
0.273,0.475,0.0
0.275,0.481,0.0
0.282,0.48,0.0
0.283,0.486,0.0
0.28,0.474,0.0
0.285,0.461,0.0
0.289,0.46,0.0
0.282,0.455,0.0
0.285,0.459,0.0
0.279,0.435,0.0
0.278,0.442,0.0
0.281,0.443,0.0
0.283,0.44,1.0
0.276,0.437,1.0
0.28,0.442,1.0
0.285,0.445,0.0
0.287,0.446,0.0
0.287,0.468,0.0
0.286,0.477,0.0
0.28,0.483,0.0
0.273,0.477,0.0
0.268,0.475,0.0
0.265,0.474,0.0
0.276,0.481,0.0
0.268,0.478,0.0
0.272,0.48,0.0
0.271,0.481,0.0
0.279,0.469,0.0
0.278,0.475,0.0
0.283,0.44,0.0
0.277,0.437,0.0
0.291,0.425,0.0
0.286,0.425,0.0
0.281,0.418,0.0
0.269,0.411,0.0
0.276,0.397,0.0
0.279,0.386,0.0
0.283,0.402,0.0
0.283,0.402,0.0
0.283,0.406,0.0
0.291,0.412,0.0
0.289,0.42,0.0
0.286,0.421,1.0
0.283,0.404,1.0
0.279,0.409,0.0
0.281,0.416,1.0
0.281,0.428,1.0
0.284,0.415,0.0
0.278,0.403,0.0
0.287,0.41,0.0
0.294,0.418,0.0
0.282,0.421,0.0
0.283,0.42,0.0
0.281,0.436,0.0
0.286,0.454,0.0
0.289,0.453,0.0
0.29,0.458,0.0
0.285,0.456,0.0
0.289,0.456,0.0
0.285,0.456,0.0
0.277,0.46,0.0
0.286,0.462,0.0
0.283,0.467,0.0
0.278,0.484,0.0
0.278,0.473,0.0
0.276,0.472,0.0
0.287,0.465,0.0
0.282,0.47,0.0
0.285,0.473,0.0
0.29,0.47,0.0
0.283,0.458,0.0
0.275,0.45,0.0
0.278,0.443,0.0
0.283,0.433,0.0
0.284,0.43,0.0
0.281,0.427,0.0
0.289,0.423,0.0
0.29,0.414,0.0
0.282,0.416,0.0
0.264,0.426,0.0
0.282,0.438,0.0
0.278,0.44,0.0
0.288,0.446,0.0
0.28,0.457,0.0
0.275,0.457,0.0
0.276,0.475,0.0
0.269,0.472,0.0
0.274,0.461,0.0
0.272,0.466,0.0
0.275,0.457,0.0
0.276,0.454,0.0
0.28,0.442,0.0
0.277,0.431,0.0
0.269,0.425,0.0
0.265,0.433,0.0
0.268,0.432,0.0
0.28,0.435,0.0
0.295,0.442,0.0
0.295,0.446,0.0
0.284,0.443,0.0
0.285,0.447,0.0
0.281,0.448,0.0
0.281,0.451,0.0
0.28,0.444,0.0
0.283,0.436,0.0
0.277,0.44,0.0
0.278,0.426,0.0
0.284,0.42,1.0
0.281,0.418,1.0
0.286,0.412,1.0
0.283,0.408,0.0
0.288,0.416,0.0
0.292,0.407,0.0
0.284,0.402,0.0
0.274,0.406,0.0
0.276,0.404,0.0
0.281,0.414,0.0
0.286,0.421,0.0
0.28,0.423,0.0
0.277,0.433,0.0
0.276,0.439,0.0
0.291,0.437,0.0
0.284,0.456,0.0
0.288,0.472,0.0
0.295,0.479,0.0
0.303,0.47,0.0
0.302,0.474,1.0
0.303,0.467,1.0
0.3,0.477,0.0
0.319,0.467,0.0
0.318,0.466,0.0
0.305,0.467,0.0
0.306,0.464,0.0
0.297,0.458,0.0
0.31,0.468,0.0
0.305,0.467,0.0
0.307,0.46,0.0
0.304,0.449,0.0
0.295,0.434,0.0
0.306,0.432,0.0
0.304,0.439,0.0
0.305,0.449,1.0
0.303,0.445,0.0
0.297,0.44,0.0
0.289,0.408,0.0
0.307,0.409,0.0
0.291,0.416,0.0
0.296,0.419,0.0
0.297,0.423,0.0
0.291,0.424,0.0
0.29,0.416,0.0
0.301,0.416,0.0
0.291,0.408,0.0
0.286,0.414,0.0
0.291,0.416,0.0
0.285,0.408,0.0
0.286,0.403,0.0
0.298,0.408,0.0
0.291,0.408,0.0
0.278,0.416,0.0
0.285,0.411,0.0
0.276,0.419,0.0
0.275,0.409,0.0
0.278,0.406,0.0
0.288,0.413,0.0
0.291,0.424,0.0
0.297,0.425,0.0
0.291,0.414,0.0
0.298,0.401,0.0
0.295,0.403,0.0
0.29,0.399,0.0
0.291,0.403,0.0
0.292,0.42,0.0
0.301,0.443,0.0
0.282,0.446,0.0
0.286,0.445,0.0
0.277,0.445,0.0
0.284,0.463,0.0
0.286,0.475,0.0
0.297,0.481,0.0
0.288,0.491,0.0
0.288,0.497,0.0
0.289,0.479,0.0
0.293,0.457,1.0
0.297,0.453,0.0
0.297,0.451,0.0
0.295,0.438,0.0
0.301,0.436,0.0
0.305,0.442,0.0
0.31,0.426,0.0
0.313,0.42,0.0
0.304,0.416,0.0
0.29,0.426,0.0
0.285,0.419,0.0
