group_history_insertion,collector_monitoring_information_bolt,status_metric_extraction
0.279,0.399,0.0
0.275,0.39,0.0
0.28,0.396,0.0
0.282,0.4,0.0
0.278,0.412,0.0
0.281,0.421,0.0
0.276,0.435,0.0
0.283,0.424,0.0
0.296,0.427,0.0
0.287,0.425,0.0
0.29,0.435,0.0
0.305,0.449,0.0
0.303,0.451,0.0
0.306,0.468,1.0
0.307,0.458,1.0
0.31,0.46,0.0
0.315,0.448,0.0
0.302,0.453,0.0
0.288,0.453,0.0
0.289,0.463,0.0
0.29,0.468,0.0
0.282,0.456,0.0
0.278,0.443,0.0
0.282,0.432,0.0
0.278,0.445,0.0
0.286,0.44,0.0
0.285,0.443,0.0
0.285,0.436,0.0
0.288,0.435,0.0
0.283,0.446,0.0
0.281,0.432,0.0
0.277,0.43,0.0
0.278,0.43,0.0
0.285,0.426,0.0
0.286,0.419,0.0
0.296,0.425,0.0
0.292,0.414,0.0
0.291,0.426,0.0
0.295,0.424,0.0
0.282,0.416,0.0
0.285,0.413,0.0
0.272,0.411,0.0
0.269,0.413,0.0
0.27,0.421,0.0
0.274,0.425,0.0
0.274,0.431,0.0
0.279,0.455,0.0
0.284,0.457,0.0
0.289,0.464,0.0
0.286,0.458,1.0
0.281,0.465,2.0
0.287,0.46,1.0
0.282,0.454,0.0
0.294,0.455,0.0
0.299,0.466,0.0
0.294,0.461,0.0
0.295,0.44,0.0
0.283,0.435,0.0
0.283,0.433,0.0
0.282,0.442,0.0
0.274,0.426,0.0
0.275,0.418,0.0
0.279,0.427,0.0
0.28,0.426,0.0
0.278,0.424,0.0
0.266,0.429,0.0
0.267,0.439,0.0
0.291,0.425,0.0
0.287,0.43,0.0
0.285,0.425,0.0
0.285,0.431,0.0
0.29,0.433,0.0
0.287,0.423,0.0
0.278,0.423,0.0
0.281,0.431,0.0
0.276,0.445,0.0
0.281,0.456,0.0
0.284,0.463,0.0
0.281,0.471,0.0
0.285,0.468,0.0
0.281,0.48,0.0
0.29,0.483,0.0
0.291,0.482,0.0
0.302,0.491,0.0
0.31,0.476,0.0
0.296,0.453,0.0
0.298,0.437,0.0
0.308,0.422,0.0
0.293,0.429,0.0
0.292,0.422,0.0
0.278,0.409,0.0
0.285,0.409,0.0
0.286,0.422,0.0
0.289,0.432,0.0
0.285,0.446,0.0
0.294,0.453,0.0
0.282,0.452,0.0
0.273,0.451,0.0
0.301,0.444,0.0
0.299,0.44,0.0
0.296,0.438,0.0
0.294,0.439,0.0
0.291,0.424,0.0
0.294,0.414,0.0
0.308,0.398,0.0
0.307,0.402,0.0
0.307,0.394,0.0
0.315,0.391,0.0
0.311,0.406,0.0
0.284,0.409,0.0
0.27,0.409,0.0
0.275,0.406,0.0
0.28,0.415,0.0
0.278,0.423,0.0
0.288,0.429,0.0
0.28,0.421,0.0
0.274,0.429,0.0
0.275,0.44,0.0
0.292,0.44,0.0
0.283,0.425,0.0
0.28,0.421,0.0
0.278,0.428,0.0
0.283,0.43,0.0
0.277,0.438,0.0
0.272,0.439,0.0
0.272,0.433,0.0
0.275,0.429,0.0
0.278,0.425,0.0
0.283,0.419,0.0
0.286,0.431,0.0
0.283,0.442,0.0
0.273,0.431,0.0
0.279,0.435,0.0
0.272,0.424,0.0
0.278,0.422,0.0
0.278,0.429,0.0
0.277,0.427,0.0
0.279,0.434,0.0
0.272,0.433,0.0
0.279,0.422,0.0
0.275,0.408,0.0
0.284,0.402,0.0
0.279,0.406,0.0
0.282,0.4,0.0
0.3,0.395,0.0
0.278,0.39,0.0
0.278,0.388,0.0
0.285,0.399,0.0
0.287,0.39,0.0
0.295,0.416,0.0
0.3,0.423,0.0
0.31,0.427,0.0
0.298,0.421,0.0
0.291,0.413,0.0
0.279,0.405,0.0
0.279,0.408,0.0
0.287,0.399,0.0
0.29,0.395,1.0
0.29,0.388,0.0
0.291,0.379,0.0
0.307,0.386,0.0
0.295,0.395,0.0
0.304,0.402,0.0
0.301,0.406,0.0
0.299,0.411,0.0
0.279,0.424,0.0
0.29,0.438,0.0
0.286,0.447,0.0
0.302,0.448,0.0
0.296,0.439,0.0
0.29,0.437,0.0
0.29,0.432,0.0
0.289,0.422,0.0
0.284,0.438,0.0
0.28,0.436,0.0
0.276,0.436,0.0
0.272,0.422,0.0
0.28,0.416,0.0
0.28,0.424,0.0
0.287,0.421,0.0
0.299,0.428,1.0
0.298,0.434,1.0
0.3,0.449,1.0
0.305,0.468,1.0
0.312,0.476,2.0
0.308,0.473,1.0
0.308,0.462,2.0
0.305,0.477,2.0
0.316,0.466,2.0
0.321,0.479,2.0
0.312,0.474,2.0
0.307,0.475,1.0
0.323,0.469,1.0
0.327,0.445,1.0
0.32,0.454,1.0
0.307,0.455,1.0
0.305,0.45,1.0
0.31,0.454,1.0
0.31,0.458,2.0
0.321,0.447,2.0
0.319,0.45,1.0
0.32,0.439,1.0
0.311,0.444,0.0
0.307,0.455,0.0
0.305,0.46,0.0
0.311,0.452,0.0
0.325,0.446,1.0
0.306,0.448,0.0
0.313,0.456,0.0
0.324,0.467,0.0
0.321,0.469,1.0
0.32,0.471,1.0
0.313,0.465,1.0
0.311,0.464,2.0
0.308,0.457,1.0
0.308,0.46,2.0
0.311,0.471,2.0
0.324,0.466,2.0
0.304,0.451,0.0
0.296,0.452,1.0
0.3,0.456,0.0
0.309,0.472,1.0
0.316,0.469,1.0
0.316,0.464,1.0
0.317,0.458,0.0
0.312,0.48,1.0
0.313,0.496,1.0
0.31,0.49,1.0
0.314,0.501,0.0
0.308,0.499,0.0
0.315,0.487,0.0
0.319,0.49,1.0
0.32,0.487,2.0
0.323,0.505,2.0
0.322,0.506,2.0
0.343,0.47,0.0
0.341,0.47,0.0
0.334,0.477,0.0
0.319,0.484,0.0
0.324,0.476,0.0
0.316,0.491,0.0
0.309,0.492,1.0
0.303,0.491,0.0
0.29,0.471,0.0
0.295,0.468,1.0
0.291,0.463,1.0
0.29,0.453,2.0
0.305,0.437,1.0
0.303,0.438,2.0
0.302,0.435,0.0
0.295,0.435,0.0
0.29,0.432,0.0
0.288,0.448,0.0
0.286,0.433,0.0
0.294,0.427,0.0
0.297,0.437,0.0
0.297,0.45,0.0
0.303,0.444,1.0
0.297,0.448,0.0
0.293,0.473,1.0
0.293,0.488,1.0
0.298,0.483,1.0
0.293,0.48,1.0
0.299,0.482,2.0
0.32,0.491,2.0
0.321,0.494,2.0
0.332,0.49,0.0
0.343,0.501,0.0
0.336,0.489,1.0
0.341,0.478,0.0
0.343,0.459,0.0
0.339,0.455,0.0
0.331,0.459,0.0
0.332,0.473,0.0
0.314,0.47,1.0
0.326,0.461,0.0
0.335,0.459,0.0
0.33,0.462,0.0
0.336,0.456,0.0
0.324,0.449,0.0
0.318,0.451,1.0
0.3,0.45,1.0
0.311,0.445,1.0
0.318,0.449,1.0
0.323,0.452,1.0
0.312,0.459,1.0
0.306,0.458,1.0
0.307,0.447,1.0
0.308,0.449,0.0
0.297,0.458,0.0
0.317,0.456,0.0
0.305,0.461,0.0
0.307,0.456,1.0
0.299,0.451,1.0
0.301,0.457,1.0
0.309,0.456,0.0
0.309,0.457,0.0
0.297,0.435,0.0
0.309,0.439,0.0
0.305,0.435,0.0
0.305,0.443,0.0
0.307,0.431,0.0
0.299,0.441,0.0
0.309,0.437,0.0
0.305,0.442,0.0
0.317,0.443,0.0
0.316,0.454,0.0
0.311,0.465,0.0
0.308,0.467,0.0
0.317,0.472,0.0
0.307,0.468,0.0
0.321,0.463,0.0
0.325,0.456,0.0
0.313,0.465,0.0
0.317,0.468,0.0
0.316,0.456,1.0
0.304,0.456,0.0
0.302,0.469,1.0
0.293,0.46,0.0
0.29,0.462,1.0
0.291,0.462,1.0
0.3,0.454,1.0
0.305,0.464,0.0
0.313,0.463,0.0
0.316,0.455,0.0
0.302,0.455,0.0
0.305,0.461,0.0
0.313,0.45,0.0
0.306,0.448,0.0
0.307,0.456,2.0
0.318,0.456,1.0
0.313,0.463,2.0
0.309,0.454,1.0
0.31,0.449,2.0
0.309,0.445,1.0
0.305,0.443,1.0
0.308,0.437,1.0
0.31,0.448,2.0
0.3,0.438,2.0
0.311,0.434,0.0
0.319,0.443,1.0
0.308,0.454,1.0
0.31,0.455,1.0
0.306,0.451,0.0
0.313,0.45,0.0
0.314,0.453,0.0
0.294,0.454,0.0
0.3,0.465,0.0
0.305,0.467,1.0
0.298,0.481,1.0
0.298,0.466,0.0
0.306,0.456,0.0
0.293,0.456,0.0
0.295,0.464,1.0
0.297,0.456,0.0
0.296,0.459,1.0
0.29,0.454,0.0
0.286,0.445,0.0
0.289,0.446,1.0
0.285,0.448,0.0
0.295,0.439,1.0
0.291,0.45,1.0
0.302,0.46,1.0
0.3,0.459,0.0
0.296,0.46,0.0
0.301,0.47,0.0
0.294,0.471,0.0
0.307,0.476,0.0
0.322,0.47,0.0
0.324,0.479,0.0
0.319,0.477,0.0
0.317,0.487,0.0
0.312,0.47,0.0
0.293,0.464,0.0
0.296,0.459,1.0
0.313,0.452,0.0
0.312,0.448,1.0
0.306,0.438,0.0
0.312,0.434,0.0
0.302,0.438,1.0
0.307,0.447,0.0
0.31,0.46,0.0
0.309,0.468,0.0
0.306,0.451,0.0
0.296,0.453,1.0
0.296,0.457,0.0
0.312,0.463,1.0
0.315,0.457,1.0
0.312,0.452,1.0
0.309,0.462,1.0
0.311,0.455,1.0
0.323,0.446,0.0
0.317,0.449,0.0
0.324,0.441,0.0
0.309,0.444,0.0
0.304,0.441,0.0
0.312,0.455,1.0
0.308,0.465,0.0
0.301,0.469,0.0
0.299,0.467,0.0
0.291,0.469,0.0
0.298,0.47,0.0
0.302,0.476,0.0
0.303,0.487,0.0
0.298,0.493,0.0
0.293,0.481,0.0
0.3,0.471,0.0
0.305,0.444,0.0
0.303,0.441,0.0
0.301,0.441,0.0
0.307,0.437,0.0
0.317,0.434,0.0
0.323,0.43,0.0
0.32,0.433,0.0
0.307,0.463,0.0
0.32,0.462,0.0
0.312,0.461,0.0
0.326,0.458,0.0
0.322,0.459,0.0
0.323,0.454,1.0
0.325,0.451,1.0
0.322,0.456,1.0
0.325,0.45,2.0
0.324,0.444,2.0
0.316,0.43,1.0
0.299,0.438,0.0
0.296,0.444,0.0
0.292,0.444,0.0
0.303,0.45,0.0
0.294,0.446,0.0
0.299,0.445,0.0
0.295,0.444,0.0
0.301,0.444,0.0
0.302,0.438,1.0
0.326,0.445,0.0
0.323,0.436,1.0
0.32,0.436,0.0
0.337,0.436,0.0
0.329,0.426,0.0
0.319,0.426,0.0
0.305,0.43,0.0
0.311,0.427,1.0
0.318,0.425,0.0
0.3,0.42,2.0
0.312,0.412,2.0
0.306,0.408,2.0
0.296,0.418,2.0
0.299,0.415,2.0
0.299,0.418,1.0
0.301,0.416,1.0
0.293,0.417,1.0
0.306,0.413,2.0
0.307,0.427,2.0
0.319,0.441,1.0
0.331,0.45,1.0
0.325,0.455,1.0
0.327,0.456,0.0
0.327,0.462,1.0
0.317,0.469,0.0
0.31,0.474,0.0
0.316,0.476,0.0
0.317,0.471,0.0
0.303,0.466,0.0
0.297,0.458,0.0
0.3,0.45,0.0
0.307,0.443,0.0
0.313,0.427,0.0
0.303,0.435,0.0
0.311,0.437,0.0
0.306,0.441,0.0
0.305,0.451,0.0
0.299,0.451,0.0
0.304,0.454,0.0
0.295,0.452,0.0
0.309,0.457,0.0
0.308,0.458,0.0
0.312,0.481,0.0
0.313,0.469,0.0
0.305,0.472,0.0
0.304,0.458,0.0
0.304,0.459,0.0
0.32,0.455,0.0
0.329,0.459,0.0
0.32,0.46,0.0
0.324,0.461,0.0
0.312,0.452,0.0
0.313,0.467,0.0
0.316,0.456,0.0
0.322,0.449,0.0
0.322,0.445,0.0
0.325,0.442,0.0
0.314,0.439,0.0
0.307,0.442,1.0
0.302,0.45,0.0
0.304,0.459,1.0
0.316,0.463,1.0
0.323,0.475,0.0
0.328,0.486,1.0
0.332,0.486,1.0
0.324,0.501,1.0
0.318,0.5,0.0
0.318,0.499,0.0
0.315,0.491,0.0
0.296,0.485,0.0
0.299,0.479,0.0
0.303,0.481,0.0
0.315,0.47,0.0
0.314,0.451,0.0
0.316,0.456,0.0
0.325,0.443,0.0
0.323,0.429,0.0
0.319,0.427,0.0
0.307,0.444,0.0
0.312,0.456,0.0
0.313,0.448,1.0
0.315,0.446,0.0
0.309,0.452,0.0
0.305,0.452,0.0
0.294,0.447,0.0
0.298,0.463,1.0
0.307,0.489,0.0
0.317,0.456,0.0
0.32,0.439,1.0
0.321,0.451,2.0
0.313,0.439,1.0
0.323,0.445,0.0
0.316,0.448,0.0
0.322,0.45,1.0
0.316,0.464,1.0
0.304,0.464,0.0
0.301,0.463,1.0
0.308,0.437,1.0
0.31,0.43,1.0
0.314,0.414,1.0
0.304,0.42,1.0
0.315,0.44,1.0
0.31,0.439,0.0
0.324,0.433,0.0
0.315,0.431,0.0
0.311,0.435,0.0
0.311,0.436,0.0
0.313,0.445,0.0
0.315,0.446,1.0
0.307,0.449,0.0
0.306,0.462,1.0
0.312,0.455,1.0
0.313,0.46,0.0
0.297,0.458,1.0
0.296,0.454,1.0
0.29,0.454,1.0
0.302,0.453,0.0
0.31,0.442,1.0
0.315,0.441,0.0
0.312,0.446,0.0
0.3,0.447,0.0
0.304,0.438,1.0
0.312,0.438,1.0
0.318,0.42,1.0
0.307,0.422,1.0
0.306,0.434,1.0
0.315,0.443,0.0
0.3,0.451,1.0
0.3,0.452,1.0
0.3,0.453,1.0
0.308,0.458,2.0
0.315,0.446,0.0
0.321,0.454,1.0
0.314,0.447,0.0
0.316,0.46,0.0
0.307,0.451,0.0
0.317,0.449,0.0
0.33,0.449,1.0
0.327,0.435,1.0
0.334,0.426,1.0
0.316,0.441,1.0
0.311,0.442,1.0
0.302,0.426,1.0
0.3,0.433,1.0
0.293,0.438,0.0
0.306,0.441,0.0
0.311,0.444,0.0
0.313,0.446,0.0
0.316,0.468,0.0
0.307,0.466,0.0
0.304,0.45,0.0
0.31,0.465,0.0
0.33,0.491,0.0
0.332,0.489,0.0
0.325,0.504,0.0
0.311,0.503,1.0
0.316,0.488,1.0
0.305,0.483,1.0
0.303,0.478,1.0
0.306,0.451,1.0
0.305,0.446,2.0
0.304,0.439,1.0
0.301,0.434,1.0
0.295,0.425,0.0
0.295,0.44,0.0
0.303,0.421,0.0
0.312,0.422,0.0
0.311,0.429,1.0
0.327,0.444,0.0
0.323,0.451,1.0
0.317,0.448,1.0
0.315,0.451,0.0
0.319,0.453,1.0
0.319,0.463,0.0
0.311,0.468,0.0
0.31,0.45,0.0
0.303,0.438,1.0
0.32,0.447,1.0
0.306,0.457,1.0
0.305,0.453,0.0
0.299,0.449,0.0
0.298,0.446,1.0
0.303,0.449,1.0
0.311,0.447,1.0
0.325,0.443,0.0
0.32,0.459,0.0
0.337,0.455,1.0
0.306,0.447,1.0
0.309,0.449,1.0
0.292,0.45,1.0
0.295,0.461,1.0
0.299,0.456,1.0
0.296,0.446,1.0
0.293,0.449,2.0
0.3,0.436,2.0
0.302,0.436,2.0
0.297,0.435,0.0
0.304,0.437,1.0
0.313,0.43,1.0
0.308,0.43,1.0
0.305,0.421,1.0
0.318,0.429,1.0
0.307,0.442,1.0
0.31,0.442,1.0
0.303,0.443,2.0
0.308,0.457,2.0
0.309,0.452,1.0
0.319,0.468,1.0
0.306,0.46,1.0
0.317,0.468,1.0
0.308,0.47,0.0
0.3,0.467,0.0
0.3,0.446,0.0
0.293,0.458,1.0
0.295,0.454,0.0
0.292,0.439,0.0
0.295,0.428,1.0
0.293,0.426,0.0
0.291,0.413,0.0
0.296,0.417,0.0
0.291,0.423,0.0
0.286,0.424,0.0
0.292,0.422,0.0
0.296,0.434,0.0
0.307,0.439,0.0
0.314,0.461,0.0
0.308,0.469,0.0
0.316,0.469,0.0
0.308,0.475,0.0
0.305,0.465,0.0
0.319,0.466,0.0
0.314,0.457,1.0
0.31,0.45,0.0
0.301,0.445,0.0
0.293,0.452,0.0
0.295,0.426,0.0
0.298,0.431,0.0
0.292,0.442,0.0
0.302,0.446,0.0
0.306,0.441,0.0
0.313,0.447,0.0
0.307,0.444,0.0
0.309,0.448,1.0
0.311,0.461,1.0
0.303,0.471,1.0
0.3,0.461,0.0
0.304,0.467,1.0
0.326,0.453,1.0
0.313,0.435,1.0
0.316,0.436,1.0
0.316,0.442,2.0
0.302,0.444,1.0
0.305,0.444,1.0
