message_dispatcher,metric_insertion,status_metric_extraction
0.436,0.512,0.0
0.439,0.517,0.0
0.424,0.532,0.0
0.431,0.527,0.0
0.437,0.533,0.0
0.439,0.53,0.0
0.432,0.52,0.0
0.43,0.522,0.0
0.436,0.519,0.0
0.43,0.519,0.0
0.426,0.519,0.0
0.436,0.544,0.0
0.43,0.538,0.0
0.42,0.539,0.0
0.436,0.534,0.0
0.417,0.521,0.0
0.43,0.535,0.0
0.428,0.545,0.0
0.416,0.54,1.0
0.43,0.541,1.0
0.439,0.528,0.0
0.448,0.538,0.0
0.43,0.528,0.0
0.438,0.53,0.0
0.432,0.522,0.0
0.436,0.521,0.0
0.424,0.528,0.0
0.428,0.514,0.0
0.423,0.519,0.0
0.43,0.525,0.0
0.422,0.519,0.0
0.42,0.509,0.0
0.417,0.514,0.0
0.418,0.518,0.0
0.425,0.523,0.0
0.433,0.526,0.0
0.44,0.523,0.0
0.458,0.525,0.0
0.459,0.53,0.0
0.446,0.555,0.0
0.443,0.562,0.0
0.431,0.552,0.0
0.432,0.546,0.0
0.438,0.521,0.0
0.434,0.527,0.0
0.431,0.531,0.0
0.429,0.519,0.0
0.427,0.524,0.0
0.412,0.525,0.0
0.413,0.518,0.0
0.418,0.52,0.0
0.432,0.508,0.0
0.438,0.516,0.0
0.44,0.534,0.0
0.423,0.526,1.0
0.425,0.533,2.0
0.415,0.522,1.0
0.414,0.525,0.0
0.424,0.532,0.0
0.422,0.548,0.0
0.431,0.531,0.0
0.443,0.543,0.0
0.446,0.52,0.0
0.458,0.528,0.0
0.444,0.515,0.0
0.433,0.523,0.0
0.426,0.504,0.0
0.433,0.523,0.0
0.43,0.528,0.0
0.425,0.521,0.0
0.417,0.524,0.0
0.414,0.517,0.0
0.422,0.498,0.0
0.419,0.505,0.0
0.434,0.511,0.0
0.437,0.53,0.0
0.436,0.535,0.0
0.431,0.524,0.0
0.438,0.515,0.0
0.444,0.516,0.0
0.431,0.534,0.0
0.423,0.527,0.0
0.424,0.534,0.0
0.424,0.53,0.0
0.423,0.534,0.0
0.422,0.554,0.0
0.42,0.551,0.0
0.42,0.557,0.0
0.418,0.552,0.0
0.424,0.544,0.0
0.419,0.552,0.0
0.422,0.546,0.0
0.412,0.55,0.0
0.415,0.525,0.0
0.419,0.516,0.0
0.413,0.515,0.0
0.418,0.527,0.0
0.414,0.546,0.0
0.408,0.543,0.0
0.414,0.544,0.0
0.41,0.541,0.0
0.406,0.538,0.0
0.414,0.527,0.0
0.408,0.529,0.0
0.394,0.527,0.0
0.396,0.52,0.0
0.407,0.519,0.0
0.399,0.513,0.0
0.404,0.501,0.0
0.417,0.508,0.0
0.41,0.505,0.0
0.415,0.503,0.0
0.421,0.511,0.0
0.424,0.519,0.0
0.409,0.514,0.0
0.396,0.503,0.0
0.401,0.494,0.0
0.406,0.508,0.0
0.403,0.503,0.0
0.423,0.514,0.0
0.43,0.513,0.0
0.432,0.518,0.0
0.456,0.517,0.0
0.469,0.522,0.0
0.462,0.519,0.0
0.465,0.526,0.0
0.458,0.527,0.0
0.448,0.528,0.0
0.443,0.53,0.0
0.424,0.531,0.0
0.417,0.523,0.0
0.415,0.522,0.0
0.424,0.519,0.0
0.414,0.524,0.0
0.414,0.524,0.0
0.418,0.544,0.0
0.415,0.532,0.0
0.409,0.535,0.0
0.417,0.529,0.0
0.409,0.533,0.0
0.422,0.538,0.0
0.424,0.526,0.0
0.446,0.539,0.0
0.436,0.528,0.0
0.442,0.529,0.0
0.441,0.525,0.0
0.438,0.522,0.0
0.433,0.525,0.0
0.426,0.529,0.0
0.417,0.541,0.0
0.415,0.531,0.0
0.417,0.52,0.0
0.419,0.519,0.0
0.414,0.525,0.0
0.415,0.527,0.0
0.427,0.539,0.0
0.42,0.55,0.0
0.433,0.548,0.0
0.432,0.559,0.0
0.434,0.559,0.0
0.426,0.566,0.0
0.422,0.548,0.0
0.41,0.538,1.0
0.415,0.537,0.0
0.418,0.532,0.0
0.424,0.528,0.0
0.415,0.54,0.0
0.413,0.546,0.0
0.413,0.537,0.0
0.417,0.538,0.0
0.423,0.55,0.0
0.434,0.551,0.0
0.412,0.538,0.0
0.414,0.53,0.0
0.414,0.52,0.0
0.428,0.525,0.0
0.417,0.533,0.0
0.41,0.518,0.0
0.401,0.528,0.0
0.4,0.51,0.0
0.4,0.503,0.0
0.399,0.507,0.0
0.406,0.507,0.0
0.41,0.517,0.0
0.424,0.545,0.0
0.426,0.559,1.0
0.429,0.568,1.0
0.43,0.589,1.0
0.438,0.571,1.0
0.446,0.582,2.0
0.449,0.579,1.0
0.457,0.584,2.0
0.462,0.592,2.0
0.457,0.596,2.0
0.447,0.596,2.0
0.444,0.597,2.0
0.448,0.588,1.0
0.443,0.593,1.0
0.45,0.592,1.0
0.458,0.59,1.0
0.447,0.586,1.0
0.455,0.578,1.0
0.461,0.56,1.0
0.456,0.572,2.0
0.461,0.578,2.0
0.449,0.568,1.0
0.456,0.584,1.0
0.454,0.572,0.0
0.443,0.576,0.0
0.453,0.573,0.0
0.46,0.573,0.0
0.463,0.582,1.0
0.455,0.581,0.0
0.472,0.568,0.0
0.467,0.579,0.0
0.481,0.582,1.0
0.492,0.582,1.0
0.508,0.598,1.0
0.494,0.6,2.0
0.495,0.595,1.0
0.498,0.577,2.0
0.491,0.583,2.0
0.478,0.579,2.0
0.469,0.576,0.0
0.469,0.578,1.0
0.464,0.585,0.0
0.468,0.596,1.0
0.477,0.585,1.0
0.472,0.577,1.0
0.468,0.576,0.0
0.462,0.565,1.0
0.46,0.568,1.0
0.453,0.562,1.0
0.463,0.576,0.0
0.46,0.578,0.0
0.454,0.575,0.0
0.449,0.566,1.0
0.444,0.555,2.0
0.446,0.558,2.0
0.459,0.561,2.0
0.451,0.562,0.0
0.454,0.567,0.0
0.453,0.564,0.0
0.458,0.56,0.0
0.467,0.558,0.0
0.484,0.559,0.0
0.472,0.563,1.0
0.484,0.569,0.0
0.492,0.579,0.0
0.486,0.579,1.0
0.499,0.559,1.0
0.476,0.566,2.0
0.469,0.567,1.0
0.478,0.571,2.0
0.471,0.578,0.0
0.472,0.581,0.0
0.446,0.586,0.0
0.446,0.581,0.0
0.452,0.598,0.0
0.437,0.579,0.0
0.439,0.583,0.0
0.443,0.58,0.0
0.45,0.586,1.0
0.447,0.582,0.0
0.448,0.58,1.0
0.438,0.576,1.0
0.438,0.567,1.0
0.445,0.564,1.0
0.444,0.556,2.0
0.448,0.558,2.0
0.444,0.552,2.0
0.452,0.558,0.0
0.452,0.557,0.0
0.461,0.557,1.0
0.461,0.567,0.0
0.469,0.572,0.0
0.471,0.569,0.0
0.472,0.577,0.0
0.49,0.584,0.0
0.485,0.596,1.0
0.492,0.579,0.0
0.492,0.586,0.0
0.461,0.601,0.0
0.449,0.6,0.0
0.456,0.603,0.0
0.463,0.587,1.0
0.463,0.591,1.0
0.462,0.585,1.0
0.456,0.591,1.0
0.46,0.59,1.0
0.464,0.588,1.0
0.474,0.59,1.0
0.48,0.585,1.0
0.481,0.574,0.0
0.463,0.575,0.0
0.476,0.596,0.0
0.468,0.589,0.0
0.466,0.584,1.0
0.463,0.577,1.0
0.459,0.574,1.0
0.466,0.577,0.0
0.484,0.589,0.0
0.472,0.587,0.0
0.469,0.591,0.0
0.473,0.584,0.0
0.464,0.58,0.0
0.471,0.57,0.0
0.479,0.56,0.0
0.489,0.563,0.0
0.473,0.559,0.0
0.477,0.554,0.0
0.465,0.562,0.0
0.465,0.577,0.0
0.451,0.577,0.0
0.445,0.589,0.0
0.459,0.584,0.0
0.44,0.588,0.0
0.441,0.594,0.0
0.451,0.58,0.0
0.442,0.573,0.0
0.444,0.564,1.0
0.439,0.579,0.0
0.445,0.578,1.0
0.453,0.583,0.0
0.45,0.602,1.0
0.449,0.585,1.0
0.454,0.556,1.0
0.448,0.558,0.0
0.461,0.56,0.0
0.464,0.578,0.0
0.445,0.573,0.0
0.448,0.569,0.0
0.456,0.569,0.0
0.469,0.564,0.0
0.472,0.578,2.0
0.465,0.561,1.0
0.466,0.563,2.0
0.453,0.57,1.0
0.45,0.574,2.0
0.45,0.567,1.0
0.453,0.575,1.0
0.452,0.576,1.0
0.457,0.573,2.0
0.475,0.565,2.0
0.483,0.568,0.0
0.482,0.58,1.0
0.473,0.572,1.0
0.47,0.582,1.0
0.464,0.582,0.0
0.456,0.569,0.0
0.459,0.574,0.0
0.465,0.562,0.0
0.453,0.567,0.0
0.442,0.571,1.0
0.448,0.555,1.0
0.463,0.569,0.0
0.458,0.567,0.0
0.46,0.572,0.0
0.456,0.567,1.0
0.462,0.555,0.0
0.477,0.575,1.0
0.47,0.578,0.0
0.471,0.564,0.0
0.461,0.567,1.0
0.452,0.568,0.0
0.462,0.577,1.0
0.461,0.574,1.0
0.446,0.59,1.0
0.444,0.596,0.0
0.462,0.594,0.0
0.467,0.592,0.0
0.46,0.59,0.0
0.466,0.59,0.0
0.453,0.57,0.0
0.45,0.561,0.0
0.457,0.567,0.0
0.475,0.565,0.0
0.474,0.589,0.0
0.491,0.576,0.0
0.505,0.573,1.0
0.494,0.579,0.0
0.486,0.6,1.0
0.478,0.603,0.0
0.47,0.596,0.0
0.465,0.599,1.0
0.461,0.586,0.0
0.455,0.584,0.0
0.467,0.593,0.0
0.463,0.573,0.0
0.455,0.573,1.0
0.444,0.584,0.0
0.458,0.583,1.0
0.464,0.583,1.0
0.463,0.576,1.0
0.473,0.575,1.0
0.476,0.569,1.0
0.452,0.566,0.0
0.444,0.57,0.0
0.442,0.568,0.0
0.446,0.581,0.0
0.444,0.567,0.0
0.441,0.564,1.0
0.439,0.566,0.0
0.444,0.56,0.0
0.456,0.573,0.0
0.46,0.585,0.0
0.469,0.573,0.0
0.469,0.576,0.0
0.495,0.572,0.0
0.484,0.579,0.0
0.477,0.572,0.0
0.478,0.57,0.0
0.472,0.571,0.0
0.483,0.583,0.0
0.472,0.565,0.0
0.463,0.559,0.0
0.453,0.553,0.0
0.443,0.562,0.0
0.439,0.551,0.0
0.442,0.551,0.0
0.456,0.558,0.0
0.46,0.572,0.0
0.457,0.56,0.0
0.45,0.569,0.0
0.452,0.588,1.0
0.463,0.591,1.0
0.474,0.59,1.0
0.474,0.591,2.0
0.455,0.594,2.0
0.453,0.573,1.0
0.452,0.576,0.0
0.446,0.584,0.0
0.443,0.572,0.0
0.439,0.576,0.0
0.448,0.58,0.0
0.454,0.583,0.0
0.46,0.571,0.0
0.46,0.569,0.0
0.463,0.571,1.0
0.454,0.571,0.0
0.456,0.581,1.0
0.466,0.587,0.0
0.468,0.583,0.0
0.474,0.566,0.0
0.487,0.559,0.0
0.483,0.567,0.0
0.48,0.577,1.0
0.473,0.573,0.0
0.475,0.59,2.0
0.476,0.581,2.0
0.484,0.566,2.0
0.462,0.566,2.0
0.456,0.558,2.0
0.454,0.552,1.0
0.473,0.565,1.0
0.475,0.566,1.0
0.453,0.55,2.0
0.456,0.565,2.0
0.459,0.576,1.0
0.464,0.563,1.0
0.456,0.583,1.0
0.453,0.603,0.0
0.464,0.606,1.0
0.464,0.595,0.0
0.455,0.578,0.0
0.453,0.591,0.0
0.467,0.588,0.0
0.451,0.577,0.0
0.466,0.566,0.0
0.457,0.575,0.0
0.443,0.563,0.0
0.444,0.582,0.0
0.434,0.562,0.0
0.432,0.552,0.0
0.431,0.568,0.0
0.439,0.552,0.0
0.452,0.564,0.0
0.458,0.569,0.0
0.45,0.562,0.0
0.456,0.565,0.0
0.458,0.57,0.0
0.463,0.565,0.0
0.468,0.569,0.0
0.468,0.575,0.0
0.473,0.587,0.0
0.472,0.595,0.0
0.475,0.605,0.0
0.471,0.598,0.0
0.484,0.59,0.0
0.481,0.596,0.0
0.477,0.59,0.0
0.491,0.586,0.0
0.487,0.583,0.0
0.479,0.571,0.0
0.468,0.577,0.0
0.455,0.592,0.0
0.45,0.574,0.0
0.46,0.576,1.0
0.464,0.601,0.0
0.466,0.573,1.0
0.472,0.572,1.0
0.472,0.568,0.0
0.47,0.559,1.0
0.473,0.554,1.0
0.469,0.564,1.0
0.455,0.558,0.0
0.458,0.554,0.0
0.464,0.569,0.0
0.444,0.56,0.0
0.452,0.564,0.0
0.441,0.558,0.0
0.441,0.553,0.0
0.434,0.557,0.0
0.44,0.553,0.0
0.434,0.559,0.0
0.448,0.559,0.0
0.455,0.565,0.0
0.468,0.572,0.0
0.449,0.587,0.0
0.45,0.598,1.0
0.451,0.595,0.0
0.453,0.595,0.0
0.447,0.584,0.0
0.451,0.574,0.0
0.457,0.577,1.0
0.444,0.57,0.0
0.456,0.556,0.0
0.458,0.554,1.0
0.461,0.56,2.0
0.469,0.557,1.0
0.455,0.545,0.0
0.452,0.543,0.0
0.468,0.557,1.0
0.463,0.551,1.0
0.451,0.557,0.0
0.449,0.555,1.0
0.449,0.557,1.0
0.452,0.558,1.0
0.457,0.566,1.0
0.454,0.562,1.0
0.456,0.576,1.0
0.455,0.571,0.0
0.458,0.568,0.0
0.458,0.563,0.0
0.469,0.584,0.0
0.47,0.581,0.0
0.465,0.591,0.0
0.453,0.598,1.0
0.454,0.604,0.0
0.453,0.614,1.0
0.456,0.621,1.0
0.476,0.614,0.0
0.459,0.586,1.0
0.464,0.575,1.0
0.453,0.578,1.0
0.449,0.572,0.0
0.455,0.566,1.0
0.46,0.564,0.0
0.455,0.56,0.0
0.449,0.583,0.0
0.455,0.574,1.0
0.444,0.59,1.0
0.459,0.577,1.0
0.45,0.578,1.0
0.447,0.577,1.0
0.458,0.587,0.0
0.469,0.592,1.0
0.462,0.596,1.0
0.457,0.586,1.0
0.458,0.586,2.0
0.477,0.589,0.0
0.465,0.591,1.0
0.463,0.592,0.0
0.466,0.585,0.0
0.465,0.59,0.0
0.467,0.566,0.0
0.454,0.571,1.0
0.477,0.576,1.0
0.472,0.583,1.0
0.473,0.585,1.0
0.47,0.592,1.0
0.462,0.584,1.0
0.451,0.584,1.0
0.456,0.571,0.0
0.457,0.564,0.0
0.46,0.556,0.0
0.444,0.58,0.0
0.448,0.565,0.0
0.456,0.562,0.0
0.467,0.568,0.0
0.461,0.567,0.0
0.464,0.591,0.0
0.471,0.577,0.0
0.48,0.592,0.0
0.477,0.588,1.0
0.466,0.589,1.0
0.465,0.582,1.0
0.471,0.577,1.0
0.447,0.572,1.0
0.455,0.578,2.0
0.449,0.581,1.0
0.45,0.586,1.0
0.443,0.576,0.0
0.451,0.576,0.0
0.46,0.578,0.0
0.465,0.584,0.0
0.482,0.578,1.0
0.474,0.566,0.0
0.465,0.565,1.0
0.458,0.567,1.0
0.452,0.562,0.0
0.454,0.568,1.0
0.466,0.577,0.0
0.464,0.581,0.0
0.453,0.582,0.0
0.45,0.577,1.0
0.45,0.572,1.0
0.447,0.577,1.0
0.457,0.574,0.0
0.447,0.565,0.0
0.456,0.561,1.0
0.455,0.562,1.0
0.447,0.546,1.0
0.465,0.554,0.0
0.451,0.551,0.0
0.442,0.543,1.0
0.442,0.55,1.0
0.439,0.561,1.0
0.449,0.564,1.0
0.436,0.563,1.0
0.441,0.566,1.0
0.443,0.564,1.0
0.44,0.561,2.0
0.446,0.567,2.0
0.457,0.557,2.0
0.458,0.555,0.0
0.468,0.569,1.0
0.453,0.566,1.0
0.448,0.587,1.0
0.462,0.582,1.0
0.47,0.59,1.0
0.474,0.588,1.0
0.477,0.576,1.0
0.475,0.579,2.0
0.478,0.588,2.0
0.479,0.582,1.0
0.48,0.574,1.0
0.473,0.572,1.0
0.476,0.58,1.0
0.47,0.569,0.0
0.467,0.575,0.0
0.488,0.585,0.0
0.484,0.57,1.0
0.497,0.581,0.0
0.502,0.569,0.0
0.499,0.573,1.0
0.491,0.558,0.0
0.501,0.57,0.0
0.482,0.572,0.0
0.479,0.575,0.0
0.451,0.581,0.0
0.44,0.577,0.0
0.451,0.573,0.0
0.438,0.574,0.0
0.435,0.592,0.0
0.439,0.573,0.0
0.436,0.556,0.0
0.443,0.554,0.0
0.439,0.546,0.0
0.448,0.548,0.0
0.445,0.555,1.0
0.451,0.571,0.0
0.459,0.571,0.0
0.458,0.568,0.0
0.465,0.581,0.0
0.475,0.599,0.0
0.482,0.592,0.0
0.473,0.581,0.0
0.461,0.584,0.0
0.47,0.584,0.0
0.478,0.571,0.0
0.477,0.567,1.0
0.458,0.566,1.0
0.46,0.574,1.0
0.465,0.572,0.0
0.467,0.572,1.0
0.454,0.586,1.0
0.438,0.59,1.0
0.435,0.582,1.0
0.447,0.58,2.0
0.426,0.57,1.0
0.432,0.565,1.0
