message_dispatcher,metric_insertion,status_metric_extraction
0.433,0.537,0.0
0.426,0.542,0.0
0.423,0.528,0.0
0.423,0.522,0.0
0.41,0.528,0.0
0.419,0.534,0.0
0.437,0.545,0.0
0.443,0.548,0.0
0.45,0.543,0.0
0.459,0.547,0.0
0.457,0.558,0.0
0.465,0.542,0.0
0.447,0.543,0.0
0.457,0.548,0.0
0.442,0.558,0.0
0.443,0.558,0.0
0.459,0.557,0.0
0.459,0.546,0.0
0.461,0.557,0.0
0.454,0.554,0.0
0.46,0.551,0.0
0.453,0.546,0.0
0.454,0.545,0.0
0.448,0.541,0.0
0.447,0.548,0.0
0.457,0.542,0.0
0.451,0.545,1.0
0.444,0.535,1.0
0.44,0.554,1.0
0.453,0.553,0.0
0.459,0.547,0.0
0.458,0.549,0.0
0.466,0.535,0.0
0.461,0.551,0.0
0.468,0.55,1.0
0.489,0.565,0.0
0.488,0.549,0.0
0.495,0.541,0.0
0.501,0.539,0.0
0.49,0.548,0.0
0.498,0.568,0.0
0.47,0.56,0.0
0.479,0.568,1.0
0.476,0.558,1.0
0.477,0.549,0.0
0.471,0.561,0.0
0.474,0.559,1.0
0.483,0.571,1.0
0.497,0.575,0.0
0.513,0.565,1.0
0.501,0.559,1.0
0.494,0.558,0.0
0.491,0.558,0.0
0.469,0.551,0.0
0.472,0.543,0.0
0.455,0.536,1.0
0.444,0.544,1.0
0.447,0.528,0.0
0.451,0.523,0.0
0.456,0.524,0.0
0.452,0.532,0.0
0.436,0.532,0.0
0.438,0.534,0.0
0.448,0.53,0.0
0.448,0.531,0.0
0.442,0.543,0.0
0.429,0.539,0.0
0.455,0.562,0.0
0.451,0.588,0.0
0.448,0.579,0.0
0.436,0.562,0.0
0.441,0.548,0.0
0.442,0.54,0.0
0.453,0.542,0.0
0.467,0.539,0.0
0.46,0.538,0.0
0.459,0.53,0.0
0.474,0.532,0.0
0.455,0.534,0.0
0.454,0.55,0.0
0.446,0.55,0.0
0.449,0.551,0.0
0.443,0.557,0.0
0.437,0.55,0.0
0.444,0.549,0.0
0.438,0.553,0.0
0.445,0.569,0.0
0.442,0.562,1.0
0.443,0.555,1.0
0.432,0.553,1.0
0.451,0.558,1.0
0.457,0.563,1.0
0.458,0.564,2.0
0.451,0.56,1.0
0.444,0.559,1.0
0.45,0.546,1.0
0.469,0.538,1.0
0.463,0.545,0.0
0.473,0.552,0.0
0.465,0.55,0.0
0.454,0.535,0.0
0.441,0.545,0.0
0.448,0.556,0.0
0.437,0.548,1.0
0.443,0.53,2.0
0.437,0.537,1.0
0.447,0.54,1.0
0.439,0.531,1.0
0.442,0.556,1.0
0.443,0.546,1.0
0.441,0.548,2.0
0.438,0.541,1.0
0.446,0.534,0.0
0.445,0.56,0.0
0.443,0.552,0.0
0.459,0.546,0.0
0.465,0.539,0.0
0.458,0.537,0.0
0.445,0.533,0.0
0.429,0.552,0.0
0.431,0.546,0.0
0.425,0.565,0.0
0.433,0.571,0.0
0.435,0.547,0.0
0.441,0.543,0.0
0.431,0.54,0.0
0.429,0.535,0.0
0.414,0.545,0.0
0.426,0.542,1.0
0.428,0.542,2.0
0.432,0.541,1.0
0.43,0.537,1.0
0.433,0.542,1.0
0.433,0.546,1.0
0.431,0.557,0.0
0.426,0.549,0.0
0.435,0.55,0.0
0.431,0.545,0.0
0.43,0.534,0.0
0.427,0.544,0.0
0.427,0.556,0.0
0.426,0.538,0.0
0.42,0.54,0.0
0.424,0.556,0.0
0.419,0.548,0.0
0.434,0.54,0.0
0.43,0.543,0.0
0.427,0.549,0.0
0.432,0.537,0.0
0.431,0.546,0.0
0.427,0.54,0.0
0.439,0.541,1.0
0.435,0.531,0.0
0.434,0.537,0.0
0.432,0.535,1.0
0.439,0.545,1.0
0.457,0.551,0.0
0.463,0.551,1.0
0.456,0.542,1.0
0.451,0.539,0.0
0.442,0.547,1.0
0.454,0.536,0.0
0.445,0.539,1.0
0.465,0.558,0.0
0.47,0.559,1.0
0.455,0.553,1.0
0.456,0.537,1.0
0.453,0.553,2.0
0.477,0.554,2.0
0.49,0.566,2.0
0.477,0.55,2.0
0.473,0.555,1.0
0.476,0.569,1.0
0.474,0.555,1.0
0.463,0.56,1.0
0.465,0.569,1.0
0.458,0.549,1.0
0.464,0.552,0.0
0.458,0.545,0.0
0.469,0.544,0.0
0.46,0.543,1.0
0.456,0.551,1.0
0.453,0.561,0.0
0.443,0.557,0.0
0.437,0.543,0.0
0.438,0.546,0.0
0.433,0.539,0.0
0.427,0.538,0.0
0.432,0.528,0.0
0.458,0.528,0.0
0.451,0.532,0.0
0.467,0.554,0.0
0.459,0.551,0.0
0.464,0.538,1.0
0.459,0.538,0.0
0.451,0.533,1.0
0.448,0.538,1.0
0.454,0.543,1.0
0.449,0.559,1.0
0.439,0.568,0.0
0.437,0.566,0.0
0.427,0.546,0.0
0.419,0.543,0.0
0.422,0.559,0.0
0.429,0.546,0.0
0.439,0.55,0.0
0.447,0.541,0.0
0.451,0.545,0.0
0.442,0.537,0.0
0.45,0.55,0.0
0.463,0.547,0.0
0.446,0.53,0.0
0.443,0.537,0.0
0.434,0.534,0.0
0.447,0.54,0.0
0.442,0.545,1.0
0.445,0.563,0.0
0.452,0.562,0.0
0.442,0.558,1.0
0.467,0.552,0.0
0.441,0.535,0.0
0.44,0.539,1.0
0.463,0.536,0.0
0.449,0.545,0.0
0.447,0.557,0.0
0.453,0.557,0.0
0.465,0.552,0.0
0.464,0.535,0.0
0.465,0.546,0.0
0.459,0.548,1.0
0.451,0.549,0.0
0.467,0.551,0.0
0.485,0.547,0.0
0.486,0.549,1.0
0.475,0.557,0.0
0.487,0.571,0.0
0.468,0.569,2.0
0.455,0.573,0.0
0.462,0.558,1.0
0.468,0.561,0.0
0.488,0.563,0.0
0.466,0.566,0.0
0.467,0.544,0.0
0.454,0.552,0.0
0.449,0.553,0.0
0.46,0.56,0.0
0.468,0.575,0.0
0.473,0.582,0.0
0.461,0.566,0.0
0.464,0.574,0.0
0.469,0.57,0.0
0.466,0.559,0.0
0.453,0.552,0.0
0.446,0.553,1.0
0.446,0.542,1.0
0.453,0.536,0.0
0.453,0.545,0.0
0.447,0.538,0.0
0.421,0.553,0.0
0.419,0.542,0.0
0.421,0.559,0.0
0.44,0.57,0.0
0.433,0.557,1.0
0.442,0.557,2.0
0.445,0.55,2.0
0.446,0.568,2.0
0.446,0.557,2.0
0.436,0.531,2.0
0.436,0.537,2.0
0.436,0.534,1.0
0.442,0.536,1.0
0.434,0.527,0.0
0.422,0.526,0.0
0.414,0.522,0.0
0.422,0.518,0.0
0.417,0.526,0.0
0.416,0.525,0.0
0.418,0.513,0.0
0.41,0.528,0.0
0.423,0.523,0.0
0.429,0.54,0.0
0.436,0.541,0.0
0.438,0.537,0.0
0.445,0.544,0.0
0.441,0.541,0.0
0.45,0.544,0.0
0.442,0.523,0.0
0.436,0.52,0.0
0.433,0.535,0.0
0.428,0.54,0.0
0.432,0.553,0.0
0.434,0.548,0.0
0.441,0.552,1.0
0.452,0.543,0.0
0.46,0.547,1.0
0.478,0.535,0.0
0.489,0.541,0.0
0.461,0.562,1.0
0.453,0.555,1.0
0.447,0.565,0.0
0.448,0.557,1.0
0.451,0.57,1.0
0.466,0.567,1.0
0.485,0.563,1.0
0.478,0.54,1.0
0.477,0.535,1.0
0.465,0.539,0.0
0.461,0.542,0.0
0.461,0.544,0.0
0.459,0.542,0.0
0.44,0.542,0.0
0.443,0.556,0.0
0.443,0.537,0.0
0.451,0.531,0.0
0.457,0.533,0.0
0.463,0.523,0.0
0.458,0.53,0.0
0.462,0.531,0.0
0.467,0.528,0.0
0.445,0.534,1.0
0.449,0.533,1.0
0.472,0.54,0.0
0.486,0.543,1.0
0.481,0.541,2.0
0.481,0.535,2.0
0.464,0.552,1.0
0.459,0.545,1.0
0.461,0.532,1.0
0.467,0.534,1.0
0.468,0.54,1.0
0.442,0.538,0.0
0.447,0.535,0.0
0.432,0.539,0.0
0.429,0.546,1.0
0.427,0.541,2.0
0.431,0.548,2.0
0.443,0.563,2.0
0.471,0.573,2.0
0.479,0.582,2.0
0.497,0.598,2.0
0.518,0.611,2.0
0.516,0.621,2.0
0.515,0.622,2.0
0.521,0.612,2.0
0.532,0.623,2.0
0.53,0.626,2.0
0.53,0.626,2.0
0.54,0.618,2.0
0.562,0.612,2.0
0.539,0.644,2.0
0.531,0.642,2.0
0.519,0.634,2.0
0.522,0.609,1.0
0.51,0.593,2.0
0.492,0.581,1.0
0.492,0.596,1.0
0.481,0.583,1.0
0.47,0.585,1.0
0.453,0.57,1.0
0.472,0.568,2.0
0.454,0.565,1.0
0.453,0.557,0.0
0.444,0.558,0.0
0.451,0.564,0.0
0.446,0.555,0.0
0.443,0.555,0.0
0.444,0.566,1.0
0.457,0.579,0.0
0.443,0.571,1.0
0.435,0.556,0.0
0.443,0.569,0.0
0.445,0.561,0.0
0.436,0.549,0.0
0.448,0.53,0.0
0.448,0.529,0.0
0.443,0.526,0.0
0.437,0.525,0.0
0.433,0.517,0.0
0.434,0.519,0.0
0.425,0.531,0.0
0.42,0.521,0.0
0.412,0.53,0.0
0.41,0.521,0.0
0.41,0.508,0.0
0.422,0.506,0.0
0.414,0.51,0.0
0.423,0.524,0.0
0.414,0.503,0.0
0.417,0.506,0.0
0.411,0.511,0.0
0.418,0.511,0.0
0.415,0.514,0.0
0.418,0.516,0.0
0.413,0.514,0.0
0.424,0.521,0.0
0.423,0.533,0.0
0.425,0.522,0.0
0.429,0.53,0.0
0.434,0.527,0.0
0.427,0.519,0.0
0.425,0.531,0.0
0.412,0.509,0.0
0.414,0.515,0.0
0.407,0.506,0.0
0.413,0.512,0.0
0.411,0.518,0.0
0.404,0.517,0.0
0.402,0.507,0.0
0.397,0.513,0.0
0.401,0.526,0.0
0.407,0.52,0.0
0.402,0.516,0.0
0.403,0.515,0.0
0.4,0.514,0.0
0.39,0.517,0.0
0.403,0.509,0.0
0.409,0.502,0.0
0.419,0.51,0.0
0.438,0.504,0.0
0.442,0.507,0.0
0.448,0.513,0.0
0.467,0.512,0.0
0.46,0.509,0.0
0.442,0.498,0.0
0.432,0.507,0.0
0.419,0.522,0.0
0.41,0.526,0.0
0.419,0.511,0.0
0.416,0.512,0.0
0.423,0.512,0.0
0.42,0.509,0.0
0.427,0.517,0.0
0.422,0.516,0.0
0.413,0.511,0.0
0.425,0.517,0.0
0.426,0.541,0.0
0.419,0.536,0.0
0.427,0.536,0.0
0.421,0.533,0.0
0.419,0.527,0.0
0.425,0.552,0.0
0.432,0.546,0.0
0.428,0.545,0.0
0.426,0.536,0.0
0.421,0.541,0.0
0.408,0.537,0.0
0.419,0.535,0.0
0.402,0.537,0.0
0.408,0.514,0.0
0.414,0.513,0.0
0.429,0.499,0.0
0.419,0.52,0.0
0.412,0.52,0.0
0.413,0.511,0.0
0.414,0.516,0.0
0.414,0.525,0.0
0.414,0.519,0.0
0.405,0.514,0.0
0.402,0.503,0.0
0.398,0.498,0.0
0.413,0.493,0.0
0.413,0.484,0.0
0.424,0.483,0.0
0.43,0.488,0.0
0.422,0.491,0.0
0.423,0.505,0.0
0.417,0.505,0.0
0.413,0.5,0.0
0.411,0.501,0.0
0.397,0.504,0.0
0.392,0.494,0.0
0.394,0.502,0.0
0.399,0.501,0.0
0.398,0.491,0.0
0.388,0.494,0.0
0.389,0.513,0.0
0.388,0.496,0.0
0.411,0.502,0.0
0.43,0.495,0.0
0.429,0.489,0.0
0.429,0.499,0.0
0.424,0.507,0.0
0.415,0.5,0.0
0.403,0.503,0.0
0.392,0.511,0.0
0.394,0.501,0.0
0.397,0.505,0.0
0.401,0.494,0.0
0.401,0.497,0.0
0.396,0.495,0.0
0.408,0.497,0.0
0.413,0.504,0.0
0.4,0.493,0.0
0.401,0.499,0.0
0.419,0.502,0.0
0.407,0.511,0.0
0.403,0.498,0.0
0.394,0.496,0.0
0.401,0.508,0.0
0.404,0.507,0.0
0.412,0.51,0.0
0.418,0.523,0.0
0.425,0.531,0.0
0.443,0.534,0.0
0.44,0.54,0.0
0.432,0.541,0.0
0.435,0.552,0.0
0.444,0.566,0.0
0.432,0.569,0.0
0.439,0.551,0.0
0.426,0.555,0.0
0.419,0.538,0.0
0.412,0.53,0.0
0.398,0.52,0.0
0.415,0.521,0.0
0.411,0.518,0.0
0.4,0.52,0.0
0.395,0.505,0.0
0.395,0.494,0.0
0.394,0.495,0.0
0.388,0.503,0.0
0.384,0.509,0.0
0.387,0.505,0.0
0.389,0.499,0.0
0.405,0.503,0.0
0.418,0.502,0.0
0.413,0.504,0.0
0.418,0.514,0.0
0.414,0.53,0.0
0.432,0.508,0.0
0.412,0.503,0.0
0.431,0.52,0.0
0.43,0.523,0.0
0.434,0.524,0.0
0.431,0.511,0.0
0.428,0.508,0.0
0.434,0.509,0.0
0.445,0.492,0.0
0.448,0.487,0.0
0.44,0.501,0.0
0.443,0.503,0.0
0.438,0.509,0.0
0.422,0.507,0.0
0.416,0.507,0.0
0.404,0.509,0.0
0.4,0.533,0.0
0.398,0.525,0.0
0.402,0.518,0.0
0.416,0.523,0.0
0.41,0.531,0.0
0.409,0.538,0.0
0.415,0.516,0.0
0.415,0.519,0.0
0.414,0.509,0.0
0.413,0.509,0.0
0.419,0.51,0.0
0.399,0.502,0.0
0.392,0.51,0.0
0.406,0.505,0.0
0.401,0.501,0.0
0.403,0.515,0.0
0.418,0.512,0.0
0.428,0.512,0.0
0.418,0.512,0.0
0.403,0.524,0.0
0.416,0.51,0.0
0.412,0.524,0.0
0.411,0.523,0.0
0.415,0.53,0.0
0.409,0.525,0.0
0.413,0.516,0.0
0.402,0.515,0.0
0.409,0.511,0.0
0.407,0.51,0.0
0.413,0.51,0.0
0.411,0.515,0.0
0.418,0.528,0.0
0.421,0.528,0.0
0.434,0.543,0.0
0.449,0.534,0.0
0.429,0.538,0.0
0.425,0.555,0.0
0.427,0.538,0.0
0.434,0.531,0.0
0.413,0.515,0.0
0.42,0.519,0.0
0.439,0.514,0.0
0.434,0.518,0.0
0.435,0.502,0.0
0.436,0.492,0.0
0.422,0.491,0.0
0.421,0.495,0.0
0.412,0.491,0.0
0.412,0.493,0.0
0.411,0.504,0.0
0.415,0.503,0.0
0.406,0.494,0.0
0.401,0.513,0.0
0.412,0.511,0.0
0.413,0.522,0.0
0.42,0.508,0.0
0.412,0.505,0.0
0.412,0.499,0.0
0.41,0.492,0.0
0.413,0.497,0.0
0.414,0.507,0.0
0.417,0.514,0.0
0.428,0.509,1.0
0.436,0.518,1.0
0.426,0.519,1.0
0.417,0.502,1.0
0.392,0.514,0.0
0.398,0.519,0.0
0.389,0.525,0.0
0.41,0.522,0.0
0.419,0.523,0.0
0.417,0.514,0.0
0.412,0.523,0.0
0.41,0.512,0.0
0.409,0.509,0.0
0.421,0.497,0.0
0.42,0.51,0.0
0.417,0.518,0.0
0.417,0.517,0.0
0.409,0.53,0.0
0.411,0.517,0.0
0.407,0.515,0.0
0.403,0.515,0.0
0.398,0.516,0.0
0.407,0.512,0.0
0.407,0.503,0.0
0.391,0.498,0.0
0.391,0.498,0.0
0.41,0.508,0.0
0.407,0.505,0.0
0.402,0.5,0.0
0.404,0.505,0.0
0.4,0.496,0.0
0.399,0.506,0.0
0.411,0.52,0.0
0.421,0.519,0.0
0.421,0.524,1.0
0.423,0.534,1.0
0.428,0.534,1.0
0.422,0.536,1.0
0.429,0.54,0.0
0.434,0.548,0.0
0.433,0.559,1.0
0.434,0.564,0.0
0.446,0.557,1.0
0.444,0.556,0.0
0.442,0.562,1.0
0.441,0.56,0.0
0.448,0.559,1.0
0.453,0.555,0.0
0.437,0.561,0.0
0.438,0.557,0.0
0.445,0.556,0.0
0.448,0.557,0.0
0.442,0.548,0.0
0.46,0.553,0.0
0.448,0.558,0.0
0.436,0.543,0.0
0.433,0.53,0.0
0.42,0.543,0.0
0.415,0.549,0.0
0.409,0.539,0.0
0.427,0.531,1.0
0.434,0.525,0.0
0.429,0.524,0.0
0.413,0.52,1.0
0.398,0.522,1.0
0.397,0.541,0.0
0.412,0.553,0.0
0.412,0.54,1.0
0.417,0.541,1.0
0.409,0.54,0.0
0.42,0.546,0.0
0.42,0.54,0.0
0.408,0.536,0.0
0.419,0.547,0.0
0.427,0.554,0.0
0.428,0.55,0.0
0.438,0.554,0.0
0.441,0.528,0.0
0.42,0.537,0.0
0.424,0.537,0.0
0.429,0.521,0.0
0.427,0.528,0.0
0.426,0.503,0.0
0.438,0.498,0.0
0.433,0.502,0.0
0.419,0.508,0.0
0.419,0.489,0.0
0.408,0.506,0.0
0.422,0.508,0.0
0.418,0.51,0.0
0.408,0.509,0.0
0.415,0.506,0.0
0.423,0.517,0.0
0.421,0.503,0.0
0.422,0.503,0.0
0.42,0.496,0.0
0.415,0.504,0.0
0.422,0.51,0.0
0.422,0.512,0.0
0.414,0.499,0.0
0.423,0.504,0.0
0.419,0.501,0.0
0.414,0.507,0.0
0.409,0.505,0.0
0.424,0.504,0.0
0.414,0.503,0.0
0.415,0.507,0.0
0.414,0.51,0.0
0.417,0.502,0.0
0.426,0.498,0.0
0.425,0.518,0.0
0.435,0.506,0.0
0.444,0.51,0.0
0.435,0.513,0.0
0.434,0.52,0.0
0.439,0.521,0.0
0.421,0.53,0.0
0.423,0.528,0.0
0.421,0.523,0.0
0.428,0.515,0.0
0.432,0.522,0.0
0.452,0.526,0.0
0.426,0.534,0.0
0.424,0.524,0.0
0.436,0.536,0.0
0.425,0.54,0.0
0.422,0.532,0.0
0.416,0.526,0.0
0.418,0.524,0.0
0.406,0.514,0.0
0.409,0.516,0.0
0.414,0.509,0.0
0.412,0.508,0.0
0.404,0.503,0.0
0.407,0.514,0.0
0.408,0.513,0.0
0.416,0.513,0.0
0.404,0.509,0.0
0.412,0.503,0.0
0.405,0.504,0.0
0.416,0.498,0.0
0.398,0.523,0.0
0.396,0.522,0.0
0.395,0.523,0.0
0.396,0.494,0.0
0.402,0.501,0.0
0.41,0.495,0.0
0.404,0.497,0.0
0.406,0.518,0.0
0.421,0.514,0.0
0.422,0.517,0.0
0.411,0.539,0.0
0.42,0.51,0.0
0.43,0.52,0.0
0.429,0.534,0.0
0.424,0.54,0.0
0.433,0.519,0.0
0.459,0.521,0.0
0.443,0.524,0.0
0.452,0.538,0.0
0.461,0.512,0.0
0.446,0.507,0.0
0.439,0.512,0.0
0.415,0.514,0.0
0.427,0.517,0.0
0.425,0.517,0.0
0.419,0.516,0.0
0.421,0.522,0.0
0.416,0.507,0.0
0.429,0.522,0.0
0.424,0.519,0.0
0.427,0.537,0.0
0.427,0.523,0.0
0.44,0.529,0.0
0.436,0.526,0.0
0.438,0.525,0.0
0.451,0.546,0.0
0.424,0.553,0.0
0.408,0.54,0.0
0.413,0.543,0.0
0.411,0.538,0.0
0.401,0.541,0.0
0.412,0.542,0.0
0.408,0.538,0.0
0.416,0.508,0.0
0.414,0.507,0.0
0.404,0.506,0.0
0.41,0.513,0.0
0.416,0.513,0.0
0.403,0.508,0.0
0.395,0.508,0.0
0.394,0.511,0.0
0.396,0.517,0.0
0.397,0.52,0.0
0.402,0.516,0.0
0.423,0.509,0.0
0.423,0.506,0.0
0.408,0.505,0.0
0.417,0.514,0.0
0.406,0.508,0.0
0.41,0.507,0.0
0.402,0.528,0.0
0.397,0.52,0.0
0.402,0.507,0.0
0.4,0.502,0.0
0.402,0.51,0.0
0.388,0.513,0.0
0.385,0.518,0.0
0.388,0.505,0.0
0.388,0.512,0.0
0.382,0.504,0.0
0.387,0.507,0.0
0.393,0.513,0.0
0.391,0.5,0.0
0.401,0.514,0.0
0.407,0.51,0.0
0.424,0.511,0.0
0.429,0.535,0.0
0.426,0.529,0.0
0.434,0.523,0.0
0.421,0.509,0.0
