message_dispatcher,metric_insertion,status_metric_extraction
0.451,0.573,0.0
0.446,0.576,0.0
0.449,0.56,1.0
0.446,0.571,0.0
0.443,0.564,0.0
0.43,0.554,0.0
0.44,0.551,0.0
0.447,0.555,0.0
0.457,0.561,0.0
0.458,0.556,0.0
0.464,0.564,0.0
0.466,0.57,0.0
0.452,0.552,0.0
0.443,0.536,0.0
0.446,0.54,1.0
0.455,0.539,2.0
0.446,0.537,2.0
0.451,0.534,2.0
0.443,0.542,2.0
0.45,0.539,2.0
0.455,0.56,0.0
0.453,0.554,1.0
0.452,0.552,1.0
0.454,0.563,1.0
0.454,0.566,0.0
0.441,0.556,1.0
0.438,0.559,0.0
0.448,0.555,0.0
0.452,0.567,0.0
0.459,0.57,0.0
0.455,0.568,0.0
0.452,0.571,0.0
0.442,0.58,0.0
0.45,0.564,0.0
0.454,0.564,0.0
0.457,0.559,0.0
0.453,0.56,0.0
0.459,0.559,0.0
0.465,0.551,1.0
0.456,0.55,1.0
0.448,0.553,0.0
0.455,0.56,0.0
0.458,0.545,2.0
0.467,0.54,1.0
0.471,0.552,1.0
0.458,0.554,1.0
0.461,0.553,1.0
0.444,0.55,0.0
0.451,0.552,1.0
0.453,0.558,0.0
0.452,0.558,0.0
0.452,0.559,1.0
0.461,0.572,1.0
0.455,0.574,1.0
0.445,0.583,1.0
0.449,0.57,1.0
0.449,0.567,0.0
0.445,0.562,0.0
0.441,0.557,0.0
0.434,0.562,0.0
0.419,0.557,0.0
0.428,0.54,0.0
0.427,0.544,0.0
0.437,0.54,0.0
0.434,0.55,0.0
0.444,0.565,0.0
0.438,0.555,0.0
0.444,0.57,2.0
0.449,0.556,1.0
0.448,0.565,2.0
0.445,0.563,1.0
0.441,0.561,1.0
0.44,0.553,1.0
0.45,0.568,1.0
0.457,0.551,0.0
0.458,0.589,1.0
0.461,0.565,1.0
0.466,0.566,0.0
0.459,0.559,0.0
0.458,0.572,0.0
0.459,0.575,0.0
0.473,0.559,0.0
0.479,0.564,0.0
0.487,0.556,0.0
0.503,0.547,0.0
0.458,0.558,0.0
0.443,0.561,0.0
0.44,0.568,0.0
0.441,0.552,1.0
0.452,0.549,0.0
0.457,0.553,0.0
0.464,0.552,0.0
0.463,0.569,0.0
0.463,0.565,0.0
0.452,0.575,0.0
0.492,0.57,0.0
0.49,0.581,0.0
0.477,0.586,0.0
0.479,0.578,0.0
0.46,0.575,1.0
0.456,0.587,1.0
0.448,0.57,1.0
0.445,0.564,0.0
0.46,0.562,1.0
0.45,0.562,1.0
0.446,0.557,1.0
0.437,0.566,1.0
0.445,0.564,1.0
0.445,0.577,1.0
0.451,0.586,2.0
0.443,0.608,1.0
0.454,0.592,1.0
0.469,0.575,1.0
0.47,0.573,2.0
0.474,0.579,0.0
0.45,0.586,1.0
0.47,0.59,1.0
0.472,0.584,1.0
0.487,0.568,0.0
0.472,0.567,0.0
0.478,0.559,0.0
0.482,0.558,0.0
0.481,0.562,0.0
0.485,0.552,0.0
0.483,0.553,0.0
0.481,0.548,0.0
0.454,0.547,0.0
0.444,0.545,0.0
0.45,0.539,0.0
0.449,0.54,0.0
0.45,0.559,0.0
0.435,0.548,0.0
0.437,0.55,0.0
0.442,0.544,0.0
0.443,0.552,1.0
0.443,0.53,0.0
0.445,0.549,0.0
0.443,0.558,0.0
0.447,0.552,0.0
0.45,0.548,0.0
0.444,0.538,0.0
0.446,0.551,1.0
0.463,0.552,0.0
0.45,0.547,0.0
0.455,0.553,0.0
0.454,0.548,0.0
0.443,0.545,0.0
0.444,0.555,0.0
0.448,0.546,0.0
0.451,0.555,0.0
0.442,0.559,0.0
0.441,0.556,1.0
0.437,0.556,1.0
0.442,0.554,0.0
0.453,0.562,0.0
0.446,0.566,1.0
0.45,0.557,1.0
0.441,0.564,1.0
0.451,0.561,1.0
0.452,0.563,1.0
0.45,0.56,0.0
0.461,0.571,0.0
0.45,0.564,1.0
0.46,0.58,1.0
0.471,0.578,1.0
0.455,0.574,1.0
0.467,0.575,2.0
0.465,0.579,1.0
0.45,0.575,1.0
0.449,0.575,1.0
0.462,0.583,1.0
0.478,0.573,1.0
0.465,0.562,0.0
0.459,0.569,0.0
0.45,0.568,0.0
0.442,0.575,0.0
0.455,0.572,0.0
0.457,0.573,0.0
0.466,0.573,0.0
0.452,0.559,1.0
0.452,0.565,0.0
0.457,0.579,0.0
0.46,0.593,0.0
0.454,0.576,0.0
0.458,0.561,0.0
0.478,0.564,0.0
0.473,0.564,0.0
0.466,0.561,0.0
0.458,0.55,0.0
0.468,0.543,0.0
0.463,0.532,0.0
0.459,0.537,0.0
0.468,0.541,0.0
0.465,0.55,0.0
0.469,0.568,1.0
0.479,0.582,0.0
0.479,0.585,0.0
0.483,0.587,0.0
0.469,0.573,0.0
0.459,0.595,0.0
0.455,0.589,0.0
0.453,0.585,0.0
0.459,0.577,0.0
0.45,0.558,0.0
0.447,0.546,1.0
0.45,0.548,0.0
0.449,0.545,0.0
0.444,0.561,0.0
0.432,0.54,0.0
0.444,0.55,0.0
0.437,0.556,0.0
0.44,0.559,0.0
0.435,0.567,0.0
0.435,0.562,0.0
0.431,0.556,0.0
0.441,0.552,0.0
0.451,0.552,1.0
0.454,0.554,1.0
0.459,0.557,2.0
0.457,0.57,2.0
0.457,0.575,0.0
0.475,0.566,0.0
0.48,0.58,0.0
0.484,0.571,1.0
0.492,0.573,0.0
0.492,0.572,0.0
0.477,0.564,0.0
0.467,0.568,0.0
0.467,0.559,0.0
0.474,0.553,0.0
0.465,0.568,0.0
0.472,0.567,0.0
0.475,0.559,0.0
0.473,0.562,0.0
0.479,0.567,1.0
0.475,0.576,1.0
0.474,0.574,0.0
0.468,0.561,1.0
0.46,0.571,1.0
0.471,0.568,1.0
0.473,0.56,0.0
0.471,0.569,1.0
0.485,0.579,1.0
0.476,0.597,2.0
0.478,0.584,2.0
0.468,0.586,2.0
0.47,0.575,1.0
0.477,0.594,1.0
0.471,0.592,1.0
0.464,0.591,2.0
0.475,0.591,2.0
0.461,0.581,1.0
0.46,0.596,1.0
0.445,0.588,1.0
0.446,0.612,1.0
0.444,0.603,0.0
0.45,0.585,0.0
0.47,0.57,0.0
0.467,0.571,0.0
0.465,0.562,0.0
0.479,0.585,0.0
0.489,0.577,0.0
0.477,0.577,0.0
0.471,0.584,0.0
0.474,0.55,0.0
0.46,0.555,0.0
0.466,0.555,0.0
0.46,0.546,0.0
0.454,0.542,0.0
0.45,0.55,0.0
0.445,0.54,0.0
0.473,0.556,0.0
0.477,0.557,1.0
0.453,0.572,0.0
0.463,0.55,0.0
0.464,0.572,0.0
0.454,0.566,0.0
0.462,0.547,0.0
0.466,0.542,0.0
0.476,0.549,0.0
0.475,0.541,0.0
0.479,0.549,0.0
0.469,0.554,0.0
0.47,0.565,0.0
0.471,0.56,0.0
0.458,0.56,1.0
0.464,0.552,2.0
0.453,0.55,2.0
0.456,0.554,1.0
0.442,0.545,1.0
0.439,0.541,0.0
0.453,0.549,0.0
0.463,0.545,0.0
0.481,0.562,1.0
0.483,0.554,0.0
0.472,0.564,0.0
0.477,0.56,0.0
0.457,0.559,0.0
0.459,0.561,0.0
0.469,0.565,0.0
0.479,0.57,0.0
0.484,0.559,0.0
0.478,0.548,0.0
0.455,0.544,0.0
0.456,0.558,0.0
0.467,0.564,1.0
0.478,0.592,0.0
0.47,0.583,0.0
0.457,0.582,0.0
0.443,0.573,0.0
0.46,0.567,1.0
0.45,0.57,0.0
0.442,0.557,0.0
0.443,0.553,0.0
0.447,0.558,0.0
0.463,0.561,0.0
0.466,0.548,0.0
0.466,0.551,1.0
0.461,0.554,0.0
0.463,0.543,0.0
0.459,0.543,1.0
0.464,0.539,0.0
0.451,0.54,0.0
0.448,0.538,0.0
0.438,0.548,1.0
0.446,0.569,0.0
0.449,0.57,0.0
0.452,0.554,0.0
0.447,0.549,0.0
0.47,0.548,1.0
0.478,0.575,0.0
0.47,0.593,1.0
0.455,0.587,1.0
0.451,0.573,0.0
0.462,0.572,0.0
0.467,0.567,0.0
0.47,0.579,0.0
0.462,0.592,0.0
0.463,0.575,0.0
0.459,0.572,0.0
0.447,0.581,0.0
0.456,0.59,0.0
0.456,0.578,0.0
0.458,0.57,0.0
0.457,0.572,0.0
0.449,0.566,1.0
0.435,0.554,2.0
0.433,0.553,0.0
0.437,0.555,0.0
0.435,0.558,0.0
0.442,0.555,0.0
0.446,0.556,0.0
0.446,0.578,0.0
0.454,0.564,0.0
0.461,0.554,0.0
0.454,0.568,0.0
0.447,0.56,0.0
0.442,0.555,0.0
0.446,0.56,0.0
0.444,0.556,0.0
0.437,0.57,0.0
0.444,0.569,0.0
0.434,0.578,0.0
0.426,0.569,1.0
0.436,0.545,1.0
0.438,0.554,0.0
0.435,0.545,0.0
0.437,0.558,0.0
0.424,0.539,0.0
0.43,0.542,0.0
0.44,0.553,0.0
0.437,0.551,0.0
0.434,0.544,0.0
0.434,0.554,0.0
0.476,0.573,0.0
0.489,0.568,0.0
0.486,0.558,0.0
0.471,0.558,0.0
0.485,0.562,0.0
0.48,0.557,0.0
0.48,0.563,0.0
0.462,0.563,0.0
0.459,0.551,0.0
0.46,0.564,0.0
0.473,0.558,0.0
0.467,0.557,0.0
0.462,0.569,0.0
0.48,0.564,1.0
0.471,0.573,0.0
0.477,0.574,0.0
0.476,0.582,0.0
0.477,0.568,0.0
0.469,0.569,0.0
0.47,0.571,0.0
0.454,0.57,0.0
0.443,0.568,0.0
0.445,0.575,0.0
0.465,0.573,0.0
0.442,0.568,0.0
0.443,0.563,0.0
0.453,0.572,0.0
0.438,0.563,0.0
0.451,0.559,0.0
0.446,0.576,0.0
0.448,0.563,0.0
0.449,0.562,0.0
0.437,0.577,0.0
0.438,0.569,0.0
0.435,0.561,0.0
0.448,0.55,0.0
0.448,0.553,0.0
0.445,0.55,1.0
0.452,0.555,0.0
0.451,0.563,1.0
0.456,0.557,2.0
0.448,0.553,2.0
0.459,0.551,2.0
0.471,0.556,2.0
0.472,0.553,2.0
0.466,0.555,1.0
0.463,0.54,1.0
0.459,0.548,0.0
0.447,0.549,1.0
0.445,0.541,0.0
0.443,0.543,0.0
0.437,0.557,0.0
0.44,0.568,0.0
0.439,0.562,0.0
0.445,0.562,0.0
0.455,0.575,0.0
0.447,0.565,0.0
0.448,0.578,0.0
0.445,0.582,0.0
0.45,0.571,0.0
0.456,0.582,0.0
0.449,0.578,0.0
0.452,0.581,1.0
0.445,0.587,0.0
0.454,0.6,1.0
0.476,0.617,1.0
0.458,0.591,0.0
0.453,0.597,1.0
0.453,0.582,1.0
0.472,0.565,2.0
0.492,0.577,2.0
0.503,0.598,2.0
0.505,0.608,2.0
0.477,0.59,2.0
0.484,0.607,2.0
0.471,0.624,1.0
0.466,0.615,1.0
0.47,0.616,1.0
0.469,0.607,2.0
0.471,0.599,2.0
0.478,0.587,1.0
0.49,0.583,2.0
0.496,0.588,2.0
0.501,0.573,1.0
0.515,0.572,1.0
0.532,0.571,1.0
0.519,0.578,1.0
0.505,0.583,1.0
0.503,0.598,2.0
0.498,0.595,1.0
0.493,0.587,1.0
0.464,0.585,1.0
0.476,0.586,1.0
0.484,0.603,1.0
0.478,0.602,1.0
0.475,0.588,1.0
0.462,0.588,2.0
0.461,0.588,1.0
0.461,0.596,2.0
0.463,0.601,0.0
0.469,0.594,1.0
0.457,0.576,1.0
0.435,0.558,1.0
0.432,0.544,0.0
0.428,0.528,0.0
0.435,0.524,0.0
0.432,0.541,0.0
0.442,0.538,0.0
0.425,0.532,0.0
0.439,0.53,0.0
0.434,0.523,1.0
0.431,0.517,0.0
0.437,0.537,0.0
0.427,0.546,0.0
0.437,0.535,0.0
0.44,0.539,0.0
0.431,0.525,0.0
0.434,0.527,0.0
0.44,0.53,0.0
0.427,0.532,0.0
0.421,0.53,0.0
0.418,0.538,0.0
0.422,0.534,0.0
0.424,0.534,0.0
0.43,0.539,0.0
0.425,0.532,0.0
0.412,0.544,0.0
0.417,0.553,0.0
0.415,0.544,0.0
0.413,0.542,0.0
0.415,0.557,0.0
0.422,0.552,0.0
0.406,0.54,0.0
0.424,0.534,0.0
0.415,0.528,0.0
0.416,0.536,0.0
0.43,0.543,0.0
0.434,0.544,0.0
0.434,0.546,1.0
0.44,0.549,0.0
0.432,0.536,0.0
0.437,0.538,0.0
0.429,0.54,0.0
0.428,0.539,0.0
0.418,0.54,0.0
0.421,0.533,0.0
0.412,0.539,0.0
0.415,0.538,0.0
0.423,0.515,0.0
0.423,0.515,0.0
0.423,0.517,0.0
0.418,0.515,0.0
0.412,0.523,0.0
0.402,0.528,0.0
0.407,0.528,0.0
0.409,0.531,0.0
0.426,0.533,0.0
0.42,0.541,0.0
0.424,0.531,0.0
0.415,0.529,0.0
0.417,0.533,0.0
0.414,0.538,0.0
0.42,0.542,0.0
0.424,0.524,0.0
0.422,0.535,0.0
0.427,0.538,0.0
0.421,0.536,0.0
0.422,0.544,0.0
0.424,0.557,0.0
0.421,0.536,0.0
0.424,0.551,0.0
0.428,0.551,0.0
0.414,0.542,0.0
0.417,0.538,0.0
0.412,0.539,0.0
0.407,0.522,0.0
0.407,0.529,0.0
0.405,0.525,0.0
0.416,0.51,0.0
0.426,0.504,0.0
0.417,0.5,0.0
0.411,0.518,0.0
0.429,0.521,0.0
0.425,0.511,0.0
0.423,0.507,0.0
0.428,0.519,0.0
0.426,0.529,0.0
0.428,0.524,0.0
0.427,0.513,0.0
0.421,0.512,0.0
0.431,0.5,0.0
0.433,0.514,0.0
0.428,0.522,0.0
0.422,0.518,0.0
0.422,0.512,0.0
0.407,0.522,0.0
0.413,0.531,0.0
0.406,0.528,0.0
0.409,0.524,0.0
0.405,0.521,0.0
0.414,0.516,0.0
0.415,0.522,0.0
0.416,0.519,0.0
0.416,0.525,0.0
0.414,0.525,0.0
0.431,0.529,0.0
0.427,0.522,0.0
0.423,0.52,0.0
0.42,0.522,0.0
0.43,0.514,0.0
0.417,0.518,0.0
0.419,0.53,0.0
0.441,0.53,0.0
0.45,0.541,0.0
0.426,0.541,0.0
0.409,0.527,0.0
0.402,0.521,0.0
0.418,0.52,0.0
0.434,0.504,0.0
0.428,0.505,0.0
0.422,0.501,0.0
0.421,0.51,0.0
0.414,0.519,0.0
0.418,0.516,0.0
0.413,0.507,0.0
0.403,0.509,0.0
0.406,0.526,0.0
0.423,0.521,0.0
0.416,0.516,0.0
0.426,0.517,0.0
0.414,0.51,0.0
0.403,0.507,0.0
0.403,0.506,0.0
0.405,0.509,0.0
0.41,0.518,0.0
0.421,0.519,0.0
0.427,0.529,0.0
0.421,0.52,0.0
0.414,0.515,0.0
0.42,0.53,0.0
0.418,0.532,0.0
0.414,0.526,0.0
0.407,0.523,0.0
0.411,0.524,0.0
0.42,0.518,0.0
0.411,0.53,0.0
0.433,0.542,0.0
0.453,0.525,0.0
0.443,0.52,0.0
0.442,0.535,0.0
0.439,0.52,0.0
0.426,0.513,0.0
0.418,0.521,0.0
0.415,0.517,0.0
0.405,0.51,0.0
0.429,0.512,0.0
0.429,0.516,0.0
0.431,0.51,0.0
0.421,0.511,0.0
0.412,0.516,0.0
0.396,0.516,0.0
0.398,0.505,0.0
0.4,0.513,0.0
0.4,0.526,0.0
0.394,0.514,0.0
0.401,0.519,0.0
0.4,0.521,0.0
0.406,0.523,0.0
0.416,0.532,0.0
0.406,0.521,1.0
0.42,0.528,1.0
0.418,0.529,1.0
0.412,0.52,0.0
0.415,0.525,0.0
0.42,0.529,0.0
0.42,0.519,0.0
0.425,0.523,0.0
0.425,0.525,0.0
0.431,0.54,0.0
0.448,0.542,0.0
0.451,0.542,0.0
0.425,0.518,0.0
0.428,0.515,0.0
0.437,0.509,0.0
0.444,0.509,0.0
0.441,0.521,0.0
0.432,0.525,0.0
0.433,0.516,0.0
0.418,0.514,0.0
0.412,0.524,0.0
0.416,0.52,0.0
0.414,0.521,0.0
0.429,0.529,0.0
0.43,0.517,0.0
0.414,0.523,0.0
0.416,0.521,0.0
0.419,0.521,0.0
0.41,0.526,0.0
0.405,0.521,0.0
0.406,0.523,1.0
0.413,0.525,1.0
0.409,0.536,0.0
0.404,0.544,1.0
0.411,0.559,1.0
0.421,0.571,0.0
0.411,0.576,0.0
0.418,0.561,0.0
0.435,0.536,0.0
0.434,0.528,0.0
0.439,0.527,0.0
0.45,0.533,0.0
0.431,0.532,0.0
0.43,0.542,0.0
0.429,0.537,0.0
0.441,0.53,0.0
0.445,0.522,0.0
0.464,0.524,0.0
0.45,0.532,0.0
0.452,0.54,0.0
0.437,0.531,0.0
0.417,0.546,0.0
0.415,0.529,0.0
0.408,0.52,0.0
0.409,0.525,0.0
0.411,0.523,0.0
0.414,0.525,0.0
0.421,0.516,0.0
0.421,0.527,0.0
0.415,0.529,0.0
0.41,0.533,0.0
0.416,0.542,0.0
0.419,0.535,0.0
0.424,0.521,0.0
0.412,0.527,0.0
0.412,0.538,0.0
0.406,0.537,0.0
0.398,0.554,0.0
0.406,0.553,0.0
0.415,0.551,0.0
0.42,0.542,0.0
0.414,0.513,0.0
0.411,0.519,0.0
0.447,0.537,0.0
0.44,0.556,0.0
0.432,0.543,0.0
0.426,0.528,0.0
0.426,0.536,0.0
0.432,0.535,0.0
0.425,0.519,0.0
0.415,0.527,0.0
0.408,0.53,0.0
0.401,0.519,0.0
0.406,0.511,0.0
0.41,0.515,0.0
0.407,0.503,0.0
0.412,0.506,0.0
0.406,0.506,0.0
0.406,0.509,0.0
0.407,0.509,0.0
0.407,0.516,0.0
0.412,0.51,0.0
0.413,0.511,0.0
0.409,0.535,0.0
0.416,0.527,0.0
0.422,0.528,1.0
0.414,0.524,1.0
0.422,0.533,1.0
0.415,0.546,0.0
0.421,0.562,0.0
0.417,0.551,0.0
0.42,0.54,0.0
0.432,0.532,0.0
0.428,0.517,0.0
0.423,0.526,0.0
0.416,0.528,0.0
0.414,0.527,0.0
0.417,0.539,0.0
0.422,0.551,0.0
0.421,0.564,0.0
0.428,0.566,0.0
0.43,0.582,0.0
0.44,0.582,0.0
0.435,0.582,0.0
0.442,0.587,1.0
0.463,0.597,1.0
0.46,0.568,0.0
0.471,0.553,0.0
0.473,0.558,0.0
0.463,0.553,0.0
0.464,0.569,0.0
0.462,0.565,0.0
0.454,0.567,0.0
0.467,0.544,0.0
0.446,0.539,0.0
0.437,0.541,0.0
0.426,0.534,0.0
0.425,0.535,0.0
0.428,0.547,0.0
0.423,0.545,1.0
0.419,0.552,0.0
0.408,0.552,0.0
0.413,0.546,0.0
0.414,0.524,0.0
0.412,0.529,0.0
0.415,0.528,0.0
0.417,0.532,0.0
0.417,0.529,0.0
0.432,0.524,0.0
0.427,0.525,0.0
0.413,0.533,0.0
0.415,0.531,0.0
0.414,0.536,0.0
0.417,0.52,0.0
0.422,0.522,0.0
0.431,0.565,0.0
0.433,0.556,0.0
0.439,0.55,0.0
0.427,0.545,0.0
0.438,0.545,0.0
0.428,0.537,0.0
0.442,0.541,0.0
0.445,0.524,0.0
0.447,0.528,0.0
0.458,0.532,0.0
0.444,0.539,0.0
0.451,0.531,0.0
0.441,0.525,0.0
0.436,0.526,0.0
0.433,0.521,0.0
0.422,0.523,0.0
0.426,0.529,0.0
0.421,0.529,0.0
0.417,0.539,0.0
0.429,0.535,0.0
0.434,0.531,0.0
0.435,0.524,0.0
0.438,0.523,0.0
0.436,0.535,0.0
0.438,0.54,0.0
0.447,0.545,0.0
0.439,0.551,1.0
0.431,0.555,0.0
0.435,0.559,0.0
0.431,0.552,0.0
0.422,0.541,0.0
0.426,0.545,0.0
0.424,0.54,0.0
0.424,0.531,0.0
0.425,0.527,0.0
0.417,0.533,0.0
0.42,0.53,0.0
