message_dispatcher,metric_insertion,status_metric_extraction
1.0,0.961,0.0
1.017,0.968,0.0
1.005,0.961,0.0
1.005,0.971,1.0
0.998,0.986,1.0
0.986,0.998,1.0
0.985,0.999,1.0
0.999,1.02,0.0
1.0,1.014,0.0
1.003,1.019,0.0
1.004,1.018,0.0
0.993,1.007,0.0
0.99,0.994,0.0
0.996,0.989,0.0
0.991,0.984,1.0
1.011,0.978,1.0
1.01,0.972,1.0
0.994,0.975,0.0
0.997,0.955,0.0
0.986,0.968,0.0
0.994,0.974,0.0
0.996,0.958,0.0
0.996,0.969,0.0
0.986,0.98,0.0
0.984,0.984,0.0
0.97,0.987,0.0
0.976,0.989,1.0
0.99,0.997,1.0
0.987,0.999,0.0
0.975,0.995,0.0
0.972,0.981,0.0
0.987,0.975,0.0
0.983,0.963,0.0
0.967,0.962,0.0
0.957,0.967,0.0
0.961,0.964,0.0
0.951,0.971,0.0
0.944,0.96,0.0
0.947,0.966,0.0
0.942,0.962,0.0
0.941,0.976,0.0
0.933,0.991,0.0
0.925,1.003,0.0
0.927,1.007,0.0
0.934,0.995,0.0
0.941,0.974,0.0
0.953,0.974,0.0
0.964,0.976,0.0
0.974,0.986,0.0
0.978,0.971,0.0
0.973,0.951,0.0
0.974,0.974,0.0
0.97,0.981,0.0
1.005,0.969,0.0
1.001,0.964,0.0
0.998,0.963,0.0
0.992,0.955,0.0
0.992,0.968,0.0
0.981,0.934,0.0
0.989,0.934,0.0
0.997,0.954,0.0
0.998,0.941,0.0
1.004,0.91,0.0
1.003,0.907,0.0
0.993,0.901,0.0
1.018,0.909,0.0
1.034,0.912,0.0
1.03,0.912,0.0
1.045,0.908,0.0
1.032,0.921,0.0
1.042,0.915,0.0
1.05,0.928,0.0
1.057,0.925,0.0
1.031,0.919,1.0
1.025,0.939,0.0
0.991,0.938,0.0
0.991,0.967,0.0
1.01,0.985,0.0
1.007,1.006,0.0
1.011,0.998,0.0
0.997,1.003,0.0
0.976,1.0,0.0
0.984,1.002,0.0
0.986,1.011,0.0
1.0,0.988,0.0
1.008,0.984,1.0
0.997,0.986,1.0
0.973,0.972,1.0
0.965,0.948,1.0
0.972,0.958,1.0
0.973,0.954,1.0
0.998,0.953,1.0
0.983,0.934,1.0
0.994,0.928,1.0
0.987,0.947,1.0
0.99,0.971,1.0
0.995,0.949,1.0
0.999,0.943,1.0
1.018,0.947,0.0
1.013,0.943,0.0
1.033,0.957,0.0
1.009,0.97,0.0
1.026,0.968,0.0
1.007,0.986,0.0
0.977,0.958,2.0
1.352,0.909,2.0
1.354,0.919,2.0
1.349,0.946,2.0
1.347,0.938,2.0
1.349,0.941,2.0
1.357,0.931,2.0
1.356,0.904,2.0
1.338,0.898,2.0
1.363,0.872,2.0
1.416,0.91,2.0
1.039,0.929,0.0
1.035,0.913,0.0
1.041,0.912,0.0
1.049,0.913,0.0
1.059,0.897,0.0
1.022,0.909,0.0
1.01,0.924,0.0
1.004,0.922,0.0
1.005,0.933,0.0
1.004,0.925,0.0
1.009,0.918,0.0
1.029,0.923,0.0
1.018,0.918,0.0
0.999,0.91,0.0
0.998,0.912,0.0
0.989,0.917,0.0
1.004,0.906,0.0
1.019,0.902,0.0
1.029,0.895,0.0
1.025,0.902,0.0
1.036,0.894,0.0
1.013,0.901,0.0
1.019,0.897,0.0
1.014,0.91,0.0
1.015,0.908,0.0
1.012,0.929,0.0
1.006,0.923,0.0
1.006,0.943,0.0
1.0,0.955,0.0
1.0,0.946,0.0
0.984,0.951,0.0
0.983,0.956,0.0
0.999,0.963,0.0
1.001,0.969,0.0
0.996,0.967,0.0
1.013,0.958,0.0
1.023,0.93,0.0
1.027,0.919,0.0
1.009,0.925,0.0
0.994,0.933,0.0
0.992,0.921,0.0
0.989,0.919,0.0
0.98,0.906,0.0
0.981,0.876,0.0
0.99,0.894,0.0
0.992,0.899,0.0
0.969,0.904,0.0
0.95,0.911,0.0
0.954,0.89,0.0
0.964,0.92,0.0
0.98,0.925,0.0
0.987,0.916,0.0
0.977,0.911,0.0
0.973,0.932,0.0
0.974,0.916,0.0
0.969,0.924,0.0
0.989,0.925,0.0
1.0,0.946,0.0
0.998,0.95,0.0
1.0,0.938,0.0
1.018,0.916,0.0
1.024,0.933,0.0
1.041,0.927,0.0
1.049,0.924,0.0
1.048,0.933,0.0
1.069,0.928,0.0
1.047,0.894,0.0
1.053,0.894,0.0
1.061,0.885,0.0
1.053,0.901,0.0
1.038,0.9,0.0
1.024,0.891,0.0
1.005,0.904,0.0
0.997,0.914,1.0
1.011,0.912,0.0
0.989,0.915,0.0
1.017,0.917,0.0
0.999,0.931,0.0
0.984,0.941,0.0
0.982,0.94,0.0
0.992,0.955,0.0
0.99,0.964,0.0
1.012,0.963,0.0
1.013,0.958,0.0
1.0,0.957,0.0
0.995,0.949,0.0
0.979,0.941,0.0
0.96,0.938,0.0
0.972,0.932,0.0
0.974,0.92,0.0
0.966,0.918,0.0
0.965,0.921,0.0
0.954,0.919,0.0
0.953,0.921,0.0
0.965,0.915,0.0
0.984,0.932,0.0
0.999,0.931,0.0
1.013,0.929,0.0
1.003,0.927,0.0
1.032,0.92,0.0
1.015,0.918,0.0
1.022,0.904,0.0
1.031,0.938,0.0
1.05,0.965,0.0
1.05,0.971,0.0
1.03,0.968,0.0
1.026,0.959,0.0
1.023,0.943,0.0
1.03,0.943,0.0
1.005,0.936,0.0
1.02,0.941,0.0
1.021,0.934,0.0
1.005,0.909,0.0
1.007,0.873,0.0
1.006,0.863,0.0
1.001,0.862,0.0
0.983,0.87,0.0
1.002,0.885,0.0
0.984,0.88,0.0
0.996,0.888,0.0
0.994,0.911,0.0
0.988,0.922,0.0
0.994,0.932,0.0
0.987,0.937,0.0
0.973,0.946,0.0
0.976,0.969,0.0
0.985,0.958,0.0
0.975,0.968,0.0
0.962,0.962,0.0
0.995,0.946,0.0
0.978,0.937,0.0
0.966,0.918,0.0
0.986,0.913,0.0
0.985,0.918,0.0
0.986,0.908,0.0
0.983,0.904,0.0
0.973,0.889,0.0
0.983,0.871,0.0
0.979,0.895,0.0
0.964,0.932,0.0
0.951,0.925,0.0
0.968,0.945,0.0
0.982,0.93,0.0
0.962,0.946,0.0
0.968,0.927,0.0
0.972,0.919,0.0
0.982,0.937,0.0
0.969,0.938,0.0
0.972,0.927,0.0
0.973,0.9,0.0
0.972,0.906,0.0
0.958,0.906,0.0
0.958,0.91,0.0
0.952,0.911,0.0
0.944,0.907,0.0
0.957,0.912,0.0
0.936,0.92,0.0
0.972,0.925,0.0
0.973,0.919,0.0
0.971,0.922,0.0
0.993,0.918,0.0
1.006,0.943,0.0
1.007,0.955,0.0
1.013,0.963,0.0
1.011,0.967,0.0
1.016,0.965,0.0
1.021,0.944,0.0
1.013,0.96,0.0
0.997,0.945,0.0
1.003,0.964,0.0
1.0,0.958,0.0
1.0,0.951,0.0
0.984,0.924,0.0
0.978,0.923,0.0
0.963,0.943,0.0
0.955,0.931,0.0
0.954,0.93,0.0
0.948,0.912,0.0
0.95,0.912,0.0
0.947,0.925,0.0
0.938,0.935,0.0
0.94,0.938,0.0
0.932,0.939,0.0
0.954,0.946,0.0
0.959,0.918,0.0
0.964,0.92,0.0
0.958,0.921,0.0
0.961,0.957,0.0
0.964,0.966,0.0
0.966,0.954,0.0
0.971,0.933,0.0
0.99,0.934,0.0
0.998,0.936,0.0
0.998,0.907,0.0
1.002,0.91,0.0
0.994,0.925,0.0
0.99,0.938,0.0
0.983,0.937,0.0
0.97,0.933,0.0
1.02,0.941,0.0
1.035,0.944,0.0
1.032,0.92,0.0
1.03,0.916,0.0
1.02,0.931,0.0
1.008,0.92,0.0
0.998,0.915,0.0
1.013,0.9,0.0
1.032,0.893,0.0
1.045,0.881,0.0
1.045,0.887,0.0
0.984,0.914,0.0
0.973,0.95,0.0
1.006,0.946,0.0
1.006,0.944,0.0
1.028,0.958,0.0
1.025,0.967,0.0
1.041,0.968,0.0
1.038,0.96,0.0
1.026,0.962,0.0
1.031,0.951,0.0
1.054,0.926,0.0
1.055,0.937,0.0
1.021,0.939,1.0
1.005,0.944,1.0
1.016,0.926,1.0
1.02,0.909,0.0
1.023,0.905,0.0
1.02,0.924,0.0
1.016,0.929,0.0
1.028,0.948,0.0
1.018,0.957,0.0
1.028,0.927,0.0
1.031,0.929,0.0
1.051,0.939,0.0
1.04,0.951,0.0
1.046,0.962,0.0
1.052,0.963,0.0
1.049,0.951,0.0
1.033,0.938,0.0
1.028,0.941,0.0
1.025,0.928,0.0
1.009,0.926,0.0
1.028,0.929,0.0
1.014,0.936,0.0
0.998,0.943,0.0
0.964,0.941,0.0
0.959,0.941,0.0
0.929,0.945,0.0
0.933,0.95,0.0
0.94,0.939,0.0
0.936,0.937,0.0
0.947,0.937,0.0
0.93,0.93,0.0
0.946,0.906,0.0
0.962,0.895,0.0
0.975,0.892,0.0
0.993,0.903,0.0
0.993,0.898,0.0
1.01,0.889,0.0
1.014,0.876,0.0
1.031,0.889,0.0
1.04,0.898,0.0
1.064,0.893,0.0
1.073,0.917,0.0
1.069,0.926,0.0
1.062,0.921,0.0
1.078,0.945,0.0
1.073,0.966,0.0
1.067,0.968,0.0
1.063,0.963,0.0
1.04,0.978,0.0
1.026,0.975,0.0
0.999,0.975,0.0
0.997,0.949,0.0
0.985,0.948,0.0
0.991,0.947,0.0
0.983,0.925,0.0
0.963,0.912,0.0
0.967,0.914,0.0
0.966,0.939,0.0
0.967,0.925,0.0
0.973,0.928,0.0
0.987,0.921,0.0
0.986,0.915,0.0
1.006,0.947,0.0
1.019,0.932,0.0
1.038,0.933,0.0
1.041,0.935,0.0
1.031,0.928,0.0
1.041,0.916,0.0
1.05,0.929,0.0
1.055,0.94,0.0
1.051,0.928,0.0
1.039,0.919,1.0
1.033,0.899,1.0
1.024,0.885,0.0
1.005,0.885,1.0
1.014,0.884,1.0
1.018,0.886,1.0
1.01,0.902,1.0
1.008,0.899,0.0
1.02,0.898,0.0
1.01,0.925,0.0
1.039,0.931,0.0
1.022,0.952,0.0
1.029,0.953,0.0
1.034,0.963,0.0
1.006,0.945,0.0
1.011,0.94,0.0
1.019,0.925,0.0
1.027,0.911,0.0
1.02,0.901,0.0
1.029,0.901,0.0
1.002,0.9,0.0
1.004,0.906,0.0
1.003,0.935,0.0
1.011,0.92,0.0
1.006,0.921,0.0
1.012,0.95,0.0
1.006,0.95,0.0
1.004,0.946,0.0
0.995,0.949,0.0
1.008,0.935,0.0
0.987,0.947,0.0
0.988,0.931,0.0
0.984,0.92,0.0
0.984,0.919,0.0
1.001,0.919,0.0
0.997,0.897,0.0
0.999,0.893,0.0
0.995,0.91,0.0
0.995,0.9,0.0
0.988,0.88,0.0
0.986,0.871,0.0
1.013,0.876,0.0
1.012,0.888,0.0
1.021,0.901,0.0
1.021,0.93,0.0
1.007,0.941,0.0
0.997,0.957,0.0
0.994,0.939,0.0
0.973,0.955,0.0
0.991,0.975,0.0
0.993,0.962,0.0
0.99,0.967,0.0
0.991,0.962,0.0
0.989,0.949,0.0
0.98,0.938,0.0
0.983,0.962,0.0
0.986,0.942,0.0
0.99,0.962,0.0
1.0,0.96,0.0
0.999,0.941,0.0
1.019,0.939,0.0
1.004,0.93,0.0
0.993,0.921,0.0
0.988,0.91,0.0
0.991,0.916,0.0
0.999,0.905,0.0
1.012,0.941,0.0
1.046,0.93,0.0
1.053,0.938,0.0
1.068,0.955,0.0
1.052,0.981,0.0
1.049,0.972,0.0
1.038,0.971,0.0
1.041,0.978,0.0
1.028,0.967,0.0
1.033,0.962,0.0
1.036,0.936,0.0
1.008,0.931,0.0
1.004,0.94,0.0
0.984,0.956,0.0
0.987,0.958,0.0
0.992,0.952,0.0
1.023,0.947,0.0
1.037,0.939,0.0
1.049,0.955,0.0
1.055,0.967,0.0
1.029,0.971,0.0
1.025,0.989,0.0
1.04,0.972,0.0
1.048,0.947,0.0
1.06,0.942,0.0
1.061,0.955,0.0
1.036,0.957,0.0
0.999,0.968,0.0
1.005,0.962,0.0
1.007,0.976,0.0
0.996,0.972,0.0
1.001,0.925,0.0
0.993,0.916,0.0
0.991,0.927,0.0
0.98,0.922,0.0
0.976,0.919,0.0
0.97,0.92,0.0
0.962,0.934,0.0
0.959,0.952,0.0
0.951,0.931,0.0
0.971,0.923,0.0
0.967,0.923,0.0
0.976,0.932,0.0
0.985,0.926,0.0
0.987,0.93,0.0
0.974,0.928,0.0
0.967,0.927,0.0
0.973,0.926,0.0
0.972,0.896,0.0
0.983,0.899,0.0
0.992,0.882,0.0
0.991,0.89,0.0
0.986,0.869,0.0
0.988,0.864,0.0
0.989,0.859,0.0
0.991,0.87,0.0
1.003,0.875,0.0
1.001,0.873,0.0
1.021,0.873,0.0
1.03,0.879,0.0
1.035,0.893,0.0
1.012,0.922,0.0
1.02,0.927,0.0
1.01,0.931,0.0
1.0,0.929,0.0
1.002,0.934,0.0
0.997,0.936,0.0
1.0,0.934,0.0
0.994,0.916,0.0
0.969,0.926,0.0
0.953,0.934,0.0
0.955,0.929,0.0
0.954,0.937,0.0
0.941,0.927,0.0
0.951,0.936,0.0
0.948,0.936,0.0
0.952,0.918,0.0
0.949,0.907,0.0
0.96,0.913,0.0
0.98,0.907,0.0
0.994,0.893,0.0
0.989,0.883,0.0
0.999,0.879,0.0
1.022,0.895,0.0
1.024,0.915,0.0
1.051,0.902,0.0
1.048,0.921,0.0
1.052,0.905,0.0
1.061,0.903,0.0
1.045,0.9,0.0
1.042,0.9,0.0
1.051,0.904,0.0
1.026,0.91,0.0
1.019,0.907,0.0
1.013,0.897,0.0
1.01,0.925,0.0
1.005,0.929,0.0
1.007,0.95,0.0
0.997,0.956,0.0
0.985,0.947,0.0
0.981,0.952,0.0
0.967,0.94,0.0
0.963,0.958,0.0
0.971,0.95,0.0
0.972,0.936,0.0
0.992,0.934,0.0
0.973,0.916,0.0
0.981,0.912,0.0
0.974,0.92,0.0
0.983,0.922,0.0
1.002,0.925,0.0
1.026,0.937,0.0
1.037,0.946,0.0
1.029,0.958,0.0
1.026,0.958,0.0
1.022,0.96,0.0
1.021,0.947,0.0
1.008,0.94,0.0
1.007,0.935,0.0
1.013,0.95,0.0
1.002,0.953,0.0
0.983,0.945,0.0
0.986,0.92,0.0
0.986,0.911,0.0
0.984,0.924,0.0
0.974,0.944,0.0
0.966,0.948,0.0
0.981,0.958,0.0
0.971,0.96,0.0
0.988,0.995,0.0
1.005,0.995,0.0
1.011,0.996,0.0
1.019,1.001,0.0
1.016,0.989,0.0
1.019,0.981,0.0
1.031,0.977,0.0
1.035,0.958,0.0
1.02,0.953,0.0
1.021,0.939,0.0
1.02,0.909,0.0
0.995,0.911,0.0
0.999,0.924,0.0
0.994,0.944,0.0
0.973,0.956,0.0
0.976,0.952,0.0
0.99,0.935,0.0
0.981,0.942,0.0
1.006,0.963,0.0
0.998,0.968,0.0
1.034,0.979,0.0
1.037,0.976,0.0
1.028,0.975,0.0
1.029,0.945,0.0
1.038,0.949,0.0
1.045,0.952,0.0
1.04,0.967,0.0
1.04,0.967,0.0
1.039,0.946,0.0
1.033,0.945,0.0
1.004,0.932,0.0
0.992,0.933,0.0
0.987,0.938,0.0
0.996,0.95,0.0
1.006,0.947,0.0
1.006,0.97,0.0
0.999,0.993,0.0
0.98,0.989,0.0
0.984,0.972,0.0
1.005,0.959,0.0
1.021,0.961,0.0
1.03,0.981,0.0
1.03,0.984,0.0
1.024,0.976,0.0
1.01,0.961,0.0
1.004,0.953,0.0
1.016,0.933,0.0
1.023,0.927,0.0
1.006,0.931,0.0
0.997,0.947,0.0
0.996,0.971,0.0
0.993,0.961,0.0
0.999,0.955,0.0
1.006,0.955,0.0
1.001,0.949,0.0
1.005,0.937,0.0
1.01,0.926,0.0
1.003,0.918,0.0
1.012,0.92,0.0
1.03,0.952,0.0
1.031,0.933,0.0
1.051,0.926,0.0
1.038,0.915,0.0
1.047,0.904,0.0
1.06,0.908,0.0
1.077,0.936,0.0
1.053,0.931,0.0
1.049,0.946,0.0
1.033,0.946,0.0
1.038,0.917,0.0
1.034,0.919,0.0
1.023,0.928,0.0
1.038,0.96,0.0
1.039,0.984,0.0
1.032,0.993,0.0
1.022,0.994,0.0
1.0,0.976,0.0
1.02,0.974,0.0
1.005,0.963,1.0
1.033,0.978,0.0
1.003,0.976,1.0
0.993,0.971,0.0
0.986,0.972,0.0
0.987,0.963,1.0
0.992,0.977,0.0
0.984,0.966,0.0
0.984,0.96,0.0
1.01,0.973,0.0
0.993,0.973,0.0
0.995,0.968,0.0
1.002,0.95,0.0
0.993,0.944,0.0
0.973,0.939,1.0
0.965,0.917,0.0
0.95,0.886,0.0
0.952,0.91,0.0
0.947,0.932,0.0
0.925,0.928,1.0
0.944,0.927,1.0
0.933,0.931,1.0
0.927,0.941,1.0
0.946,0.94,0.0
0.954,0.955,0.0
0.974,0.964,0.0
0.98,0.978,0.0
0.989,0.982,0.0
0.996,0.962,0.0
1.004,0.967,0.0
1.01,0.975,0.0
1.01,0.977,0.0
1.026,0.977,0.0
1.012,0.997,0.0
0.992,0.99,0.0
0.991,0.955,0.0
0.991,0.956,0.0
0.986,0.947,0.0
0.986,0.919,0.0
1.004,0.953,0.0
0.98,0.95,1.0
0.984,0.944,0.0
0.985,0.943,0.0
0.988,0.936,0.0
0.994,0.937,0.0
0.988,0.945,0.0
0.983,0.947,0.0
0.993,0.937,0.0
0.987,0.942,0.0
0.981,0.956,0.0
0.992,0.943,0.0
0.989,0.955,0.0
1.007,0.952,0.0
0.998,0.948,0.0
0.994,0.959,0.0
1.018,0.939,0.0
1.024,0.936,0.0
1.013,0.937,0.0
1.01,0.946,0.0
1.014,0.918,0.0
1.021,0.906,0.0
1.005,0.925,0.0
0.98,0.948,0.0
0.984,0.968,0.0
0.992,0.972,0.0
0.992,0.975,0.0
0.989,0.978,0.0
0.977,0.964,0.0
0.971,0.978,0.0
0.963,0.967,0.0
0.952,0.954,0.0
0.969,0.924,0.0
0.976,0.893,0.0
1.008,0.899,0.0
1.022,0.907,0.0
1.02,0.916,0.0
1.015,0.919,0.0
1.062,0.936,0.0
1.083,0.949,0.0
1.108,0.961,0.0
1.113,0.982,0.0
1.099,0.991,1.0
1.095,1.003,0.0
1.075,0.973,1.0
1.063,0.951,0.0
1.061,0.966,0.0
1.044,0.961,1.0
1.025,0.964,1.0
0.971,0.966,1.0
0.951,0.97,1.0
0.949,0.969,0.0
0.981,0.963,0.0
0.981,0.959,1.0
0.98,0.953,0.0
1.007,0.989,0.0
1.003,1.003,0.0
1.015,0.995,0.0
1.026,0.995,1.0
1.027,1.001,1.0
1.038,0.993,0.0
1.042,0.97,0.0
1.017,0.992,0.0
1.014,0.991,0.0
1.01,1.019,0.0
1.013,0.997,0.0
1.013,1.011,0.0
1.008,0.987,0.0
1.014,0.983,0.0
1.01,0.964,0.0
1.007,0.987,1.0
1.015,0.994,1.0
1.017,0.974,1.0
1.022,0.966,0.0
1.02,0.955,0.0
1.023,0.963,0.0
1.005,0.956,0.0
0.99,0.94,1.0
0.985,0.945,0.0
0.992,0.945,0.0
0.993,0.948,0.0
0.992,0.962,1.0
1.003,0.988,1.0
1.015,1.009,1.0
0.998,1.037,1.0
1.024,1.061,1.0
1.017,1.061,1.0
1.008,1.06,1.0
1.024,1.067,1.0
1.039,1.047,1.0
1.046,1.032,1.0
1.046,1.021,1.0
1.037,1.016,2.0
1.018,0.994,1.0
1.023,0.968,2.0
1.019,0.962,2.0
1.026,0.952,2.0
1.025,0.954,2.0
1.01,0.95,2.0
1.016,0.949,2.0
1.005,0.962,2.0
1.001,0.966,2.0
1.0,0.966,2.0
1.021,0.976,2.0
1.036,0.967,1.0
1.039,0.952,1.0
1.036,0.943,1.0
1.036,0.939,1.0
1.031,0.94,1.0
1.035,0.943,1.0
1.023,0.933,1.0
1.012,0.914,1.0
1.003,0.912,1.0
0.998,0.923,1.0
1.0,0.926,1.0
0.97,0.948,1.0
0.96,0.948,1.0
0.95,0.961,1.0
0.973,0.978,1.0
0.978,0.98,2.0
