message_dispatcher,metric_insertion,status_metric_extraction
1.001,0.93,0.0
1.016,0.953,0.0
1.009,0.95,0.0
1.009,0.964,0.0
0.996,0.957,0.0
1.006,0.952,0.0
1.002,0.955,0.0
0.997,0.966,0.0
0.98,0.974,0.0
0.983,0.99,0.0
1.001,0.976,0.0
0.996,0.974,0.0
0.993,0.982,1.0
0.99,0.982,1.0
0.986,0.976,1.0
0.978,0.954,1.0
0.963,0.952,2.0
0.972,0.952,2.0
0.972,0.952,2.0
0.99,0.962,2.0
0.979,0.978,2.0
0.983,0.964,2.0
0.975,0.952,1.0
0.965,0.951,2.0
0.961,0.958,1.0
0.96,0.978,2.0
0.976,0.972,1.0
0.97,0.972,1.0
0.973,0.975,1.0
0.965,0.969,1.0
0.963,0.954,0.0
0.96,0.947,0.0
0.976,0.939,0.0
0.987,0.954,1.0
0.999,0.929,0.0
1.003,0.914,0.0
0.991,0.906,0.0
0.998,0.913,1.0
0.995,0.923,1.0
0.993,0.943,1.0
0.993,0.931,1.0
0.998,0.949,2.0
0.988,0.978,2.0
0.976,0.95,2.0
0.972,0.956,2.0
0.97,0.95,2.0
0.993,0.939,2.0
0.976,0.939,2.0
0.998,0.911,2.0
0.992,0.918,2.0
1.004,0.937,2.0
1.01,0.926,2.0
1.027,0.945,2.0
1.039,0.952,2.0
1.04,0.964,2.0
1.029,0.977,2.0
1.01,1.005,2.0
1.028,1.008,2.0
1.014,1.031,2.0
1.013,1.003,2.0
1.038,0.996,1.0
1.024,0.992,1.0
1.0,0.956,1.0
1.006,0.943,0.0
0.981,0.931,0.0
0.988,0.922,0.0
0.988,0.934,0.0
0.976,0.93,0.0
0.986,0.932,0.0
0.994,0.944,0.0
1.001,0.941,0.0
0.99,0.947,0.0
0.997,0.972,0.0
0.994,0.967,0.0
0.996,0.958,0.0
1.005,0.953,0.0
1.02,0.966,0.0
1.021,0.957,0.0
1.009,0.97,0.0
1.006,0.954,0.0
0.989,0.939,0.0
1.003,0.94,0.0
1.009,0.949,0.0
0.986,0.951,0.0
0.979,0.953,0.0
0.974,0.967,0.0
0.957,0.956,0.0
0.971,0.953,0.0
0.963,0.918,1.0
0.98,0.92,0.0
0.973,0.923,0.0
0.989,0.922,0.0
0.987,0.909,0.0
0.992,0.902,0.0
1.028,0.921,0.0
1.012,0.96,0.0
1.028,0.964,1.0
1.025,0.957,0.0
1.021,0.982,0.0
1.025,1.0,0.0
1.024,0.985,0.0
1.012,0.971,0.0
0.999,0.972,0.0
1.002,0.966,0.0
0.999,0.956,0.0
0.994,0.937,0.0
0.994,0.951,0.0
1.004,0.964,0.0
0.997,0.942,0.0
0.986,0.946,1.0
0.969,0.965,1.0
0.97,1.003,1.0
0.971,1.025,1.0
0.977,1.027,0.0
0.958,1.042,0.0
0.965,1.035,0.0
0.965,1.023,0.0
0.958,1.013,0.0
0.955,0.989,0.0
0.962,0.993,0.0
0.99,0.989,0.0
0.991,0.969,0.0
1.005,0.975,0.0
1.001,0.974,0.0
1.03,0.958,0.0
1.027,0.961,0.0
1.023,0.96,0.0
1.017,0.966,0.0
1.012,0.962,0.0
1.016,0.952,0.0
1.006,0.936,0.0
0.998,0.943,0.0
1.011,0.951,0.0
0.999,0.938,0.0
0.976,0.934,0.0
0.97,0.919,0.0
0.974,0.931,0.0
0.983,0.921,0.0
1.011,0.941,0.0
1.008,0.976,0.0
1.015,0.988,0.0
1.021,0.973,0.0
1.041,0.976,0.0
1.04,0.967,0.0
1.063,0.947,0.0
1.074,0.947,0.0
1.066,0.962,0.0
1.058,0.956,0.0
1.051,0.962,0.0
1.051,0.954,0.0
1.063,0.96,0.0
1.039,0.978,0.0
1.034,0.968,0.0
1.028,0.967,0.0
1.004,0.974,0.0
0.991,0.995,0.0
0.997,0.995,0.0
1.018,0.992,0.0
1.0,0.988,0.0
0.986,0.988,0.0
0.966,0.984,0.0
0.969,0.971,0.0
0.999,0.957,0.0
1.003,0.947,0.0
1.003,0.964,0.0
1.022,0.971,0.0
1.013,0.958,0.0
0.998,0.96,0.0
1.0,0.964,0.0
1.014,0.97,0.0
1.024,0.971,0.0
1.036,0.961,0.0
1.022,0.942,0.0
0.997,0.939,0.0
0.997,0.961,0.0
0.993,0.946,0.0
1.003,0.961,0.0
1.007,0.968,0.0
1.027,0.973,0.0
1.025,0.976,0.0
1.014,0.995,0.0
1.031,0.993,0.0
1.018,1.017,0.0
1.008,1.004,0.0
0.996,0.995,0.0
0.999,0.969,0.0
0.99,0.963,0.0
0.987,0.978,0.0
0.965,0.981,0.0
0.971,0.972,0.0
0.999,0.954,0.0
0.983,0.954,0.0
0.985,0.968,0.0
1.005,0.976,0.0
1.007,0.989,0.0
1.009,1.005,0.0
1.007,1.012,0.0
1.003,1.003,0.0
1.003,0.99,0.0
0.999,0.99,0.0
0.986,0.966,0.0
0.969,0.95,0.0
0.972,0.936,0.0
0.969,0.928,0.0
0.947,0.929,0.0
0.954,0.942,0.0
0.949,0.954,0.0
0.945,0.944,0.0
0.953,0.935,0.0
0.961,0.949,0.0
0.971,0.976,0.0
0.98,0.977,0.0
0.989,0.979,0.0
0.993,0.964,0.0
0.983,0.967,0.0
0.994,0.993,0.0
0.985,0.965,0.0
0.983,0.967,0.0
1.0,0.959,0.0
0.998,0.933,0.0
0.994,0.94,0.0
0.982,0.933,0.0
0.981,0.932,0.0
0.986,0.937,0.0
0.997,0.929,0.0
0.995,0.933,0.0
0.998,0.918,0.0
1.004,0.917,0.0
0.993,0.918,0.0
1.008,0.924,0.0
1.013,0.95,0.0
1.012,0.95,0.0
0.998,0.97,0.0
0.984,0.979,0.0
0.978,0.963,0.0
0.981,0.956,0.0
0.984,0.946,0.0
0.983,0.946,0.0
0.993,0.954,0.0
0.975,0.985,0.0
0.955,0.992,0.0
0.969,0.948,0.0
0.991,0.947,0.0
0.994,0.931,0.0
1.008,0.934,0.0
0.998,0.939,0.0
1.008,0.932,0.0
1.015,0.926,0.0
1.008,0.925,0.0
1.01,0.935,0.0
1.016,0.927,0.0
1.023,0.941,0.0
0.996,0.947,0.0
0.989,0.94,0.0
0.967,0.939,0.0
0.987,0.941,0.0
0.986,0.941,0.0
0.966,0.935,0.0
0.953,0.922,0.0
0.955,0.924,0.0
0.963,0.909,1.0
0.962,0.911,1.0
0.966,0.917,1.0
0.964,0.936,1.0
0.978,0.945,0.0
0.974,0.977,0.0
0.967,0.97,0.0
0.97,0.987,0.0
0.969,0.994,0.0
0.982,0.989,0.0
0.99,0.988,0.0
0.99,1.008,0.0
0.999,0.983,0.0
1.001,0.986,0.0
1.009,0.96,0.0
1.011,0.956,0.0
1.002,0.948,0.0
1.009,0.991,0.0
1.016,0.978,0.0
1.009,0.991,0.0
0.999,1.002,0.0
0.993,0.987,0.0
0.986,1.039,0.0
0.996,1.03,0.0
0.994,1.051,0.0
1.001,1.038,0.0
1.013,1.039,0.0
1.01,1.013,0.0
1.012,1.001,0.0
0.998,0.997,0.0
0.987,0.98,1.0
1.015,0.981,0.0
1.023,0.957,0.0
1.029,0.95,0.0
1.012,0.94,0.0
1.011,0.953,0.0
1.006,0.946,0.0
1.002,0.936,0.0
1.005,0.955,0.0
1.01,0.945,0.0
1.019,0.944,0.0
1.009,0.965,0.0
1.003,0.937,0.0
0.987,0.955,0.0
0.978,0.953,0.0
0.985,0.972,0.0
0.99,0.984,1.0
0.993,0.995,0.0
0.991,1.01,0.0
0.98,1.007,0.0
0.971,1.017,0.0
0.962,1.023,0.0
0.957,1.009,0.0
0.963,0.997,0.0
0.973,0.98,0.0
0.962,0.963,0.0
0.951,0.963,0.0
0.969,0.961,0.0
0.972,0.956,0.0
0.982,0.934,0.0
0.98,0.914,0.0
0.979,0.912,0.0
1.01,0.915,0.0
1.009,0.931,0.0
1.008,0.922,0.0
1.009,0.913,0.0
1.022,0.908,0.0
1.013,0.897,0.0
1.012,0.884,0.0
1.01,0.878,0.0
1.003,0.879,0.0
1.029,0.894,0.0
1.034,0.907,0.0
1.005,0.913,0.0
1.014,0.938,0.0
1.022,0.952,0.0
1.016,0.953,0.0
1.001,0.96,0.0
1.001,0.962,0.0
1.013,0.969,0.0
1.01,0.98,0.0
1.009,0.953,0.0
1.008,0.955,0.0
1.011,0.957,0.0
1.027,0.966,0.0
1.016,0.962,0.0
1.024,0.97,0.0
1.036,0.982,0.0
1.023,0.984,0.0
1.018,0.995,1.0
1.035,1.006,1.0
1.027,1.018,0.0
1.0,1.007,0.0
1.011,0.983,0.0
1.009,0.99,0.0
0.997,0.964,0.0
1.002,0.987,0.0
0.985,0.96,1.0
0.995,0.962,1.0
1.014,0.982,1.0
1.007,0.98,1.0
1.026,0.977,1.0
1.03,0.993,2.0
1.042,0.977,1.0
1.012,0.967,1.0
1.019,0.986,1.0
1.011,0.958,1.0
0.999,0.99,1.0
0.996,0.979,0.0
0.976,0.954,0.0
0.989,0.949,0.0
0.974,0.931,0.0
0.947,0.934,1.0
0.949,0.944,1.0
0.965,0.924,1.0
0.977,0.954,0.0
0.991,0.959,0.0
1.008,0.94,0.0
1.031,0.929,0.0
1.029,0.935,0.0
1.034,0.938,0.0
1.035,0.948,0.0
1.04,0.945,0.0
1.031,0.916,0.0
1.035,0.921,0.0
1.013,0.896,0.0
1.002,0.91,0.0
0.998,0.94,0.0
0.98,0.961,0.0
0.999,0.965,0.0
1.006,0.969,0.0
1.004,0.962,0.0
1.014,0.965,0.0
1.016,0.996,0.0
0.992,1.017,1.0
0.992,1.017,0.0
1.001,0.995,1.0
0.989,0.98,0.0
0.984,0.965,0.0
0.964,0.965,0.0
0.964,0.959,0.0
0.96,0.959,0.0
0.952,0.961,0.0
0.948,0.926,0.0
0.979,0.922,0.0
0.992,0.919,0.0
0.966,0.95,0.0
0.975,0.949,0.0
0.981,0.94,0.0
0.992,0.944,0.0
1.004,0.955,0.0
1.009,0.951,0.0
0.997,0.965,0.0
0.993,0.978,0.0
0.983,0.975,0.0
0.963,0.977,0.0
0.97,0.976,0.0
0.98,0.961,0.0
0.986,0.948,0.0
0.997,0.944,0.0
0.991,0.918,0.0
0.985,0.913,0.0
0.998,0.909,0.0
1.013,0.925,0.0
1.008,0.932,0.0
1.006,0.927,0.0
1.013,0.927,0.0
1.011,0.932,0.0
1.002,0.944,0.0
0.991,0.943,0.0
0.976,0.954,0.0
0.981,0.95,0.0
0.979,0.953,0.0
0.968,0.954,0.0
0.966,0.954,1.0
0.971,0.943,0.0
0.964,0.956,0.0
0.982,0.964,0.0
0.981,0.973,0.0
0.986,0.983,0.0
1.0,0.968,0.0
0.986,0.958,0.0
0.99,0.966,0.0
0.978,0.952,0.0
0.984,0.927,0.0
0.978,0.939,0.0
0.982,0.917,0.0
0.98,0.927,0.0
0.963,0.883,0.0
0.98,0.875,0.0
0.981,0.907,0.0
0.982,0.923,0.0
0.989,0.956,0.0
0.988,0.945,0.0
1.005,0.965,0.0
0.989,0.959,0.0
1.003,0.96,0.0
1.001,0.946,0.0
1.0,0.951,0.0
0.989,0.961,0.0
0.99,0.969,0.0
0.994,0.935,0.0
1.014,0.946,0.0
1.016,0.95,1.0
1.004,0.946,1.0
1.013,0.964,0.0
1.007,0.956,0.0
1.005,0.979,0.0
1.011,0.996,0.0
1.003,1.032,0.0
1.005,1.03,0.0
0.992,1.065,0.0
0.987,1.037,0.0
0.954,1.025,0.0
0.949,0.999,0.0
0.962,0.998,0.0
0.953,0.987,0.0
0.954,0.975,0.0
0.964,0.974,0.0
0.969,0.953,0.0
0.967,0.944,0.0
0.969,0.913,0.0
0.963,0.914,0.0
0.963,0.919,0.0
0.961,0.928,0.0
0.955,0.914,1.0
0.962,0.909,0.0
0.965,0.905,0.0
0.944,0.914,0.0
0.948,0.91,0.0
0.942,0.908,0.0
0.935,0.931,0.0
0.943,0.937,0.0
0.961,0.979,0.0
0.971,0.986,0.0
0.966,1.021,0.0
0.962,1.03,0.0
0.958,1.034,0.0
0.951,1.018,0.0
0.969,1.001,0.0
0.985,0.988,0.0
0.996,0.971,0.0
1.003,0.941,0.0
1.002,0.906,0.0
1.007,0.912,0.0
1.018,0.916,0.0
1.02,0.91,0.0
1.035,0.931,0.0
1.063,0.942,0.0
1.04,0.97,0.0
1.039,0.977,0.0
1.05,0.999,0.0
1.025,1.016,0.0
1.041,1.013,0.0
1.026,0.996,1.0
1.017,0.984,1.0
1.023,0.992,0.0
1.011,0.987,0.0
1.001,0.974,0.0
1.017,0.961,0.0
1.024,0.96,0.0
1.018,0.953,0.0
1.027,0.96,0.0
1.004,0.97,0.0
1.004,0.976,0.0
1.012,0.982,0.0
1.015,0.966,0.0
1.025,0.955,0.0
1.043,0.963,0.0
1.029,0.979,0.0
1.012,0.967,0.0
0.993,0.954,1.0
1.001,0.977,1.0
1.007,0.973,1.0
1.01,0.979,1.0
1.016,0.98,1.0
1.014,0.979,2.0
1.009,0.975,0.0
0.978,0.976,0.0
0.983,0.951,0.0
0.996,0.96,0.0
0.99,0.953,0.0
0.997,0.922,0.0
1.005,0.932,0.0
0.995,0.916,1.0
1.003,0.927,1.0
1.006,0.948,1.0
1.003,0.953,1.0
1.008,0.937,1.0
1.034,0.954,1.0
1.034,0.982,2.0
1.033,0.968,1.0
1.038,0.955,1.0
1.042,0.925,0.0
1.028,0.954,0.0
1.041,0.957,0.0
1.04,0.934,0.0
1.054,0.932,0.0
1.065,0.947,0.0
1.06,0.928,0.0
1.046,0.928,0.0
1.056,0.918,0.0
1.056,0.926,0.0
1.05,0.935,0.0
1.051,0.922,0.0
1.04,0.927,0.0
1.034,0.914,0.0
1.012,0.922,0.0
1.02,0.929,0.0
1.009,0.938,0.0
1.022,0.931,0.0
1.027,0.918,0.0
1.008,0.942,0.0
1.01,0.947,0.0
1.012,0.952,0.0
1.003,0.956,0.0
1.032,0.943,0.0
1.025,0.944,0.0
1.04,0.943,0.0
1.039,0.93,0.0
1.022,0.923,0.0
1.018,0.949,0.0
1.036,0.936,0.0
1.037,0.952,1.0
1.021,0.953,1.0
1.028,0.949,1.0
1.01,0.966,1.0
0.997,0.967,0.0
0.985,0.955,0.0
0.982,0.964,0.0
0.983,0.968,0.0
0.97,0.97,0.0
0.958,0.969,0.0
0.97,0.95,0.0
0.957,0.941,0.0
0.964,0.957,0.0
0.953,0.953,0.0
0.959,0.936,0.0
0.95,0.932,0.0
0.957,0.946,0.0
0.972,0.931,0.0
0.98,0.948,0.0
0.99,0.94,0.0
0.982,0.967,0.0
1.008,0.963,0.0
1.005,0.965,0.0
1.011,0.972,0.0
1.006,0.973,0.0
1.008,0.968,0.0
1.019,0.983,0.0
1.022,0.956,0.0
1.04,0.951,0.0
1.034,0.953,0.0
1.027,0.958,0.0
1.04,0.963,0.0
1.017,0.971,0.0
1.024,0.964,0.0
1.019,0.966,0.0
1.014,0.994,0.0
1.015,0.986,0.0
1.019,0.994,0.0
1.022,0.986,0.0
1.02,0.973,0.0
1.033,0.949,0.0
1.043,0.931,0.0
1.049,0.92,0.0
1.055,0.917,0.0
1.032,0.919,0.0
1.037,0.93,0.0
1.013,0.909,0.0
0.997,0.921,0.0
0.985,0.913,0.0
0.983,0.937,0.0
0.973,0.966,0.0
0.952,0.968,0.0
0.941,0.961,0.0
0.936,0.952,0.0
0.939,0.96,0.0
0.952,0.951,0.0
0.955,0.926,0.0
0.96,0.945,0.0
0.967,0.964,0.0
0.979,0.957,0.0
0.971,0.915,0.0
0.969,0.927,0.0
0.986,0.948,0.0
1.005,0.971,0.0
1.002,0.966,0.0
1.021,0.948,0.0
1.02,0.937,0.0
1.036,0.914,0.0
1.04,0.902,0.0
1.02,0.912,0.0
1.015,0.936,0.0
1.039,0.94,0.0
1.019,0.943,0.0
1.002,0.925,0.0
0.996,0.929,0.0
1.022,0.941,0.0
1.022,0.967,0.0
1.026,0.985,0.0
1.025,1.002,0.0
1.04,0.999,0.0
1.039,1.019,0.0
1.034,1.008,0.0
1.022,1.004,0.0
1.04,0.995,1.0
1.059,0.996,1.0
1.072,1.003,1.0
1.04,0.995,1.0
1.033,0.996,1.0
1.033,0.962,0.0
1.024,0.969,0.0
1.034,0.944,0.0
1.023,0.959,0.0
1.033,0.959,0.0
1.027,0.962,0.0
1.018,0.956,0.0
1.015,0.958,0.0
1.021,0.969,0.0
1.03,0.974,0.0
1.03,0.968,0.0
1.025,0.951,0.0
1.028,0.961,0.0
1.022,0.948,0.0
1.017,0.941,0.0
1.012,0.938,0.0
1.005,0.938,1.0
0.995,0.952,0.0
0.986,0.96,0.0
0.955,0.977,0.0
0.957,1.027,1.0
0.94,1.057,1.0
0.956,1.033,1.0
0.981,1.043,0.0
0.992,1.051,0.0
1.029,1.038,0.0
1.011,1.018,0.0
1.021,1.009,0.0
1.015,1.005,0.0
1.021,0.999,1.0
1.019,0.96,0.0
1.033,0.931,0.0
1.011,0.944,0.0
0.986,0.934,0.0
0.988,0.931,1.0
0.99,0.948,1.0
0.988,0.942,0.0
0.987,0.962,0.0
0.988,0.965,0.0
1.007,0.952,0.0
1.022,0.952,0.0
1.024,0.957,0.0
1.015,0.941,0.0
1.037,0.957,0.0
1.026,0.961,0.0
1.02,0.972,0.0
1.006,0.972,0.0
0.999,0.96,0.0
1.005,0.951,0.0
0.991,0.959,0.0
0.978,0.963,0.0
0.96,0.953,0.0
0.965,0.966,0.0
0.97,0.947,0.0
0.971,0.948,0.0
0.971,0.964,0.0
0.97,0.978,0.0
0.993,0.969,0.0
0.982,0.981,0.0
0.98,0.992,0.0
0.986,0.978,0.0
0.995,0.991,0.0
0.996,0.973,0.0
0.993,0.975,0.0
0.98,0.976,0.0
0.992,0.949,0.0
1.014,0.921,0.0
0.985,0.911,0.0
0.992,0.919,0.0
0.986,0.911,0.0
1.003,0.959,0.0
0.992,0.964,0.0
0.985,0.955,0.0
0.983,0.946,0.0
0.972,0.938,0.0
0.982,0.934,0.0
0.98,0.943,0.0
0.992,0.957,0.0
1.003,0.948,0.0
1.003,0.936,0.0
1.01,0.904,0.0
0.997,0.912,0.0
1.022,0.93,0.0
1.023,0.969,0.0
1.021,0.977,0.0
1.014,0.988,0.0
0.995,0.998,0.0
1.003,0.986,0.0
1.014,0.978,0.0
1.002,1.002,0.0
1.002,1.007,0.0
1.003,1.007,0.0
0.987,1.001,0.0
0.999,0.99,0.0
1.003,0.978,0.0
1.001,1.011,0.0
0.991,1.006,0.0
0.997,1.02,0.0
0.966,1.044,0.0
0.96,1.012,0.0
0.966,1.005,0.0
0.969,0.978,0.0
0.966,0.954,0.0
0.964,0.955,0.0
0.971,0.947,0.0
0.978,0.945,0.0
0.99,0.934,0.0
0.977,0.921,0.0
0.964,0.901,0.0
0.974,0.913,0.0
0.992,0.907,0.0
0.992,0.928,0.0
1.002,0.943,0.0
1.005,0.923,0.0
1.0,0.919,0.0
0.984,0.91,0.0
0.976,0.925,0.0
0.982,0.955,0.0
0.984,0.967,0.0
0.992,0.988,0.0
0.974,1.011,0.0
0.958,1.001,0.0
0.949,1.003,0.0
0.949,1.02,0.0
0.956,1.014,0.0
0.96,1.027,0.0
0.983,1.029,0.0
0.981,1.025,1.0
0.975,1.007,0.0
0.966,0.991,1.0
0.97,0.991,1.0
0.983,0.994,1.0
0.985,1.002,2.0
0.966,1.023,1.0
0.976,1.019,2.0
0.982,1.019,2.0
0.96,1.024,2.0
0.961,1.0,1.0
0.994,0.996,1.0
1.0,1.027,1.0
1.002,1.017,1.0
0.998,1.006,1.0
1.002,0.994,1.0
1.002,0.982,1.0
1.003,0.969,0.0
1.006,0.95,0.0
1.002,0.932,0.0
1.008,0.935,0.0
0.99,0.936,0.0
0.985,0.918,1.0
0.991,0.929,1.0
0.992,0.932,2.0
0.993,0.937,2.0
0.992,0.964,2.0
0.998,0.984,1.0
0.996,1.03,0.0
0.983,1.031,0.0
0.974,1.052,1.0
0.981,1.047,1.0
0.975,1.039,1.0
0.958,1.042,1.0
0.979,1.054,1.0
0.97,1.049,0.0
0.956,1.05,0.0
0.976,1.027,0.0
