message_dispatcher,metric_insertion,status_metric_extraction
1.025,0.957,0.308
1.021,0.982,0.305
1.025,1.0,0.301
1.024,0.985,0.296
1.012,0.971,0.289
0.999,0.972,0.296
1.002,0.966,0.3
0.999,0.956,0.299
0.994,0.937,0.306
0.994,0.951,0.297
1.004,0.964,0.302
0.997,0.942,0.31
0.986,0.946,0.312
0.969,0.965,0.321
0.97,1.003,0.325
0.971,1.025,0.315
0.977,1.027,0.3
0.958,1.042,0.297
0.965,1.035,0.3
0.965,1.023,0.299
0.958,1.013,0.29
0.955,0.989,0.292
0.962,0.993,0.296
0.99,0.989,0.293
0.991,0.969,0.295
1.005,0.975,0.288
1.001,0.974,0.283
1.03,0.958,0.294
1.027,0.961,0.303
1.023,0.96,0.297
1.017,0.966,0.298
1.012,0.962,0.291
1.016,0.952,0.29
1.006,0.936,0.289
0.998,0.943,0.299
1.011,0.951,0.297
0.999,0.938,0.308
0.976,0.934,0.305
0.97,0.919,0.297
0.974,0.931,0.295
0.983,0.921,0.292
1.011,0.941,0.295
1.008,0.976,0.293
1.015,0.988,0.292
1.021,0.973,0.291
1.041,0.976,0.291
1.04,0.967,0.287
1.063,0.947,0.283
1.074,0.947,0.301
1.066,0.962,0.3
1.058,0.956,0.302
1.051,0.962,0.302
1.051,0.954,0.299
1.063,0.96,0.297
1.039,0.978,0.292
1.034,0.968,0.285
1.028,0.967,0.288
1.004,0.974,0.287
0.991,0.995,0.289
0.997,0.995,0.292
1.018,0.992,0.289
1.0,0.988,0.305
0.986,0.988,0.3
0.966,0.984,0.299
0.969,0.971,0.299
0.999,0.957,0.294
1.003,0.947,0.292
1.003,0.964,0.298
1.022,0.971,0.295
1.013,0.958,0.294
0.998,0.96,0.291
1.0,0.964,0.289
1.014,0.97,0.291
1.024,0.971,0.291
1.036,0.961,0.293
1.022,0.942,0.294
0.997,0.939,0.299
0.997,0.961,0.294
0.993,0.946,0.295
1.003,0.961,0.299
1.007,0.968,0.308
1.027,0.973,0.307
1.025,0.976,0.293
1.014,0.995,0.295
1.031,0.993,0.305
1.018,1.017,0.294
1.008,1.004,0.293
0.996,0.995,0.293
0.999,0.969,0.305
0.99,0.963,0.298
0.987,0.978,0.284
0.965,0.981,0.286
0.971,0.972,0.29
0.999,0.954,0.294
0.983,0.954,0.293
0.985,0.968,0.294
1.005,0.976,0.294
1.007,0.989,0.289
1.009,1.005,0.29
1.007,1.012,0.291
1.003,1.003,0.287
1.003,0.99,0.284
0.999,0.99,0.293
0.986,0.966,0.297
0.969,0.95,0.287
0.972,0.936,0.289
0.969,0.928,0.298
0.947,0.929,0.298
0.954,0.942,0.294
0.949,0.954,0.297
0.945,0.944,0.303
0.953,0.935,0.3
0.961,0.949,0.291
0.971,0.976,0.298
0.98,0.977,0.287
0.989,0.979,0.299
0.993,0.964,0.304
0.983,0.967,0.292
0.994,0.993,0.29
0.985,0.965,0.294
0.983,0.967,0.298
1.0,0.959,0.29
0.998,0.933,0.283
0.994,0.94,0.29
0.982,0.933,0.29
0.981,0.932,0.29
0.986,0.937,0.295
0.997,0.929,0.295
0.995,0.933,0.298
0.998,0.918,0.301
1.004,0.917,0.308
0.993,0.918,0.295
1.008,0.924,0.296
1.013,0.95,0.3
1.012,0.95,0.307
0.998,0.97,0.296
0.984,0.979,0.297
0.978,0.963,0.293
0.981,0.956,0.301
0.984,0.946,0.299
0.983,0.946,0.298
0.993,0.954,0.3
0.975,0.985,0.297
0.955,0.992,0.306
0.969,0.948,0.296
0.991,0.947,0.297
0.994,0.931,0.287
1.008,0.934,0.291
0.998,0.939,0.283
1.008,0.932,0.284
1.015,0.926,0.289
1.008,0.925,0.292
1.01,0.935,0.3
1.016,0.927,0.29
1.023,0.941,0.287
0.996,0.947,0.297
0.989,0.94,0.296
0.967,0.939,0.302
0.987,0.941,0.294
0.986,0.941,0.298
0.966,0.935,0.289
0.953,0.922,0.288
0.955,0.924,0.308
0.963,0.909,0.322
0.962,0.911,0.322
0.966,0.917,0.324
0.964,0.936,0.315
0.978,0.945,0.307
0.974,0.977,0.287
0.967,0.97,0.289
0.97,0.987,0.299
0.969,0.994,0.295
0.982,0.989,0.301
0.99,0.988,0.299
0.99,1.008,0.288
0.999,0.983,0.291
1.001,0.986,0.289
1.009,0.96,0.28
1.011,0.956,0.278
1.002,0.948,0.282
1.009,0.991,0.291
1.016,0.978,0.281
1.009,0.991,0.279
0.999,1.002,0.283
0.993,0.987,0.29
0.986,1.039,0.292
0.996,1.03,0.299
0.994,1.051,0.296
1.001,1.038,0.3
1.013,1.039,0.302
1.01,1.013,0.299
1.012,1.001,0.301
0.998,0.997,0.295
0.987,0.98,0.314
1.015,0.981,0.31
1.023,0.957,0.308
1.029,0.95,0.303
1.012,0.94,0.293
1.011,0.953,0.283
1.006,0.946,0.284
1.002,0.936,0.303
1.005,0.955,0.297
1.01,0.945,0.291
1.019,0.944,0.298
1.009,0.965,0.305
1.003,0.937,0.309
0.987,0.955,0.307
0.978,0.953,0.306
0.985,0.972,0.308
0.99,0.984,0.322
0.993,0.995,0.306
0.991,1.01,0.309
0.98,1.007,0.304
0.971,1.017,0.296
0.962,1.023,0.299
0.957,1.009,0.288
0.963,0.997,0.29
0.973,0.98,0.291
0.962,0.963,0.296
0.951,0.963,0.288
0.969,0.961,0.288
0.972,0.956,0.283
0.982,0.934,0.295
0.98,0.914,0.299
0.979,0.912,0.295
1.01,0.915,0.298
1.009,0.931,0.305
1.008,0.922,0.296
1.009,0.913,0.294
1.022,0.908,0.288
1.013,0.897,0.28
1.012,0.884,0.282
1.01,0.878,0.286
1.003,0.879,0.286
1.029,0.894,0.284
1.034,0.907,0.277
1.005,0.913,0.284
1.014,0.938,0.293
1.022,0.952,0.285
1.016,0.953,0.3
1.001,0.96,0.288
1.001,0.962,0.294
1.013,0.969,0.298
1.01,0.98,0.295
1.009,0.953,0.294
1.008,0.955,0.296
1.011,0.957,0.309
1.027,0.966,0.301
1.016,0.962,0.3
1.024,0.97,0.31
1.036,0.982,0.305
1.023,0.984,0.306
1.018,0.995,0.314
1.035,1.006,0.317
1.027,1.018,0.301
1.0,1.007,0.299
1.011,0.983,0.3
1.009,0.99,0.297
0.997,0.964,0.293
1.002,0.987,0.297
0.985,0.96,0.313
0.995,0.962,0.321
1.014,0.982,0.326
1.007,0.98,0.326
1.026,0.977,0.323
1.03,0.993,0.331
1.042,0.977,0.326
1.012,0.967,0.317
1.019,0.986,0.326
1.011,0.958,0.323
0.999,0.99,0.319
0.996,0.979,0.311
0.976,0.954,0.308
0.989,0.949,0.31
0.974,0.931,0.305
0.947,0.934,0.32
0.949,0.944,0.313
0.965,0.924,0.316
0.977,0.954,0.306
0.991,0.959,0.3
1.008,0.94,0.301
1.031,0.929,0.293
1.029,0.935,0.291
1.034,0.938,0.302
1.035,0.948,0.301
1.04,0.945,0.293
1.031,0.916,0.293
1.035,0.921,0.292
1.013,0.896,0.297
1.002,0.91,0.291
0.998,0.94,0.29
0.98,0.961,0.294
0.999,0.965,0.284
1.006,0.969,0.285
1.004,0.962,0.295
1.014,0.965,0.289
1.016,0.996,0.299
0.992,1.017,0.313
0.992,1.017,0.308
1.001,0.995,0.313
0.989,0.98,0.303
0.984,0.965,0.3
0.964,0.965,0.298
0.964,0.959,0.295
0.96,0.959,0.295
0.952,0.961,0.308
0.948,0.926,0.299
0.979,0.922,0.288
0.992,0.919,0.286
0.966,0.95,0.287
0.975,0.949,0.283
0.981,0.94,0.295
0.992,0.944,0.291
1.004,0.955,0.288
1.009,0.951,0.29
0.997,0.965,0.293
0.993,0.978,0.284
0.983,0.975,0.305
0.963,0.977,0.308
0.97,0.976,0.303
0.98,0.961,0.308
0.986,0.948,0.299
0.997,0.944,0.299
0.991,0.918,0.296
0.985,0.913,0.289
0.998,0.909,0.289
1.013,0.925,0.29
1.008,0.932,0.298
1.006,0.927,0.292
1.013,0.927,0.31
1.011,0.932,0.301
1.002,0.944,0.3
0.991,0.943,0.296
0.976,0.954,0.3
0.981,0.95,0.295
0.979,0.953,0.302
0.968,0.954,0.308
0.966,0.954,0.312
0.971,0.943,0.311
0.964,0.956,0.302
0.982,0.964,0.306
0.981,0.973,0.305
0.986,0.983,0.302
1.0,0.968,0.301
0.986,0.958,0.295
0.99,0.966,0.294
0.978,0.952,0.284
0.984,0.927,0.293
0.978,0.939,0.288
0.982,0.917,0.292
0.98,0.927,0.289
0.963,0.883,0.288
0.98,0.875,0.298
0.981,0.907,0.289
0.982,0.923,0.302
0.989,0.956,0.295
0.988,0.945,0.303
1.005,0.965,0.301
0.989,0.959,0.298
1.003,0.96,0.31
1.001,0.946,0.307
1.0,0.951,0.303
0.989,0.961,0.302
0.99,0.969,0.3
0.994,0.935,0.296
1.014,0.946,0.3
1.016,0.95,0.312
1.004,0.946,0.314
1.013,0.964,0.303
1.007,0.956,0.298
1.005,0.979,0.302
1.011,0.996,0.309
1.003,1.032,0.298
1.005,1.03,0.305
0.992,1.065,0.301
0.987,1.037,0.301
0.954,1.025,0.287
0.949,0.999,0.292
0.962,0.998,0.303
0.953,0.987,0.297
0.954,0.975,0.294
0.964,0.974,0.298
0.969,0.953,0.3
0.967,0.944,0.305
0.969,0.913,0.289
0.963,0.914,0.288
0.963,0.919,0.301
0.961,0.928,0.31
0.955,0.914,0.32
0.962,0.909,0.309
0.965,0.905,0.295
0.944,0.914,0.303
0.948,0.91,0.295
0.942,0.908,0.287
0.935,0.931,0.296
0.943,0.937,0.289
0.961,0.979,0.286
0.971,0.986,0.293
0.966,1.021,0.297
0.962,1.03,0.296
0.958,1.034,0.303
0.951,1.018,0.298
0.969,1.001,0.295
0.985,0.988,0.293
0.996,0.971,0.297
1.003,0.941,0.308
1.002,0.906,0.307
1.007,0.912,0.302
1.018,0.916,0.298
1.02,0.91,0.302
1.035,0.931,0.289
1.063,0.942,0.293
1.04,0.97,0.294
1.039,0.977,0.29
1.05,0.999,0.296
1.025,1.016,0.294
1.041,1.013,0.306
1.026,0.996,0.315
1.017,0.984,0.312
1.023,0.992,0.31
1.011,0.987,0.288
1.001,0.974,0.294
1.017,0.961,0.291
1.024,0.96,0.288
1.018,0.953,0.292
1.027,0.96,0.288
1.004,0.97,0.289
1.004,0.976,0.285
1.012,0.982,0.297
1.015,0.966,0.293
1.025,0.955,0.296
1.043,0.963,0.306
1.029,0.979,0.297
1.012,0.967,0.311
0.993,0.954,0.327
1.001,0.977,0.328
1.007,0.973,0.319
1.01,0.979,0.318
1.016,0.98,0.32
1.014,0.979,0.329
1.009,0.975,0.305
0.978,0.976,0.301
0.983,0.951,0.293
0.996,0.96,0.295
0.99,0.953,0.293
0.997,0.922,0.307
1.005,0.932,0.293
0.995,0.916,0.317
1.003,0.927,0.318
1.006,0.948,0.312
1.003,0.953,0.323
1.008,0.937,0.326
1.034,0.954,0.327
1.034,0.982,0.331
1.033,0.968,0.326
1.038,0.955,0.318
1.042,0.925,0.309
1.028,0.954,0.306
1.041,0.957,0.303
1.04,0.934,0.286
1.054,0.932,0.287
1.065,0.947,0.288
1.06,0.928,0.286
1.046,0.928,0.287
1.056,0.918,0.288
1.056,0.926,0.286
1.05,0.935,0.296
1.051,0.922,0.295
1.04,0.927,0.293
1.034,0.914,0.299
1.012,0.922,0.299
1.02,0.929,0.302
1.009,0.938,0.295
1.022,0.931,0.291
1.027,0.918,0.291
1.008,0.942,0.297
1.01,0.947,0.299
1.012,0.952,0.296
1.003,0.956,0.295
1.032,0.943,0.293
1.025,0.944,0.293
1.04,0.943,0.288
1.039,0.93,0.296
1.022,0.923,0.286
1.018,0.949,0.299
1.036,0.936,0.304
1.037,0.952,0.319
1.021,0.953,0.319
1.028,0.949,0.32
1.01,0.966,0.318
0.997,0.967,0.305
0.985,0.955,0.306
0.982,0.964,0.293
0.983,0.968,0.293
0.97,0.97,0.294
0.958,0.969,0.294
0.97,0.95,0.296
0.957,0.941,0.29
0.964,0.957,0.288
0.953,0.953,0.286
0.959,0.936,0.293
0.95,0.932,0.292
0.957,0.946,0.287
0.972,0.931,0.285
0.98,0.948,0.282
0.99,0.94,0.297
0.982,0.967,0.305
1.008,0.963,0.305
1.005,0.965,0.305
1.011,0.972,0.305
1.006,0.973,0.31
1.008,0.968,0.306
1.019,0.983,0.299
1.022,0.956,0.298
1.04,0.951,0.294
1.034,0.953,0.3
1.027,0.958,0.304
1.04,0.963,0.307
1.017,0.971,0.292
1.024,0.964,0.3
1.019,0.966,0.301
1.014,0.994,0.306
1.015,0.986,0.31
1.019,0.994,0.283
1.022,0.986,0.288
1.02,0.973,0.295
1.033,0.949,0.307
1.043,0.931,0.296
1.049,0.92,0.294
1.055,0.917,0.29
1.032,0.919,0.287
1.037,0.93,0.297
1.013,0.909,0.298
0.997,0.921,0.293
0.985,0.913,0.294
0.983,0.937,0.294
0.973,0.966,0.301
0.952,0.968,0.304
0.941,0.961,0.297
0.936,0.952,0.295
0.939,0.96,0.301
0.952,0.951,0.302
0.955,0.926,0.295
0.96,0.945,0.299
0.967,0.964,0.299
0.979,0.957,0.3
0.971,0.915,0.291
0.969,0.927,0.295
0.986,0.948,0.298
1.005,0.971,0.299
1.002,0.966,0.284
1.021,0.948,0.289
1.02,0.937,0.292
1.036,0.914,0.291
1.04,0.902,0.292
1.02,0.912,0.296
1.015,0.936,0.295
1.039,0.94,0.291
1.019,0.943,0.298
1.002,0.925,0.295
0.996,0.929,0.298
1.022,0.941,0.289
1.022,0.967,0.29
1.026,0.985,0.286
1.025,1.002,0.301
1.04,0.999,0.307
1.039,1.019,0.296
1.034,1.008,0.295
1.022,1.004,0.297
1.04,0.995,0.324
1.059,0.996,0.323
1.072,1.003,0.317
1.04,0.995,0.319
1.033,0.996,0.315
1.033,0.962,0.308
1.024,0.969,0.302
1.034,0.944,0.307
1.023,0.959,0.305
1.033,0.959,0.297
1.027,0.962,0.297
1.018,0.956,0.292
1.015,0.958,0.292
1.021,0.969,0.285
1.03,0.974,0.289
1.03,0.968,0.288
1.025,0.951,0.288
1.028,0.961,0.311
1.022,0.948,0.304
1.017,0.941,0.299
1.012,0.938,0.307
1.005,0.938,0.315
0.995,0.952,0.308
0.986,0.96,0.306
0.955,0.977,0.306
0.957,1.027,0.316
0.94,1.057,0.317
0.956,1.033,0.314
0.981,1.043,0.307
0.992,1.051,0.304
1.029,1.038,0.303
1.011,1.018,0.307
1.021,1.009,0.3
1.015,1.005,0.303
1.021,0.999,0.314
1.019,0.96,0.309
1.033,0.931,0.304
1.011,0.944,0.297
0.986,0.934,0.295
0.988,0.931,0.322
0.99,0.948,0.313
0.988,0.942,0.299
0.987,0.962,0.292
0.988,0.965,0.298
1.007,0.952,0.298
1.022,0.952,0.306
1.024,0.957,0.299
1.015,0.941,0.298
1.037,0.957,0.302
1.026,0.961,0.297
1.02,0.972,0.303
1.006,0.972,0.295
0.999,0.96,0.299
1.005,0.951,0.302
0.991,0.959,0.295
0.978,0.963,0.291
0.96,0.953,0.296
0.965,0.966,0.306
0.97,0.947,0.309
0.971,0.948,0.305
0.971,0.964,0.303
0.97,0.978,0.301
0.993,0.969,0.305
0.982,0.981,0.299
0.98,0.992,0.305
0.986,0.978,0.301
0.995,0.991,0.3
0.996,0.973,0.295
0.993,0.975,0.296
0.98,0.976,0.29
0.992,0.949,0.293
1.014,0.921,0.3
0.985,0.911,0.294
0.992,0.919,0.288
0.986,0.911,0.289
1.003,0.959,0.285
0.992,0.964,0.284
0.985,0.955,0.293
0.983,0.946,0.294
0.972,0.938,0.296
0.982,0.934,0.306
0.98,0.943,0.3
0.992,0.957,0.296
1.003,0.948,0.293
1.003,0.936,0.292
1.01,0.904,0.297
0.997,0.912,0.292
1.022,0.93,0.306
1.023,0.969,0.298
1.021,0.977,0.297
1.014,0.988,0.295
0.995,0.998,0.296
1.003,0.986,0.287
1.014,0.978,0.282
1.002,1.002,0.284
1.002,1.007,0.302
1.003,1.007,0.302
0.987,1.001,0.294
0.999,0.99,0.291
1.003,0.978,0.289
1.001,1.011,0.289
0.991,1.006,0.292
0.997,1.02,0.298
0.966,1.044,0.296
0.96,1.012,0.288
0.966,1.005,0.28
0.969,0.978,0.278
0.966,0.954,0.277
0.964,0.955,0.285
0.971,0.947,0.292
0.978,0.945,0.282
0.99,0.934,0.283
0.977,0.921,0.289
0.964,0.901,0.293
0.974,0.913,0.294
0.992,0.907,0.293
0.992,0.928,0.285
1.002,0.943,0.282
1.005,0.923,0.283
1.0,0.919,0.277
0.984,0.91,0.277
0.976,0.925,0.284
0.982,0.955,0.282
0.984,0.967,0.283
0.992,0.988,0.292
0.974,1.011,0.297
0.958,1.001,0.291
0.949,1.003,0.293
0.949,1.02,0.306
0.956,1.014,0.311
0.96,1.027,0.301
0.983,1.029,0.309
0.981,1.025,0.313
0.975,1.007,0.31
0.966,0.991,0.313
0.97,0.991,0.318
0.983,0.994,0.326
0.985,1.002,0.332
0.966,1.023,0.327
0.976,1.019,0.332
0.982,1.019,0.336
0.96,1.024,0.335
0.961,1.0,0.321
0.994,0.996,0.319
1.0,1.027,0.318
1.002,1.017,0.318
0.998,1.006,0.32
1.002,0.994,0.315
1.002,0.982,0.324
1.003,0.969,0.304
1.006,0.95,0.298
1.002,0.932,0.303
1.008,0.935,0.307
0.99,0.936,0.306
0.985,0.918,0.321
0.991,0.929,0.312
0.992,0.932,0.331
0.993,0.937,0.33
0.992,0.964,0.329
0.998,0.984,0.314
0.996,1.03,0.307
0.983,1.031,0.303
0.974,1.052,0.317
0.981,1.047,0.318
0.975,1.039,0.312
0.958,1.042,0.318
0.979,1.054,0.314
0.97,1.049,0.309
0.956,1.05,0.303
0.976,1.027,0.302
