message_dispatcher,metric_insertion,status_metric_extraction
0.401,0.526,0.28
0.393,0.514,0.281
0.389,0.527,0.279
0.379,0.541,0.274
0.369,0.525,0.274
0.373,0.518,0.274
0.368,0.518,0.28
0.363,0.501,0.279
0.369,0.512,0.28
0.372,0.495,0.267
0.371,0.485,0.259
0.374,0.497,0.255
0.372,0.499,0.248
0.364,0.481,0.249
0.365,0.497,0.247
0.375,0.499,0.248
0.361,0.494,0.25
0.36,0.507,0.256
0.359,0.495,0.259
0.362,0.495,0.253
0.363,0.495,0.255
0.356,0.505,0.261
0.363,0.519,0.271
0.359,0.517,0.278
0.356,0.53,0.279
0.364,0.538,0.272
0.37,0.508,0.269
0.387,0.475,0.268
0.389,0.472,0.271
0.396,0.486,0.28
0.409,0.486,0.28
0.398,0.492,0.279
0.4,0.493,0.285
0.405,0.507,0.269
0.413,0.515,0.27
0.398,0.516,0.271
0.395,0.507,0.271
0.394,0.507,0.275
0.396,0.519,0.276
0.407,0.522,0.284
0.409,0.522,0.287
0.422,0.518,0.292
0.419,0.525,0.299
0.416,0.526,0.295
0.427,0.509,0.288
0.411,0.514,0.286
0.396,0.505,0.277
0.4,0.515,0.279
0.393,0.508,0.264
0.389,0.507,0.263
0.386,0.503,0.269
0.389,0.495,0.27
0.38,0.5,0.27
0.39,0.511,0.271
0.387,0.515,0.27
0.399,0.521,0.27
0.394,0.506,0.267
0.395,0.514,0.263
0.403,0.516,0.262
0.409,0.498,0.26
0.413,0.516,0.275
0.397,0.526,0.279
0.401,0.531,0.278
0.393,0.521,0.262
0.396,0.537,0.27
0.387,0.538,0.263
0.393,0.528,0.266
0.4,0.504,0.26
0.385,0.503,0.264
0.39,0.507,0.262
0.381,0.521,0.261
0.392,0.524,0.257
0.385,0.537,0.255
0.386,0.535,0.259
0.384,0.529,0.263
0.38,0.507,0.257
0.382,0.511,0.267
0.393,0.51,0.258
0.391,0.516,0.264
0.415,0.518,0.264
0.393,0.516,0.269
0.405,0.519,0.262
0.403,0.522,0.266
0.403,0.515,0.281
0.402,0.51,0.281
0.39,0.51,0.281
0.382,0.513,0.288
0.389,0.524,0.273
0.395,0.521,0.28
0.399,0.516,0.27
0.394,0.509,0.267
0.388,0.516,0.266
0.399,0.527,0.268
0.394,0.513,0.276
0.388,0.505,0.266
0.393,0.504,0.268
0.388,0.502,0.262
0.381,0.499,0.269
0.386,0.503,0.265
0.387,0.515,0.271
0.391,0.517,0.276
0.375,0.52,0.273
0.396,0.52,0.277
0.404,0.515,0.28
0.428,0.51,0.27
0.427,0.522,0.274
0.426,0.517,0.258
0.408,0.522,0.264
0.411,0.512,0.27
0.419,0.545,0.271
0.424,0.546,0.281
0.433,0.535,0.276
0.402,0.527,0.272
0.407,0.527,0.27
0.4,0.52,0.269
0.404,0.531,0.275
0.394,0.499,0.275
0.396,0.512,0.267
0.391,0.502,0.264
0.386,0.502,0.267
0.392,0.501,0.265
0.395,0.496,0.265
0.395,0.5,0.269
0.39,0.496,0.269
0.391,0.502,0.284
0.398,0.502,0.293
0.401,0.527,0.286
0.4,0.523,0.278
0.408,0.524,0.285
0.41,0.543,0.285
0.399,0.529,0.291
0.403,0.532,0.28
0.406,0.537,0.281
0.411,0.524,0.273
0.417,0.543,0.271
0.41,0.535,0.274
0.4,0.54,0.274
0.393,0.535,0.274
0.398,0.54,0.279
0.38,0.528,0.271
0.381,0.523,0.264
0.395,0.522,0.254
0.394,0.553,0.258
0.384,0.548,0.264
0.388,0.537,0.266
0.402,0.53,0.269
0.383,0.513,0.261
0.382,0.507,0.267
0.386,0.513,0.26
0.384,0.502,0.27
0.38,0.503,0.276
0.393,0.499,0.279
0.405,0.508,0.28
0.401,0.51,0.273
0.39,0.518,0.277
0.388,0.515,0.273
0.406,0.508,0.28
0.412,0.503,0.28
0.413,0.51,0.286
0.402,0.515,0.282
0.395,0.507,0.271
0.391,0.522,0.28
0.369,0.522,0.277
0.359,0.503,0.271
0.366,0.496,0.259
0.363,0.499,0.266
0.363,0.501,0.271
0.37,0.501,0.265
0.368,0.513,0.269
0.379,0.503,0.27
0.39,0.502,0.277
0.395,0.508,0.292
0.398,0.526,0.284
0.404,0.525,0.291
0.408,0.523,0.293
0.39,0.524,0.295
0.387,0.539,0.285
0.387,0.547,0.294
0.388,0.548,0.295
0.387,0.543,0.292
0.385,0.548,0.281
0.382,0.546,0.273
0.387,0.524,0.278
0.389,0.525,0.287
0.374,0.516,0.276
0.379,0.516,0.273
0.378,0.51,0.26
0.382,0.514,0.262
0.373,0.522,0.27
0.377,0.508,0.269
0.377,0.52,0.271
0.374,0.523,0.274
0.377,0.561,0.273
0.389,0.557,0.266
0.387,0.553,0.278
0.388,0.526,0.291
0.392,0.506,0.304
0.383,0.508,0.3
0.369,0.504,0.29
0.373,0.5,0.279
0.368,0.498,0.282
0.364,0.502,0.289
0.374,0.517,0.277
0.375,0.514,0.278
0.381,0.503,0.292
0.386,0.5,0.293
0.399,0.501,0.29
0.394,0.509,0.301
0.401,0.51,0.299
0.397,0.515,0.299
0.401,0.524,0.289
0.405,0.524,0.292
0.413,0.537,0.289
0.402,0.518,0.282
0.406,0.512,0.285
0.397,0.514,0.283
0.407,0.506,0.289
0.408,0.499,0.286
0.394,0.496,0.271
0.382,0.506,0.276
0.384,0.508,0.277
0.381,0.495,0.303
0.383,0.49,0.3
0.379,0.5,0.295
0.386,0.501,0.284
0.383,0.494,0.268
0.384,0.494,0.28
0.395,0.498,0.272
0.403,0.497,0.274
0.388,0.501,0.273
0.386,0.501,0.269
0.39,0.502,0.266
0.4,0.514,0.262
0.379,0.512,0.273
0.376,0.514,0.269
0.386,0.507,0.262
0.379,0.519,0.267
0.375,0.53,0.265
0.369,0.507,0.265
0.368,0.509,0.266
0.365,0.517,0.27
0.377,0.527,0.269
0.39,0.521,0.276
0.383,0.528,0.28
0.384,0.543,0.274
0.385,0.53,0.27
0.376,0.543,0.271
0.377,0.532,0.266
0.378,0.528,0.266
0.376,0.516,0.261
0.38,0.521,0.26
0.378,0.518,0.267
0.38,0.521,0.266
0.387,0.519,0.273
0.384,0.518,0.288
0.399,0.525,0.29
0.395,0.524,0.283
0.386,0.511,0.28
0.378,0.506,0.287
0.379,0.505,0.293
0.389,0.515,0.284
0.392,0.518,0.288
0.384,0.518,0.29
0.39,0.528,0.292
0.384,0.523,0.285
0.402,0.517,0.276
0.392,0.514,0.281
0.395,0.528,0.278
0.393,0.525,0.27
0.399,0.53,0.261
0.392,0.53,0.267
0.393,0.553,0.276
0.399,0.531,0.281
0.394,0.545,0.278
0.371,0.521,0.278
0.375,0.533,0.281
0.373,0.527,0.283
0.389,0.537,0.275
0.384,0.519,0.286
0.377,0.515,0.283
0.378,0.515,0.288
0.384,0.508,0.282
0.378,0.506,0.276
0.384,0.517,0.272
0.386,0.5,0.265
0.383,0.506,0.266
0.384,0.502,0.277
0.384,0.502,0.271
0.383,0.5,0.281
0.387,0.532,0.282
0.396,0.534,0.286
0.401,0.551,0.285
0.396,0.533,0.291
0.404,0.516,0.296
0.385,0.511,0.289
0.39,0.511,0.288
0.406,0.507,0.297
0.406,0.503,0.3
0.407,0.512,0.288
0.409,0.5,0.292
0.369,0.494,0.283
0.369,0.497,0.264
0.38,0.516,0.261
0.378,0.505,0.256
0.375,0.511,0.268
0.385,0.508,0.268
0.396,0.509,0.261
0.391,0.52,0.253
0.393,0.524,0.269
0.387,0.512,0.276
0.44,0.557,0.275
0.448,0.56,0.282
0.436,0.543,0.276
0.444,0.542,0.265
0.447,0.558,0.266
0.434,0.566,0.262
0.422,0.556,0.266
0.418,0.552,0.273
0.42,0.534,0.271
0.408,0.539,0.268
0.402,0.527,0.271
0.392,0.525,0.282
0.403,0.518,0.286
0.392,0.503,0.293
0.397,0.505,0.29
0.392,0.53,0.287
0.386,0.508,0.281
0.389,0.5,0.285
0.388,0.519,0.284
0.389,0.521,0.272
0.383,0.537,0.276
0.374,0.538,0.272
0.382,0.526,0.27
0.382,0.515,0.265
0.377,0.507,0.267
0.387,0.504,0.262
0.384,0.511,0.268
0.385,0.497,0.271
0.381,0.493,0.274
0.384,0.502,0.272
0.38,0.497,0.276
0.38,0.497,0.286
0.378,0.512,0.282
0.376,0.511,0.278
0.371,0.516,0.29
0.362,0.51,0.288
0.361,0.506,0.28
0.368,0.524,0.276
0.377,0.524,0.272
0.384,0.515,0.265
0.393,0.513,0.26
0.391,0.522,0.271
0.389,0.504,0.271
0.39,0.519,0.276
0.387,0.515,0.281
0.397,0.504,0.276
0.39,0.508,0.267
0.376,0.51,0.264
0.391,0.513,0.261
0.388,0.496,0.256
0.388,0.499,0.261
0.386,0.507,0.265
0.385,0.509,0.267
0.38,0.499,0.266
0.387,0.507,0.264
0.377,0.512,0.27
0.39,0.504,0.268
0.395,0.503,0.261
0.388,0.508,0.264
0.378,0.507,0.275
0.376,0.509,0.276
0.401,0.509,0.292
0.41,0.524,0.283
0.428,0.542,0.281
0.418,0.543,0.284
0.403,0.544,0.283
0.407,0.548,0.295
0.408,0.545,0.299
0.424,0.548,0.3
0.434,0.572,0.292
0.435,0.586,0.292
0.451,0.591,0.299
0.466,0.59,0.296
0.469,0.593,0.311
0.478,0.592,0.311
0.468,0.595,0.305
0.453,0.605,0.315
0.457,0.6,0.318
0.456,0.597,0.319
0.445,0.598,0.318
0.447,0.62,0.31
0.445,0.629,0.307
0.437,0.637,0.308
0.45,0.639,0.308
0.469,0.609,0.303
0.48,0.596,0.319
0.484,0.596,0.306
0.494,0.63,0.305
0.488,0.629,0.316
0.485,0.635,0.319
0.484,0.639,0.317
0.49,0.65,0.318
0.492,0.636,0.333
0.502,0.646,0.32
0.5,0.664,0.33
0.509,0.669,0.345
0.518,0.678,0.346
0.519,0.667,0.346
0.514,0.651,0.359
0.527,0.647,0.348
0.522,0.644,0.338
0.495,0.634,0.325
0.503,0.628,0.339
0.506,0.619,0.332
0.516,0.619,0.319
0.517,0.608,0.318
0.485,0.602,0.327
0.466,0.596,0.321
0.464,0.593,0.318
0.479,0.585,0.311
0.489,0.586,0.308
0.505,0.596,0.303
0.503,0.595,0.308
0.49,0.606,0.313
0.494,0.628,0.314
0.483,0.631,0.314
0.491,0.624,0.314
0.482,0.621,0.307
0.48,0.621,0.312
0.477,0.627,0.316
0.485,0.62,0.316
0.5,0.631,0.317
0.51,0.64,0.312
0.494,0.637,0.311
0.499,0.644,0.312
0.497,0.63,0.311
0.516,0.642,0.318
0.515,0.639,0.328
0.524,0.639,0.326
0.519,0.658,0.34
0.514,0.672,0.333
0.526,0.682,0.328
0.531,0.654,0.332
0.519,0.663,0.341
0.536,0.661,0.334
0.528,0.641,0.329
0.538,0.644,0.32
0.525,0.638,0.317
0.533,0.637,0.326
0.53,0.643,0.326
0.532,0.635,0.342
0.544,0.622,0.338
0.545,0.636,0.335
0.562,0.637,0.341
0.57,0.625,0.336
0.57,0.632,0.33
0.546,0.629,0.326
0.547,0.627,0.334
0.506,0.627,0.325
0.505,0.63,0.309
0.511,0.631,0.306
0.498,0.619,0.301
0.495,0.624,0.311
0.491,0.632,0.319
0.499,0.627,0.32
0.494,0.616,0.314
0.484,0.624,0.32
0.495,0.628,0.33
0.492,0.624,0.311
0.512,0.609,0.321
0.498,0.629,0.331
0.485,0.621,0.317
0.47,0.614,0.312
0.47,0.609,0.312
0.47,0.611,0.313
0.471,0.601,0.311
0.464,0.604,0.302
0.473,0.622,0.307
0.471,0.621,0.31
0.486,0.618,0.32
0.487,0.628,0.313
0.48,0.617,0.307
0.477,0.618,0.317
0.472,0.629,0.323
0.468,0.619,0.315
0.471,0.616,0.315
0.483,0.607,0.312
0.493,0.608,0.314
0.479,0.626,0.312
0.474,0.619,0.327
0.454,0.622,0.322
0.455,0.603,0.317
0.455,0.606,0.318
0.458,0.612,0.316
0.473,0.613,0.313
0.46,0.614,0.31
0.466,0.618,0.31
0.471,0.628,0.312
0.465,0.635,0.321
0.462,0.618,0.32
0.467,0.627,0.322
0.468,0.619,0.325
0.482,0.611,0.317
0.471,0.622,0.327
0.483,0.615,0.327
0.484,0.626,0.323
0.488,0.617,0.316
0.495,0.632,0.31
0.505,0.642,0.322
0.472,0.633,0.331
0.486,0.626,0.329
0.471,0.634,0.314
0.457,0.623,0.312
0.464,0.621,0.319
0.461,0.631,0.322
0.45,0.634,0.324
0.449,0.608,0.305
0.456,0.6,0.3
0.456,0.604,0.302
0.457,0.616,0.303
0.471,0.606,0.307
0.468,0.605,0.315
0.474,0.602,0.312
0.488,0.599,0.313
0.473,0.587,0.319
0.477,0.592,0.321
0.495,0.597,0.317
0.496,0.608,0.307
0.499,0.603,0.32
0.493,0.602,0.318
0.469,0.606,0.313
0.467,0.593,0.317
0.464,0.594,0.322
0.459,0.596,0.329
0.473,0.605,0.325
0.478,0.621,0.317
0.479,0.638,0.328
0.479,0.621,0.321
0.476,0.617,0.321
0.468,0.617,0.324
0.482,0.613,0.33
0.494,0.617,0.323
0.477,0.62,0.318
0.499,0.622,0.327
0.49,0.622,0.336
0.495,0.596,0.329
0.501,0.605,0.317
0.481,0.626,0.316
0.481,0.61,0.318
0.473,0.613,0.317
0.476,0.615,0.314
0.48,0.628,0.322
0.493,0.607,0.308
0.498,0.604,0.321
0.493,0.61,0.31
0.481,0.61,0.31
0.483,0.622,0.307
0.478,0.628,0.312
0.491,0.635,0.314
0.479,0.61,0.323
0.494,0.614,0.317
0.497,0.629,0.323
0.497,0.643,0.327
0.491,0.643,0.316
0.484,0.652,0.318
0.472,0.644,0.33
0.482,0.653,0.333
0.483,0.647,0.335
0.47,0.634,0.331
0.48,0.637,0.335
0.493,0.609,0.322
0.493,0.61,0.327
0.487,0.622,0.326
0.482,0.65,0.326
0.477,0.636,0.32
0.477,0.629,0.325
0.475,0.613,0.309
0.469,0.612,0.307
0.459,0.611,0.301
0.457,0.621,0.309
0.46,0.612,0.308
0.466,0.601,0.303
0.492,0.599,0.305
0.476,0.598,0.305
0.474,0.606,0.314
0.463,0.594,0.32
0.462,0.605,0.317
0.453,0.599,0.317
0.463,0.599,0.321
0.465,0.618,0.318
0.467,0.61,0.327
0.48,0.612,0.315
0.486,0.611,0.33
0.492,0.608,0.331
0.484,0.616,0.342
0.483,0.623,0.344
0.481,0.621,0.329
0.484,0.619,0.327
0.493,0.627,0.317
0.489,0.627,0.322
0.496,0.632,0.322
0.495,0.627,0.315
0.513,0.627,0.316
0.51,0.645,0.318
0.5,0.646,0.326
0.489,0.627,0.321
0.5,0.628,0.318
0.504,0.623,0.324
0.48,0.62,0.325
0.465,0.617,0.323
0.471,0.609,0.332
0.473,0.611,0.337
0.475,0.624,0.33
0.488,0.631,0.329
0.484,0.636,0.325
0.484,0.612,0.32
0.482,0.612,0.335
0.486,0.625,0.337
0.476,0.628,0.341
0.486,0.631,0.339
0.494,0.64,0.336
0.49,0.645,0.34
0.485,0.64,0.342
0.471,0.682,0.342
0.476,0.686,0.337
0.478,0.687,0.338
0.466,0.7,0.354
0.461,0.677,0.35
0.471,0.674,0.331
0.48,0.639,0.337
0.486,0.648,0.352
0.506,0.653,0.347
0.489,0.649,0.332
0.492,0.64,0.332
0.512,0.65,0.333
0.513,0.641,0.341
0.517,0.659,0.331
0.52,0.657,0.337
0.547,0.663,0.347
0.521,0.678,0.345
0.538,0.67,0.347
0.564,0.67,0.353
0.547,0.668,0.341
0.545,0.68,0.336
0.543,0.672,0.328
0.533,0.687,0.33
0.536,0.68,0.339
0.531,0.665,0.335
0.506,0.661,0.341
0.524,0.679,0.361
0.525,0.68,0.365
0.508,0.693,0.366
0.516,0.698,0.357
0.504,0.689,0.361
0.515,0.683,0.364
0.529,0.667,0.342
0.537,0.661,0.351
0.529,0.661,0.344
0.531,0.656,0.348
0.523,0.648,0.345
0.539,0.63,0.348
0.541,0.619,0.337
0.521,0.617,0.322
0.498,0.621,0.324
0.488,0.617,0.32
0.473,0.619,0.314
0.473,0.618,0.318
0.481,0.6,0.317
0.468,0.609,0.317
0.472,0.632,0.316
0.475,0.617,0.317
0.463,0.638,0.312
0.448,0.657,0.322
0.453,0.672,0.333
0.493,0.666,0.354
0.502,0.673,0.352
0.504,0.669,0.347
0.505,0.655,0.353
0.488,0.665,0.366
0.492,0.668,0.369
0.498,0.665,0.365
0.502,0.658,0.364
0.522,0.638,0.353
0.515,0.636,0.351
0.509,0.647,0.335
0.513,0.652,0.333
0.523,0.665,0.339
0.513,0.673,0.357
0.511,0.692,0.357
0.491,0.679,0.348
0.475,0.679,0.348
0.496,0.662,0.348
0.483,0.645,0.353
0.491,0.647,0.381
0.504,0.643,0.351
0.506,0.634,0.34
0.506,0.633,0.339
0.5,0.633,0.329
0.507,0.631,0.324
0.486,0.619,0.309
0.491,0.604,0.308
0.498,0.598,0.312
0.498,0.602,0.315
0.471,0.601,0.322
0.466,0.594,0.325
0.499,0.615,0.32
0.506,0.635,0.328
0.523,0.631,0.326
0.534,0.659,0.332
0.568,0.651,0.342
0.582,0.668,0.351
0.577,0.658,0.352
0.578,0.64,0.35
0.562,0.631,0.355
0.565,0.644,0.357
0.549,0.624,0.328
0.513,0.614,0.323
0.488,0.605,0.313
0.458,0.588,0.313
0.448,0.585,0.315
0.414,0.574,0.316
0.424,0.567,0.301
0.421,0.576,0.315
0.429,0.573,0.317
0.422,0.553,0.306
0.434,0.561,0.316
0.417,0.564,0.315
0.415,0.563,0.314
0.42,0.558,0.301
0.417,0.561,0.295
0.428,0.575,0.288
0.418,0.568,0.293
0.42,0.569,0.281
0.421,0.586,0.289
0.419,0.571,0.297
0.426,0.574,0.299
0.419,0.572,0.301
0.42,0.577,0.305
0.427,0.579,0.303
0.425,0.563,0.287
0.418,0.557,0.287
0.424,0.569,0.297
0.425,0.559,0.296
0.438,0.558,0.292
0.435,0.564,0.299
0.442,0.58,0.314
0.436,0.571,0.305
0.429,0.564,0.301
0.42,0.561,0.308
0.424,0.568,0.3
0.43,0.577,0.307
0.443,0.581,0.293
0.452,0.578,0.303
0.466,0.578,0.294
0.457,0.579,0.301
0.485,0.588,0.307
0.493,0.594,0.311
0.492,0.602,0.311
0.491,0.616,0.301
0.484,0.615,0.308
0.485,0.604,0.304
