group_history_insertion,collector_monitoring_information_bolt,status_metric_extraction
0.291,0.433,0.285
0.286,0.426,0.296
0.288,0.405,0.296
0.286,0.401,0.274
0.283,0.408,0.279
0.282,0.394,0.282
0.289,0.397,0.286
0.28,0.383,0.27
0.281,0.384,0.278
0.285,0.381,0.286
0.291,0.389,0.281
0.278,0.395,0.279
0.273,0.398,0.275
0.276,0.398,0.298
0.275,0.391,0.297
0.275,0.391,0.295
0.277,0.401,0.295
0.268,0.397,0.282
0.276,0.391,0.277
0.274,0.388,0.269
0.277,0.384,0.269
0.276,0.387,0.271
0.282,0.392,0.274
0.275,0.402,0.28
0.27,0.403,0.286
0.279,0.399,0.281
0.275,0.39,0.288
0.28,0.396,0.298
0.282,0.4,0.299
0.278,0.412,0.299
0.281,0.421,0.281
0.276,0.435,0.276
0.283,0.424,0.277
0.296,0.427,0.293
0.287,0.425,0.305
0.29,0.435,0.301
0.305,0.449,0.307
0.303,0.451,0.308
0.306,0.468,0.319
0.307,0.458,0.316
0.31,0.46,0.293
0.315,0.448,0.289
0.302,0.453,0.283
0.288,0.453,0.288
0.289,0.463,0.289
0.29,0.468,0.298
0.282,0.456,0.29
0.278,0.443,0.28
0.282,0.432,0.283
0.278,0.445,0.289
0.286,0.44,0.284
0.285,0.443,0.288
0.285,0.436,0.284
0.288,0.435,0.281
0.283,0.446,0.292
0.281,0.432,0.299
0.277,0.43,0.285
0.278,0.43,0.29
0.285,0.426,0.286
0.286,0.419,0.291
0.296,0.425,0.288
0.292,0.414,0.295
0.291,0.426,0.292
0.295,0.424,0.279
0.282,0.416,0.28
0.285,0.413,0.282
0.272,0.411,0.281
0.269,0.413,0.284
0.27,0.421,0.282
0.274,0.425,0.289
0.274,0.431,0.29
0.279,0.455,0.278
0.284,0.457,0.287
0.289,0.464,0.305
0.286,0.458,0.312
0.281,0.465,0.327
0.287,0.46,0.312
0.282,0.454,0.301
0.294,0.455,0.288
0.299,0.466,0.285
0.294,0.461,0.288
0.295,0.44,0.281
0.283,0.435,0.284
0.283,0.433,0.272
0.282,0.442,0.274
0.274,0.426,0.269
0.275,0.418,0.269
0.279,0.427,0.269
0.28,0.426,0.272
0.278,0.424,0.279
0.266,0.429,0.277
0.267,0.439,0.282
0.291,0.425,0.278
0.287,0.43,0.27
0.285,0.425,0.276
0.285,0.431,0.271
0.29,0.433,0.271
0.287,0.423,0.271
0.278,0.423,0.274
0.281,0.431,0.272
0.276,0.445,0.275
0.281,0.456,0.272
0.284,0.463,0.283
0.281,0.471,0.277
0.285,0.468,0.276
0.281,0.48,0.279
0.29,0.483,0.283
0.291,0.482,0.287
0.302,0.491,0.287
0.31,0.476,0.29
0.296,0.453,0.285
0.298,0.437,0.281
0.308,0.422,0.282
0.293,0.429,0.279
0.292,0.422,0.272
0.278,0.409,0.272
0.285,0.409,0.281
0.286,0.422,0.288
0.289,0.432,0.283
0.285,0.446,0.282
0.294,0.453,0.277
0.282,0.452,0.274
0.273,0.451,0.273
0.301,0.444,0.28
0.299,0.44,0.287
0.296,0.438,0.281
0.294,0.439,0.273
0.291,0.424,0.274
0.294,0.414,0.294
0.308,0.398,0.303
0.307,0.402,0.288
0.307,0.394,0.287
0.315,0.391,0.285
0.311,0.406,0.28
0.284,0.409,0.288
0.27,0.409,0.293
0.275,0.406,0.302
0.28,0.415,0.292
0.278,0.423,0.275
0.288,0.429,0.282
0.28,0.421,0.278
0.274,0.429,0.27
0.275,0.44,0.268
0.292,0.44,0.279
0.283,0.425,0.28
0.28,0.421,0.284
0.278,0.428,0.267
0.283,0.43,0.271
0.277,0.438,0.276
0.272,0.439,0.278
0.272,0.433,0.278
0.275,0.429,0.283
0.278,0.425,0.279
0.283,0.419,0.295
0.286,0.431,0.298
0.283,0.442,0.295
0.273,0.431,0.288
0.279,0.435,0.284
0.272,0.424,0.281
0.278,0.422,0.285
0.278,0.429,0.282
0.277,0.427,0.28
0.279,0.434,0.277
0.272,0.433,0.276
0.279,0.422,0.281
0.275,0.408,0.284
0.284,0.402,0.289
0.279,0.406,0.293
0.282,0.4,0.293
0.3,0.395,0.284
0.278,0.39,0.29
0.278,0.388,0.291
0.285,0.399,0.29
0.287,0.39,0.299
0.295,0.416,0.292
0.3,0.423,0.287
0.31,0.427,0.285
0.298,0.421,0.293
0.291,0.413,0.289
0.279,0.405,0.302
0.279,0.408,0.294
0.287,0.399,0.304
0.29,0.395,0.313
0.29,0.388,0.299
0.291,0.379,0.305
0.307,0.386,0.297
0.295,0.395,0.297
0.304,0.402,0.291
0.301,0.406,0.29
0.299,0.411,0.289
0.279,0.424,0.295
0.29,0.438,0.301
0.286,0.447,0.3
0.302,0.448,0.301
0.296,0.439,0.298
0.29,0.437,0.282
0.29,0.432,0.281
0.289,0.422,0.289
0.284,0.438,0.285
0.28,0.436,0.289
0.276,0.436,0.284
0.272,0.422,0.288
0.28,0.416,0.293
0.28,0.424,0.294
0.287,0.421,0.299
0.299,0.428,0.311
0.298,0.434,0.313
0.3,0.449,0.318
0.305,0.468,0.32
0.312,0.476,0.325
0.308,0.473,0.324
0.308,0.462,0.33
0.305,0.477,0.335
0.316,0.466,0.33
0.321,0.479,0.33
0.312,0.474,0.327
0.307,0.475,0.322
0.323,0.469,0.311
0.327,0.445,0.312
0.32,0.454,0.312
0.307,0.455,0.313
0.305,0.45,0.314
0.31,0.454,0.314
0.31,0.458,0.333
0.321,0.447,0.334
0.319,0.45,0.311
0.32,0.439,0.311
0.311,0.444,0.308
0.307,0.455,0.309
0.305,0.46,0.302
0.311,0.452,0.307
0.325,0.446,0.318
0.306,0.448,0.305
0.313,0.456,0.302
0.324,0.467,0.31
0.321,0.469,0.314
0.32,0.471,0.317
0.313,0.465,0.319
0.311,0.464,0.326
0.308,0.457,0.324
0.308,0.46,0.333
0.311,0.471,0.332
0.324,0.466,0.328
0.304,0.451,0.31
0.296,0.452,0.315
0.3,0.456,0.31
0.309,0.472,0.319
0.316,0.469,0.312
0.316,0.464,0.316
0.317,0.458,0.31
0.312,0.48,0.315
0.313,0.496,0.314
0.31,0.49,0.319
0.314,0.501,0.307
0.308,0.499,0.307
0.315,0.487,0.31
0.319,0.49,0.319
0.32,0.487,0.334
0.323,0.505,0.325
0.322,0.506,0.328
0.343,0.47,0.298
0.341,0.47,0.301
0.334,0.477,0.293
0.319,0.484,0.304
0.324,0.476,0.307
0.316,0.491,0.308
0.309,0.492,0.313
0.303,0.491,0.293
0.29,0.471,0.301
0.295,0.468,0.314
0.291,0.463,0.323
0.29,0.453,0.326
0.305,0.437,0.321
0.303,0.438,0.325
0.302,0.435,0.301
0.295,0.435,0.304
0.29,0.432,0.298
0.288,0.448,0.308
0.286,0.433,0.292
0.294,0.427,0.299
0.297,0.437,0.296
0.297,0.45,0.295
0.303,0.444,0.313
0.297,0.448,0.304
0.293,0.473,0.314
0.293,0.488,0.312
0.298,0.483,0.319
0.293,0.48,0.324
0.299,0.482,0.328
0.32,0.491,0.327
0.321,0.494,0.332
0.332,0.49,0.309
0.343,0.501,0.298
0.336,0.489,0.312
0.341,0.478,0.306
0.343,0.459,0.31
0.339,0.455,0.3
0.331,0.459,0.31
0.332,0.473,0.308
0.314,0.47,0.319
0.326,0.461,0.31
0.335,0.459,0.304
0.33,0.462,0.299
0.336,0.456,0.301
0.324,0.449,0.303
0.318,0.451,0.311
0.3,0.45,0.314
0.311,0.445,0.311
0.318,0.449,0.319
0.323,0.452,0.321
0.312,0.459,0.324
0.306,0.458,0.319
0.307,0.447,0.32
0.308,0.449,0.3
0.297,0.458,0.301
0.317,0.456,0.302
0.305,0.461,0.301
0.307,0.456,0.321
0.299,0.451,0.323
0.301,0.457,0.322
0.309,0.456,0.304
0.309,0.457,0.297
0.297,0.435,0.303
0.309,0.439,0.299
0.305,0.435,0.3
0.305,0.443,0.306
0.307,0.431,0.302
0.299,0.441,0.293
0.309,0.437,0.3
0.305,0.442,0.307
0.317,0.443,0.305
0.316,0.454,0.301
0.311,0.465,0.305
0.308,0.467,0.309
0.317,0.472,0.303
0.307,0.468,0.299
0.321,0.463,0.303
0.325,0.456,0.299
0.313,0.465,0.304
0.317,0.468,0.306
0.316,0.456,0.317
0.304,0.456,0.309
0.302,0.469,0.313
0.293,0.46,0.301
0.29,0.462,0.312
0.291,0.462,0.315
0.3,0.454,0.311
0.305,0.464,0.301
0.313,0.463,0.308
0.316,0.455,0.307
0.302,0.455,0.306
0.305,0.461,0.307
0.313,0.45,0.303
0.306,0.448,0.304
0.307,0.456,0.327
0.318,0.456,0.323
0.313,0.463,0.326
0.309,0.454,0.322
0.31,0.449,0.331
0.309,0.445,0.318
0.305,0.443,0.315
0.308,0.437,0.315
0.31,0.448,0.325
0.3,0.438,0.346
0.311,0.434,0.308
0.319,0.443,0.318
0.308,0.454,0.321
0.31,0.455,0.314
0.306,0.451,0.301
0.313,0.45,0.306
0.314,0.453,0.302
0.294,0.454,0.301
0.3,0.465,0.303
0.305,0.467,0.313
0.298,0.481,0.311
0.298,0.466,0.302
0.306,0.456,0.309
0.293,0.456,0.308
0.295,0.464,0.311
0.297,0.456,0.308
0.296,0.459,0.316
0.29,0.454,0.31
0.286,0.445,0.309
0.289,0.446,0.313
0.285,0.448,0.301
0.295,0.439,0.319
0.291,0.45,0.311
0.302,0.46,0.312
0.3,0.459,0.308
0.296,0.46,0.308
0.301,0.47,0.305
0.294,0.471,0.308
0.307,0.476,0.3
0.322,0.47,0.301
0.324,0.479,0.302
0.319,0.477,0.293
0.317,0.487,0.296
0.312,0.47,0.296
0.293,0.464,0.302
0.296,0.459,0.313
0.313,0.452,0.308
0.312,0.448,0.312
0.306,0.438,0.305
0.312,0.434,0.305
0.302,0.438,0.319
0.307,0.447,0.308
0.31,0.46,0.299
0.309,0.468,0.298
0.306,0.451,0.306
0.296,0.453,0.312
0.296,0.457,0.307
0.312,0.463,0.311
0.315,0.457,0.313
0.312,0.452,0.311
0.309,0.462,0.313
0.311,0.455,0.312
0.323,0.446,0.304
0.317,0.449,0.308
0.324,0.441,0.304
0.309,0.444,0.299
0.304,0.441,0.295
0.312,0.455,0.313
0.308,0.465,0.309
0.301,0.469,0.295
0.299,0.467,0.305
0.291,0.469,0.304
0.298,0.47,0.305
0.302,0.476,0.307
0.303,0.487,0.3
0.298,0.493,0.305
0.293,0.481,0.304
0.3,0.471,0.296
0.305,0.444,0.297
0.303,0.441,0.309
0.301,0.441,0.299
0.307,0.437,0.31
0.317,0.434,0.303
0.323,0.43,0.307
0.32,0.433,0.292
0.307,0.463,0.293
0.32,0.462,0.301
0.312,0.461,0.3
0.326,0.458,0.301
0.322,0.459,0.304
0.323,0.454,0.314
0.325,0.451,0.311
0.322,0.456,0.315
0.325,0.45,0.327
0.324,0.444,0.327
0.316,0.43,0.32
0.299,0.438,0.308
0.296,0.444,0.3
0.292,0.444,0.301
0.303,0.45,0.301
0.294,0.446,0.3
0.299,0.445,0.301
0.295,0.444,0.309
0.301,0.444,0.307
0.302,0.438,0.312
0.326,0.445,0.301
0.323,0.436,0.312
0.32,0.436,0.309
0.337,0.436,0.301
0.329,0.426,0.301
0.319,0.426,0.309
0.305,0.43,0.307
0.311,0.427,0.318
0.318,0.425,0.307
0.3,0.42,0.333
0.312,0.412,0.332
0.306,0.408,0.33
0.296,0.418,0.337
0.299,0.415,0.358
0.299,0.418,0.323
0.301,0.416,0.317
0.293,0.417,0.321
0.306,0.413,0.327
0.307,0.427,0.33
0.319,0.441,0.321
0.331,0.45,0.317
0.325,0.455,0.312
0.327,0.456,0.303
0.327,0.462,0.315
0.317,0.469,0.307
0.31,0.474,0.304
0.316,0.476,0.305
0.317,0.471,0.301
0.303,0.466,0.307
0.297,0.458,0.306
0.3,0.45,0.302
0.307,0.443,0.299
0.313,0.427,0.302
0.303,0.435,0.298
0.311,0.437,0.292
0.306,0.441,0.296
0.305,0.451,0.303
0.299,0.451,0.31
0.304,0.454,0.305
0.295,0.452,0.297
0.309,0.457,0.301
0.308,0.458,0.303
0.312,0.481,0.307
0.313,0.469,0.298
0.305,0.472,0.297
0.304,0.458,0.309
0.304,0.459,0.303
0.32,0.455,0.31
0.329,0.459,0.31
0.32,0.46,0.302
0.324,0.461,0.299
0.312,0.452,0.307
0.313,0.467,0.296
0.316,0.456,0.301
0.322,0.449,0.302
0.322,0.445,0.296
0.325,0.442,0.303
0.314,0.439,0.3
0.307,0.442,0.311
0.302,0.45,0.308
0.304,0.459,0.315
0.316,0.463,0.32
0.323,0.475,0.307
0.328,0.486,0.322
0.332,0.486,0.317
0.324,0.501,0.321
0.318,0.5,0.31
0.318,0.499,0.303
0.315,0.491,0.304
0.296,0.485,0.304
0.299,0.479,0.305
0.303,0.481,0.298
0.315,0.47,0.297
0.314,0.451,0.293
0.316,0.456,0.292
0.325,0.443,0.295
0.323,0.429,0.293
0.319,0.427,0.301
0.307,0.444,0.31
0.312,0.456,0.307
0.313,0.448,0.315
0.315,0.446,0.31
0.309,0.452,0.305
0.305,0.452,0.296
0.294,0.447,0.301
0.298,0.463,0.312
0.307,0.489,0.3
0.317,0.456,0.302
0.32,0.439,0.323
0.321,0.451,0.327
0.313,0.439,0.314
0.323,0.445,0.297
0.316,0.448,0.304
0.322,0.45,0.314
0.316,0.464,0.316
0.304,0.464,0.301
0.301,0.463,0.312
0.308,0.437,0.314
0.31,0.43,0.316
0.314,0.414,0.318
0.304,0.42,0.313
0.315,0.44,0.313
0.31,0.439,0.31
0.324,0.433,0.293
0.315,0.431,0.299
0.311,0.435,0.303
0.311,0.436,0.305
0.313,0.445,0.306
0.315,0.446,0.311
0.307,0.449,0.306
0.306,0.462,0.314
0.312,0.455,0.317
0.313,0.46,0.305
0.297,0.458,0.319
0.296,0.454,0.317
0.29,0.454,0.313
0.302,0.453,0.304
0.31,0.442,0.311
0.315,0.441,0.304
0.312,0.446,0.308
0.3,0.447,0.306
0.304,0.438,0.312
0.312,0.438,0.32
0.318,0.42,0.313
0.307,0.422,0.314
0.306,0.434,0.316
0.315,0.443,0.308
0.3,0.451,0.324
0.3,0.452,0.324
0.3,0.453,0.321
0.308,0.458,0.328
0.315,0.446,0.308
0.321,0.454,0.314
0.314,0.447,0.307
0.316,0.46,0.306
0.307,0.451,0.31
0.317,0.449,0.309
0.33,0.449,0.315
0.327,0.435,0.314
0.334,0.426,0.313
0.316,0.441,0.314
0.311,0.442,0.321
0.302,0.426,0.321
0.3,0.433,0.313
0.293,0.438,0.303
0.306,0.441,0.308
0.311,0.444,0.308
0.313,0.446,0.308
0.316,0.468,0.299
0.307,0.466,0.295
0.304,0.45,0.296
0.31,0.465,0.297
0.33,0.491,0.309
0.332,0.489,0.3
0.325,0.504,0.305
0.311,0.503,0.315
0.316,0.488,0.313
0.305,0.483,0.312
0.303,0.478,0.315
0.306,0.451,0.314
0.305,0.446,0.33
0.304,0.439,0.313
0.301,0.434,0.313
0.295,0.425,0.309
0.295,0.44,0.307
0.303,0.421,0.302
0.312,0.422,0.306
0.311,0.429,0.314
0.327,0.444,0.31
0.323,0.451,0.316
0.317,0.448,0.315
0.315,0.451,0.305
0.319,0.453,0.311
0.319,0.463,0.308
0.311,0.468,0.304
0.31,0.45,0.303
0.303,0.438,0.314
0.32,0.447,0.317
0.306,0.457,0.311
0.305,0.453,0.302
0.299,0.449,0.302
0.298,0.446,0.316
0.303,0.449,0.316
0.311,0.447,0.311
0.325,0.443,0.305
0.32,0.459,0.309
0.337,0.455,0.311
0.306,0.447,0.316
0.309,0.449,0.32
0.292,0.45,0.322
0.295,0.461,0.312
0.299,0.456,0.317
0.296,0.446,0.318
0.293,0.449,0.325
0.3,0.436,0.332
0.302,0.436,0.325
0.297,0.435,0.309
0.304,0.437,0.317
0.313,0.43,0.321
0.308,0.43,0.313
0.305,0.421,0.319
0.318,0.429,0.313
0.307,0.442,0.319
0.31,0.442,0.318
0.303,0.443,0.333
0.308,0.457,0.328
0.309,0.452,0.324
0.319,0.468,0.322
0.306,0.46,0.317
0.317,0.468,0.323
0.308,0.47,0.309
0.3,0.467,0.303
0.3,0.446,0.308
0.293,0.458,0.311
0.295,0.454,0.305
0.292,0.439,0.307
0.295,0.428,0.313
0.293,0.426,0.309
0.291,0.413,0.308
0.296,0.417,0.301
0.291,0.423,0.297
0.286,0.424,0.294
0.292,0.422,0.293
0.296,0.434,0.293
0.307,0.439,0.296
0.314,0.461,0.304
0.308,0.469,0.309
0.316,0.469,0.305
0.308,0.475,0.301
0.305,0.465,0.299
0.319,0.466,0.297
0.314,0.457,0.312
0.31,0.45,0.306
0.301,0.445,0.303
0.293,0.452,0.3
0.295,0.426,0.307
0.298,0.431,0.309
0.292,0.442,0.309
0.302,0.446,0.292
0.306,0.441,0.291
0.313,0.447,0.298
0.307,0.444,0.305
0.309,0.448,0.314
0.311,0.461,0.312
0.303,0.471,0.314
0.3,0.461,0.304
0.304,0.467,0.313
0.326,0.453,0.321
0.313,0.435,0.314
0.316,0.436,0.318
0.316,0.442,0.328
0.302,0.444,0.313
0.305,0.444,0.311
