message_dispatcher,metric_insertion,status_metric_extraction
0.434,0.55,0.304
0.444,0.565,0.302
0.438,0.555,0.308
0.444,0.57,0.326
0.449,0.556,0.32
0.448,0.565,0.328
0.445,0.563,0.322
0.441,0.561,0.317
0.44,0.553,0.316
0.45,0.568,0.309
0.457,0.551,0.305
0.458,0.589,0.31
0.461,0.565,0.309
0.466,0.566,0.29
0.459,0.559,0.295
0.458,0.572,0.296
0.459,0.575,0.301
0.473,0.559,0.296
0.479,0.564,0.297
0.487,0.556,0.3
0.503,0.547,0.299
0.458,0.558,0.304
0.443,0.561,0.307
0.44,0.568,0.301
0.441,0.552,0.31
0.452,0.549,0.308
0.457,0.553,0.296
0.464,0.552,0.298
0.463,0.569,0.294
0.463,0.565,0.298
0.452,0.575,0.292
0.492,0.57,0.301
0.49,0.581,0.298
0.477,0.586,0.302
0.479,0.578,0.303
0.46,0.575,0.323
0.456,0.587,0.32
0.448,0.57,0.318
0.445,0.564,0.306
0.46,0.562,0.315
0.45,0.562,0.322
0.446,0.557,0.314
0.437,0.566,0.316
0.445,0.564,0.312
0.445,0.577,0.315
0.451,0.586,0.329
0.443,0.608,0.322
0.454,0.592,0.313
0.469,0.575,0.318
0.47,0.573,0.331
0.474,0.579,0.305
0.45,0.586,0.316
0.47,0.59,0.313
0.472,0.584,0.315
0.487,0.568,0.303
0.472,0.567,0.303
0.478,0.559,0.301
0.482,0.558,0.297
0.481,0.562,0.291
0.485,0.552,0.283
0.483,0.553,0.29
0.481,0.548,0.293
0.454,0.547,0.288
0.444,0.545,0.303
0.45,0.539,0.301
0.449,0.54,0.299
0.45,0.559,0.304
0.435,0.548,0.308
0.437,0.55,0.292
0.442,0.544,0.304
0.443,0.552,0.309
0.443,0.53,0.304
0.445,0.549,0.288
0.443,0.558,0.283
0.447,0.552,0.301
0.45,0.548,0.292
0.444,0.538,0.294
0.446,0.551,0.309
0.463,0.552,0.304
0.45,0.547,0.299
0.455,0.553,0.305
0.454,0.548,0.308
0.443,0.545,0.298
0.444,0.555,0.293
0.448,0.546,0.293
0.451,0.555,0.292
0.442,0.559,0.304
0.441,0.556,0.312
0.437,0.556,0.321
0.442,0.554,0.307
0.453,0.562,0.306
0.446,0.566,0.318
0.45,0.557,0.316
0.441,0.564,0.315
0.451,0.561,0.312
0.452,0.563,0.316
0.45,0.56,0.3
0.461,0.571,0.307
0.45,0.564,0.311
0.46,0.58,0.31
0.471,0.578,0.315
0.455,0.574,0.321
0.467,0.575,0.329
0.465,0.579,0.318
0.45,0.575,0.317
0.449,0.575,0.319
0.462,0.583,0.318
0.478,0.573,0.322
0.465,0.562,0.3
0.459,0.569,0.303
0.45,0.568,0.302
0.442,0.575,0.303
0.455,0.572,0.307
0.457,0.573,0.307
0.466,0.573,0.307
0.452,0.559,0.316
0.452,0.565,0.307
0.457,0.579,0.307
0.46,0.593,0.306
0.454,0.576,0.307
0.458,0.561,0.299
0.478,0.564,0.303
0.473,0.564,0.307
0.466,0.561,0.297
0.458,0.55,0.296
0.468,0.543,0.304
0.463,0.532,0.306
0.459,0.537,0.307
0.468,0.541,0.307
0.465,0.55,0.302
0.469,0.568,0.312
0.479,0.582,0.303
0.479,0.585,0.306
0.483,0.587,0.305
0.469,0.573,0.307
0.459,0.595,0.299
0.455,0.589,0.295
0.453,0.585,0.297
0.459,0.577,0.307
0.45,0.558,0.297
0.447,0.546,0.317
0.45,0.548,0.3
0.449,0.545,0.305
0.444,0.561,0.304
0.432,0.54,0.294
0.444,0.55,0.292
0.437,0.556,0.297
0.44,0.559,0.298
0.435,0.567,0.289
0.435,0.562,0.293
0.431,0.556,0.29
0.441,0.552,0.294
0.451,0.552,0.31
0.454,0.554,0.32
0.459,0.557,0.326
0.457,0.57,0.328
0.457,0.575,0.306
0.475,0.566,0.298
0.48,0.58,0.307
0.484,0.571,0.31
0.492,0.573,0.304
0.492,0.572,0.306
0.477,0.564,0.306
0.467,0.568,0.303
0.467,0.559,0.292
0.474,0.553,0.292
0.465,0.568,0.297
0.472,0.567,0.305
0.475,0.559,0.307
0.473,0.562,0.305
0.479,0.567,0.323
0.475,0.576,0.309
0.474,0.574,0.307
0.468,0.561,0.312
0.46,0.571,0.311
0.471,0.568,0.316
0.473,0.56,0.302
0.471,0.569,0.314
0.485,0.579,0.321
0.476,0.597,0.331
0.478,0.584,0.334
0.468,0.586,0.335
0.47,0.575,0.321
0.477,0.594,0.311
0.471,0.592,0.316
0.464,0.591,0.333
0.475,0.591,0.335
0.461,0.581,0.322
0.46,0.596,0.316
0.445,0.588,0.317
0.446,0.612,0.314
0.444,0.603,0.306
0.45,0.585,0.294
0.47,0.57,0.298
0.467,0.571,0.294
0.465,0.562,0.297
0.479,0.585,0.296
0.489,0.577,0.3
0.477,0.577,0.294
0.471,0.584,0.292
0.474,0.55,0.302
0.46,0.555,0.302
0.466,0.555,0.298
0.46,0.546,0.297
0.454,0.542,0.305
0.45,0.55,0.308
0.445,0.54,0.3
0.473,0.556,0.306
0.477,0.557,0.31
0.453,0.572,0.306
0.463,0.55,0.295
0.464,0.572,0.29
0.454,0.566,0.293
0.462,0.547,0.295
0.466,0.542,0.296
0.476,0.549,0.289
0.475,0.541,0.298
0.479,0.549,0.299
0.469,0.554,0.295
0.47,0.565,0.299
0.471,0.56,0.308
0.458,0.56,0.314
0.464,0.552,0.329
0.453,0.55,0.324
0.456,0.554,0.318
0.442,0.545,0.309
0.439,0.541,0.298
0.453,0.549,0.295
0.463,0.545,0.303
0.481,0.562,0.312
0.483,0.554,0.302
0.472,0.564,0.288
0.477,0.56,0.291
0.457,0.559,0.286
0.459,0.561,0.281
0.469,0.565,0.289
0.479,0.57,0.301
0.484,0.559,0.304
0.478,0.548,0.301
0.455,0.544,0.294
0.456,0.558,0.301
0.467,0.564,0.312
0.478,0.592,0.297
0.47,0.583,0.299
0.457,0.582,0.298
0.443,0.573,0.308
0.46,0.567,0.315
0.45,0.57,0.304
0.442,0.557,0.297
0.443,0.553,0.305
0.447,0.558,0.301
0.463,0.561,0.296
0.466,0.548,0.3
0.466,0.551,0.31
0.461,0.554,0.291
0.463,0.543,0.295
0.459,0.543,0.31
0.464,0.539,0.295
0.451,0.54,0.291
0.448,0.538,0.302
0.438,0.548,0.31
0.446,0.569,0.307
0.449,0.57,0.304
0.452,0.554,0.296
0.447,0.549,0.296
0.47,0.548,0.313
0.478,0.575,0.308
0.47,0.593,0.312
0.455,0.587,0.315
0.451,0.573,0.308
0.462,0.572,0.306
0.467,0.567,0.307
0.47,0.579,0.303
0.462,0.592,0.302
0.463,0.575,0.297
0.459,0.572,0.302
0.447,0.581,0.307
0.456,0.59,0.303
0.456,0.578,0.294
0.458,0.57,0.295
0.457,0.572,0.305
0.449,0.566,0.314
0.435,0.554,0.329
0.433,0.553,0.293
0.437,0.555,0.296
0.435,0.558,0.301
0.442,0.555,0.29
0.446,0.556,0.291
0.446,0.578,0.292
0.454,0.564,0.299
0.461,0.554,0.303
0.454,0.568,0.296
0.447,0.56,0.296
0.442,0.555,0.302
0.446,0.56,0.308
0.444,0.556,0.305
0.437,0.57,0.297
0.444,0.569,0.293
0.434,0.578,0.294
0.426,0.569,0.315
0.436,0.545,0.31
0.438,0.554,0.299
0.435,0.545,0.298
0.437,0.558,0.294
0.424,0.539,0.298
0.43,0.542,0.297
0.44,0.553,0.295
0.437,0.551,0.303
0.434,0.544,0.305
0.434,0.554,0.307
0.476,0.573,0.3
0.489,0.568,0.294
0.486,0.558,0.302
0.471,0.558,0.308
0.485,0.562,0.305
0.48,0.557,0.298
0.48,0.563,0.294
0.462,0.563,0.296
0.459,0.551,0.299
0.46,0.564,0.304
0.473,0.558,0.305
0.467,0.557,0.305
0.462,0.569,0.297
0.48,0.564,0.31
0.471,0.573,0.308
0.477,0.574,0.303
0.476,0.582,0.301
0.477,0.568,0.289
0.469,0.569,0.29
0.47,0.571,0.285
0.454,0.57,0.295
0.443,0.568,0.292
0.445,0.575,0.3
0.465,0.573,0.3
0.442,0.568,0.304
0.443,0.563,0.306
0.453,0.572,0.295
0.438,0.563,0.299
0.451,0.559,0.295
0.446,0.576,0.308
0.448,0.563,0.295
0.449,0.562,0.292
0.437,0.577,0.3
0.438,0.569,0.3
0.435,0.561,0.301
0.448,0.55,0.302
0.448,0.553,0.307
0.445,0.55,0.314
0.452,0.555,0.307
0.451,0.563,0.314
0.456,0.557,0.339
0.448,0.553,0.332
0.459,0.551,0.338
0.471,0.556,0.325
0.472,0.553,0.327
0.466,0.555,0.316
0.463,0.54,0.318
0.459,0.548,0.303
0.447,0.549,0.316
0.445,0.541,0.306
0.443,0.543,0.306
0.437,0.557,0.3
0.44,0.568,0.29
0.439,0.562,0.285
0.445,0.562,0.297
0.455,0.575,0.291
0.447,0.565,0.291
0.448,0.578,0.283
0.445,0.582,0.291
0.45,0.571,0.306
0.456,0.582,0.298
0.449,0.578,0.306
0.452,0.581,0.315
0.445,0.587,0.306
0.454,0.6,0.322
0.476,0.617,0.316
0.458,0.591,0.304
0.453,0.597,0.309
0.453,0.582,0.319
0.472,0.565,0.346
0.492,0.577,0.36
0.503,0.598,0.359
0.505,0.608,0.355
0.477,0.59,0.356
0.484,0.607,0.339
0.471,0.624,0.32
0.466,0.615,0.319
0.47,0.616,0.322
0.469,0.607,0.33
0.471,0.599,0.325
0.478,0.587,0.321
0.49,0.583,0.325
0.496,0.588,0.325
0.501,0.573,0.32
0.515,0.572,0.315
0.532,0.571,0.316
0.519,0.578,0.313
0.505,0.583,0.318
0.503,0.598,0.326
0.498,0.595,0.316
0.493,0.587,0.32
0.464,0.585,0.315
0.476,0.586,0.313
0.484,0.603,0.315
0.478,0.602,0.317
0.475,0.588,0.318
0.462,0.588,0.324
0.461,0.588,0.314
0.461,0.596,0.327
0.463,0.601,0.306
0.469,0.594,0.318
0.457,0.576,0.311
0.435,0.558,0.317
0.432,0.544,0.296
0.428,0.528,0.294
0.435,0.524,0.284
0.432,0.541,0.285
0.442,0.538,0.292
0.425,0.532,0.298
0.439,0.53,0.3
0.434,0.523,0.314
0.431,0.517,0.303
0.437,0.537,0.301
0.427,0.546,0.303
0.437,0.535,0.301
0.44,0.539,0.298
0.431,0.525,0.294
0.434,0.527,0.301
0.44,0.53,0.303
0.427,0.532,0.283
0.421,0.53,0.281
0.418,0.538,0.279
0.422,0.534,0.286
0.424,0.534,0.302
0.43,0.539,0.297
0.425,0.532,0.292
0.412,0.544,0.287
0.417,0.553,0.283
0.415,0.544,0.284
0.413,0.542,0.292
0.415,0.557,0.288
0.422,0.552,0.287
0.406,0.54,0.293
0.424,0.534,0.296
0.415,0.528,0.282
0.416,0.536,0.28
0.43,0.543,0.283
0.434,0.544,0.293
0.434,0.546,0.312
0.44,0.549,0.301
0.432,0.536,0.302
0.437,0.538,0.297
0.429,0.54,0.3
0.428,0.539,0.289
0.418,0.54,0.295
0.421,0.533,0.286
0.412,0.539,0.282
0.415,0.538,0.277
0.423,0.515,0.275
0.423,0.515,0.279
0.423,0.517,0.28
0.418,0.515,0.28
0.412,0.523,0.287
0.402,0.528,0.283
0.407,0.528,0.277
0.409,0.531,0.284
0.426,0.533,0.286
0.42,0.541,0.29
0.424,0.531,0.28
0.415,0.529,0.284
0.417,0.533,0.28
0.414,0.538,0.282
0.42,0.542,0.296
0.424,0.524,0.299
0.422,0.535,0.307
0.427,0.538,0.307
0.421,0.536,0.307
0.422,0.544,0.295
0.424,0.557,0.288
0.421,0.536,0.285
0.424,0.551,0.289
0.428,0.551,0.279
0.414,0.542,0.277
0.417,0.538,0.273
0.412,0.539,0.271
0.407,0.522,0.273
0.407,0.529,0.271
0.405,0.525,0.272
0.416,0.51,0.278
0.426,0.504,0.276
0.417,0.5,0.279
0.411,0.518,0.281
0.429,0.521,0.292
0.425,0.511,0.282
0.423,0.507,0.281
0.428,0.519,0.279
0.426,0.529,0.279
0.428,0.524,0.282
0.427,0.513,0.281
0.421,0.512,0.281
0.431,0.5,0.282
0.433,0.514,0.275
0.428,0.522,0.282
0.422,0.518,0.277
0.422,0.512,0.28
0.407,0.522,0.274
0.413,0.531,0.274
0.406,0.528,0.274
0.409,0.524,0.281
0.405,0.521,0.294
0.414,0.516,0.286
0.415,0.522,0.283
0.416,0.519,0.277
0.416,0.525,0.279
0.414,0.525,0.276
0.431,0.529,0.276
0.427,0.522,0.276
0.423,0.52,0.274
0.42,0.522,0.281
0.43,0.514,0.268
0.417,0.518,0.262
0.419,0.53,0.269
0.441,0.53,0.276
0.45,0.541,0.272
0.426,0.541,0.277
0.409,0.527,0.275
0.402,0.521,0.273
0.418,0.52,0.273
0.434,0.504,0.278
0.428,0.505,0.284
0.422,0.501,0.278
0.421,0.51,0.271
0.414,0.519,0.278
0.418,0.516,0.273
0.413,0.507,0.271
0.403,0.509,0.277
0.406,0.526,0.291
0.423,0.521,0.286
0.416,0.516,0.293
0.426,0.517,0.302
0.414,0.51,0.308
0.403,0.507,0.297
0.403,0.506,0.3
0.405,0.509,0.295
0.41,0.518,0.293
0.421,0.519,0.282
0.427,0.529,0.278
0.421,0.52,0.291
0.414,0.515,0.287
0.42,0.53,0.286
0.418,0.532,0.287
0.414,0.526,0.285
0.407,0.523,0.289
0.411,0.524,0.291
0.42,0.518,0.281
0.411,0.53,0.283
0.433,0.542,0.276
0.453,0.525,0.278
0.443,0.52,0.279
0.442,0.535,0.281
0.439,0.52,0.286
0.426,0.513,0.282
0.418,0.521,0.27
0.415,0.517,0.28
0.405,0.51,0.278
0.429,0.512,0.279
0.429,0.516,0.281
0.431,0.51,0.295
0.421,0.511,0.299
0.412,0.516,0.283
0.396,0.516,0.276
0.398,0.505,0.279
0.4,0.513,0.278
0.4,0.526,0.283
0.394,0.514,0.28
0.401,0.519,0.295
0.4,0.521,0.286
0.406,0.523,0.295
0.416,0.532,0.305
0.406,0.521,0.309
0.42,0.528,0.321
0.418,0.529,0.313
0.412,0.52,0.298
0.415,0.525,0.303
0.42,0.529,0.286
0.42,0.519,0.283
0.425,0.523,0.297
0.425,0.525,0.288
0.431,0.54,0.29
0.448,0.542,0.289
0.451,0.542,0.291
0.425,0.518,0.291
0.428,0.515,0.296
0.437,0.509,0.302
0.444,0.509,0.291
0.441,0.521,0.281
0.432,0.525,0.283
0.433,0.516,0.29
0.418,0.514,0.288
0.412,0.524,0.277
0.416,0.52,0.287
0.414,0.521,0.287
0.429,0.529,0.291
0.43,0.517,0.302
0.414,0.523,0.3
0.416,0.521,0.291
0.419,0.521,0.276
0.41,0.526,0.283
0.405,0.521,0.299
0.406,0.523,0.312
0.413,0.525,0.311
0.409,0.536,0.304
0.404,0.544,0.31
0.411,0.559,0.31
0.421,0.571,0.306
0.411,0.576,0.283
0.418,0.561,0.279
0.435,0.536,0.282
0.434,0.528,0.286
0.439,0.527,0.282
0.45,0.533,0.29
0.431,0.532,0.293
0.43,0.542,0.292
0.429,0.537,0.282
0.441,0.53,0.281
0.445,0.522,0.278
0.464,0.524,0.267
0.45,0.532,0.28
0.452,0.54,0.283
0.437,0.531,0.275
0.417,0.546,0.279
0.415,0.529,0.269
0.408,0.52,0.269
0.409,0.525,0.273
0.411,0.523,0.272
0.414,0.525,0.281
0.421,0.516,0.288
0.421,0.527,0.289
0.415,0.529,0.29
0.41,0.533,0.289
0.416,0.542,0.288
0.419,0.535,0.28
0.424,0.521,0.289
0.412,0.527,0.284
0.412,0.538,0.293
0.406,0.537,0.284
0.398,0.554,0.281
0.406,0.553,0.282
0.415,0.551,0.29
0.42,0.542,0.275
0.414,0.513,0.27
0.411,0.519,0.27
0.447,0.537,0.278
0.44,0.556,0.279
0.432,0.543,0.282
0.426,0.528,0.28
0.426,0.536,0.278
0.432,0.535,0.28
0.425,0.519,0.272
0.415,0.527,0.278
0.408,0.53,0.282
0.401,0.519,0.297
0.406,0.511,0.301
0.41,0.515,0.305
0.407,0.503,0.286
0.412,0.506,0.276
0.406,0.506,0.275
0.406,0.509,0.283
0.407,0.509,0.281
0.407,0.516,0.283
0.412,0.51,0.297
0.413,0.511,0.304
0.409,0.535,0.304
0.416,0.527,0.308
0.422,0.528,0.31
0.414,0.524,0.313
0.422,0.533,0.313
0.415,0.546,0.303
0.421,0.562,0.292
0.417,0.551,0.288
0.42,0.54,0.295
0.432,0.532,0.297
0.428,0.517,0.284
0.423,0.526,0.283
0.416,0.528,0.294
0.414,0.527,0.295
0.417,0.539,0.289
0.422,0.551,0.288
0.421,0.564,0.301
0.428,0.566,0.296
0.43,0.582,0.302
0.44,0.582,0.306
0.435,0.582,0.3
0.442,0.587,0.311
0.463,0.597,0.32
0.46,0.568,0.307
0.471,0.553,0.306
0.473,0.558,0.308
0.463,0.553,0.297
0.464,0.569,0.299
0.462,0.565,0.304
0.454,0.567,0.3
0.467,0.544,0.29
0.446,0.539,0.294
0.437,0.541,0.294
0.426,0.534,0.304
0.425,0.535,0.303
0.428,0.547,0.308
0.423,0.545,0.313
0.419,0.552,0.302
0.408,0.552,0.301
0.413,0.546,0.292
0.414,0.524,0.29
0.412,0.529,0.295
0.415,0.528,0.292
0.417,0.532,0.288
0.417,0.529,0.289
0.432,0.524,0.292
0.427,0.525,0.299
0.413,0.533,0.288
0.415,0.531,0.286
0.414,0.536,0.29
0.417,0.52,0.28
0.422,0.522,0.289
0.431,0.565,0.294
0.433,0.556,0.289
0.439,0.55,0.289
0.427,0.545,0.28
0.438,0.545,0.281
0.428,0.537,0.277
0.442,0.541,0.279
0.445,0.524,0.288
0.447,0.528,0.282
0.458,0.532,0.277
0.444,0.539,0.279
0.451,0.531,0.278
0.441,0.525,0.286
0.436,0.526,0.284
0.433,0.521,0.287
0.422,0.523,0.29
0.426,0.529,0.293
0.421,0.529,0.286
0.417,0.539,0.28
0.429,0.535,0.287
0.434,0.531,0.286
0.435,0.524,0.293
0.438,0.523,0.289
0.436,0.535,0.288
0.438,0.54,0.294
0.447,0.545,0.299
0.439,0.551,0.309
0.431,0.555,0.297
0.435,0.559,0.293
0.431,0.552,0.287
0.422,0.541,0.285
0.426,0.545,0.279
0.424,0.54,0.279
0.424,0.531,0.278
0.425,0.527,0.274
0.417,0.533,0.272
0.42,0.53,0.288
