group_history_insertion,collector_monitoring_information_bolt,status_metric_extraction
0.257,0.406,0.259
0.26,0.405,0.268
0.259,0.403,0.266
0.245,0.402,0.27
0.252,0.407,0.262
0.243,0.381,0.265
0.249,0.407,0.26
0.264,0.418,0.267
0.263,0.428,0.266
0.246,0.425,0.265
0.244,0.43,0.269
0.247,0.434,0.269
0.248,0.442,0.268
0.252,0.456,0.269
0.254,0.457,0.269
0.255,0.454,0.282
0.248,0.45,0.273
0.249,0.423,0.292
0.253,0.424,0.297
0.262,0.422,0.285
0.261,0.426,0.277
0.273,0.428,0.281
0.271,0.434,0.27
0.266,0.426,0.278
0.268,0.438,0.273
0.271,0.432,0.266
0.267,0.434,0.268
0.257,0.435,0.27
0.256,0.447,0.268
0.263,0.45,0.26
0.261,0.446,0.261
0.259,0.459,0.26
0.242,0.455,0.278
0.254,0.457,0.269
0.249,0.457,0.26
0.246,0.438,0.258
0.247,0.435,0.26
0.254,0.435,0.257
0.254,0.428,0.258
0.256,0.424,0.27
0.265,0.422,0.263
0.256,0.412,0.266
0.261,0.408,0.267
0.266,0.396,0.263
0.263,0.391,0.267
0.252,0.409,0.266
0.25,0.416,0.276
0.253,0.422,0.262
0.255,0.414,0.26
0.254,0.423,0.268
0.261,0.433,0.267
0.25,0.425,0.262
0.248,0.418,0.27
0.267,0.415,0.266
0.252,0.416,0.269
0.245,0.403,0.262
0.262,0.397,0.26
0.266,0.389,0.261
0.265,0.413,0.268
0.257,0.411,0.267
0.254,0.408,0.274
0.251,0.415,0.275
0.252,0.412,0.271
0.251,0.423,0.269
0.259,0.419,0.263
0.261,0.428,0.266
0.255,0.433,0.266
0.268,0.445,0.271
0.27,0.442,0.272
0.269,0.419,0.264
0.271,0.413,0.265
0.267,0.414,0.267
0.276,0.417,0.27
0.279,0.419,0.276
0.274,0.405,0.269
0.277,0.402,0.27
0.274,0.389,0.282
0.268,0.374,0.272
0.254,0.375,0.281
0.249,0.398,0.271
0.25,0.407,0.274
0.249,0.431,0.276
0.257,0.429,0.276
0.256,0.419,0.272
0.261,0.421,0.26
0.259,0.442,0.258
0.26,0.457,0.267
0.271,0.47,0.264
0.26,0.466,0.27
0.258,0.454,0.262
0.256,0.431,0.267
0.262,0.417,0.289
0.254,0.415,0.283
0.262,0.418,0.281
0.26,0.414,0.282
0.26,0.415,0.278
0.246,0.4,0.266
0.246,0.403,0.27
0.253,0.404,0.268
0.249,0.404,0.271
0.255,0.412,0.264
0.254,0.411,0.275
0.251,0.414,0.27
0.255,0.408,0.267
0.258,0.418,0.259
0.259,0.424,0.262
0.27,0.415,0.27
0.277,0.404,0.265
0.27,0.412,0.27
0.269,0.414,0.269
0.27,0.409,0.264
0.265,0.418,0.268
0.268,0.412,0.261
0.278,0.408,0.26
0.275,0.41,0.256
0.271,0.402,0.258
0.268,0.401,0.274
0.27,0.415,0.268
0.274,0.413,0.27
0.258,0.402,0.266
0.267,0.411,0.261
0.273,0.42,0.265
0.277,0.417,0.268
0.275,0.432,0.284
0.273,0.422,0.286
0.268,0.423,0.279
0.276,0.425,0.273
0.273,0.424,0.272
0.277,0.432,0.284
0.284,0.431,0.282
0.28,0.429,0.283
0.289,0.433,0.282
0.283,0.432,0.282
0.283,0.435,0.282
0.287,0.424,0.288
0.307,0.424,0.295
0.308,0.425,0.281
0.302,0.414,0.276
0.299,0.433,0.279
0.282,0.427,0.278
0.263,0.434,0.278
0.264,0.418,0.269
0.269,0.413,0.265
0.261,0.413,0.274
0.262,0.421,0.279
0.266,0.431,0.275
0.28,0.432,0.28
0.279,0.448,0.279
0.278,0.445,0.287
0.279,0.431,0.277
0.273,0.43,0.27
0.28,0.44,0.263
0.28,0.434,0.268
0.272,0.437,0.26
0.264,0.451,0.259
0.262,0.43,0.257
0.26,0.427,0.26
0.265,0.411,0.268
0.258,0.408,0.259
0.266,0.413,0.256
0.27,0.4,0.259
0.266,0.41,0.258
0.258,0.41,0.254
0.257,0.41,0.253
0.261,0.409,0.262
0.258,0.396,0.258
0.255,0.399,0.264
0.249,0.43,0.276
0.254,0.427,0.282
0.252,0.426,0.279
0.256,0.426,0.274
0.251,0.435,0.268
0.249,0.43,0.275
0.258,0.426,0.273
0.259,0.424,0.268
0.267,0.408,0.259
0.267,0.409,0.27
0.258,0.416,0.272
0.255,0.4,0.27
0.256,0.394,0.27
0.251,0.394,0.26
0.262,0.383,0.255
0.263,0.378,0.258
0.272,0.385,0.262
0.272,0.395,0.265
0.267,0.397,0.263
0.258,0.393,0.268
0.261,0.399,0.266
0.258,0.398,0.26
0.254,0.408,0.262
0.253,0.416,0.267
0.254,0.411,0.275
0.251,0.404,0.269
0.25,0.407,0.273
0.245,0.395,0.271
0.248,0.393,0.269
0.253,0.39,0.257
0.26,0.39,0.263
0.262,0.386,0.266
0.267,0.378,0.277
0.272,0.37,0.28
0.274,0.38,0.269
0.272,0.385,0.27
0.266,0.384,0.266
0.274,0.378,0.285
0.268,0.389,0.288
0.268,0.403,0.29
0.255,0.402,0.27
0.26,0.404,0.27
0.259,0.418,0.267
0.257,0.431,0.259
0.252,0.419,0.252
0.252,0.417,0.254
0.256,0.418,0.257
0.262,0.428,0.256
0.257,0.424,0.253
0.279,0.424,0.252
0.276,0.416,0.269
0.276,0.409,0.275
0.273,0.393,0.277
0.275,0.401,0.264
0.272,0.4,0.268
0.264,0.403,0.265
0.257,0.415,0.262
0.279,0.411,0.262
0.276,0.415,0.254
0.27,0.425,0.252
0.255,0.428,0.253
0.26,0.433,0.252
0.264,0.439,0.256
0.261,0.441,0.266
0.26,0.43,0.268
0.258,0.431,0.264
0.265,0.422,0.258
0.268,0.42,0.273
0.267,0.421,0.275
0.274,0.402,0.272
0.268,0.4,0.274
0.254,0.402,0.264
0.255,0.397,0.266
0.251,0.391,0.268
0.254,0.378,0.263
0.268,0.366,0.27
0.261,0.365,0.259
0.259,0.379,0.262
0.268,0.383,0.253
0.262,0.381,0.255
0.26,0.398,0.259
0.267,0.404,0.262
0.263,0.415,0.261
0.265,0.417,0.268
0.265,0.441,0.265
0.264,0.46,0.268
0.267,0.476,0.27
0.266,0.471,0.254
0.265,0.465,0.266
0.259,0.454,0.262
0.256,0.446,0.268
0.259,0.443,0.256
0.248,0.43,0.273
0.254,0.427,0.269
0.259,0.411,0.274
0.261,0.402,0.267
0.248,0.391,0.264
0.249,0.386,0.267
0.249,0.375,0.27
0.257,0.379,0.27
0.25,0.388,0.266
0.257,0.392,0.26
0.25,0.413,0.258
0.25,0.418,0.258
0.26,0.42,0.258
0.268,0.41,0.263
0.275,0.409,0.258
0.266,0.397,0.261
0.263,0.393,0.252
0.258,0.4,0.246
0.253,0.393,0.252
0.258,0.376,0.26
0.256,0.365,0.263
0.257,0.359,0.258
0.26,0.358,0.256
0.267,0.35,0.262
0.26,0.35,0.277
0.271,0.349,0.283
0.272,0.359,0.294
0.267,0.361,0.277
0.261,0.363,0.277
0.261,0.363,0.265
0.269,0.369,0.267
0.261,0.379,0.271
0.259,0.377,0.269
0.262,0.381,0.284
0.264,0.389,0.292
0.266,0.388,0.289
0.253,0.39,0.292
0.26,0.388,0.29
0.275,0.401,0.273
0.272,0.401,0.267
0.283,0.392,0.278
0.272,0.39,0.274
0.271,0.388,0.264
0.262,0.384,0.26
0.26,0.377,0.261
0.257,0.387,0.26
0.253,0.392,0.259
0.259,0.393,0.261
0.261,0.387,0.267
0.254,0.395,0.266
0.258,0.409,0.264
0.261,0.393,0.264
0.262,0.391,0.256
0.255,0.39,0.261
0.256,0.396,0.264
0.266,0.409,0.266
0.258,0.396,0.265
0.259,0.401,0.274
0.257,0.408,0.293
0.258,0.408,0.289
0.288,0.402,0.278
0.287,0.41,0.282
0.282,0.429,0.279
0.28,0.432,0.289
0.284,0.442,0.289
0.274,0.444,0.295
0.274,0.457,0.297
0.279,0.478,0.293
0.272,0.461,0.293
0.277,0.465,0.307
0.278,0.464,0.31
0.277,0.474,0.303
0.277,0.473,0.299
0.278,0.482,0.297
0.276,0.479,0.297
0.286,0.473,0.292
0.301,0.462,0.296
0.314,0.462,0.297
0.324,0.475,0.296
0.306,0.472,0.287
0.307,0.468,0.285
0.33,0.472,0.288
0.323,0.473,0.293
0.309,0.472,0.288
0.309,0.482,0.295
0.318,0.492,0.296
0.312,0.492,0.298
0.294,0.482,0.303
0.301,0.471,0.3
0.298,0.471,0.298
0.304,0.479,0.299
0.307,0.471,0.308
0.308,0.461,0.305
0.324,0.462,0.318
0.328,0.467,0.32
0.332,0.472,0.331
0.334,0.465,0.324
0.34,0.475,0.332
0.339,0.467,0.357
0.33,0.482,0.342
0.325,0.492,0.333
0.307,0.497,0.319
0.302,0.503,0.313
0.309,0.498,0.321
0.306,0.49,0.316
0.313,0.474,0.322
0.305,0.489,0.313
0.314,0.517,0.327
0.314,0.524,0.323
0.313,0.518,0.318
0.322,0.516,0.312
0.32,0.514,0.319
0.314,0.506,0.319
0.315,0.489,0.315
0.311,0.489,0.326
0.303,0.495,0.327
0.312,0.506,0.309
0.306,0.486,0.305
0.309,0.482,0.304
0.302,0.482,0.304
0.303,0.48,0.312
0.294,0.483,0.301
0.296,0.482,0.299
0.31,0.51,0.311
0.298,0.513,0.307
0.313,0.537,0.319
0.325,0.508,0.314
0.337,0.52,0.307
0.328,0.528,0.32
0.327,0.538,0.332
0.326,0.523,0.334
0.349,0.517,0.331
0.325,0.518,0.33
0.328,0.512,0.334
0.326,0.504,0.334
0.344,0.481,0.342
0.35,0.486,0.335
0.332,0.463,0.334
0.338,0.462,0.338
0.347,0.452,0.333
0.337,0.472,0.334
0.344,0.468,0.334
0.342,0.454,0.337
0.33,0.47,0.339
0.331,0.477,0.332
0.335,0.491,0.33
0.338,0.485,0.327
0.346,0.482,0.329
0.341,0.478,0.313
0.348,0.472,0.314
0.347,0.462,0.312
0.325,0.458,0.309
0.32,0.47,0.312
0.327,0.45,0.303
0.322,0.444,0.319
0.329,0.44,0.309
0.313,0.443,0.323
0.324,0.451,0.33
0.327,0.451,0.332
0.345,0.456,0.324
0.348,0.458,0.32
0.346,0.466,0.322
0.351,0.463,0.319
0.354,0.473,0.317
0.348,0.481,0.318
0.339,0.481,0.311
0.328,0.485,0.31
0.319,0.471,0.321
0.319,0.477,0.325
0.317,0.479,0.318
0.313,0.481,0.316
0.305,0.474,0.319
0.313,0.482,0.312
0.302,0.477,0.314
0.301,0.458,0.307
0.308,0.466,0.316
0.306,0.462,0.312
0.309,0.461,0.316
0.314,0.477,0.315
0.315,0.481,0.313
0.324,0.474,0.326
0.331,0.475,0.32
0.322,0.472,0.315
0.316,0.475,0.315
0.309,0.472,0.32
0.313,0.479,0.318
0.316,0.477,0.306
0.306,0.47,0.306
0.305,0.469,0.309
0.33,0.462,0.31
0.327,0.457,0.314
0.32,0.445,0.318
0.311,0.444,0.303
0.314,0.437,0.31
0.313,0.443,0.305
0.312,0.452,0.311
0.307,0.453,0.323
0.315,0.463,0.313
0.304,0.459,0.311
0.305,0.464,0.311
0.301,0.457,0.321
0.303,0.458,0.322
0.309,0.484,0.318
0.309,0.502,0.316
0.307,0.496,0.321
0.304,0.493,0.344
0.287,0.493,0.341
0.29,0.487,0.334
0.293,0.481,0.344
0.308,0.495,0.323
0.317,0.497,0.325
0.323,0.493,0.323
0.325,0.485,0.323
0.338,0.468,0.322
0.338,0.46,0.314
0.342,0.452,0.31
0.331,0.46,0.317
0.344,0.457,0.32
0.333,0.474,0.327
0.326,0.469,0.323
0.317,0.47,0.319
0.315,0.479,0.334
0.312,0.492,0.326
0.312,0.492,0.329
0.312,0.494,0.326
0.306,0.508,0.322
0.304,0.507,0.32
0.309,0.508,0.326
0.303,0.49,0.336
0.304,0.494,0.34
0.305,0.494,0.312
0.316,0.489,0.312
0.322,0.476,0.31
0.316,0.478,0.321
0.317,0.479,0.328
0.315,0.484,0.318
0.315,0.477,0.324
0.326,0.478,0.315
0.333,0.491,0.32
0.324,0.475,0.336
0.315,0.461,0.337
0.311,0.465,0.319
0.309,0.479,0.322
0.31,0.468,0.31
0.324,0.441,0.312
0.319,0.453,0.305
0.315,0.448,0.303
0.318,0.446,0.314
0.312,0.456,0.315
0.316,0.453,0.309
0.31,0.464,0.305
0.318,0.454,0.307
0.311,0.463,0.311
0.306,0.456,0.305
0.307,0.464,0.306
0.306,0.468,0.312
0.305,0.465,0.317
0.302,0.48,0.306
0.305,0.47,0.298
0.307,0.473,0.308
0.321,0.474,0.313
0.323,0.476,0.318
0.325,0.472,0.325
0.318,0.477,0.313
0.3,0.471,0.319
0.31,0.477,0.313
0.324,0.495,0.31
0.315,0.475,0.345
0.308,0.468,0.337
0.308,0.456,0.337
0.312,0.458,0.327
0.332,0.469,0.328
0.335,0.484,0.336
0.347,0.48,0.339
0.354,0.485,0.335
0.35,0.5,0.335
0.336,0.506,0.335
0.341,0.482,0.331
0.337,0.486,0.321
0.321,0.495,0.325
0.328,0.49,0.331
0.321,0.48,0.331
0.324,0.461,0.321
0.325,0.447,0.312
0.333,0.432,0.321
0.336,0.432,0.312
0.347,0.434,0.307
0.331,0.438,0.31
0.344,0.45,0.317
0.341,0.446,0.326
0.346,0.455,0.335
0.339,0.458,0.343
0.354,0.487,0.364
0.351,0.502,0.381
0.356,0.506,0.385
0.377,0.533,0.387
0.371,0.513,0.383
0.369,0.51,0.373
0.368,0.508,0.38
0.37,0.509,0.365
0.382,0.51,0.377
0.363,0.496,0.353
0.336,0.482,0.341
0.333,0.484,0.332
0.34,0.477,0.331
0.336,0.457,0.333
0.342,0.456,0.339
0.341,0.458,0.332
0.344,0.468,0.332
0.336,0.459,0.348
0.338,0.449,0.341
0.334,0.45,0.341
0.336,0.442,0.343
0.345,0.452,0.343
0.335,0.449,0.33
0.34,0.462,0.33
0.328,0.47,0.337
0.331,0.459,0.333
0.337,0.456,0.347
0.353,0.474,0.347
0.356,0.467,0.354
0.36,0.476,0.342
0.378,0.483,0.339
0.372,0.473,0.344
0.356,0.477,0.334
0.344,0.48,0.326
0.341,0.471,0.33
0.345,0.472,0.337
0.34,0.471,0.335
0.329,0.472,0.335
0.323,0.468,0.333
0.336,0.471,0.337
0.333,0.477,0.337
0.328,0.492,0.332
0.328,0.487,0.338
0.321,0.483,0.332
0.331,0.47,0.342
0.323,0.467,0.348
0.325,0.491,0.349
0.321,0.485,0.342
0.326,0.492,0.345
0.332,0.491,0.338
0.322,0.5,0.337
0.336,0.495,0.339
0.357,0.485,0.363
0.36,0.499,0.365
0.358,0.508,0.369
0.348,0.505,0.357
0.351,0.49,0.358
0.352,0.483,0.358
0.341,0.455,0.353
0.35,0.452,0.344
0.356,0.452,0.343
0.359,0.463,0.346
0.341,0.476,0.343
0.332,0.459,0.337
0.326,0.474,0.341
0.322,0.469,0.343
0.323,0.471,0.334
0.324,0.462,0.334
0.34,0.465,0.343
0.332,0.484,0.351
0.33,0.491,0.339
0.335,0.485,0.337
0.337,0.472,0.324
0.343,0.482,0.335
0.344,0.469,0.327
0.353,0.473,0.326
0.354,0.467,0.323
0.353,0.472,0.336
0.333,0.483,0.327
0.328,0.479,0.324
0.328,0.465,0.34
0.33,0.466,0.343
0.334,0.467,0.322
0.334,0.469,0.322
0.347,0.469,0.32
0.353,0.468,0.318
0.331,0.47,0.312
0.327,0.489,0.314
0.321,0.478,0.311
0.325,0.464,0.322
0.323,0.454,0.318
0.324,0.46,0.317
0.318,0.461,0.318
0.335,0.456,0.335
0.338,0.462,0.323
0.327,0.459,0.325
0.334,0.455,0.325
0.334,0.454,0.326
0.321,0.464,0.329
0.321,0.463,0.338
0.324,0.469,0.332
0.317,0.465,0.324
0.317,0.455,0.322
0.317,0.471,0.326
0.317,0.476,0.325
0.324,0.478,0.334
0.331,0.484,0.327
0.314,0.487,0.325
0.321,0.477,0.317
0.336,0.475,0.313
0.332,0.473,0.322
0.325,0.456,0.338
0.33,0.464,0.316
0.335,0.484,0.316
0.342,0.466,0.326
0.326,0.463,0.336
0.322,0.459,0.323
0.325,0.455,0.324
0.326,0.455,0.322
0.335,0.454,0.343
0.343,0.467,0.346
0.349,0.479,0.355
0.358,0.481,0.357
0.361,0.449,0.359
0.36,0.447,0.35
0.357,0.46,0.347
0.358,0.456,0.334
0.348,0.456,0.34
0.344,0.458,0.336
0.329,0.441,0.343
0.328,0.427,0.347
0.316,0.432,0.353
0.323,0.433,0.353
0.33,0.458,0.361
0.323,0.46,0.381
0.327,0.452,0.369
0.317,0.447,0.357
0.322,0.458,0.35
0.324,0.464,0.358
0.328,0.469,0.36
0.339,0.494,0.354
0.343,0.494,0.348
0.337,0.502,0.358
0.331,0.484,0.359
0.33,0.478,0.344
0.341,0.47,0.344
0.338,0.495,0.336
0.336,0.503,0.347
0.319,0.49,0.339
0.324,0.478,0.34
0.327,0.474,0.34
0.329,0.474,0.322
0.323,0.464,0.327
0.321,0.454,0.333
0.325,0.458,0.329
0.336,0.449,0.331
0.335,0.435,0.348
0.325,0.438,0.342
0.334,0.424,0.334
0.319,0.435,0.338
0.317,0.434,0.329
0.317,0.434,0.323
0.332,0.443,0.327
0.338,0.436,0.332
0.339,0.434,0.336
0.351,0.443,0.34
0.343,0.447,0.35
0.335,0.449,0.361
0.335,0.454,0.35
0.334,0.45,0.349
0.347,0.456,0.351
0.34,0.453,0.343
0.357,0.432,0.344
0.347,0.437,0.338
0.351,0.431,0.343
0.343,0.436,0.339
0.348,0.457,0.337
0.342,0.459,0.343
0.351,0.454,0.344
0.377,0.457,0.355
0.377,0.46,0.346
0.406,0.439,0.364
0.391,0.446,0.371
0.396,0.456,0.354
0.391,0.472,0.347
0.39,0.458,0.346
0.389,0.455,0.339
0.392,0.43,0.332
0.384,0.434,0.33
0.324,0.447,0.336
0.321,0.449,0.337
0.32,0.448,0.345
0.327,0.448,0.353
0.326,0.455,0.365
0.327,0.46,0.339
0.334,0.457,0.349
0.327,0.451,0.356
0.332,0.46,0.332
0.325,0.475,0.334
0.335,0.465,0.329
0.329,0.46,0.332
0.333,0.472,0.321
0.317,0.473,0.32
0.325,0.484,0.327
0.325,0.492,0.324
0.344,0.493,0.321
0.341,0.493,0.325
0.337,0.495,0.325
0.34,0.497,0.32
0.337,0.498,0.33
0.327,0.494,0.327
0.32,0.489,0.326
0.325,0.482,0.327
0.331,0.481,0.325
0.336,0.464,0.333
0.33,0.474,0.33
0.334,0.465,0.33
0.333,0.464,0.332
0.331,0.458,0.346
0.331,0.448,0.345
0.329,0.457,0.345
0.332,0.458,0.342
0.343,0.491,0.348
0.353,0.491,0.353
0.337,0.503,0.35
0.332,0.489,0.348
0.334,0.498,0.342
0.347,0.508,0.342
0.349,0.512,0.351
0.363,0.505,0.367
0.379,0.499,0.37
0.362,0.495,0.377
0.367,0.487,0.373
0.364,0.472,0.372
0.366,0.452,0.364
0.376,0.447,0.364
0.353,0.427,0.361
0.356,0.403,0.358
0.338,0.393,0.337
0.316,0.393,0.325
0.308,0.395,0.325
0.298,0.399,0.31
0.312,0.405,0.309
0.303,0.395,0.307
0.302,0.39,0.306
0.288,0.392,0.311
0.286,0.407,0.301
0.295,0.41,0.293
0.301,0.405,0.307
0.311,0.403,0.304
0.31,0.424,0.31
0.309,0.416,0.314
0.311,0.405,0.311
0.319,0.414,0.316
0.315,0.416,0.318
0.329,0.419,0.316
0.325,0.408,0.313
0.324,0.42,0.319
0.337,0.42,0.323
0.335,0.428,0.316
0.328,0.408,0.312
0.303,0.409,0.317
0.31,0.414,0.319
0.297,0.413,0.299
0.292,0.405,0.301
0.297,0.399,0.293
0.293,0.407,0.289
0.292,0.399,0.303
0.289,0.412,0.311
0.31,0.434,0.299
0.302,0.431,0.303
0.3,0.45,0.303
0.309,0.465,0.302
0.32,0.466,0.313
0.332,0.471,0.311
0.327,0.475,0.312
0.326,0.474,0.319
0.327,0.491,0.327
0.317,0.479,0.335
0.324,0.5,0.341
0.303,0.469,0.317
0.292,0.452,0.311
0.303,0.443,0.307
0.298,0.44,0.303
0.288,0.441,0.292
0.288,0.451,0.297
0.282,0.445,0.291
0.28,0.43,0.284
0.279,0.425,0.283
0.309,0.436,0.282
0.303,0.424,0.281
0.31,0.426,0.28
0.316,0.422,0.295
0.315,0.425,0.289
0.309,0.413,0.291
0.308,0.411,0.301
0.301,0.408,0.3
0.311,0.429,0.303
0.31,0.431,0.319
0.3,0.442,0.314
0.304,0.422,0.305
0.312,0.42,0.317
0.326,0.437,0.314
0.339,0.435,0.311
0.341,0.435,0.326
0.331,0.463,0.334
0.335,0.468,0.336
0.329,0.45,0.357
0.328,0.439,0.369
0.342,0.435,0.365
0.341,0.431,0.377
0.332,0.436,0.361
0.345,0.423,0.369
0.338,0.421,0.375
0.335,0.438,0.346
0.365,0.431,0.331
0.367,0.41,0.318
0.337,0.402,0.307
0.332,0.417,0.31
0.334,0.41,0.319
0.35,0.418,0.316
0.347,0.412,0.322
0.338,0.42,0.322
0.328,0.422,0.328
0.32,0.417,0.337
0.318,0.411,0.331
0.317,0.416,0.335
