group_history_insertion,collector_monitoring_information_bolt,status_metric_extraction
0.308,0.485,0.297
0.306,0.476,0.302
0.307,0.475,0.308
0.3,0.485,0.317
0.301,0.491,0.312
0.308,0.466,0.32
0.309,0.469,0.319
0.306,0.458,0.323
0.334,0.451,0.324
0.349,0.443,0.323
0.34,0.451,0.308
0.338,0.457,0.301
0.336,0.447,0.298
0.334,0.436,0.297
0.321,0.434,0.299
0.316,0.445,0.308
0.307,0.454,0.307
0.302,0.465,0.306
0.31,0.459,0.302
0.285,0.445,0.297
0.294,0.452,0.301
0.297,0.445,0.305
0.303,0.452,0.302
0.305,0.462,0.303
0.315,0.482,0.295
0.305,0.491,0.303
0.305,0.483,0.304
0.308,0.457,0.31
0.316,0.458,0.31
0.319,0.471,0.318
0.311,0.465,0.309
0.3,0.457,0.296
0.282,0.462,0.293
0.294,0.429,0.307
0.292,0.429,0.311
0.306,0.436,0.316
0.312,0.419,0.309
0.3,0.44,0.308
0.299,0.432,0.305
0.3,0.432,0.306
0.292,0.436,0.31
0.297,0.435,0.302
0.308,0.457,0.295
0.305,0.473,0.296
0.303,0.481,0.292
0.301,0.48,0.301
0.308,0.485,0.305
0.317,0.474,0.296
0.316,0.489,0.296
0.32,0.491,0.298
0.309,0.477,0.29
0.307,0.47,0.29
0.319,0.452,0.298
0.333,0.439,0.298
0.305,0.443,0.3
0.301,0.435,0.299
0.296,0.429,0.305
0.3,0.427,0.3
0.3,0.428,0.297
0.303,0.421,0.302
0.298,0.43,0.305
0.296,0.429,0.31
0.3,0.445,0.314
0.297,0.451,0.316
0.287,0.458,0.317
0.292,0.449,0.3
0.302,0.458,0.303
0.31,0.451,0.316
0.292,0.463,0.305
0.293,0.473,0.307
0.293,0.465,0.3
0.294,0.458,0.299
0.297,0.454,0.293
0.302,0.46,0.299
0.302,0.458,0.296
0.303,0.459,0.296
0.302,0.459,0.302
0.317,0.455,0.305
0.314,0.44,0.305
0.296,0.452,0.318
0.294,0.459,0.327
0.301,0.452,0.325
0.314,0.464,0.326
0.281,0.469,0.334
0.28,0.488,0.325
0.286,0.496,0.303
0.283,0.487,0.31
0.288,0.505,0.31
0.296,0.496,0.312
0.294,0.488,0.302
0.299,0.472,0.311
0.303,0.477,0.303
0.302,0.476,0.303
0.293,0.473,0.296
0.304,0.457,0.304
0.32,0.434,0.299
0.328,0.446,0.306
0.317,0.442,0.301
0.299,0.452,0.299
0.312,0.454,0.299
0.321,0.458,0.301
0.327,0.469,0.3
0.32,0.476,0.308
0.312,0.478,0.309
0.312,0.479,0.314
0.309,0.469,0.305
0.298,0.476,0.307
0.299,0.482,0.326
0.304,0.494,0.321
0.307,0.486,0.317
0.288,0.489,0.321
0.28,0.471,0.309
0.287,0.472,0.306
0.292,0.472,0.309
0.291,0.479,0.308
0.294,0.49,0.304
0.292,0.478,0.311
0.306,0.474,0.312
0.308,0.45,0.319
0.309,0.452,0.313
0.313,0.442,0.318
0.304,0.442,0.3
0.319,0.437,0.292
0.303,0.432,0.284
0.297,0.431,0.288
0.295,0.434,0.294
0.299,0.443,0.296
0.299,0.439,0.3
0.287,0.443,0.307
0.309,0.447,0.304
0.315,0.459,0.302
0.324,0.467,0.308
0.31,0.478,0.326
0.312,0.479,0.32
0.307,0.492,0.328
0.302,0.49,0.322
0.298,0.485,0.317
0.297,0.483,0.316
0.301,0.483,0.309
0.298,0.492,0.305
0.296,0.478,0.31
0.295,0.465,0.309
0.291,0.464,0.29
0.3,0.458,0.295
0.306,0.456,0.296
0.3,0.441,0.301
0.303,0.431,0.296
0.307,0.434,0.297
0.298,0.437,0.3
0.291,0.435,0.299
0.288,0.441,0.304
0.289,0.434,0.307
0.292,0.434,0.301
0.289,0.445,0.31
0.279,0.465,0.308
0.284,0.488,0.296
0.288,0.484,0.298
0.299,0.472,0.294
0.295,0.48,0.298
0.298,0.473,0.292
0.29,0.484,0.301
0.292,0.487,0.298
0.296,0.489,0.302
0.298,0.467,0.303
0.301,0.461,0.323
0.304,0.455,0.32
0.299,0.451,0.318
0.305,0.451,0.306
0.302,0.45,0.315
0.302,0.453,0.322
0.316,0.447,0.314
0.33,0.435,0.316
0.327,0.441,0.312
0.323,0.44,0.315
0.33,0.449,0.329
0.302,0.444,0.322
0.304,0.443,0.313
0.3,0.433,0.318
0.312,0.433,0.331
0.3,0.423,0.305
0.312,0.424,0.316
0.319,0.428,0.313
0.306,0.432,0.315
0.304,0.43,0.303
0.307,0.44,0.303
0.315,0.445,0.301
0.312,0.477,0.297
0.311,0.481,0.291
0.306,0.482,0.283
0.297,0.482,0.29
0.303,0.479,0.293
0.3,0.466,0.288
0.297,0.474,0.303
0.302,0.47,0.301
0.3,0.463,0.299
0.299,0.462,0.304
0.302,0.453,0.308
0.305,0.467,0.292
0.289,0.465,0.304
0.286,0.465,0.309
0.302,0.449,0.304
0.301,0.458,0.288
0.298,0.459,0.283
0.293,0.485,0.301
0.296,0.46,0.292
0.295,0.47,0.294
0.292,0.463,0.309
0.297,0.464,0.304
0.303,0.468,0.299
0.309,0.477,0.305
0.31,0.474,0.308
0.3,0.477,0.298
0.302,0.489,0.293
0.305,0.482,0.293
0.309,0.47,0.292
0.315,0.473,0.304
0.312,0.473,0.312
0.313,0.474,0.321
0.313,0.47,0.307
0.316,0.477,0.306
0.311,0.466,0.318
0.297,0.462,0.316
0.303,0.448,0.315
0.302,0.455,0.312
0.304,0.47,0.316
0.293,0.467,0.3
0.3,0.464,0.307
0.302,0.481,0.311
0.314,0.485,0.31
0.308,0.483,0.315
0.303,0.467,0.321
0.299,0.464,0.329
0.294,0.477,0.318
0.287,0.476,0.317
0.298,0.472,0.319
0.299,0.465,0.318
0.299,0.465,0.322
0.31,0.451,0.3
0.314,0.451,0.303
0.314,0.45,0.302
0.302,0.45,0.303
0.305,0.453,0.307
0.296,0.449,0.307
0.308,0.456,0.307
0.297,0.461,0.316
0.308,0.47,0.307
0.301,0.477,0.307
0.312,0.471,0.306
0.317,0.48,0.307
0.318,0.475,0.299
0.326,0.484,0.303
0.309,0.476,0.307
0.304,0.48,0.297
0.308,0.48,0.296
0.313,0.475,0.304
0.314,0.475,0.306
0.313,0.498,0.307
0.309,0.508,0.307
0.29,0.509,0.302
0.293,0.516,0.312
0.307,0.521,0.303
0.307,0.511,0.306
0.306,0.507,0.305
0.296,0.502,0.307
0.305,0.509,0.299
0.307,0.504,0.295
0.305,0.485,0.297
0.303,0.479,0.307
0.306,0.484,0.297
0.294,0.47,0.317
0.297,0.456,0.3
0.295,0.461,0.305
0.309,0.463,0.304
0.303,0.456,0.294
0.301,0.459,0.292
0.295,0.45,0.297
0.292,0.461,0.298
0.309,0.461,0.289
0.312,0.463,0.293
0.3,0.471,0.29
0.299,0.479,0.294
0.293,0.485,0.31
0.294,0.477,0.32
0.292,0.473,0.326
0.288,0.471,0.328
0.287,0.457,0.306
0.288,0.445,0.298
0.28,0.442,0.307
0.285,0.449,0.31
0.286,0.458,0.304
0.295,0.465,0.306
0.291,0.455,0.306
0.29,0.45,0.303
0.294,0.446,0.292
0.302,0.459,0.292
0.3,0.45,0.297
0.297,0.465,0.305
0.286,0.456,0.307
0.295,0.459,0.305
0.307,0.459,0.323
0.308,0.455,0.309
0.309,0.45,0.307
0.304,0.455,0.312
0.304,0.456,0.311
0.3,0.449,0.316
0.312,0.455,0.302
0.321,0.461,0.314
0.302,0.467,0.321
0.299,0.461,0.331
0.301,0.462,0.334
0.296,0.472,0.335
0.31,0.478,0.321
0.307,0.498,0.311
0.302,0.501,0.316
0.309,0.507,0.333
0.317,0.512,0.335
0.313,0.517,0.322
0.312,0.506,0.316
0.303,0.517,0.317
0.3,0.52,0.314
0.303,0.515,0.306
0.306,0.518,0.294
0.303,0.495,0.298
0.3,0.487,0.294
0.304,0.483,0.297
0.312,0.476,0.296
0.304,0.474,0.3
0.31,0.475,0.294
0.304,0.467,0.292
0.295,0.47,0.302
0.295,0.465,0.302
0.306,0.471,0.298
0.311,0.462,0.297
0.318,0.455,0.305
0.315,0.447,0.308
0.314,0.459,0.3
0.321,0.465,0.306
0.322,0.465,0.31
0.321,0.465,0.306
0.316,0.45,0.295
0.308,0.451,0.29
0.303,0.439,0.293
0.297,0.43,0.295
0.292,0.437,0.296
0.303,0.441,0.289
0.292,0.438,0.298
0.304,0.426,0.299
0.299,0.437,0.295
0.306,0.438,0.299
0.289,0.429,0.308
0.295,0.442,0.314
0.297,0.44,0.329
0.304,0.454,0.324
0.297,0.449,0.318
0.298,0.436,0.309
0.303,0.439,0.298
0.297,0.441,0.295
0.297,0.432,0.303
0.291,0.442,0.312
0.283,0.436,0.302
0.286,0.444,0.288
0.292,0.466,0.291
0.293,0.47,0.286
0.285,0.462,0.281
0.284,0.473,0.289
0.288,0.467,0.301
0.287,0.455,0.304
0.311,0.458,0.301
0.299,0.458,0.294
0.298,0.458,0.301
0.3,0.46,0.312
0.294,0.46,0.297
0.297,0.46,0.299
0.298,0.469,0.298
0.304,0.474,0.308
0.304,0.481,0.315
0.307,0.492,0.304
0.319,0.478,0.297
0.295,0.483,0.305
0.307,0.489,0.301
0.298,0.481,0.296
0.296,0.468,0.3
0.303,0.45,0.31
0.302,0.463,0.291
0.299,0.459,0.295
0.307,0.456,0.31
0.31,0.444,0.295
0.312,0.442,0.291
0.305,0.436,0.302
0.302,0.438,0.31
0.308,0.436,0.307
0.296,0.434,0.304
0.289,0.426,0.296
0.289,0.423,0.296
0.295,0.426,0.313
0.3,0.441,0.308
0.295,0.438,0.312
0.293,0.44,0.315
0.288,0.443,0.308
0.29,0.448,0.306
0.293,0.44,0.307
0.293,0.443,0.303
0.295,0.456,0.302
0.295,0.476,0.297
0.312,0.462,0.302
0.301,0.448,0.307
0.303,0.445,0.303
0.305,0.446,0.294
0.306,0.45,0.295
0.303,0.447,0.305
0.304,0.459,0.314
0.297,0.44,0.329
0.299,0.441,0.293
0.305,0.445,0.296
0.292,0.452,0.301
0.291,0.447,0.29
0.29,0.458,0.291
0.291,0.457,0.292
0.302,0.46,0.299
0.298,0.47,0.303
0.295,0.462,0.296
0.312,0.454,0.296
0.316,0.473,0.302
0.31,0.473,0.308
0.317,0.461,0.305
0.306,0.453,0.297
0.304,0.442,0.293
0.302,0.43,0.294
0.295,0.43,0.315
0.302,0.43,0.31
0.305,0.439,0.299
0.321,0.463,0.298
0.309,0.484,0.294
0.306,0.479,0.298
0.305,0.487,0.297
0.295,0.488,0.295
0.304,0.492,0.303
0.308,0.489,0.305
0.304,0.506,0.307
0.305,0.51,0.3
0.296,0.505,0.294
0.306,0.49,0.302
0.304,0.494,0.308
0.307,0.483,0.305
0.305,0.479,0.298
0.314,0.465,0.294
0.312,0.474,0.296
0.303,0.462,0.299
0.306,0.45,0.304
0.323,0.458,0.305
0.319,0.472,0.305
0.317,0.469,0.297
0.307,0.501,0.31
0.304,0.497,0.308
0.308,0.491,0.303
0.304,0.493,0.301
0.316,0.505,0.289
0.301,0.496,0.29
0.303,0.503,0.285
0.314,0.485,0.295
0.318,0.471,0.292
0.315,0.464,0.3
0.313,0.471,0.3
0.306,0.454,0.304
0.292,0.459,0.306
0.29,0.459,0.295
0.295,0.465,0.299
0.291,0.455,0.295
0.302,0.444,0.308
0.293,0.444,0.295
0.297,0.464,0.292
0.286,0.462,0.3
0.287,0.457,0.3
0.294,0.45,0.301
0.293,0.436,0.302
0.292,0.423,0.307
0.298,0.422,0.314
0.292,0.429,0.307
0.302,0.431,0.314
0.291,0.437,0.339
0.284,0.431,0.332
0.294,0.413,0.338
0.301,0.417,0.325
0.3,0.425,0.327
0.301,0.423,0.316
0.298,0.421,0.318
0.291,0.422,0.303
0.287,0.447,0.316
0.289,0.448,0.306
0.29,0.465,0.306
0.295,0.467,0.3
0.298,0.48,0.29
0.294,0.477,0.285
0.29,0.48,0.297
0.287,0.474,0.291
0.288,0.466,0.291
0.29,0.464,0.283
0.297,0.456,0.291
0.303,0.439,0.306
0.306,0.441,0.298
0.317,0.433,0.306
0.309,0.418,0.315
0.308,0.432,0.306
0.313,0.425,0.322
0.314,0.436,0.316
0.307,0.455,0.304
0.306,0.463,0.309
0.313,0.47,0.319
0.316,0.472,0.346
0.319,0.47,0.36
0.315,0.471,0.359
0.306,0.474,0.355
0.303,0.482,0.356
0.309,0.473,0.339
0.311,0.48,0.32
0.301,0.484,0.319
0.303,0.481,0.322
0.31,0.49,0.33
0.314,0.486,0.325
0.307,0.491,0.321
0.302,0.491,0.325
0.302,0.492,0.325
0.312,0.487,0.32
0.313,0.481,0.315
0.317,0.473,0.316
0.312,0.475,0.313
0.311,0.503,0.318
0.303,0.495,0.326
0.306,0.49,0.316
0.304,0.491,0.32
0.309,0.501,0.315
0.31,0.517,0.313
0.314,0.522,0.315
0.319,0.526,0.317
0.314,0.523,0.318
0.313,0.522,0.324
0.31,0.494,0.314
0.304,0.486,0.327
0.295,0.482,0.306
0.299,0.473,0.318
0.296,0.472,0.311
0.287,0.463,0.317
0.289,0.443,0.296
0.28,0.444,0.294
0.288,0.43,0.284
0.291,0.416,0.285
0.283,0.417,0.292
0.28,0.441,0.298
0.275,0.448,0.3
0.279,0.46,0.314
0.282,0.442,0.303
0.301,0.438,0.301
0.287,0.44,0.303
0.285,0.434,0.301
0.285,0.437,0.298
0.287,0.487,0.294
0.281,0.489,0.301
0.283,0.471,0.303
0.288,0.472,0.283
0.277,0.486,0.281
0.277,0.489,0.279
0.28,0.521,0.286
0.282,0.527,0.302
0.295,0.527,0.297
0.294,0.521,0.292
0.317,0.514,0.287
0.309,0.493,0.283
0.292,0.49,0.284
0.292,0.505,0.292
0.284,0.488,0.288
0.283,0.482,0.287
0.292,0.476,0.293
0.288,0.443,0.296
0.294,0.445,0.282
0.292,0.466,0.28
0.297,0.485,0.283
0.307,0.469,0.293
0.309,0.465,0.312
0.296,0.473,0.301
0.293,0.466,0.302
0.288,0.472,0.297
0.3,0.478,0.3
0.302,0.481,0.289
0.295,0.475,0.295
0.303,0.461,0.286
0.302,0.441,0.282
0.305,0.438,0.277
0.301,0.453,0.275
0.287,0.447,0.279
0.286,0.445,0.28
0.293,0.435,0.28
0.294,0.43,0.287
0.291,0.436,0.283
0.31,0.448,0.277
0.306,0.46,0.284
0.305,0.489,0.286
0.308,0.488,0.29
0.299,0.489,0.28
0.308,0.476,0.284
0.297,0.474,0.28
0.293,0.47,0.282
0.295,0.477,0.296
0.293,0.479,0.299
0.294,0.474,0.307
0.28,0.459,0.307
0.284,0.453,0.307
0.279,0.435,0.295
0.281,0.437,0.288
0.275,0.436,0.285
0.291,0.443,0.289
0.292,0.445,0.279
0.286,0.443,0.277
0.3,0.446,0.273
0.295,0.447,0.271
0.287,0.436,0.273
0.283,0.438,0.271
0.285,0.437,0.272
0.279,0.435,0.278
0.275,0.449,0.276
0.272,0.441,0.279
0.271,0.44,0.281
0.281,0.44,0.292
0.277,0.42,0.282
0.275,0.412,0.281
0.279,0.42,0.279
0.286,0.419,0.279
0.284,0.427,0.282
0.288,0.431,0.281
0.282,0.426,0.281
0.276,0.43,0.282
0.27,0.421,0.275
0.262,0.414,0.282
0.27,0.414,0.277
0.278,0.417,0.28
0.278,0.418,0.274
0.288,0.415,0.274
0.284,0.412,0.274
0.297,0.41,0.281
0.292,0.419,0.294
0.29,0.424,0.286
0.286,0.428,0.283
0.3,0.429,0.277
0.298,0.43,0.279
0.299,0.425,0.276
0.303,0.419,0.276
0.291,0.45,0.276
0.292,0.464,0.274
0.288,0.479,0.281
0.289,0.463,0.268
0.28,0.461,0.262
0.285,0.464,0.269
0.271,0.467,0.276
0.271,0.457,0.272
0.263,0.482,0.277
0.268,0.487,0.275
0.281,0.487,0.273
0.27,0.471,0.273
0.285,0.446,0.278
0.281,0.462,0.284
0.278,0.46,0.278
0.274,0.455,0.271
0.275,0.448,0.278
0.272,0.46,0.273
0.279,0.424,0.271
0.275,0.428,0.277
0.28,0.436,0.291
0.273,0.425,0.286
0.278,0.424,0.293
0.277,0.413,0.302
0.266,0.41,0.308
0.267,0.405,0.297
0.276,0.406,0.3
0.292,0.407,0.295
0.274,0.425,0.293
0.273,0.424,0.282
0.282,0.421,0.278
0.311,0.419,0.291
0.308,0.427,0.287
0.299,0.423,0.286
0.297,0.44,0.287
0.293,0.458,0.285
0.291,0.457,0.289
0.287,0.443,0.291
0.286,0.447,0.281
0.275,0.444,0.283
0.28,0.445,0.276
0.295,0.447,0.278
0.297,0.447,0.279
0.294,0.451,0.281
0.301,0.438,0.286
0.295,0.432,0.282
0.29,0.446,0.27
0.289,0.452,0.28
0.292,0.446,0.278
0.301,0.45,0.279
0.274,0.467,0.281
0.273,0.475,0.295
0.275,0.481,0.299
0.282,0.48,0.283
0.283,0.486,0.276
0.28,0.474,0.279
0.285,0.461,0.278
0.289,0.46,0.283
0.282,0.455,0.28
0.285,0.459,0.295
0.279,0.435,0.286
0.278,0.442,0.295
0.281,0.443,0.305
0.283,0.44,0.309
0.276,0.437,0.321
0.28,0.442,0.313
0.285,0.445,0.298
0.287,0.446,0.303
0.287,0.468,0.286
0.286,0.477,0.283
0.28,0.483,0.297
0.273,0.477,0.288
0.268,0.475,0.29
0.265,0.474,0.289
0.276,0.481,0.291
0.268,0.478,0.291
0.272,0.48,0.296
0.271,0.481,0.302
0.279,0.469,0.291
0.278,0.475,0.281
0.283,0.44,0.283
0.277,0.437,0.29
0.291,0.425,0.288
0.286,0.425,0.277
0.281,0.418,0.287
0.269,0.411,0.287
0.276,0.397,0.291
0.279,0.386,0.302
0.283,0.402,0.3
0.283,0.402,0.291
0.283,0.406,0.276
0.291,0.412,0.283
0.289,0.42,0.299
0.286,0.421,0.312
0.283,0.404,0.311
0.279,0.409,0.304
0.281,0.416,0.31
0.281,0.428,0.31
0.284,0.415,0.306
0.278,0.403,0.283
0.287,0.41,0.279
0.294,0.418,0.282
0.282,0.421,0.286
0.283,0.42,0.282
0.281,0.436,0.29
0.286,0.454,0.293
0.289,0.453,0.292
0.29,0.458,0.282
0.285,0.456,0.281
0.289,0.456,0.278
0.285,0.456,0.267
0.277,0.46,0.28
0.286,0.462,0.283
0.283,0.467,0.275
0.278,0.484,0.279
0.278,0.473,0.269
0.276,0.472,0.269
0.287,0.465,0.273
0.282,0.47,0.272
0.285,0.473,0.281
0.29,0.47,0.288
0.283,0.458,0.289
0.275,0.45,0.29
0.278,0.443,0.289
0.283,0.433,0.288
0.284,0.43,0.28
0.281,0.427,0.289
0.289,0.423,0.284
0.29,0.414,0.293
0.282,0.416,0.284
0.264,0.426,0.281
0.282,0.438,0.282
0.278,0.44,0.29
0.288,0.446,0.275
0.28,0.457,0.27
0.275,0.457,0.27
0.276,0.475,0.278
0.269,0.472,0.279
0.274,0.461,0.282
0.272,0.466,0.28
0.275,0.457,0.278
0.276,0.454,0.28
0.28,0.442,0.272
0.277,0.431,0.278
0.269,0.425,0.282
0.265,0.433,0.297
0.268,0.432,0.301
0.28,0.435,0.305
0.295,0.442,0.286
0.295,0.446,0.276
0.284,0.443,0.275
0.285,0.447,0.283
0.281,0.448,0.281
0.281,0.451,0.283
0.28,0.444,0.297
0.283,0.436,0.304
0.277,0.44,0.304
0.278,0.426,0.308
0.284,0.42,0.31
0.281,0.418,0.313
0.286,0.412,0.313
0.283,0.408,0.303
0.288,0.416,0.292
0.292,0.407,0.288
0.284,0.402,0.295
0.274,0.406,0.297
0.276,0.404,0.284
0.281,0.414,0.283
0.286,0.421,0.294
0.28,0.423,0.295
0.277,0.433,0.289
0.276,0.439,0.288
0.291,0.437,0.301
0.284,0.456,0.296
0.288,0.472,0.302
0.295,0.479,0.306
0.303,0.47,0.3
0.302,0.474,0.311
0.303,0.467,0.32
0.3,0.477,0.307
0.319,0.467,0.306
0.318,0.466,0.308
0.305,0.467,0.297
0.306,0.464,0.299
0.297,0.458,0.304
0.31,0.468,0.3
0.305,0.467,0.29
0.307,0.46,0.294
0.304,0.449,0.294
0.295,0.434,0.304
0.306,0.432,0.303
0.304,0.439,0.308
0.305,0.449,0.313
0.303,0.445,0.302
0.297,0.44,0.301
0.289,0.408,0.292
0.307,0.409,0.29
0.291,0.416,0.295
0.296,0.419,0.292
0.297,0.423,0.288
0.291,0.424,0.289
0.29,0.416,0.292
0.301,0.416,0.299
0.291,0.408,0.288
0.286,0.414,0.286
0.291,0.416,0.29
0.285,0.408,0.28
0.286,0.403,0.289
0.298,0.408,0.294
0.291,0.408,0.289
0.278,0.416,0.289
0.285,0.411,0.28
0.276,0.419,0.281
0.275,0.409,0.277
0.278,0.406,0.279
0.288,0.413,0.288
0.291,0.424,0.282
0.297,0.425,0.277
0.291,0.414,0.279
0.298,0.401,0.278
0.295,0.403,0.286
0.29,0.399,0.284
0.291,0.403,0.287
0.292,0.42,0.29
0.301,0.443,0.293
0.282,0.446,0.286
0.286,0.445,0.28
0.277,0.445,0.287
0.284,0.463,0.286
0.286,0.475,0.293
0.297,0.481,0.289
0.288,0.491,0.288
0.288,0.497,0.294
0.289,0.479,0.299
0.293,0.457,0.309
0.297,0.453,0.297
0.297,0.451,0.293
0.295,0.438,0.287
0.301,0.436,0.285
0.305,0.442,0.279
0.31,0.426,0.279
0.313,0.42,0.278
0.304,0.416,0.274
0.29,0.426,0.272
0.285,0.419,0.288
