message_dispatcher,metric_insertion,status_metric_extraction
1.032,1.009,0.371
1.02,1.007,0.394
1.031,1.004,0.384
1.032,1.002,0.362
1.06,0.978,0.366
1.059,0.977,0.337
1.047,0.968,0.343
1.032,0.936,0.334
1.019,0.939,0.33
1.047,0.96,0.324
1.037,0.96,0.321
1.053,0.955,0.325
1.055,0.963,0.343
1.061,0.964,0.323
1.058,0.988,0.325
1.035,1.002,0.322
1.033,1.017,0.321
1.025,1.041,0.317
1.027,1.071,0.311
1.004,1.051,0.308
0.996,1.054,0.307
0.985,1.035,0.322
0.962,1.053,0.294
0.971,1.02,0.293
0.962,1.024,0.312
0.948,1.015,0.315
0.966,1.012,0.318
0.978,0.988,0.317
0.968,0.953,0.317
0.975,0.952,0.316
0.983,0.976,0.312
1.0,0.971,0.318
1.017,0.958,0.322
1.013,0.975,0.317
1.031,0.973,0.313
1.048,0.973,0.297
1.046,0.973,0.291
1.05,0.977,0.295
1.054,0.991,0.287
1.046,1.03,0.28
1.059,0.997,0.282
1.046,1.0,0.284
1.05,1.0,0.295
1.048,1.02,0.3
1.032,1.011,0.32
1.032,1.028,0.33
1.022,1.034,0.313
1.031,1.014,0.316
1.046,1.001,0.318
1.047,0.976,0.311
1.017,1.008,0.304
1.011,1.014,0.301
1.008,1.023,0.293
1.016,1.011,0.296
1.023,1.0,0.291
1.016,0.973,0.298
1.018,0.955,0.298
1.005,0.959,0.291
0.99,0.969,0.297
0.98,0.964,0.286
1.0,0.961,0.299
1.017,0.968,0.3
1.005,0.961,0.302
1.005,0.971,0.313
0.998,0.986,0.308
0.986,0.998,0.308
0.985,0.999,0.313
0.999,1.02,0.297
1.0,1.014,0.302
1.003,1.019,0.299
1.004,1.018,0.298
0.993,1.007,0.298
0.99,0.994,0.297
0.996,0.989,0.295
0.991,0.984,0.306
1.011,0.978,0.31
1.01,0.972,0.306
0.994,0.975,0.297
0.997,0.955,0.298
0.986,0.968,0.3
0.994,0.974,0.303
0.996,0.958,0.3
0.996,0.969,0.3
0.986,0.98,0.29
0.984,0.984,0.292
0.97,0.987,0.29
0.976,0.989,0.306
0.99,0.997,0.306
0.987,0.999,0.301
0.975,0.995,0.301
0.972,0.981,0.294
0.987,0.975,0.293
0.983,0.963,0.293
0.967,0.962,0.289
0.957,0.967,0.288
0.961,0.964,0.296
0.951,0.971,0.292
0.944,0.96,0.295
0.947,0.966,0.294
0.942,0.962,0.282
0.941,0.976,0.281
0.933,0.991,0.283
0.925,1.003,0.292
0.927,1.007,0.286
0.934,0.995,0.29
0.941,0.974,0.281
0.953,0.974,0.284
0.964,0.976,0.281
0.974,0.986,0.284
0.978,0.971,0.287
0.973,0.951,0.285
0.974,0.974,0.286
0.97,0.981,0.291
1.005,0.969,0.286
1.001,0.964,0.28
0.998,0.963,0.282
0.992,0.955,0.284
0.992,0.968,0.292
0.981,0.934,0.28
0.989,0.934,0.279
0.997,0.954,0.281
0.998,0.941,0.275
1.004,0.91,0.284
1.003,0.907,0.282
0.993,0.901,0.288
1.018,0.909,0.288
1.034,0.912,0.288
1.03,0.912,0.287
1.045,0.908,0.287
1.032,0.921,0.287
1.042,0.915,0.294
1.05,0.928,0.301
1.057,0.925,0.291
1.031,0.919,0.305
1.025,0.939,0.297
0.991,0.938,0.291
0.991,0.967,0.285
1.01,0.985,0.288
1.007,1.006,0.292
1.011,0.998,0.296
0.997,1.003,0.296
0.976,1.0,0.292
0.984,1.002,0.293
0.986,1.011,0.291
1.0,0.988,0.292
1.008,0.984,0.31
0.997,0.986,0.318
0.973,0.972,0.316
0.965,0.948,0.316
0.972,0.958,0.311
0.973,0.954,0.308
0.998,0.953,0.31
0.983,0.934,0.306
0.994,0.928,0.304
0.987,0.947,0.311
0.99,0.971,0.315
0.995,0.949,0.319
0.999,0.943,0.306
1.018,0.947,0.296
1.013,0.943,0.3
1.033,0.957,0.294
1.009,0.97,0.294
1.026,0.968,0.287
1.007,0.986,0.285
0.977,0.958,0.648
1.352,0.909,0.659
1.354,0.919,0.684
1.349,0.946,0.679
1.347,0.938,0.67
1.349,0.941,0.671
1.357,0.931,0.676
1.356,0.904,0.662
1.338,0.898,0.659
1.363,0.872,0.66
1.416,0.91,0.683
1.039,0.929,0.277
1.035,0.913,0.268
1.041,0.912,0.279
1.049,0.913,0.278
1.059,0.897,0.272
1.022,0.909,0.276
1.01,0.924,0.271
1.004,0.922,0.276
1.005,0.933,0.275
1.004,0.925,0.262
1.009,0.918,0.27
1.029,0.923,0.269
1.018,0.918,0.288
0.999,0.91,0.277
0.998,0.912,0.289
0.989,0.917,0.294
1.004,0.906,0.28
1.019,0.902,0.283
1.029,0.895,0.27
1.025,0.902,0.28
1.036,0.894,0.279
1.013,0.901,0.283
1.019,0.897,0.27
1.014,0.91,0.288
1.015,0.908,0.285
1.012,0.929,0.287
1.006,0.923,0.287
1.006,0.943,0.28
1.0,0.955,0.272
1.0,0.946,0.278
0.984,0.951,0.286
0.983,0.956,0.291
0.999,0.963,0.291
1.001,0.969,0.281
0.996,0.967,0.272
1.013,0.958,0.281
1.023,0.93,0.287
1.027,0.919,0.282
1.009,0.925,0.294
0.994,0.933,0.301
0.992,0.921,0.285
0.989,0.919,0.29
0.98,0.906,0.297
0.981,0.876,0.282
0.99,0.894,0.278
0.992,0.899,0.275
0.969,0.904,0.269
0.95,0.911,0.271
0.954,0.89,0.283
0.964,0.92,0.28
0.98,0.925,0.28
0.987,0.916,0.272
0.977,0.911,0.273
0.973,0.932,0.272
0.974,0.916,0.28
0.969,0.924,0.274
0.989,0.925,0.282
1.0,0.946,0.275
0.998,0.95,0.277
1.0,0.938,0.273
1.018,0.916,0.268
1.024,0.933,0.273
1.041,0.927,0.281
1.049,0.924,0.274
1.048,0.933,0.275
1.069,0.928,0.276
1.047,0.894,0.294
1.053,0.894,0.293
1.061,0.885,0.285
1.053,0.901,0.298
1.038,0.9,0.296
1.024,0.891,0.303
1.005,0.904,0.303
0.997,0.914,0.31
1.011,0.912,0.301
0.989,0.915,0.291
1.017,0.917,0.273
0.999,0.931,0.269
0.984,0.941,0.27
0.982,0.94,0.275
0.992,0.955,0.269
0.99,0.964,0.264
1.012,0.963,0.265
1.013,0.958,0.267
1.0,0.957,0.271
0.995,0.949,0.265
0.979,0.941,0.254
0.96,0.938,0.259
0.972,0.932,0.263
0.974,0.92,0.28
0.966,0.918,0.275
0.965,0.921,0.273
0.954,0.919,0.274
0.953,0.921,0.28
0.965,0.915,0.278
0.984,0.932,0.266
0.999,0.931,0.267
1.013,0.929,0.265
1.003,0.927,0.257
1.032,0.92,0.269
1.015,0.918,0.263
1.022,0.904,0.257
1.031,0.938,0.261
1.05,0.965,0.263
1.05,0.971,0.275
1.03,0.968,0.271
1.026,0.959,0.271
1.023,0.943,0.27
1.03,0.943,0.266
1.005,0.936,0.266
1.02,0.941,0.271
1.021,0.934,0.282
1.005,0.909,0.275
1.007,0.873,0.283
1.006,0.863,0.28
1.001,0.862,0.276
0.983,0.87,0.27
1.002,0.885,0.272
0.984,0.88,0.267
0.996,0.888,0.267
0.994,0.911,0.266
0.988,0.922,0.269
0.994,0.932,0.27
0.987,0.937,0.272
0.973,0.946,0.28
0.976,0.969,0.274
0.985,0.958,0.273
0.975,0.968,0.278
0.962,0.962,0.277
0.995,0.946,0.3
0.978,0.937,0.292
0.966,0.918,0.284
0.986,0.913,0.276
0.985,0.918,0.298
0.986,0.908,0.289
0.983,0.904,0.287
0.973,0.889,0.294
0.983,0.871,0.278
0.979,0.895,0.28
0.964,0.932,0.278
0.951,0.925,0.285
0.968,0.945,0.276
0.982,0.93,0.278
0.962,0.946,0.269
0.968,0.927,0.272
0.972,0.919,0.272
0.982,0.937,0.27
0.969,0.938,0.267
0.972,0.927,0.267
0.973,0.9,0.281
0.972,0.906,0.281
0.958,0.906,0.273
0.958,0.91,0.282
0.952,0.911,0.27
0.944,0.907,0.267
0.957,0.912,0.272
0.936,0.92,0.274
0.972,0.925,0.287
0.973,0.919,0.28
0.971,0.922,0.277
0.993,0.918,0.274
1.006,0.943,0.276
1.007,0.955,0.276
1.013,0.963,0.28
1.011,0.967,0.268
1.016,0.965,0.269
1.021,0.944,0.263
1.013,0.96,0.265
0.997,0.945,0.26
1.003,0.964,0.263
1.0,0.958,0.256
1.0,0.951,0.262
0.984,0.924,0.267
0.978,0.923,0.272
0.963,0.943,0.27
0.955,0.931,0.273
0.954,0.93,0.275
0.948,0.912,0.277
0.95,0.912,0.271
0.947,0.925,0.272
0.938,0.935,0.271
0.94,0.938,0.272
0.932,0.939,0.275
0.954,0.946,0.279
0.959,0.918,0.276
0.964,0.92,0.276
0.958,0.921,0.279
0.961,0.957,0.277
0.964,0.966,0.273
0.966,0.954,0.276
0.971,0.933,0.275
0.99,0.934,0.259
0.998,0.936,0.272
0.998,0.907,0.279
1.002,0.91,0.277
0.994,0.925,0.288
0.99,0.938,0.276
0.983,0.937,0.27
0.97,0.933,0.26
1.02,0.941,0.263
1.035,0.944,0.261
1.032,0.92,0.265
1.03,0.916,0.26
1.02,0.931,0.262
1.008,0.92,0.257
0.998,0.915,0.264
1.013,0.9,0.261
1.032,0.893,0.277
1.045,0.881,0.275
1.045,0.887,0.277
0.984,0.914,0.272
0.973,0.95,0.296
1.006,0.946,0.294
1.006,0.944,0.294
1.028,0.958,0.275
1.025,0.967,0.279
1.041,0.968,0.283
1.038,0.96,0.272
1.026,0.962,0.28
1.031,0.951,0.29
1.054,0.926,0.301
1.055,0.937,0.298
1.021,0.939,0.32
1.005,0.944,0.323
1.016,0.926,0.328
1.02,0.909,0.295
1.023,0.905,0.286
1.02,0.924,0.282
1.016,0.929,0.284
1.028,0.948,0.276
1.018,0.957,0.276
1.028,0.927,0.28
1.031,0.929,0.287
1.051,0.939,0.294
1.04,0.951,0.274
1.046,0.962,0.264
1.052,0.963,0.26
1.049,0.951,0.281
1.033,0.938,0.279
1.028,0.941,0.277
1.025,0.928,0.278
1.009,0.926,0.265
1.028,0.929,0.271
1.014,0.936,0.28
0.998,0.943,0.28
0.964,0.941,0.27
0.959,0.941,0.274
0.929,0.945,0.272
0.933,0.95,0.263
0.94,0.939,0.259
0.936,0.937,0.261
0.947,0.937,0.258
0.93,0.93,0.263
0.946,0.906,0.261
0.962,0.895,0.267
0.975,0.892,0.268
0.993,0.903,0.263
0.993,0.898,0.258
1.01,0.889,0.257
1.014,0.876,0.26
1.031,0.889,0.264
1.04,0.898,0.266
1.064,0.893,0.263
1.073,0.917,0.265
1.069,0.926,0.259
1.062,0.921,0.259
1.078,0.945,0.268
1.073,0.966,0.274
1.067,0.968,0.277
1.063,0.963,0.287
1.04,0.978,0.288
1.026,0.975,0.285
0.999,0.975,0.282
0.997,0.949,0.284
0.985,0.948,0.286
0.991,0.947,0.292
0.983,0.925,0.281
0.963,0.912,0.277
0.967,0.914,0.282
0.966,0.939,0.266
0.967,0.925,0.268
0.973,0.928,0.268
0.987,0.921,0.274
0.986,0.915,0.271
1.006,0.947,0.26
1.019,0.932,0.259
1.038,0.933,0.261
1.041,0.935,0.267
1.031,0.928,0.285
1.041,0.916,0.278
1.05,0.929,0.284
1.055,0.94,0.295
1.051,0.928,0.294
1.039,0.919,0.305
1.033,0.899,0.305
1.024,0.885,0.301
1.005,0.885,0.316
1.014,0.884,0.304
1.018,0.886,0.307
1.01,0.902,0.313
1.008,0.899,0.289
1.02,0.898,0.274
1.01,0.925,0.264
1.039,0.931,0.265
1.022,0.952,0.273
1.029,0.953,0.279
1.034,0.963,0.284
1.006,0.945,0.278
1.011,0.94,0.275
1.019,0.925,0.265
1.027,0.911,0.262
1.02,0.901,0.271
1.029,0.901,0.292
1.002,0.9,0.287
1.004,0.906,0.279
1.003,0.935,0.273
1.011,0.92,0.28
1.006,0.921,0.28
1.012,0.95,0.291
1.006,0.95,0.291
1.004,0.946,0.278
0.995,0.949,0.272
1.008,0.935,0.271
0.987,0.947,0.263
0.988,0.931,0.266
0.984,0.92,0.274
0.984,0.919,0.269
1.001,0.919,0.269
0.997,0.897,0.267
0.999,0.893,0.267
0.995,0.91,0.262
0.995,0.9,0.263
0.988,0.88,0.274
0.986,0.871,0.277
1.013,0.876,0.279
1.012,0.888,0.275
1.021,0.901,0.271
1.021,0.93,0.281
1.007,0.941,0.28
0.997,0.957,0.282
0.994,0.939,0.284
0.973,0.955,0.286
0.991,0.975,0.281
0.993,0.962,0.263
0.99,0.967,0.256
0.991,0.962,0.252
0.989,0.949,0.255
0.98,0.938,0.257
0.983,0.962,0.252
0.986,0.942,0.253
0.99,0.962,0.263
1.0,0.96,0.269
0.999,0.941,0.265
1.019,0.939,0.273
1.004,0.93,0.283
0.993,0.921,0.274
0.988,0.91,0.27
0.991,0.916,0.273
0.999,0.905,0.275
1.012,0.941,0.287
1.046,0.93,0.277
1.053,0.938,0.281
1.068,0.955,0.283
1.052,0.981,0.281
1.049,0.972,0.284
1.038,0.971,0.291
1.041,0.978,0.276
1.028,0.967,0.277
1.033,0.962,0.285
1.036,0.936,0.276
1.008,0.931,0.275
1.004,0.94,0.281
0.984,0.956,0.267
0.987,0.958,0.265
0.992,0.952,0.276
1.023,0.947,0.275
1.037,0.939,0.273
1.049,0.955,0.277
1.055,0.967,0.274
1.029,0.971,0.267
1.025,0.989,0.262
1.04,0.972,0.27
1.048,0.947,0.274
1.06,0.942,0.276
1.061,0.955,0.282
1.036,0.957,0.265
0.999,0.968,0.265
1.005,0.962,0.265
1.007,0.976,0.268
0.996,0.972,0.28
1.001,0.925,0.27
0.993,0.916,0.284
0.991,0.927,0.271
0.98,0.922,0.276
0.976,0.919,0.263
0.97,0.92,0.264
0.962,0.934,0.271
0.959,0.952,0.266
0.951,0.931,0.279
0.971,0.923,0.281
0.967,0.923,0.282
0.976,0.932,0.292
0.985,0.926,0.293
0.987,0.93,0.285
0.974,0.928,0.28
0.967,0.927,0.285
0.973,0.926,0.284
0.972,0.896,0.285
0.983,0.899,0.281
0.992,0.882,0.274
0.991,0.89,0.279
0.986,0.869,0.275
0.988,0.864,0.279
0.989,0.859,0.257
0.991,0.87,0.258
1.003,0.875,0.259
1.001,0.873,0.26
1.021,0.873,0.265
1.03,0.879,0.278
1.035,0.893,0.282
1.012,0.922,0.287
1.02,0.927,0.28
1.01,0.931,0.285
1.0,0.929,0.279
1.002,0.934,0.272
0.997,0.936,0.275
1.0,0.934,0.26
0.994,0.916,0.275
0.969,0.926,0.27
0.953,0.934,0.271
0.955,0.929,0.276
0.954,0.937,0.271
0.941,0.927,0.262
0.951,0.936,0.268
0.948,0.936,0.268
0.952,0.918,0.259
0.949,0.907,0.258
0.96,0.913,0.264
0.98,0.907,0.267
0.994,0.893,0.268
0.989,0.883,0.262
0.999,0.879,0.266
1.022,0.895,0.262
1.024,0.915,0.259
1.051,0.902,0.262
1.048,0.921,0.277
1.052,0.905,0.271
1.061,0.903,0.27
1.045,0.9,0.267
1.042,0.9,0.268
1.051,0.904,0.266
1.026,0.91,0.262
1.019,0.907,0.269
1.013,0.897,0.264
1.01,0.925,0.264
1.005,0.929,0.261
1.007,0.95,0.268
0.997,0.956,0.276
0.985,0.947,0.285
0.981,0.952,0.282
0.967,0.94,0.297
0.963,0.958,0.294
0.971,0.95,0.301
0.972,0.936,0.297
0.992,0.934,0.284
0.973,0.916,0.284
0.981,0.912,0.276
0.974,0.92,0.272
0.983,0.922,0.272
1.002,0.925,0.265
1.026,0.937,0.26
1.037,0.946,0.274
1.029,0.958,0.274
1.026,0.958,0.259
1.022,0.96,0.274
1.021,0.947,0.29
1.008,0.94,0.286
1.007,0.935,0.29
1.013,0.95,0.275
1.002,0.953,0.28
0.983,0.945,0.277
0.986,0.92,0.287
0.986,0.911,0.289
0.984,0.924,0.272
0.974,0.944,0.293
0.966,0.948,0.266
0.981,0.958,0.264
0.971,0.96,0.264
0.988,0.995,0.261
1.005,0.995,0.26
1.011,0.996,0.263
1.019,1.001,0.254
1.016,0.989,0.265
1.019,0.981,0.256
1.031,0.977,0.26
1.035,0.958,0.261
1.02,0.953,0.27
1.021,0.939,0.274
1.02,0.909,0.276
0.995,0.911,0.277
0.999,0.924,0.286
0.994,0.944,0.272
0.973,0.956,0.276
0.976,0.952,0.274
0.99,0.935,0.277
0.981,0.942,0.279
1.006,0.963,0.275
0.998,0.968,0.273
1.034,0.979,0.274
1.037,0.976,0.289
1.028,0.975,0.271
1.029,0.945,0.282
1.038,0.949,0.278
1.045,0.952,0.273
1.04,0.967,0.27
1.04,0.967,0.266
1.039,0.946,0.271
1.033,0.945,0.271
1.004,0.932,0.288
0.992,0.933,0.289
0.987,0.938,0.283
0.996,0.95,0.274
1.006,0.947,0.275
1.006,0.97,0.272
0.999,0.993,0.283
0.98,0.989,0.28
0.984,0.972,0.266
1.005,0.959,0.271
1.021,0.961,0.267
1.03,0.981,0.264
1.03,0.984,0.274
1.024,0.976,0.28
1.01,0.961,0.27
1.004,0.953,0.271
1.016,0.933,0.263
1.023,0.927,0.265
1.006,0.931,0.273
0.997,0.947,0.265
0.996,0.971,0.264
0.993,0.961,0.273
0.999,0.955,0.272
1.006,0.955,0.273
1.001,0.949,0.272
1.005,0.937,0.275
1.01,0.926,0.287
1.003,0.918,0.275
1.012,0.92,0.266
1.03,0.952,0.268
1.031,0.933,0.273
1.051,0.926,0.276
1.038,0.915,0.27
1.047,0.904,0.268
1.06,0.908,0.271
1.077,0.936,0.282
1.053,0.931,0.279
1.049,0.946,0.28
1.033,0.946,0.271
1.038,0.917,0.269
1.034,0.919,0.28
1.023,0.928,0.274
1.038,0.96,0.272
1.039,0.984,0.277
1.032,0.993,0.295
1.022,0.994,0.297
1.0,0.976,0.297
1.02,0.974,0.296
1.005,0.963,0.304
1.033,0.978,0.295
1.003,0.976,0.305
0.993,0.971,0.301
0.986,0.972,0.297
0.987,0.963,0.309
0.992,0.977,0.302
0.984,0.966,0.302
0.984,0.96,0.299
1.01,0.973,0.29
0.993,0.973,0.292
0.995,0.968,0.3
1.002,0.95,0.301
0.993,0.944,0.301
0.973,0.939,0.31
0.965,0.917,0.299
0.95,0.886,0.287
0.952,0.91,0.291
0.947,0.932,0.288
0.925,0.928,0.319
0.944,0.927,0.323
0.933,0.931,0.325
0.927,0.941,0.318
0.946,0.94,0.297
0.954,0.955,0.298
0.974,0.964,0.295
0.98,0.978,0.295
0.989,0.982,0.302
0.996,0.962,0.292
1.004,0.967,0.3
1.01,0.975,0.295
1.01,0.977,0.288
1.026,0.977,0.292
1.012,0.997,0.295
0.992,0.99,0.294
0.991,0.955,0.296
0.991,0.956,0.292
0.986,0.947,0.295
0.986,0.919,0.29
1.004,0.953,0.293
0.98,0.95,0.304
0.984,0.944,0.301
0.985,0.943,0.295
0.988,0.936,0.3
0.994,0.937,0.286
0.988,0.945,0.282
0.983,0.947,0.283
0.993,0.937,0.287
0.987,0.942,0.283
0.981,0.956,0.285
0.992,0.943,0.289
0.989,0.955,0.289
1.007,0.952,0.292
0.998,0.948,0.287
0.994,0.959,0.287
1.018,0.939,0.294
1.024,0.936,0.281
1.013,0.937,0.286
1.01,0.946,0.289
1.014,0.918,0.286
1.021,0.906,0.282
1.005,0.925,0.281
0.98,0.948,0.282
0.984,0.968,0.277
0.992,0.972,0.283
0.992,0.975,0.288
0.989,0.978,0.28
0.977,0.964,0.281
0.971,0.978,0.279
0.963,0.967,0.279
0.952,0.954,0.294
0.969,0.924,0.289
0.976,0.893,0.298
1.008,0.899,0.299
1.022,0.907,0.285
1.02,0.916,0.296
1.015,0.919,0.297
1.062,0.936,0.301
1.083,0.949,0.303
1.108,0.961,0.296
1.113,0.982,0.299
1.099,0.991,0.309
1.095,1.003,0.299
1.075,0.973,0.307
1.063,0.951,0.303
1.061,0.966,0.302
1.044,0.961,0.306
1.025,0.964,0.305
0.971,0.966,0.307
0.951,0.97,0.307
0.949,0.969,0.3
0.981,0.963,0.298
0.981,0.959,0.309
0.98,0.953,0.302
1.007,0.989,0.301
1.003,1.003,0.3
1.015,0.995,0.301
1.026,0.995,0.307
1.027,1.001,0.304
1.038,0.993,0.302
1.042,0.97,0.302
1.017,0.992,0.286
1.014,0.991,0.287
1.01,1.019,0.287
1.013,0.997,0.294
1.013,1.011,0.303
1.008,0.987,0.292
1.014,0.983,0.293
1.01,0.964,0.303
1.007,0.987,0.304
1.015,0.994,0.305
1.017,0.974,0.305
1.022,0.966,0.297
1.02,0.955,0.298
1.023,0.963,0.296
1.005,0.956,0.291
0.99,0.94,0.305
0.985,0.945,0.293
0.992,0.945,0.287
0.993,0.948,0.3
0.992,0.962,0.306
1.003,0.988,0.304
1.015,1.009,0.311
0.998,1.037,0.317
1.024,1.061,0.309
1.017,1.061,0.319
1.008,1.06,0.32
1.024,1.067,0.315
1.039,1.047,0.325
1.046,1.032,0.328
1.046,1.021,0.329
1.037,1.016,0.341
1.018,0.994,0.326
1.023,0.968,0.346
1.019,0.962,0.371
1.026,0.952,0.371
1.025,0.954,0.371
1.01,0.95,0.37
1.016,0.949,0.347
1.005,0.962,0.346
1.001,0.966,0.345
1.0,0.966,0.347
1.021,0.976,0.358
1.036,0.967,0.318
1.039,0.952,0.311
1.036,0.943,0.316
1.036,0.939,0.309
1.031,0.94,0.309
1.035,0.943,0.315
1.023,0.933,0.309
1.012,0.914,0.312
1.003,0.912,0.324
0.998,0.923,0.322
1.0,0.926,0.32
0.97,0.948,0.316
0.96,0.948,0.319
0.95,0.961,0.322
0.973,0.978,0.32
0.978,0.98,0.335
