group_history_insertion,collector_monitoring_information_bolt,status_metric_extraction
0.347,0.484,0.36
0.354,0.472,0.363
0.359,0.49,0.376
0.375,0.514,0.384
0.373,0.536,0.385
0.387,0.549,0.38
0.383,0.577,0.382
0.386,0.571,0.381
0.37,0.564,0.384
0.362,0.542,0.379
0.37,0.532,0.375
0.361,0.537,0.36
0.367,0.545,0.355
0.355,0.531,0.369
0.358,0.502,0.377
0.347,0.49,0.369
0.342,0.503,0.37
0.343,0.496,0.353
0.34,0.506,0.346
0.328,0.511,0.352
0.325,0.527,0.355
0.322,0.515,0.348
0.323,0.499,0.333
0.309,0.499,0.313
0.301,0.481,0.303
0.294,0.471,0.291
0.281,0.458,0.295
0.293,0.461,0.295
0.29,0.437,0.304
0.281,0.42,0.306
0.268,0.426,0.302
0.264,0.412,0.287
0.284,0.411,0.285
0.285,0.408,0.283
0.292,0.408,0.279
0.285,0.408,0.267
0.263,0.406,0.262
0.265,0.392,0.282
0.264,0.402,0.273
0.265,0.408,0.267
0.268,0.406,0.265
0.282,0.398,0.277
0.294,0.414,0.279
0.284,0.408,0.273
0.284,0.416,0.262
0.275,0.414,0.268
0.28,0.415,0.267
0.271,0.415,0.275
0.276,0.407,0.267
0.274,0.402,0.267
0.291,0.397,0.269
0.275,0.437,0.267
0.278,0.427,0.274
0.268,0.423,0.271
0.263,0.424,0.266
0.261,0.433,0.264
0.273,0.434,0.266
0.269,0.428,0.26
0.269,0.441,0.268
0.28,0.451,0.268
0.276,0.453,0.274
0.269,0.431,0.271
0.264,0.43,0.287
0.264,0.435,0.289
0.267,0.436,0.281
0.268,0.425,0.276
0.254,0.426,0.266
0.258,0.43,0.268
0.252,0.425,0.263
0.25,0.434,0.263
0.256,0.409,0.261
0.262,0.409,0.261
0.278,0.405,0.294
0.272,0.406,0.286
0.282,0.396,0.281
0.28,0.386,0.28
0.277,0.381,0.281
0.269,0.398,0.279
0.278,0.403,0.274
0.28,0.398,0.274
0.286,0.403,0.274
0.274,0.396,0.28
0.269,0.401,0.279
0.27,0.402,0.28
0.258,0.408,0.267
0.256,0.405,0.259
0.258,0.387,0.255
0.267,0.396,0.248
0.253,0.372,0.249
0.256,0.371,0.247
0.258,0.38,0.248
0.254,0.381,0.25
0.249,0.37,0.256
0.252,0.373,0.259
0.249,0.374,0.253
0.253,0.397,0.255
0.261,0.401,0.261
0.256,0.408,0.271
0.245,0.404,0.278
0.247,0.393,0.279
0.258,0.39,0.272
0.267,0.396,0.269
0.272,0.4,0.268
0.265,0.394,0.271
0.264,0.396,0.28
0.264,0.386,0.28
0.274,0.386,0.279
0.264,0.393,0.285
0.269,0.388,0.269
0.264,0.388,0.27
0.271,0.388,0.271
0.274,0.381,0.271
0.276,0.38,0.275
0.287,0.382,0.276
0.284,0.393,0.284
0.271,0.382,0.287
0.268,0.391,0.292
0.269,0.385,0.299
0.264,0.389,0.295
0.258,0.4,0.288
0.259,0.404,0.286
0.276,0.412,0.277
0.275,0.416,0.279
0.267,0.419,0.264
0.269,0.413,0.263
0.275,0.418,0.269
0.273,0.415,0.27
0.275,0.422,0.27
0.274,0.419,0.271
0.271,0.413,0.27
0.266,0.414,0.27
0.269,0.416,0.267
0.269,0.417,0.263
0.272,0.422,0.262
0.268,0.421,0.26
0.262,0.438,0.275
0.265,0.439,0.279
0.27,0.438,0.278
0.273,0.427,0.262
0.276,0.432,0.27
0.278,0.429,0.263
0.28,0.439,0.266
0.273,0.426,0.26
0.284,0.414,0.264
0.271,0.411,0.262
0.268,0.377,0.261
0.268,0.371,0.257
0.264,0.364,0.255
0.261,0.363,0.259
0.267,0.358,0.263
0.264,0.364,0.257
0.263,0.353,0.267
0.261,0.353,0.258
0.263,0.355,0.264
0.264,0.363,0.264
0.272,0.36,0.269
0.265,0.355,0.262
0.263,0.366,0.266
0.265,0.38,0.281
0.266,0.386,0.281
0.278,0.38,0.281
0.28,0.386,0.288
0.276,0.38,0.273
0.272,0.381,0.28
0.27,0.388,0.27
0.269,0.411,0.267
0.265,0.416,0.266
0.267,0.424,0.268
0.255,0.422,0.276
0.256,0.426,0.266
0.249,0.428,0.268
0.243,0.427,0.262
0.255,0.427,0.269
0.256,0.428,0.265
0.257,0.411,0.271
0.256,0.396,0.276
0.258,0.39,0.273
0.264,0.38,0.277
0.273,0.378,0.28
0.264,0.386,0.27
0.263,0.384,0.274
0.264,0.379,0.258
0.264,0.378,0.264
0.258,0.375,0.27
0.264,0.38,0.271
0.258,0.38,0.281
0.263,0.385,0.276
0.259,0.387,0.272
0.259,0.386,0.27
0.256,0.371,0.269
0.263,0.38,0.275
0.261,0.379,0.275
0.262,0.396,0.267
0.267,0.407,0.264
0.27,0.402,0.267
0.267,0.407,0.265
0.253,0.416,0.265
0.262,0.413,0.269
0.265,0.42,0.269
0.266,0.435,0.284
0.265,0.44,0.293
0.266,0.446,0.286
0.26,0.44,0.278
0.268,0.436,0.285
0.263,0.443,0.285
0.263,0.44,0.291
0.266,0.44,0.28
0.266,0.451,0.281
0.271,0.45,0.273
0.266,0.444,0.271
0.276,0.441,0.274
0.271,0.427,0.274
0.264,0.409,0.274
0.261,0.41,0.279
0.259,0.412,0.271
0.259,0.408,0.264
0.252,0.413,0.254
0.259,0.407,0.258
0.264,0.414,0.264
0.256,0.414,0.266
0.249,0.412,0.269
0.247,0.42,0.261
0.251,0.418,0.267
0.253,0.42,0.26
0.253,0.43,0.27
0.249,0.445,0.276
0.254,0.437,0.279
0.256,0.428,0.28
0.267,0.442,0.273
0.273,0.436,0.277
0.273,0.428,0.273
0.273,0.443,0.28
0.274,0.437,0.28
0.271,0.434,0.286
0.273,0.423,0.282
0.268,0.402,0.271
0.265,0.402,0.28
0.268,0.403,0.277
0.259,0.393,0.271
0.255,0.382,0.259
0.259,0.39,0.266
0.257,0.387,0.271
0.258,0.365,0.265
0.262,0.368,0.269
0.27,0.366,0.27
0.265,0.379,0.277
0.258,0.369,0.292
0.251,0.373,0.284
0.253,0.375,0.291
0.256,0.371,0.293
0.26,0.37,0.295
0.26,0.372,0.285
0.259,0.373,0.294
0.262,0.37,0.295
0.261,0.374,0.292
0.263,0.379,0.281
0.264,0.384,0.273
0.267,0.397,0.278
0.261,0.396,0.287
0.27,0.418,0.276
0.27,0.42,0.273
0.266,0.421,0.26
0.267,0.426,0.262
0.275,0.434,0.27
0.273,0.419,0.269
0.272,0.433,0.271
0.274,0.438,0.274
0.269,0.412,0.273
0.264,0.41,0.266
0.262,0.411,0.278
0.272,0.406,0.291
0.265,0.409,0.304
0.259,0.404,0.3
0.258,0.396,0.29
0.261,0.412,0.279
0.261,0.407,0.282
0.26,0.408,0.289
0.268,0.418,0.277
0.271,0.424,0.278
0.26,0.417,0.292
0.259,0.403,0.293
0.262,0.404,0.29
0.265,0.408,0.301
0.266,0.414,0.299
0.267,0.403,0.299
0.263,0.402,0.289
0.255,0.401,0.292
0.256,0.395,0.289
0.266,0.395,0.282
0.274,0.391,0.285
0.262,0.396,0.283
0.268,0.405,0.289
0.264,0.397,0.286
0.278,0.398,0.271
0.272,0.413,0.276
0.263,0.408,0.277
0.262,0.416,0.303
0.268,0.399,0.3
0.264,0.405,0.295
0.276,0.415,0.284
0.279,0.417,0.268
0.288,0.415,0.28
0.269,0.406,0.272
0.262,0.4,0.274
0.257,0.392,0.273
0.261,0.398,0.269
0.274,0.403,0.266
0.269,0.406,0.262
0.268,0.407,0.273
0.281,0.407,0.269
0.282,0.399,0.262
0.27,0.412,0.267
0.26,0.421,0.265
0.257,0.415,0.265
0.256,0.409,0.266
0.258,0.419,0.27
0.254,0.415,0.269
0.259,0.412,0.276
0.253,0.402,0.28
0.26,0.407,0.274
0.263,0.411,0.27
0.268,0.413,0.271
0.27,0.411,0.266
0.273,0.437,0.266
0.276,0.429,0.261
0.272,0.428,0.26
0.263,0.437,0.267
0.266,0.446,0.266
0.268,0.456,0.273
0.265,0.455,0.288
0.271,0.456,0.29
0.275,0.45,0.283
0.275,0.439,0.28
0.271,0.434,0.287
0.266,0.432,0.293
0.267,0.446,0.284
0.27,0.446,0.288
0.265,0.42,0.29
0.269,0.414,0.292
0.254,0.408,0.285
0.256,0.403,0.276
0.261,0.406,0.281
0.269,0.414,0.278
0.269,0.393,0.27
0.27,0.392,0.261
0.276,0.375,0.267
0.276,0.383,0.276
0.281,0.374,0.281
0.27,0.378,0.278
0.273,0.376,0.278
0.27,0.382,0.281
0.269,0.387,0.283
0.26,0.382,0.275
0.264,0.379,0.286
0.266,0.374,0.283
0.261,0.375,0.288
0.262,0.387,0.282
0.267,0.383,0.276
0.272,0.406,0.272
0.264,0.407,0.265
0.272,0.408,0.266
0.268,0.401,0.277
0.261,0.399,0.271
0.262,0.401,0.281
0.273,0.4,0.282
0.272,0.409,0.286
0.269,0.399,0.285
0.269,0.395,0.291
0.274,0.383,0.296
0.27,0.382,0.289
0.283,0.375,0.288
0.295,0.391,0.297
0.279,0.388,0.3
0.291,0.401,0.288
0.276,0.404,0.292
0.287,0.406,0.283
0.285,0.405,0.264
0.273,0.407,0.261
0.262,0.417,0.256
0.273,0.414,0.268
0.268,0.415,0.268
0.255,0.402,0.261
0.257,0.408,0.253
0.261,0.397,0.269
0.254,0.383,0.276
0.276,0.383,0.275
0.284,0.395,0.282
0.281,0.399,0.276
0.284,0.395,0.265
0.28,0.386,0.266
0.286,0.393,0.262
0.306,0.413,0.266
0.293,0.397,0.273
0.302,0.407,0.271
0.307,0.425,0.268
0.263,0.435,0.271
0.264,0.435,0.282
0.262,0.439,0.286
0.271,0.437,0.293
0.277,0.437,0.29
0.276,0.433,0.287
0.264,0.427,0.281
0.267,0.448,0.285
0.275,0.447,0.284
0.274,0.441,0.272
0.269,0.437,0.276
0.273,0.441,0.272
0.267,0.424,0.27
0.265,0.435,0.265
0.263,0.443,0.267
0.261,0.441,0.262
0.257,0.432,0.268
0.264,0.415,0.271
0.259,0.409,0.274
0.262,0.398,0.272
0.255,0.39,0.276
0.255,0.385,0.286
0.247,0.386,0.282
0.25,0.386,0.278
0.256,0.38,0.29
0.259,0.381,0.288
0.259,0.38,0.28
0.255,0.376,0.276
0.261,0.385,0.272
0.263,0.385,0.265
0.269,0.398,0.26
0.253,0.406,0.271
0.257,0.399,0.271
0.265,0.411,0.276
0.264,0.399,0.281
0.259,0.405,0.276
0.265,0.407,0.267
0.254,0.41,0.264
0.265,0.403,0.261
0.27,0.403,0.256
0.271,0.407,0.261
0.262,0.397,0.265
0.255,0.406,0.267
0.26,0.41,0.266
0.256,0.405,0.264
0.259,0.404,0.27
0.272,0.4,0.268
0.271,0.388,0.261
0.27,0.403,0.264
0.269,0.399,0.275
0.274,0.39,0.276
0.272,0.387,0.292
0.27,0.377,0.283
0.269,0.379,0.281
0.281,0.39,0.284
0.275,0.4,0.283
0.281,0.41,0.295
0.271,0.416,0.299
0.275,0.432,0.3
0.289,0.439,0.292
0.294,0.44,0.292
0.295,0.433,0.299
0.292,0.452,0.296
0.297,0.462,0.311
0.296,0.464,0.311
0.298,0.465,0.305
0.305,0.48,0.315
0.302,0.485,0.318
0.305,0.477,0.319
0.315,0.48,0.318
0.312,0.471,0.31
0.314,0.491,0.307
0.303,0.489,0.308
0.299,0.486,0.308
0.298,0.469,0.303
0.304,0.47,0.319
0.305,0.449,0.306
0.303,0.443,0.305
0.302,0.447,0.316
0.308,0.441,0.319
0.309,0.438,0.317
0.313,0.44,0.318
0.315,0.438,0.333
0.314,0.448,0.32
0.324,0.452,0.33
0.325,0.463,0.345
0.33,0.465,0.346
0.338,0.465,0.346
0.335,0.472,0.359
0.343,0.466,0.348
0.331,0.475,0.338
0.335,0.463,0.325
0.337,0.464,0.339
0.324,0.448,0.332
0.317,0.439,0.319
0.325,0.43,0.318
0.311,0.444,0.327
0.303,0.436,0.321
0.309,0.426,0.318
0.307,0.423,0.311
0.314,0.42,0.308
0.318,0.438,0.303
0.326,0.434,0.308
0.319,0.449,0.313
0.339,0.458,0.314
0.332,0.461,0.314
0.333,0.458,0.314
0.341,0.457,0.307
0.34,0.454,0.312
0.337,0.461,0.316
0.311,0.467,0.316
0.317,0.45,0.317
0.324,0.461,0.312
0.318,0.471,0.311
0.302,0.47,0.312
0.298,0.472,0.311
0.305,0.494,0.318
0.328,0.495,0.328
0.333,0.508,0.326
0.336,0.519,0.34
0.336,0.519,0.333
0.333,0.518,0.328
0.331,0.525,0.332
0.326,0.529,0.341
0.33,0.513,0.334
0.324,0.52,0.329
0.329,0.539,0.32
0.34,0.527,0.317
0.323,0.543,0.326
0.32,0.537,0.326
0.317,0.555,0.342
0.314,0.548,0.338
0.316,0.554,0.335
0.321,0.532,0.341
0.321,0.526,0.336
0.326,0.534,0.33
0.321,0.51,0.326
0.327,0.501,0.334
0.334,0.484,0.325
0.331,0.472,0.309
0.344,0.449,0.306
0.35,0.444,0.301
0.35,0.456,0.311
0.344,0.437,0.319
0.344,0.445,0.32
0.344,0.437,0.314
0.348,0.419,0.32
0.32,0.421,0.33
0.297,0.418,0.311
0.299,0.416,0.321
0.298,0.415,0.331
0.303,0.404,0.317
0.313,0.408,0.312
0.316,0.409,0.312
0.312,0.401,0.313
0.308,0.415,0.311
0.309,0.425,0.302
0.318,0.426,0.307
0.31,0.427,0.31
0.309,0.417,0.32
0.315,0.417,0.313
0.313,0.429,0.307
0.313,0.434,0.317
0.31,0.439,0.323
0.325,0.448,0.315
0.327,0.457,0.315
0.322,0.453,0.312
0.327,0.441,0.314
0.341,0.446,0.312
0.351,0.453,0.327
0.348,0.451,0.322
0.355,0.459,0.317
0.326,0.451,0.318
0.338,0.442,0.316
0.325,0.448,0.313
0.327,0.457,0.31
0.325,0.445,0.31
0.321,0.454,0.312
0.317,0.465,0.321
0.331,0.462,0.32
0.333,0.476,0.322
0.337,0.479,0.325
0.344,0.465,0.317
0.346,0.465,0.327
0.35,0.457,0.327
0.335,0.465,0.323
0.331,0.466,0.316
0.336,0.473,0.31
0.342,0.468,0.322
0.341,0.472,0.331
0.347,0.476,0.329
0.324,0.477,0.314
0.32,0.498,0.312
0.309,0.5,0.319
0.302,0.506,0.322
0.304,0.521,0.324
0.299,0.515,0.305
0.297,0.509,0.3
0.302,0.497,0.302
0.304,0.485,0.303
0.316,0.5,0.307
0.315,0.503,0.315
0.311,0.482,0.312
0.307,0.481,0.313
0.303,0.474,0.319
0.311,0.466,0.321
0.311,0.46,0.317
0.317,0.451,0.307
0.309,0.453,0.32
0.309,0.45,0.318
0.316,0.429,0.313
0.322,0.419,0.317
0.338,0.436,0.322
0.362,0.441,0.329
0.37,0.448,0.325
0.369,0.443,0.317
0.36,0.454,0.328
0.326,0.462,0.321
0.331,0.465,0.321
0.331,0.477,0.324
0.321,0.491,0.33
0.321,0.493,0.323
0.318,0.486,0.318
0.331,0.481,0.327
0.326,0.476,0.336
0.321,0.483,0.329
0.306,0.493,0.317
0.314,0.492,0.316
0.308,0.493,0.318
0.304,0.519,0.317
0.307,0.521,0.314
0.312,0.51,0.322
0.324,0.509,0.308
0.337,0.506,0.321
0.341,0.5,0.31
0.32,0.493,0.31
0.325,0.498,0.307
0.335,0.493,0.312
0.33,0.486,0.314
0.337,0.453,0.323
0.337,0.445,0.317
0.322,0.448,0.323
0.319,0.444,0.327
0.326,0.445,0.316
0.325,0.451,0.318
0.33,0.445,0.33
0.325,0.431,0.333
0.339,0.423,0.335
0.355,0.454,0.331
0.354,0.472,0.335
0.351,0.464,0.322
0.36,0.47,0.327
0.36,0.488,0.326
0.352,0.493,0.326
0.345,0.49,0.32
0.345,0.506,0.325
0.335,0.519,0.309
0.32,0.516,0.307
0.317,0.506,0.301
0.316,0.476,0.309
0.317,0.475,0.308
0.326,0.461,0.303
0.328,0.463,0.305
0.337,0.472,0.305
0.338,0.468,0.314
0.333,0.464,0.32
0.335,0.447,0.317
0.321,0.458,0.317
0.324,0.459,0.321
0.324,0.457,0.318
0.311,0.476,0.327
0.326,0.493,0.315
0.329,0.47,0.33
0.326,0.46,0.331
0.322,0.454,0.342
0.331,0.453,0.344
0.33,0.453,0.329
0.35,0.475,0.327
0.343,0.474,0.317
0.332,0.494,0.322
0.328,0.485,0.322
0.319,0.492,0.315
0.326,0.494,0.316
0.335,0.518,0.318
0.322,0.516,0.326
0.314,0.526,0.321
0.321,0.515,0.318
0.321,0.507,0.324
0.327,0.503,0.325
0.321,0.472,0.323
0.315,0.494,0.332
0.317,0.485,0.337
0.328,0.487,0.33
0.33,0.46,0.329
0.336,0.451,0.325
0.338,0.452,0.32
0.35,0.464,0.335
0.356,0.463,0.337
0.358,0.457,0.341
0.354,0.459,0.339
0.346,0.433,0.336
0.333,0.413,0.34
0.337,0.439,0.342
0.33,0.452,0.342
0.333,0.457,0.337
0.334,0.455,0.338
0.338,0.478,0.354
0.34,0.473,0.35
0.337,0.467,0.331
0.338,0.491,0.337
0.344,0.489,0.352
0.338,0.513,0.347
0.345,0.49,0.332
0.346,0.479,0.332
0.346,0.489,0.333
0.339,0.485,0.341
0.341,0.487,0.331
0.328,0.5,0.337
0.323,0.503,0.347
0.328,0.499,0.345
0.328,0.49,0.347
0.317,0.473,0.353
0.321,0.491,0.341
0.328,0.5,0.336
0.352,0.493,0.328
0.347,0.483,0.33
0.35,0.477,0.339
0.347,0.474,0.335
0.355,0.475,0.341
0.373,0.476,0.361
0.384,0.472,0.365
0.384,0.477,0.366
0.367,0.468,0.357
0.374,0.464,0.361
0.356,0.471,0.364
0.346,0.479,0.342
0.344,0.485,0.351
0.336,0.481,0.344
0.333,0.486,0.348
0.34,0.481,0.345
0.333,0.475,0.348
0.335,0.47,0.337
0.36,0.477,0.322
0.357,0.487,0.324
0.354,0.479,0.32
0.355,0.469,0.314
0.355,0.442,0.318
0.34,0.438,0.317
0.337,0.439,0.317
0.336,0.415,0.316
0.341,0.411,0.317
0.342,0.405,0.312
0.334,0.394,0.322
0.336,0.377,0.333
0.34,0.375,0.354
0.345,0.394,0.352
0.345,0.397,0.347
0.345,0.405,0.353
0.325,0.427,0.366
0.336,0.426,0.369
0.34,0.442,0.365
0.34,0.438,0.364
0.328,0.419,0.353
0.329,0.408,0.351
0.313,0.418,0.335
0.313,0.431,0.333
0.333,0.455,0.339
0.331,0.452,0.357
0.328,0.456,0.357
0.333,0.458,0.348
0.34,0.467,0.348
0.33,0.463,0.348
0.331,0.469,0.353
0.329,0.482,0.381
0.328,0.471,0.351
0.33,0.482,0.34
0.325,0.466,0.339
0.322,0.461,0.329
0.327,0.467,0.324
0.359,0.458,0.309
0.359,0.443,0.308
0.354,0.445,0.312
0.367,0.454,0.315
0.364,0.444,0.322
0.368,0.43,0.325
0.362,0.433,0.32
0.367,0.426,0.328
0.367,0.423,0.326
0.364,0.448,0.332
0.369,0.459,0.342
0.364,0.469,0.351
0.356,0.464,0.352
0.361,0.45,0.35
0.359,0.45,0.355
0.358,0.452,0.357
0.34,0.429,0.328
0.335,0.439,0.323
0.33,0.433,0.313
0.334,0.424,0.313
0.316,0.408,0.315
0.29,0.404,0.316
0.29,0.406,0.301
0.295,0.412,0.315
0.293,0.412,0.317
0.29,0.42,0.306
0.29,0.423,0.316
0.291,0.42,0.315
0.301,0.423,0.314
0.305,0.419,0.301
0.289,0.433,0.295
0.31,0.434,0.288
0.298,0.424,0.293
0.291,0.417,0.281
0.29,0.423,0.289
0.294,0.419,0.297
0.281,0.396,0.299
0.279,0.39,0.301
0.275,0.392,0.305
0.277,0.383,0.303
0.279,0.387,0.287
0.28,0.382,0.287
0.289,0.397,0.297
0.286,0.398,0.296
0.283,0.404,0.292
0.287,0.4,0.299
0.281,0.406,0.314
0.294,0.404,0.305
0.285,0.412,0.301
0.29,0.42,0.308
0.293,0.403,0.3
0.296,0.401,0.307
0.309,0.407,0.293
0.31,0.4,0.303
0.302,0.401,0.294
0.326,0.394,0.301
0.337,0.409,0.307
0.336,0.414,0.311
0.345,0.425,0.311
0.346,0.426,0.301
0.349,0.437,0.308
0.345,0.435,0.304
