group_history_insertion,collector_monitoring_information_bolt,status_metric_extraction
0.307,0.414,0.3
0.296,0.412,0.307
0.307,0.408,0.296
0.303,0.408,0.297
0.31,0.421,0.293
0.305,0.42,0.301
0.307,0.429,0.299
0.303,0.429,0.298
0.298,0.416,0.3
0.296,0.411,0.297
0.304,0.416,0.306
0.327,0.408,0.296
0.317,0.408,0.297
0.319,0.409,0.287
0.32,0.41,0.291
0.324,0.405,0.283
0.318,0.402,0.284
0.322,0.396,0.289
0.307,0.402,0.292
0.303,0.411,0.3
0.307,0.409,0.29
0.305,0.421,0.287
0.308,0.42,0.297
0.312,0.418,0.296
0.31,0.413,0.302
0.312,0.414,0.294
0.309,0.427,0.298
0.302,0.419,0.289
0.309,0.423,0.288
0.311,0.417,0.308
0.302,0.421,0.322
0.312,0.423,0.322
0.323,0.421,0.324
0.304,0.429,0.315
0.307,0.425,0.307
0.296,0.432,0.287
0.298,0.428,0.289
0.308,0.444,0.299
0.314,0.445,0.295
0.316,0.454,0.301
0.308,0.464,0.299
0.307,0.461,0.288
0.303,0.466,0.291
0.307,0.463,0.289
0.307,0.476,0.28
0.309,0.479,0.278
0.299,0.487,0.282
0.305,0.47,0.291
0.311,0.482,0.281
0.313,0.473,0.279
0.31,0.454,0.283
0.32,0.463,0.29
0.322,0.459,0.292
0.325,0.444,0.299
0.333,0.44,0.296
0.324,0.427,0.3
0.317,0.433,0.302
0.306,0.436,0.299
0.304,0.436,0.301
0.318,0.435,0.295
0.31,0.444,0.314
0.307,0.435,0.31
0.299,0.463,0.308
0.3,0.469,0.303
0.294,0.486,0.293
0.294,0.49,0.283
0.289,0.481,0.284
0.289,0.482,0.303
0.288,0.479,0.297
0.29,0.48,0.291
0.294,0.477,0.298
0.294,0.472,0.305
0.299,0.451,0.309
0.291,0.444,0.307
0.286,0.444,0.306
0.293,0.423,0.308
0.298,0.427,0.322
0.294,0.422,0.306
0.305,0.443,0.309
0.311,0.444,0.304
0.299,0.45,0.296
0.302,0.448,0.299
0.308,0.44,0.288
0.303,0.44,0.29
0.3,0.442,0.291
0.298,0.44,0.296
0.298,0.445,0.288
0.297,0.436,0.288
0.289,0.424,0.283
0.285,0.425,0.295
0.286,0.421,0.299
0.305,0.412,0.295
0.301,0.419,0.298
0.3,0.406,0.305
0.296,0.405,0.296
0.3,0.413,0.294
0.3,0.409,0.288
0.305,0.425,0.28
0.309,0.405,0.282
0.316,0.404,0.286
0.31,0.406,0.286
0.31,0.414,0.284
0.295,0.42,0.277
0.302,0.419,0.284
0.303,0.427,0.293
0.296,0.429,0.285
0.308,0.425,0.3
0.306,0.411,0.288
0.298,0.429,0.294
0.301,0.435,0.298
0.299,0.431,0.295
0.301,0.426,0.294
0.314,0.422,0.296
0.31,0.417,0.309
0.309,0.426,0.301
0.31,0.426,0.3
0.313,0.427,0.31
0.309,0.42,0.305
0.317,0.41,0.306
0.304,0.417,0.314
0.302,0.415,0.317
0.309,0.418,0.301
0.302,0.436,0.299
0.313,0.459,0.3
0.318,0.452,0.297
0.314,0.45,0.293
0.323,0.455,0.297
0.326,0.465,0.313
0.327,0.479,0.321
0.321,0.471,0.326
0.333,0.474,0.326
0.328,0.474,0.323
0.329,0.494,0.331
0.318,0.487,0.326
0.32,0.471,0.317
0.326,0.468,0.326
0.318,0.484,0.323
0.316,0.472,0.319
0.335,0.453,0.311
0.324,0.448,0.308
0.329,0.457,0.31
0.31,0.445,0.305
0.307,0.423,0.32
0.306,0.42,0.313
0.309,0.418,0.316
0.3,0.426,0.306
0.296,0.416,0.3
0.291,0.426,0.301
0.291,0.43,0.293
0.293,0.442,0.291
0.292,0.445,0.302
0.299,0.443,0.301
0.292,0.437,0.293
0.293,0.436,0.293
0.296,0.432,0.292
0.299,0.424,0.297
0.304,0.417,0.291
0.307,0.408,0.29
0.313,0.399,0.294
0.317,0.396,0.284
0.315,0.392,0.285
0.311,0.385,0.295
0.308,0.402,0.289
0.308,0.399,0.299
0.302,0.406,0.313
0.297,0.416,0.308
0.302,0.424,0.313
0.3,0.428,0.303
0.296,0.437,0.3
0.302,0.442,0.298
0.304,0.443,0.295
0.306,0.458,0.295
0.302,0.452,0.308
0.311,0.45,0.299
0.302,0.448,0.288
0.303,0.444,0.286
0.307,0.435,0.287
0.307,0.43,0.283
0.315,0.427,0.295
0.312,0.421,0.291
0.313,0.407,0.288
0.323,0.407,0.29
0.309,0.384,0.293
0.307,0.387,0.284
0.305,0.386,0.305
0.309,0.406,0.308
0.316,0.411,0.303
0.304,0.413,0.308
0.303,0.418,0.299
0.295,0.427,0.299
0.306,0.429,0.296
0.3,0.438,0.289
0.309,0.442,0.289
0.327,0.441,0.29
0.342,0.448,0.298
0.325,0.42,0.292
0.317,0.424,0.31
0.313,0.416,0.301
0.318,0.421,0.3
0.308,0.413,0.296
0.305,0.417,0.3
0.32,0.408,0.295
0.324,0.42,0.302
0.331,0.428,0.308
0.341,0.428,0.312
0.324,0.441,0.311
0.323,0.438,0.302
0.323,0.446,0.306
0.32,0.469,0.305
0.319,0.469,0.302
0.303,0.462,0.301
0.309,0.467,0.295
0.301,0.465,0.294
0.306,0.462,0.284
0.309,0.474,0.293
0.325,0.476,0.288
0.321,0.461,0.292
0.32,0.464,0.289
0.317,0.428,0.288
0.323,0.422,0.298
0.318,0.421,0.289
0.315,0.423,0.302
0.319,0.427,0.295
0.318,0.422,0.303
0.318,0.412,0.301
0.316,0.425,0.298
0.299,0.436,0.31
0.293,0.425,0.307
0.297,0.435,0.303
0.301,0.458,0.302
0.301,0.457,0.3
0.311,0.454,0.296
0.312,0.462,0.3
0.308,0.456,0.312
0.305,0.45,0.314
0.296,0.438,0.303
0.304,0.432,0.298
0.298,0.429,0.302
0.294,0.431,0.309
0.298,0.42,0.298
0.298,0.406,0.305
0.3,0.402,0.301
0.306,0.402,0.301
0.297,0.394,0.287
0.303,0.401,0.292
0.308,0.413,0.303
0.312,0.415,0.297
0.309,0.413,0.294
0.33,0.422,0.298
0.331,0.408,0.3
0.329,0.412,0.305
0.319,0.414,0.289
0.325,0.412,0.288
0.314,0.418,0.301
0.301,0.415,0.31
0.308,0.406,0.32
0.298,0.398,0.309
0.297,0.394,0.295
0.309,0.4,0.303
0.309,0.401,0.295
0.316,0.4,0.287
0.319,0.41,0.296
0.313,0.408,0.289
0.313,0.417,0.286
0.31,0.419,0.293
0.309,0.409,0.297
0.303,0.426,0.296
0.306,0.437,0.303
0.302,0.435,0.298
0.301,0.431,0.295
0.315,0.435,0.293
0.295,0.431,0.297
0.295,0.426,0.308
0.3,0.426,0.307
0.3,0.428,0.302
0.293,0.443,0.298
0.303,0.428,0.302
0.301,0.427,0.289
0.3,0.414,0.293
0.296,0.439,0.294
0.293,0.436,0.29
0.293,0.426,0.296
0.289,0.433,0.294
0.291,0.426,0.306
0.305,0.412,0.315
0.299,0.393,0.312
0.292,0.394,0.31
0.311,0.391,0.288
0.308,0.397,0.294
0.313,0.382,0.291
0.302,0.394,0.288
0.307,0.403,0.292
0.311,0.403,0.288
0.305,0.408,0.289
0.303,0.405,0.285
0.295,0.416,0.297
0.295,0.407,0.293
0.292,0.42,0.296
0.29,0.408,0.306
0.293,0.405,0.297
0.297,0.393,0.311
0.297,0.396,0.327
0.293,0.403,0.328
0.298,0.406,0.319
0.293,0.408,0.318
0.298,0.401,0.32
0.298,0.405,0.329
0.295,0.396,0.305
0.295,0.396,0.301
0.297,0.413,0.293
0.29,0.414,0.295
0.292,0.407,0.293
0.294,0.402,0.307
0.295,0.406,0.293
0.296,0.407,0.317
0.283,0.408,0.318
0.284,0.418,0.312
0.288,0.419,0.323
0.293,0.427,0.326
0.296,0.447,0.327
0.307,0.43,0.331
0.3,0.446,0.326
0.301,0.447,0.318
0.306,0.445,0.309
0.297,0.47,0.306
0.301,0.475,0.303
0.301,0.463,0.286
0.297,0.451,0.287
0.295,0.448,0.288
0.301,0.43,0.286
0.303,0.42,0.287
0.307,0.405,0.288
0.309,0.4,0.286
0.31,0.408,0.296
0.298,0.39,0.295
0.307,0.39,0.293
0.301,0.393,0.299
0.304,0.397,0.299
0.31,0.399,0.302
0.307,0.406,0.295
0.303,0.413,0.291
0.3,0.418,0.291
0.297,0.42,0.297
0.304,0.42,0.299
0.298,0.42,0.296
0.3,0.418,0.295
0.299,0.416,0.293
0.302,0.413,0.293
0.294,0.42,0.288
0.297,0.417,0.296
0.299,0.413,0.286
0.313,0.41,0.299
0.319,0.405,0.304
0.313,0.396,0.319
0.306,0.389,0.319
0.299,0.378,0.32
0.304,0.393,0.318
0.297,0.39,0.305
0.303,0.371,0.306
0.311,0.367,0.293
0.304,0.383,0.293
0.306,0.39,0.294
0.294,0.405,0.294
0.308,0.416,0.296
0.302,0.438,0.29
0.298,0.458,0.288
0.298,0.441,0.286
0.302,0.451,0.293
0.31,0.454,0.292
0.32,0.462,0.287
0.31,0.454,0.285
0.309,0.448,0.282
0.305,0.427,0.297
0.298,0.428,0.305
0.297,0.408,0.305
0.304,0.403,0.305
0.301,0.4,0.305
0.294,0.403,0.31
0.293,0.408,0.306
0.303,0.414,0.299
0.305,0.411,0.298
0.311,0.422,0.294
0.303,0.425,0.3
0.306,0.435,0.304
0.307,0.436,0.307
0.3,0.437,0.292
0.306,0.45,0.3
0.311,0.458,0.301
0.316,0.452,0.306
0.323,0.453,0.31
0.323,0.45,0.283
0.329,0.465,0.288
0.324,0.464,0.295
0.329,0.467,0.307
0.329,0.469,0.296
0.328,0.47,0.294
0.334,0.464,0.29
0.335,0.464,0.287
0.326,0.458,0.297
0.311,0.464,0.298
0.317,0.457,0.293
0.327,0.446,0.294
0.328,0.44,0.294
0.318,0.424,0.301
0.318,0.422,0.304
0.302,0.412,0.297
0.301,0.415,0.295
0.292,0.404,0.301
0.287,0.386,0.302
0.292,0.382,0.295
0.294,0.384,0.299
0.295,0.392,0.299
0.301,0.398,0.3
0.309,0.408,0.291
0.302,0.407,0.295
0.304,0.413,0.298
0.313,0.414,0.299
0.314,0.421,0.284
0.322,0.425,0.289
0.319,0.42,0.292
0.306,0.425,0.291
0.304,0.426,0.292
0.302,0.43,0.296
0.307,0.418,0.295
0.315,0.417,0.291
0.297,0.417,0.298
0.299,0.422,0.295
0.301,0.417,0.298
0.298,0.419,0.289
0.31,0.428,0.29
0.306,0.428,0.286
0.303,0.419,0.301
0.304,0.424,0.307
0.297,0.438,0.296
0.297,0.452,0.295
0.304,0.459,0.297
0.302,0.474,0.324
0.301,0.474,0.323
0.312,0.467,0.317
0.306,0.465,0.319
0.307,0.467,0.315
0.306,0.47,0.308
0.292,0.475,0.302
0.306,0.458,0.307
0.298,0.45,0.305
0.3,0.438,0.297
0.295,0.426,0.297
0.291,0.402,0.292
0.29,0.409,0.292
0.296,0.417,0.285
0.302,0.394,0.289
0.309,0.396,0.288
0.303,0.389,0.288
0.309,0.385,0.311
0.316,0.394,0.304
0.31,0.398,0.299
0.307,0.404,0.307
0.31,0.413,0.315
0.319,0.408,0.308
0.32,0.412,0.306
0.323,0.431,0.306
0.321,0.45,0.316
0.318,0.45,0.317
0.315,0.463,0.314
0.312,0.464,0.307
0.298,0.469,0.304
0.296,0.467,0.303
0.298,0.467,0.307
0.298,0.46,0.3
0.294,0.453,0.303
0.31,0.461,0.314
0.319,0.459,0.309
0.311,0.463,0.304
0.314,0.464,0.297
0.302,0.466,0.295
0.306,0.463,0.322
0.298,0.464,0.313
0.3,0.455,0.299
0.296,0.459,0.292
0.295,0.454,0.298
0.298,0.439,0.298
0.304,0.434,0.306
0.315,0.436,0.299
0.31,0.43,0.298
0.311,0.41,0.302
0.306,0.403,0.297
0.302,0.402,0.303
0.325,0.394,0.295
0.326,0.4,0.299
0.321,0.419,0.302
0.324,0.416,0.295
0.315,0.401,0.291
0.301,0.41,0.296
0.299,0.409,0.306
0.305,0.413,0.309
0.303,0.418,0.305
0.306,0.423,0.303
0.305,0.426,0.301
0.298,0.429,0.305
0.293,0.434,0.299
0.297,0.416,0.305
0.3,0.415,0.301
0.303,0.407,0.3
0.306,0.415,0.295
0.31,0.416,0.296
0.308,0.412,0.29
0.304,0.415,0.293
0.3,0.4,0.3
0.305,0.399,0.294
0.302,0.389,0.288
0.302,0.404,0.289
0.295,0.411,0.285
0.298,0.425,0.284
0.295,0.428,0.293
0.3,0.426,0.294
0.305,0.426,0.296
0.314,0.427,0.306
0.308,0.438,0.3
0.309,0.435,0.296
0.307,0.455,0.293
0.304,0.451,0.292
0.309,0.457,0.297
0.316,0.449,0.292
0.305,0.442,0.306
0.304,0.423,0.298
0.322,0.422,0.297
0.325,0.417,0.295
0.317,0.413,0.296
0.31,0.415,0.287
0.302,0.406,0.282
0.305,0.397,0.284
0.299,0.396,0.302
0.304,0.386,0.302
0.299,0.384,0.294
0.302,0.389,0.291
0.295,0.386,0.289
0.297,0.393,0.289
0.297,0.392,0.292
0.29,0.4,0.298
0.31,0.387,0.296
0.295,0.391,0.288
0.288,0.399,0.28
0.29,0.398,0.278
0.284,0.401,0.277
0.289,0.416,0.285
0.291,0.417,0.292
0.327,0.429,0.282
0.328,0.425,0.283
0.331,0.414,0.289
0.333,0.43,0.293
0.323,0.429,0.294
0.33,0.426,0.293
0.327,0.433,0.285
0.328,0.436,0.282
0.332,0.453,0.283
0.34,0.433,0.277
0.337,0.429,0.277
0.339,0.416,0.284
0.338,0.426,0.282
0.324,0.44,0.283
0.303,0.427,0.292
0.302,0.429,0.297
0.31,0.434,0.291
0.31,0.442,0.293
0.32,0.416,0.306
0.321,0.424,0.311
0.331,0.43,0.301
0.326,0.429,0.309
0.334,0.434,0.313
0.333,0.435,0.31
0.338,0.44,0.313
0.345,0.43,0.318
0.346,0.432,0.326
0.354,0.432,0.332
0.315,0.432,0.327
0.312,0.434,0.332
0.324,0.445,0.336
0.316,0.448,0.335
0.331,0.437,0.321
0.341,0.43,0.319
0.326,0.432,0.318
0.313,0.447,0.318
0.316,0.45,0.32
0.315,0.461,0.315
0.317,0.461,0.324
0.309,0.46,0.304
0.312,0.471,0.298
0.324,0.46,0.303
0.324,0.456,0.307
0.326,0.467,0.306
0.334,0.465,0.321
0.33,0.465,0.312
0.335,0.475,0.331
0.335,0.479,0.33
0.328,0.492,0.329
0.328,0.474,0.314
0.337,0.458,0.307
0.33,0.474,0.303
0.325,0.466,0.317
0.319,0.477,0.318
0.324,0.469,0.312
0.322,0.454,0.318
0.311,0.461,0.314
0.317,0.465,0.309
0.318,0.465,0.303
0.323,0.453,0.302
