message_dispatcher,metric_insertion,status_metric_extraction
0.423,0.522,0.278
0.41,0.533,0.276
0.406,0.546,0.277
0.399,0.531,0.276
0.397,0.519,0.276
0.394,0.512,0.286
0.401,0.514,0.283
0.396,0.51,0.279
0.393,0.506,0.277
0.394,0.521,0.276
0.391,0.513,0.258
0.402,0.53,0.261
0.409,0.522,0.273
0.455,0.517,0.263
0.447,0.518,0.275
0.442,0.515,0.276
0.454,0.53,0.275
0.452,0.544,0.276
0.452,0.549,0.296
0.447,0.549,0.298
0.455,0.558,0.299
0.433,0.551,0.292
0.437,0.545,0.297
0.425,0.56,0.301
0.428,0.545,0.301
0.436,0.54,0.315
0.446,0.543,0.3
0.448,0.538,0.298
0.44,0.538,0.297
0.434,0.539,0.303
0.445,0.544,0.306
0.446,0.543,0.292
0.457,0.54,0.294
0.44,0.551,0.288
0.431,0.546,0.294
0.435,0.553,0.303
0.432,0.541,0.296
0.419,0.539,0.292
0.412,0.533,0.29
0.41,0.525,0.286
0.402,0.541,0.281
0.407,0.516,0.283
0.415,0.512,0.286
0.407,0.528,0.282
0.409,0.543,0.285
0.401,0.552,0.293
0.397,0.55,0.293
0.399,0.54,0.294
0.405,0.537,0.283
0.397,0.525,0.278
0.399,0.534,0.291
0.421,0.529,0.287
0.406,0.529,0.301
0.411,0.53,0.309
0.411,0.527,0.315
0.416,0.54,0.303
0.416,0.526,0.294
0.414,0.517,0.279
0.425,0.519,0.285
0.42,0.523,0.28
0.415,0.525,0.272
0.425,0.543,0.282
0.423,0.517,0.278
0.417,0.528,0.276
0.417,0.536,0.281
0.433,0.542,0.279
0.434,0.532,0.268
0.433,0.534,0.264
0.423,0.528,0.268
0.417,0.517,0.268
0.423,0.517,0.266
0.43,0.525,0.281
0.419,0.52,0.282
0.41,0.519,0.28
0.409,0.514,0.27
0.416,0.506,0.275
0.408,0.51,0.274
0.411,0.527,0.276
0.399,0.533,0.281
0.402,0.522,0.284
0.401,0.513,0.279
0.418,0.509,0.273
0.422,0.506,0.275
0.427,0.513,0.269
0.422,0.506,0.273
0.424,0.501,0.267
0.425,0.498,0.264
0.42,0.503,0.261
0.414,0.5,0.264
0.401,0.495,0.266
0.405,0.506,0.273
0.413,0.502,0.27
0.412,0.518,0.274
0.419,0.529,0.27
0.421,0.507,0.271
0.418,0.504,0.28
0.415,0.517,0.284
0.401,0.507,0.281
0.387,0.513,0.276
0.381,0.509,0.273
0.379,0.509,0.265
0.384,0.521,0.272
0.378,0.504,0.268
0.378,0.517,0.272
0.383,0.507,0.273
0.396,0.506,0.278
0.393,0.496,0.27
0.405,0.51,0.268
0.411,0.502,0.269
0.415,0.497,0.269
0.405,0.502,0.261
0.405,0.501,0.267
0.411,0.495,0.259
0.408,0.498,0.268
0.416,0.508,0.274
0.406,0.499,0.278
0.405,0.497,0.281
0.418,0.496,0.284
0.414,0.52,0.282
0.411,0.535,0.276
0.406,0.541,0.275
0.427,0.524,0.273
0.415,0.525,0.267
0.42,0.529,0.271
0.437,0.522,0.276
0.43,0.518,0.275
0.404,0.52,0.283
0.393,0.509,0.28
0.4,0.523,0.269
0.406,0.525,0.277
0.411,0.528,0.276
0.399,0.534,0.287
0.407,0.529,0.296
0.405,0.516,0.281
0.412,0.516,0.279
0.406,0.534,0.284
0.412,0.545,0.283
0.405,0.556,0.291
0.399,0.566,0.293
0.406,0.58,0.292
0.402,0.569,0.281
0.41,0.558,0.272
0.397,0.545,0.274
0.391,0.536,0.274
0.392,0.509,0.279
0.389,0.518,0.281
0.394,0.505,0.281
0.405,0.517,0.283
0.415,0.504,0.291
0.41,0.489,0.291
0.394,0.488,0.288
0.403,0.493,0.283
0.395,0.503,0.272
0.412,0.504,0.283
0.406,0.516,0.277
0.402,0.505,0.282
0.412,0.507,0.284
0.402,0.526,0.279
0.409,0.535,0.294
0.414,0.533,0.295
0.431,0.53,0.293
0.442,0.527,0.285
0.424,0.514,0.271
0.41,0.513,0.282
0.408,0.507,0.288
0.409,0.515,0.289
0.416,0.513,0.283
0.424,0.522,0.281
0.421,0.519,0.281
0.429,0.503,0.275
0.416,0.512,0.269
0.418,0.521,0.277
0.403,0.523,0.286
0.41,0.529,0.286
0.399,0.513,0.294
0.392,0.518,0.304
0.388,0.505,0.268
0.385,0.505,0.276
0.392,0.512,0.271
0.399,0.509,0.27
0.396,0.502,0.265
0.405,0.523,0.267
0.394,0.518,0.269
0.394,0.533,0.278
0.402,0.512,0.283
0.41,0.512,0.283
0.405,0.505,0.285
0.405,0.496,0.287
0.406,0.527,0.288
0.404,0.513,0.277
0.397,0.509,0.273
0.396,0.507,0.268
0.397,0.506,0.265
0.393,0.51,0.264
0.405,0.509,0.271
0.406,0.527,0.275
0.405,0.524,0.276
0.405,0.518,0.286
0.413,0.519,0.289
0.404,0.513,0.288
0.411,0.524,0.288
0.4,0.535,0.293
0.398,0.53,0.285
0.389,0.554,0.279
0.395,0.551,0.28
0.387,0.543,0.269
0.396,0.524,0.271
0.399,0.52,0.275
0.402,0.528,0.281
0.4,0.526,0.272
0.407,0.516,0.271
0.409,0.515,0.282
0.424,0.513,0.282
0.42,0.514,0.289
0.415,0.507,0.291
0.407,0.51,0.283
0.412,0.504,0.281
0.425,0.504,0.28
0.411,0.517,0.281
0.414,0.531,0.269
0.418,0.529,0.271
0.408,0.546,0.269
0.404,0.518,0.269
0.406,0.529,0.264
0.413,0.521,0.267
0.416,0.511,0.269
0.407,0.518,0.276
0.407,0.516,0.285
0.404,0.522,0.286
0.407,0.526,0.287
0.411,0.502,0.283
0.406,0.509,0.281
0.404,0.513,0.28
0.408,0.515,0.275
0.401,0.514,0.288
0.4,0.512,0.286
0.416,0.518,0.289
0.428,0.522,0.292
0.434,0.517,0.288
0.429,0.526,0.287
0.42,0.537,0.291
0.409,0.546,0.285
0.411,0.54,0.285
0.407,0.535,0.279
0.407,0.525,0.274
0.41,0.53,0.291
0.406,0.529,0.282
0.407,0.519,0.28
0.424,0.506,0.277
0.418,0.503,0.276
0.396,0.505,0.277
0.391,0.497,0.274
0.386,0.49,0.271
0.379,0.491,0.276
0.389,0.49,0.279
0.392,0.496,0.283
0.397,0.501,0.286
0.405,0.506,0.285
0.406,0.494,0.283
0.414,0.5,0.275
0.412,0.503,0.276
0.413,0.506,0.269
0.416,0.503,0.277
0.411,0.494,0.276
0.405,0.494,0.278
0.388,0.504,0.276
0.397,0.521,0.267
0.381,0.518,0.268
0.385,0.512,0.274
0.386,0.521,0.279
0.394,0.516,0.284
0.403,0.503,0.285
0.411,0.51,0.284
0.409,0.513,0.283
0.408,0.519,0.279
0.406,0.511,0.275
0.414,0.513,0.264
0.417,0.522,0.273
0.415,0.519,0.272
0.423,0.528,0.265
0.421,0.522,0.274
0.42,0.525,0.271
0.424,0.521,0.281
0.422,0.52,0.277
0.429,0.512,0.271
0.427,0.508,0.271
0.42,0.508,0.272
0.436,0.498,0.277
0.43,0.5,0.278
0.428,0.508,0.275
0.425,0.536,0.264
0.412,0.535,0.264
0.424,0.526,0.281
0.435,0.524,0.277
0.417,0.509,0.269
0.417,0.512,0.272
0.432,0.519,0.271
0.443,0.517,0.269
0.434,0.522,0.272
0.436,0.532,0.276
0.421,0.534,0.29
0.438,0.535,0.287
0.435,0.536,0.284
0.423,0.535,0.292
0.415,0.562,0.285
0.428,0.567,0.269
0.412,0.538,0.271
0.404,0.531,0.267
0.404,0.526,0.269
0.409,0.53,0.266
0.421,0.511,0.266
0.427,0.512,0.276
0.425,0.51,0.277
0.425,0.512,0.276
0.425,0.498,0.283
0.432,0.512,0.28
0.421,0.512,0.283
0.404,0.518,0.288
0.402,0.527,0.289
0.409,0.525,0.287
0.409,0.516,0.291
0.399,0.521,0.291
0.402,0.517,0.288
0.403,0.52,0.284
0.4,0.506,0.288
0.405,0.508,0.293
0.398,0.514,0.289
0.402,0.513,0.287
0.406,0.516,0.279
0.407,0.519,0.294
0.401,0.512,0.287
0.408,0.521,0.281
0.407,0.517,0.28
0.41,0.518,0.276
0.412,0.507,0.286
0.4,0.508,0.288
0.398,0.507,0.275
0.402,0.5,0.275
0.409,0.5,0.273
0.407,0.51,0.266
0.41,0.512,0.277
0.404,0.525,0.282
0.41,0.53,0.289
0.409,0.528,0.282
0.406,0.523,0.284
0.41,0.522,0.276
0.411,0.509,0.281
0.396,0.517,0.269
0.397,0.51,0.271
0.411,0.529,0.273
0.417,0.529,0.27
0.422,0.531,0.269
0.416,0.536,0.271
0.405,0.533,0.267
0.422,0.512,0.267
0.411,0.504,0.267
0.408,0.505,0.27
0.407,0.503,0.276
0.403,0.513,0.282
0.4,0.527,0.284
0.402,0.516,0.275
0.404,0.522,0.278
0.415,0.523,0.279
0.411,0.504,0.275
0.401,0.505,0.274
0.403,0.503,0.275
0.408,0.507,0.273
0.402,0.504,0.285
0.407,0.513,0.28
0.39,0.503,0.283
0.402,0.505,0.273
0.391,0.503,0.276
0.404,0.509,0.273
0.399,0.506,0.278
0.404,0.507,0.285
0.414,0.507,0.293
0.43,0.498,0.287
0.45,0.506,0.292
0.436,0.507,0.291
0.414,0.507,0.283
0.429,0.522,0.278
0.426,0.499,0.275
0.413,0.494,0.283
0.403,0.5,0.28
0.416,0.499,0.28
0.411,0.495,0.282
0.405,0.501,0.274
0.384,0.506,0.272
0.394,0.504,0.267
0.4,0.497,0.275
0.398,0.496,0.259
0.399,0.508,0.259
0.396,0.507,0.266
0.396,0.507,0.27
0.394,0.509,0.259
0.395,0.535,0.261
0.384,0.524,0.261
0.39,0.506,0.263
0.398,0.507,0.278
0.389,0.512,0.271
0.39,0.507,0.279
0.39,0.507,0.281
0.393,0.513,0.28
0.395,0.498,0.284
0.417,0.511,0.276
0.417,0.504,0.273
0.417,0.516,0.285
0.406,0.51,0.287
0.411,0.52,0.287
0.425,0.512,0.276
0.447,0.508,0.279
0.413,0.518,0.273
0.407,0.531,0.279
0.424,0.534,0.28
0.419,0.519,0.286
0.42,0.535,0.291
0.426,0.548,0.282
0.436,0.539,0.287
0.456,0.529,0.279
0.45,0.522,0.292
0.434,0.527,0.28
0.421,0.529,0.278
0.426,0.536,0.296
0.411,0.54,0.292
0.413,0.549,0.294
0.413,0.556,0.287
0.408,0.542,0.281
0.417,0.551,0.276
0.4,0.533,0.275
0.392,0.514,0.286
0.382,0.523,0.281
0.385,0.526,0.273
0.393,0.517,0.28
0.398,0.519,0.286
0.409,0.516,0.28
0.408,0.5,0.278
0.424,0.507,0.283
0.415,0.503,0.276
0.412,0.507,0.274
0.419,0.518,0.277
0.409,0.527,0.28
0.409,0.52,0.278
0.409,0.523,0.279
0.41,0.519,0.28
0.41,0.52,0.279
0.403,0.514,0.276
0.402,0.525,0.273
0.409,0.514,0.271
0.401,0.517,0.274
0.398,0.508,0.275
0.408,0.507,0.274
0.419,0.508,0.275
0.413,0.501,0.281
0.406,0.507,0.278
0.431,0.521,0.278
0.421,0.537,0.271
0.414,0.52,0.279
0.423,0.516,0.284
0.43,0.52,0.281
0.439,0.521,0.287
0.456,0.53,0.289
0.454,0.548,0.283
0.455,0.533,0.281
0.462,0.545,0.285
0.435,0.54,0.281
0.441,0.554,0.293
0.447,0.551,0.291
0.459,0.553,0.293
0.453,0.563,0.32
0.453,0.553,0.31
0.459,0.565,0.31
0.455,0.564,0.31
0.448,0.56,0.307
0.446,0.54,0.297
0.435,0.545,0.299
0.442,0.548,0.294
0.432,0.557,0.287
0.439,0.559,0.293
0.441,0.556,0.284
0.438,0.55,0.301
0.45,0.544,0.309
0.446,0.544,0.308
0.433,0.546,0.304
0.451,0.554,0.303
0.445,0.558,0.309
0.446,0.572,0.31
0.445,0.563,0.316
0.441,0.557,0.311
0.431,0.582,0.311
0.44,0.587,0.319
0.43,0.584,0.312
0.443,0.579,0.3
0.453,0.579,0.311
0.454,0.565,0.303
0.438,0.555,0.296
0.434,0.551,0.289
0.438,0.556,0.289
0.439,0.551,0.292
0.442,0.547,0.302
0.442,0.552,0.295
0.444,0.546,0.307
0.439,0.542,0.297
0.442,0.54,0.295
0.44,0.539,0.287
0.439,0.552,0.303
0.434,0.539,0.31
0.441,0.546,0.307
0.442,0.548,0.307
0.447,0.563,0.303
0.463,0.576,0.292
0.452,0.562,0.313
0.44,0.555,0.303
0.449,0.537,0.294
0.436,0.544,0.294
0.437,0.53,0.289
0.45,0.53,0.287
0.469,0.544,0.292
0.476,0.539,0.29
0.46,0.541,0.281
0.468,0.54,0.286
0.453,0.531,0.303
0.448,0.534,0.304
0.435,0.551,0.302
0.442,0.545,0.3
0.442,0.552,0.296
0.461,0.538,0.294
0.461,0.547,0.288
0.479,0.544,0.302
0.471,0.537,0.301
0.45,0.526,0.298
0.445,0.542,0.3
0.442,0.54,0.288
0.45,0.535,0.284
0.443,0.531,0.277
0.436,0.543,0.294
0.436,0.548,0.287
0.434,0.534,0.288
0.436,0.535,0.284
0.423,0.537,0.297
0.419,0.543,0.291
0.428,0.552,0.291
0.438,0.552,0.289
0.433,0.539,0.29
0.429,0.537,0.289
0.431,0.549,0.285
0.442,0.541,0.287
0.43,0.54,0.28
0.429,0.532,0.301
0.436,0.543,0.295
0.443,0.544,0.298
0.454,0.548,0.292
0.453,0.552,0.297
0.452,0.561,0.293
0.435,0.553,0.298
0.437,0.551,0.302
0.432,0.543,0.307
0.432,0.55,0.326
0.437,0.555,0.326
0.441,0.556,0.309
0.443,0.571,0.308
0.434,0.564,0.296
0.431,0.557,0.296
0.429,0.551,0.291
0.433,0.566,0.292
0.446,0.548,0.293
0.445,0.549,0.29
0.437,0.55,0.287
0.436,0.527,0.303
0.436,0.54,0.307
0.443,0.533,0.305
0.436,0.53,0.301
0.434,0.54,0.305
0.434,0.532,0.296
0.442,0.549,0.301
0.446,0.559,0.293
0.431,0.582,0.289
0.438,0.562,0.281
0.446,0.552,0.286
0.445,0.565,0.302
0.453,0.562,0.31
0.445,0.556,0.313
0.435,0.555,0.312
0.447,0.564,0.287
0.437,0.547,0.289
0.438,0.551,0.287
0.438,0.566,0.294
0.436,0.561,0.289
0.451,0.553,0.289
0.453,0.563,0.291
0.445,0.56,0.296
0.45,0.567,0.322
0.441,0.568,0.319
0.436,0.554,0.316
0.425,0.541,0.31
0.432,0.541,0.314
0.432,0.541,0.311
0.438,0.544,0.319
0.427,0.538,0.307
0.429,0.548,0.3
0.445,0.55,0.304
0.447,0.559,0.304
0.441,0.553,0.301
0.438,0.548,0.298
0.436,0.547,0.302
0.437,0.553,0.294
0.448,0.55,0.3
0.436,0.55,0.314
0.439,0.558,0.312
0.434,0.541,0.314
0.434,0.545,0.311
0.441,0.532,0.31
0.44,0.525,0.298
0.442,0.524,0.286
0.441,0.53,0.287
0.441,0.556,0.294
0.445,0.562,0.302
0.452,0.556,0.304
0.452,0.553,0.331
0.453,0.534,0.327
0.451,0.535,0.329
0.443,0.533,0.334
