message_dispatcher,metric_insertion,status_metric_extraction
1.027,0.95,0.293
1.023,0.946,0.295
1.013,0.94,0.288
1.019,0.942,0.291
1.015,0.939,0.289
1.03,0.942,0.288
1.02,0.923,0.294
1.022,0.927,0.301
1.02,0.942,0.296
1.012,0.971,0.29
0.999,0.985,0.289
0.999,1.001,0.288
0.992,1.025,0.296
0.996,1.017,0.292
0.991,1.031,0.299
0.981,1.018,0.292
0.968,1.014,0.293
0.961,1.007,0.304
0.955,0.998,0.297
0.952,0.986,0.309
0.958,0.964,0.291
0.952,0.971,0.291
0.942,0.96,0.293
0.957,0.955,0.297
0.952,0.961,0.292
0.965,0.963,0.31
0.977,0.987,0.287
0.964,0.993,0.298
0.986,0.973,0.295
1.015,0.982,0.294
1.014,0.983,0.298
1.024,0.999,0.293
1.029,0.986,0.29
1.02,0.975,0.287
1.03,0.96,0.292
1.029,0.975,0.289
1.027,0.958,0.294
1.022,0.973,0.295
1.011,0.986,0.292
1.03,0.981,0.293
1.014,0.977,0.301
1.025,0.978,0.296
1.028,0.983,0.294
1.025,0.976,0.296
1.033,0.969,0.304
1.03,0.971,0.312
1.025,0.961,0.331
1.015,0.974,0.326
1.03,0.965,0.318
1.005,0.963,0.303
1.026,0.966,0.301
1.042,0.969,0.295
1.02,0.944,0.303
1.004,0.955,0.312
1.017,0.963,0.324
1.029,0.975,0.321
1.025,0.981,0.311
1.031,0.974,0.295
1.029,0.987,0.298
1.019,0.992,0.31
1.004,0.975,0.307
0.99,0.961,0.309
0.958,0.97,0.309
0.972,0.973,0.303
0.981,0.983,0.307
0.986,0.996,0.315
0.978,1.009,0.315
0.973,1.008,0.324
0.993,0.988,0.328
1.002,0.984,0.33
0.995,0.994,0.333
1.006,1.014,0.311
1.005,1.01,0.311
1.011,1.027,0.302
1.013,1.037,0.304
1.014,1.03,0.3
1.019,0.989,0.302
1.019,0.977,0.296
0.994,0.978,0.307
0.981,0.983,0.315
0.988,0.986,0.314
0.987,0.994,0.323
0.999,1.003,0.325
1.001,0.993,0.319
1.004,0.988,0.316
0.988,0.968,0.313
0.984,0.978,0.312
0.969,1.002,0.303
1.0,0.999,0.302
1.007,1.0,0.308
1.019,1.023,0.309
1.036,1.002,0.291
1.051,0.995,0.299
1.046,0.986,0.312
1.031,0.973,0.318
1.042,0.996,0.318
1.037,0.998,0.304
1.033,0.973,0.306
1.034,0.969,0.299
1.011,0.954,0.302
1.003,0.939,0.295
0.996,0.947,0.298
0.995,0.954,0.303
0.984,0.957,0.312
0.979,0.979,0.305
0.984,0.962,0.293
0.964,0.965,0.308
0.983,0.981,0.306
1.003,0.989,0.317
0.992,0.987,0.327
0.99,0.989,0.334
0.997,0.962,0.317
0.988,0.94,0.328
0.991,0.972,0.322
0.989,0.976,0.307
0.995,0.971,0.306
0.997,0.97,0.298
0.999,0.974,0.3
0.995,0.995,0.294
0.993,1.023,0.299
1.0,1.024,0.3
1.014,1.029,0.304
1.004,1.043,0.301
1.004,1.01,0.298
1.006,1.015,0.295
0.989,1.012,0.297
0.977,1.0,0.304
0.968,0.986,0.295
0.968,0.97,0.292
0.965,0.963,0.294
0.98,0.949,0.304
0.972,0.96,0.307
0.979,0.955,0.307
0.977,0.958,0.301
0.976,0.966,0.299
0.994,0.975,0.302
1.005,1.008,0.307
1.005,1.039,0.308
0.999,1.025,0.325
1.001,1.037,0.315
0.986,1.049,0.315
0.987,1.064,0.317
0.979,1.059,0.308
0.987,1.067,0.302
0.975,1.076,0.294
0.967,1.081,0.301
0.972,1.047,0.299
0.993,1.049,0.295
0.997,1.052,0.296
1.029,1.038,0.314
1.038,1.037,0.312
1.043,1.04,0.311
1.029,1.04,0.312
1.043,1.046,0.311
1.063,1.044,0.31
1.06,1.026,0.309
1.055,1.032,0.313
1.041,1.03,0.323
1.034,1.027,0.311
1.014,1.02,0.295
1.001,1.038,0.3
0.997,1.032,0.303
1.001,1.024,0.302
0.988,1.004,0.297
0.974,0.995,0.302
1.009,0.978,0.306
1.016,0.971,0.308
1.011,0.969,0.297
1.012,0.972,0.298
1.0,0.969,0.301
0.987,0.956,0.296
0.983,0.974,0.308
0.986,0.971,0.319
0.986,0.964,0.318
0.978,0.991,0.308
0.977,0.996,0.305
0.945,0.993,0.305
0.935,0.978,0.318
0.955,0.976,0.322
0.973,0.986,0.321
0.981,1.005,0.321
0.987,0.993,0.319
1.014,0.984,0.326
1.03,0.996,0.323
1.038,0.988,0.314
1.041,0.978,0.321
1.033,0.986,0.321
1.05,0.98,0.33
1.037,0.97,0.317
1.034,0.95,0.32
1.035,0.921,0.31
1.024,0.92,0.325
1.017,0.931,0.331
0.996,0.927,0.325
0.991,0.957,0.319
0.974,0.948,0.317
0.973,0.963,0.318
0.974,0.955,0.335
0.978,0.953,0.335
0.978,0.969,0.336
0.977,0.972,0.336
0.957,0.964,0.336
0.962,0.961,0.345
0.966,0.97,0.342
0.955,0.965,0.339
0.955,0.938,0.338
0.946,0.958,0.333
0.963,0.967,0.33
0.969,0.961,0.34
0.965,0.956,0.328
0.978,0.968,0.333
0.986,0.963,0.317
0.999,0.954,0.313
1.013,0.981,0.339
1.005,0.985,0.333
1.04,0.987,0.34
1.066,0.973,0.335
1.065,0.98,0.328
1.062,0.979,0.323
1.058,0.976,0.326
1.053,0.969,0.35
1.038,0.981,0.327
1.028,0.98,0.33
1.017,0.961,0.331
1.009,0.961,0.334
0.992,0.961,0.332
0.979,0.969,0.32
0.985,0.972,0.322
0.967,0.984,0.343
0.965,0.998,0.342
0.964,1.008,0.349
0.968,1.014,0.332
0.971,0.996,0.34
0.968,1.011,0.343
0.973,0.992,0.338
1.003,0.989,0.324
0.997,0.994,0.346
0.981,0.968,0.327
0.976,0.973,0.321
0.979,0.967,0.331
0.986,0.966,0.324
0.98,0.956,0.323
0.958,0.952,0.311
0.973,0.966,0.323
0.968,0.964,0.315
0.975,0.954,0.313
0.982,0.951,0.305
0.979,0.951,0.312
0.987,0.941,0.314
0.993,0.935,0.313
1.005,0.946,0.31
0.996,0.939,0.32
0.993,0.952,0.319
1.003,0.975,0.321
0.997,0.953,0.326
0.985,0.968,0.325
0.973,0.976,0.321
0.965,1.003,0.325
0.953,1.014,0.324
0.937,1.03,0.334
0.933,1.023,0.333
0.938,1.011,0.335
0.947,1.031,0.333
0.951,1.013,0.33
0.948,1.032,0.338
0.959,1.036,0.334
0.955,1.021,0.332
0.972,1.004,0.342
0.981,0.997,0.336
0.996,0.997,0.331
0.994,0.998,0.322
0.997,1.017,0.315
1.004,0.999,0.311
1.019,1.031,0.316
1.018,1.014,0.319
1.035,1.019,0.329
1.04,1.019,0.33
1.035,1.03,0.341
1.03,1.029,0.328
1.038,1.027,0.324
1.044,1.027,0.32
1.047,1.015,0.324
1.034,1.003,0.333
1.012,1.018,0.328
1.023,0.998,0.318
1.005,0.997,0.322
1.0,0.998,0.32
1.026,0.997,0.317
1.038,0.994,0.314
1.042,1.001,0.312
1.026,1.005,0.319
1.028,1.008,0.323
1.029,1.02,0.333
1.036,1.001,0.321
1.022,1.024,0.313
1.021,1.009,0.326
1.013,0.999,0.334
0.996,1.0,0.339
0.973,0.997,0.357
0.963,1.013,0.355
0.967,1.002,0.351
0.968,1.01,0.342
0.968,0.989,0.347
0.98,0.995,0.342
0.988,0.997,0.325
0.965,1.011,0.319
0.961,1.018,0.32
0.949,1.022,0.321
0.949,1.031,0.317
0.95,1.016,0.322
0.953,1.03,0.315
0.953,1.021,0.309
0.936,1.018,0.313
0.924,1.025,0.309
0.92,1.026,0.319
0.914,1.017,0.33
0.956,1.013,0.32
0.975,1.024,0.32
1.014,1.028,0.312
1.019,1.033,0.323
1.029,1.004,0.324
1.024,1.025,0.31
1.026,1.03,0.314
1.047,1.034,0.315
1.05,1.004,0.317
1.051,1.023,0.322
1.048,1.008,0.318
1.027,0.987,0.319
0.994,0.992,0.309
1.029,0.995,0.314
1.039,1.0,0.312
1.029,1.023,0.325
1.031,1.007,0.316
1.018,1.004,0.31
1.021,0.999,0.314
1.024,0.996,0.313
1.026,0.999,0.316
1.029,1.022,0.328
1.034,1.03,0.322
0.993,1.025,0.327
0.975,0.988,0.324
0.965,1.011,0.326
0.959,1.011,0.319
0.966,1.017,0.321
0.961,1.028,0.332
0.961,1.029,0.324
0.966,1.035,0.331
0.976,1.031,0.339
0.983,1.035,0.329
0.967,1.037,0.328
0.973,1.033,0.327
0.991,1.015,0.319
0.983,1.02,0.306
0.99,1.011,0.309
0.981,1.018,0.319
0.983,1.014,0.319
0.955,1.003,0.314
0.962,1.022,0.32
0.954,0.986,0.314
0.967,0.992,0.333
0.98,0.992,0.32
0.964,0.982,0.332
0.956,0.988,0.313
0.982,0.971,0.315
0.978,0.959,0.317
0.985,0.951,0.324
1.001,0.958,0.32
1.002,0.956,0.323
1.024,0.952,0.317
1.023,0.951,0.319
1.003,0.986,0.315
1.005,0.981,0.32
1.022,0.983,0.321
1.031,0.984,0.329
1.011,0.981,0.325
1.027,0.999,0.322
1.045,1.006,0.343
1.04,1.002,0.347
1.031,1.012,0.334
1.031,1.013,0.333
1.037,0.997,0.329
1.034,0.998,0.326
1.042,1.018,0.329
1.054,1.012,0.325
1.043,1.002,0.32
1.013,1.019,0.315
0.981,1.024,0.318
0.98,1.024,0.315
0.983,1.003,0.316
0.985,1.006,0.315
0.985,1.002,0.322
0.988,0.989,0.333
0.992,1.002,0.334
0.978,1.007,0.335
0.975,0.997,0.345
0.992,0.994,0.352
0.994,0.987,0.325
1.0,0.996,0.325
0.991,1.006,0.326
0.988,1.007,0.314
1.004,1.018,0.315
1.005,1.032,0.314
0.984,1.033,0.309
0.99,1.026,0.306
0.987,1.028,0.319
0.985,1.033,0.314
0.984,1.026,0.309
0.986,1.023,0.335
0.987,1.019,0.338
0.992,1.011,0.343
0.993,0.996,0.343
1.001,0.986,0.341
1.011,0.98,0.328
1.016,0.97,0.347
1.02,0.972,0.346
1.021,0.96,0.348
1.024,0.972,0.338
1.028,0.976,0.323
1.019,0.961,0.329
1.018,0.976,0.32
1.027,0.994,0.314
1.022,0.994,0.307
0.994,1.0,0.304
0.995,0.998,0.309
1.01,1.008,0.319
1.0,1.032,0.32
0.993,1.035,0.321
0.992,1.033,0.334
0.997,1.045,0.325
0.988,1.023,0.319
0.977,1.017,0.331
0.968,1.021,0.329
0.966,1.024,0.327
0.972,1.014,0.34
0.96,1.003,0.34
0.976,0.985,0.338
0.986,0.982,0.319
0.982,0.987,0.325
0.981,0.968,0.337
0.979,0.968,0.345
0.988,0.969,0.347
0.991,0.954,0.359
1.0,0.939,0.359
0.994,0.934,0.342
1.007,0.953,0.336
0.999,0.965,0.329
0.995,0.956,0.325
0.996,0.945,0.327
1.009,0.957,0.335
1.022,0.965,0.336
1.026,0.963,0.336
1.033,0.956,0.334
1.013,0.96,0.321
1.031,0.985,0.318
1.027,0.979,0.315
1.028,0.972,0.323
1.035,0.962,0.318
1.041,0.986,0.319
1.016,0.974,0.316
1.005,0.981,0.31
0.985,0.991,0.312
0.978,0.996,0.317
0.997,1.023,0.318
0.999,1.009,0.315
0.992,1.019,0.326
0.994,1.022,0.33
0.968,1.037,0.348
0.965,1.01,0.364
0.992,1.024,0.353
0.997,1.017,0.351
1.013,1.025,0.342
1.033,1.008,0.323
1.022,1.003,0.321
1.036,1.023,0.315
1.029,1.014,0.323
1.039,1.018,0.317
1.072,0.998,0.309
1.074,1.003,0.309
1.076,1.006,0.319
1.06,1.0,0.328
1.047,1.029,0.319
1.056,1.034,0.322
1.06,1.029,0.33
1.053,1.009,0.331
1.062,1.012,0.331
1.059,1.003,0.327
1.032,1.011,0.325
1.022,1.037,0.333
1.03,1.027,0.333
1.065,1.033,0.343
1.047,1.005,0.325
1.04,0.994,0.329
1.04,0.996,0.32
1.033,0.999,0.331
1.028,0.993,0.335
1.023,0.979,0.343
1.025,0.982,0.337
1.023,0.981,0.34
1.022,0.98,0.333
1.018,0.972,0.342
1.006,0.962,0.348
1.019,0.973,0.332
1.02,0.983,0.311
1.042,0.984,0.312
1.039,0.986,0.312
1.036,0.982,0.323
1.023,1.001,0.327
1.017,0.971,0.329
1.014,0.98,0.337
1.032,0.988,0.342
1.022,0.998,0.33
1.004,0.993,0.337
0.996,0.991,0.337
0.986,0.982,0.327
0.978,0.989,0.335
0.973,1.006,0.349
0.977,0.996,0.33
0.97,1.015,0.33
0.978,0.983,0.339
0.979,0.999,0.319
0.969,1.005,0.322
0.993,1.008,0.334
1.004,1.016,0.315
1.004,1.002,0.315
1.0,1.003,0.313
1.0,0.985,0.319
1.002,0.992,0.314
1.024,1.013,0.317
1.019,1.015,0.321
1.029,1.029,0.323
1.031,1.023,0.328
1.005,1.031,0.337
1.0,1.012,0.335
0.996,1.015,0.342
0.993,1.014,0.347
1.002,1.016,0.341
1.001,0.99,0.35
0.974,0.953,0.351
0.964,0.949,0.348
0.967,0.928,0.351
0.973,0.938,0.348
0.98,0.914,0.346
0.968,0.914,0.36
0.953,0.915,0.357
0.958,0.926,0.362
0.96,0.945,0.363
0.954,0.961,0.369
0.951,0.972,0.366
0.951,0.984,0.349
0.97,0.973,0.36
0.951,0.96,0.359
0.957,0.965,0.348
0.957,0.969,0.347
0.952,0.967,0.36
0.96,0.954,0.352
0.962,0.954,0.341
0.954,0.954,0.349
0.957,0.956,0.348
0.945,0.955,0.367
0.932,0.944,0.388
0.942,0.961,0.397
0.942,0.952,0.405
0.949,0.944,0.425
0.937,0.965,0.449
0.955,0.98,0.473
0.922,0.944,0.483
0.966,0.976,0.475
0.959,0.975,0.462
0.967,0.989,0.445
1.04,1.002,0.437
1.037,1.034,0.412
1.028,1.02,0.4
1.009,1.046,0.418
0.995,1.038,0.415
0.974,1.03,0.404
0.951,1.039,0.424
0.953,0.992,0.447
0.946,1.007,0.458
0.927,0.988,0.464
0.895,0.99,0.454
0.911,1.02,0.45
0.902,1.017,0.438
0.946,1.038,0.434
0.986,1.035,0.408
0.993,1.026,0.391
1.008,1.018,0.36
1.003,1.029,0.37
1.028,1.023,0.367
1.035,1.019,0.346
1.047,1.005,0.352
1.033,0.984,0.353
1.026,0.971,0.358
1.046,0.951,0.355
1.022,0.95,0.349
1.012,0.956,0.345
1.002,0.968,0.356
1.007,0.971,0.388
0.996,0.948,0.426
0.966,0.941,0.446
0.965,0.958,0.46
0.952,0.97,0.462
0.961,0.926,0.497
0.976,0.993,0.514
0.985,1.014,0.514
0.996,1.013,0.536
1.05,1.01,0.523
1.05,1.014,0.504
1.039,1.029,0.465
1.053,1.027,0.431
1.088,1.029,0.41
1.031,1.007,0.389
1.043,1.04,0.373
1.038,1.014,0.348
0.997,0.988,0.351
1.018,0.974,0.383
0.998,0.96,0.412
0.98,0.946,0.438
0.966,0.956,0.461
0.96,0.95,0.476
0.956,0.958,0.466
0.967,0.951,0.493
0.964,0.958,0.538
0.963,0.957,0.559
0.986,0.989,0.55
0.975,1.01,0.534
1.006,1.009,0.502
0.981,1.021,0.47
0.979,0.995,0.438
0.981,1.01,0.414
0.974,0.991,0.415
0.981,1.012,0.409
0.984,1.005,0.384
0.991,1.002,0.335
0.963,0.984,0.341
0.978,0.992,0.342
0.972,1.006,0.338
0.963,0.995,0.337
0.964,1.003,0.331
0.961,1.026,0.33
0.972,1.036,0.328
0.989,1.015,0.328
1.011,1.028,0.332
1.041,1.026,0.333
1.058,1.031,0.326
1.058,1.016,0.321
1.072,1.008,0.329
1.09,1.006,0.349
1.11,1.03,0.338
1.117,1.028,0.329
1.112,1.016,0.326
1.109,1.021,0.325
1.106,1.023,0.322
1.072,1.001,0.335
1.057,0.998,0.385
1.051,1.0,0.408
1.032,0.987,0.413
0.99,0.977,0.439
0.974,0.96,0.452
0.958,0.98,0.452
0.956,1.003,0.469
0.91,0.995,0.494
0.905,0.968,0.52
0.961,1.012,0.523
0.951,0.989,0.517
0.919,0.976,0.503
0.927,0.984,0.476
0.944,1.0,0.463
0.959,0.997,0.469
0.947,1.007,0.434
0.966,0.988,0.408
1.005,0.999,0.4
1.017,1.025,0.394
1.033,1.063,0.359
1.027,1.063,0.344
1.044,1.081,0.337
1.059,1.073,0.342
1.071,1.063,0.349
1.077,1.057,0.342
1.073,1.035,0.33
1.07,1.005,0.335
1.045,0.992,0.34
1.028,1.008,0.338
0.994,0.942,0.346
0.976,0.933,0.336
0.962,0.929,0.34
0.961,0.941,0.335
0.965,0.948,0.321
0.959,0.95,0.327
0.97,0.955,0.329
0.977,0.978,0.329
0.983,0.977,0.337
0.996,0.968,0.336
0.986,0.97,0.328
0.987,0.998,0.334
1.003,0.99,0.333
0.995,0.995,0.333
0.995,0.995,0.345
1.025,0.987,0.365
0.991,0.97,0.397
0.966,0.945,0.416
0.97,0.936,0.423
0.966,0.971,0.423
0.975,0.985,0.414
0.98,0.979,0.409
0.969,0.977,0.41
0.953,0.965,0.41
1.002,0.975,0.394
1.045,1.014,0.376
0.999,1.026,0.38
1.022,1.028,0.342
1.005,1.017,0.342
1.002,1.004,0.331
0.999,0.998,0.327
1.002,0.982,0.32
1.004,0.986,0.343
1.008,1.01,0.339
1.015,1.012,0.327
1.022,1.001,0.334
1.012,1.001,0.343
1.0,1.002,0.345
1.007,0.991,0.337
1.03,0.986,0.332
1.031,0.998,0.324
1.032,0.995,0.321
1.024,0.999,0.318
1.019,1.0,0.324
1.005,0.992,0.314
1.016,0.994,0.322
1.012,0.986,0.309
0.998,0.988,0.312
0.992,0.985,0.321
0.985,0.989,0.332
0.99,0.998,0.326
0.982,0.994,0.326
0.988,0.988,0.318
0.986,0.989,0.33
0.994,0.978,0.335
1.002,0.97,0.331
0.993,0.966,0.319
0.991,0.991,0.318
0.999,0.99,0.322
0.988,0.998,0.326
0.959,0.989,0.321
0.97,0.99,0.334
0.987,0.976,0.327
0.986,0.989,0.338
0.966,0.991,0.322
0.976,1.003,0.329
0.982,1.009,0.323
0.987,0.985,0.314
0.995,0.993,0.308
0.994,0.981,0.31
1.012,0.981,0.319
1.022,0.997,0.327
1.008,0.973,0.333
0.999,0.968,0.344
1.009,0.988,0.341
0.988,0.988,0.333
0.98,0.957,0.331
0.986,0.998,0.326
0.985,1.009,0.334
0.991,0.998,0.331
0.972,0.986,0.338
0.953,0.965,0.33
0.963,0.978,0.333
0.987,0.981,0.333
0.985,0.979,0.331
0.998,0.974,0.336
1.005,0.985,0.33
1.02,0.968,0.33
1.025,0.934,0.327
1.033,0.946,0.337
1.039,0.962,0.34
1.049,0.955,0.335
1.049,0.964,0.323
1.056,0.96,0.322
1.043,0.979,0.318
1.049,0.978,0.331
1.029,1.033,0.335
1.031,1.057,0.335
1.03,1.065,0.339
1.009,1.081,0.327
1.013,1.083,0.321
1.008,1.08,0.324
1.021,1.088,0.328
1.008,1.086,0.314
0.999,1.055,0.318
1.017,1.053,0.324
1.018,1.061,0.324
1.025,1.014,0.335
1.002,1.004,0.319
1.003,1.0,0.326
1.004,1.0,0.335
1.0,0.997,0.333
0.984,0.994,0.333
0.969,0.99,0.338
0.961,0.983,0.336
0.951,0.986,0.33
0.943,0.982,0.326
0.926,0.997,0.316
0.959,0.973,0.314
0.961,0.953,0.306
0.952,0.945,0.311
0.988,0.96,0.299
0.974,0.969,0.307
0.989,0.972,0.304
0.993,0.996,0.309
0.99,1.002,0.316
1.02,1.027,0.333
1.029,1.008,0.339
1.038,1.012,0.336
1.04,1.04,0.339
1.052,1.038,0.34
1.023,1.029,0.325
1.044,1.025,0.319
1.029,1.026,0.322
1.002,1.022,0.321
1.016,1.008,0.329
0.985,0.986,0.324
0.993,0.976,0.317
0.963,0.981,0.315
0.944,0.995,0.314
0.942,0.99,0.316
0.954,0.986,0.325
0.951,1.003,0.326
0.95,0.998,0.328
0.955,1.0,0.324
0.952,1.01,0.322
0.954,1.015,0.325
0.957,1.044,0.308
0.982,1.04,0.318
1.002,1.018,0.319
1.011,1.038,0.332
1.01,1.027,0.338
0.996,1.02,0.338
0.995,1.017,0.334
1.002,0.998,0.328
1.02,0.994,0.342
1.041,0.995,0.338
1.037,1.002,0.348
1.02,0.994,0.341
0.986,1.008,0.341
0.988,0.985,0.341
0.985,0.994,0.332
1.017,0.995,0.333
1.018,0.997,0.33
1.007,1.004,0.328
0.993,1.006,0.338
1.0,1.023,0.352
1.002,0.992,0.358
1.005,0.982,0.351
1.028,0.989,0.348
1.016,0.995,0.334
1.009,1.027,0.339
0.999,1.031,0.315
1.006,1.04,0.321
1.004,1.034,0.318
1.003,1.035,0.326
1.001,1.031,0.324
0.979,1.052,0.325
0.991,1.064,0.312
0.982,1.053,0.306
1.002,1.044,0.31
1.007,1.028,0.306
0.999,1.023,0.303
0.982,1.021,0.301
0.989,1.033,0.31
0.989,1.035,0.299
0.981,1.027,0.297
0.99,1.026,0.303
0.979,1.006,0.308
0.955,1.0,0.29
0.939,1.01,0.291
0.935,1.02,0.295
0.926,0.997,0.296
0.925,1.001,0.298
0.947,1.005,0.302
0.959,0.997,0.297
0.972,1.004,0.299
0.97,1.021,0.3
0.979,1.017,0.312
0.999,1.025,0.314
1.001,1.022,0.318
1.003,0.998,0.322
1.013,0.998,0.317
1.027,1.013,0.301
1.012,0.997,0.297
0.994,0.991,0.291
1.016,0.977,0.291
1.015,0.974,0.298
1.015,0.967,0.297
1.03,0.972,0.305
1.035,0.97,0.303
1.063,0.966,0.295
1.055,0.958,0.308
1.052,0.978,0.307
