message_dispatcher,metric_insertion,status_metric_extraction
0.448,0.562,0.309
0.451,0.575,0.301
0.442,0.568,0.305
0.438,0.55,0.304
0.451,0.551,0.301
0.441,0.565,0.306
0.439,0.555,0.306
0.441,0.543,0.303
0.44,0.554,0.317
0.431,0.546,0.309
0.438,0.541,0.319
0.44,0.546,0.308
0.437,0.541,0.304
0.431,0.54,0.304
0.436,0.535,0.302
0.436,0.537,0.293
0.437,0.528,0.283
0.433,0.537,0.288
0.426,0.542,0.286
0.423,0.528,0.287
0.423,0.522,0.3
0.41,0.528,0.298
0.419,0.534,0.292
0.437,0.545,0.297
0.443,0.548,0.293
0.45,0.543,0.294
0.459,0.547,0.301
0.457,0.558,0.296
0.465,0.542,0.29
0.447,0.543,0.291
0.457,0.548,0.293
0.442,0.558,0.291
0.443,0.558,0.29
0.459,0.557,0.287
0.459,0.546,0.293
0.461,0.557,0.296
0.454,0.554,0.3
0.46,0.551,0.294
0.453,0.546,0.292
0.454,0.545,0.294
0.448,0.541,0.294
0.447,0.548,0.292
0.457,0.542,0.291
0.451,0.545,0.306
0.444,0.535,0.31
0.44,0.554,0.31
0.453,0.553,0.301
0.459,0.547,0.298
0.458,0.549,0.301
0.466,0.535,0.304
0.461,0.551,0.304
0.468,0.55,0.305
0.489,0.565,0.301
0.488,0.549,0.294
0.495,0.541,0.286
0.501,0.539,0.299
0.49,0.548,0.294
0.498,0.568,0.3
0.47,0.56,0.304
0.479,0.568,0.314
0.476,0.558,0.305
0.477,0.549,0.304
0.471,0.561,0.301
0.474,0.559,0.309
0.483,0.571,0.309
0.497,0.575,0.304
0.513,0.565,0.311
0.501,0.559,0.309
0.494,0.558,0.3
0.491,0.558,0.289
0.469,0.551,0.29
0.472,0.543,0.304
0.455,0.536,0.312
0.444,0.544,0.317
0.447,0.528,0.302
0.451,0.523,0.295
0.456,0.524,0.288
0.452,0.532,0.286
0.436,0.532,0.301
0.438,0.534,0.294
0.448,0.53,0.298
0.448,0.531,0.284
0.442,0.543,0.288
0.429,0.539,0.282
0.455,0.562,0.283
0.451,0.588,0.284
0.448,0.579,0.282
0.436,0.562,0.286
0.441,0.548,0.285
0.442,0.54,0.293
0.453,0.542,0.297
0.467,0.539,0.295
0.46,0.538,0.286
0.459,0.53,0.293
0.474,0.532,0.291
0.455,0.534,0.291
0.454,0.55,0.288
0.446,0.55,0.298
0.449,0.551,0.292
0.443,0.557,0.282
0.437,0.55,0.285
0.444,0.549,0.293
0.438,0.553,0.296
0.445,0.569,0.297
0.442,0.562,0.308
0.443,0.555,0.313
0.432,0.553,0.312
0.451,0.558,0.313
0.457,0.563,0.312
0.458,0.564,0.322
0.451,0.56,0.311
0.444,0.559,0.313
0.45,0.546,0.308
0.469,0.538,0.306
0.463,0.545,0.297
0.473,0.552,0.291
0.465,0.55,0.293
0.454,0.535,0.286
0.441,0.545,0.29
0.448,0.556,0.285
0.437,0.548,0.313
0.443,0.53,0.322
0.437,0.537,0.318
0.447,0.54,0.308
0.439,0.531,0.315
0.442,0.556,0.305
0.443,0.546,0.311
0.441,0.548,0.321
0.438,0.541,0.309
0.446,0.534,0.302
0.445,0.56,0.285
0.443,0.552,0.29
0.459,0.546,0.301
0.465,0.539,0.299
0.458,0.537,0.301
0.445,0.533,0.301
0.429,0.552,0.301
0.431,0.546,0.3
0.425,0.565,0.291
0.433,0.571,0.292
0.435,0.547,0.292
0.441,0.543,0.289
0.431,0.54,0.3
0.429,0.535,0.296
0.414,0.545,0.304
0.426,0.542,0.312
0.428,0.542,0.322
0.432,0.541,0.307
0.43,0.537,0.307
0.433,0.542,0.306
0.433,0.546,0.306
0.431,0.557,0.297
0.426,0.549,0.301
0.435,0.55,0.298
0.431,0.545,0.292
0.43,0.534,0.286
0.427,0.544,0.286
0.427,0.556,0.289
0.426,0.538,0.29
0.42,0.54,0.285
0.424,0.556,0.286
0.419,0.548,0.286
0.434,0.54,0.288
0.43,0.543,0.288
0.427,0.549,0.281
0.432,0.537,0.284
0.431,0.546,0.287
0.427,0.54,0.289
0.439,0.541,0.305
0.435,0.531,0.299
0.434,0.537,0.3
0.432,0.535,0.305
0.439,0.545,0.306
0.457,0.551,0.301
0.463,0.551,0.306
0.456,0.542,0.31
0.451,0.539,0.299
0.442,0.547,0.306
0.454,0.536,0.304
0.445,0.539,0.308
0.465,0.558,0.301
0.47,0.559,0.309
0.455,0.553,0.31
0.456,0.537,0.308
0.453,0.553,0.32
0.477,0.554,0.325
0.49,0.566,0.328
0.477,0.55,0.323
0.473,0.555,0.318
0.476,0.569,0.316
0.474,0.555,0.314
0.463,0.56,0.306
0.465,0.569,0.312
0.458,0.549,0.311
0.464,0.552,0.295
0.458,0.545,0.294
0.469,0.544,0.297
0.46,0.543,0.305
0.456,0.551,0.306
0.453,0.561,0.293
0.443,0.557,0.298
0.437,0.543,0.295
0.438,0.546,0.292
0.433,0.539,0.292
0.427,0.538,0.293
0.432,0.528,0.301
0.458,0.528,0.287
0.451,0.532,0.289
0.467,0.554,0.295
0.459,0.551,0.292
0.464,0.538,0.307
0.459,0.538,0.303
0.451,0.533,0.307
0.448,0.538,0.311
0.454,0.543,0.315
0.449,0.559,0.313
0.439,0.568,0.296
0.437,0.566,0.299
0.427,0.546,0.286
0.419,0.543,0.286
0.422,0.559,0.29
0.429,0.546,0.291
0.439,0.55,0.29
0.447,0.541,0.301
0.451,0.545,0.294
0.442,0.537,0.292
0.45,0.55,0.292
0.463,0.547,0.291
0.446,0.53,0.29
0.443,0.537,0.299
0.434,0.534,0.299
0.447,0.54,0.301
0.442,0.545,0.309
0.445,0.563,0.301
0.452,0.562,0.3
0.442,0.558,0.305
0.467,0.552,0.303
0.441,0.535,0.304
0.44,0.539,0.317
0.463,0.536,0.303
0.449,0.545,0.294
0.447,0.557,0.296
0.453,0.557,0.293
0.465,0.552,0.285
0.464,0.535,0.293
0.465,0.546,0.297
0.459,0.548,0.308
0.451,0.549,0.298
0.467,0.551,0.301
0.485,0.547,0.301
0.486,0.549,0.308
0.475,0.557,0.3
0.487,0.571,0.301
0.468,0.569,0.32
0.455,0.573,0.299
0.462,0.558,0.305
0.468,0.561,0.295
0.488,0.563,0.294
0.466,0.566,0.289
0.467,0.544,0.287
0.454,0.552,0.287
0.449,0.553,0.287
0.46,0.56,0.288
0.468,0.575,0.295
0.473,0.582,0.302
0.461,0.566,0.291
0.464,0.574,0.294
0.469,0.57,0.296
0.466,0.559,0.301
0.453,0.552,0.298
0.446,0.553,0.306
0.446,0.542,0.313
0.453,0.536,0.303
0.453,0.545,0.295
0.447,0.538,0.293
0.421,0.553,0.29
0.419,0.542,0.286
0.421,0.559,0.292
0.44,0.57,0.304
0.433,0.557,0.307
0.442,0.557,0.321
0.445,0.55,0.322
0.446,0.568,0.324
0.446,0.557,0.322
0.436,0.531,0.325
0.436,0.537,0.321
0.436,0.534,0.317
0.442,0.536,0.307
0.434,0.527,0.301
0.422,0.526,0.295
0.414,0.522,0.302
0.422,0.518,0.293
0.417,0.526,0.277
0.416,0.525,0.282
0.418,0.513,0.291
0.41,0.528,0.289
0.423,0.523,0.296
0.429,0.54,0.301
0.436,0.541,0.296
0.438,0.537,0.293
0.445,0.544,0.287
0.441,0.541,0.284
0.45,0.544,0.286
0.442,0.523,0.281
0.436,0.52,0.285
0.433,0.535,0.296
0.428,0.54,0.291
0.432,0.553,0.296
0.434,0.548,0.301
0.441,0.552,0.307
0.452,0.543,0.299
0.46,0.547,0.305
0.478,0.535,0.3
0.489,0.541,0.293
0.461,0.562,0.311
0.453,0.555,0.31
0.447,0.565,0.296
0.448,0.557,0.317
0.451,0.57,0.314
0.466,0.567,0.313
0.485,0.563,0.307
0.478,0.54,0.315
0.477,0.535,0.305
0.465,0.539,0.303
0.461,0.542,0.297
0.461,0.544,0.293
0.459,0.542,0.289
0.44,0.542,0.294
0.443,0.556,0.281
0.443,0.537,0.29
0.451,0.531,0.285
0.457,0.533,0.286
0.463,0.523,0.293
0.458,0.53,0.294
0.462,0.531,0.296
0.467,0.528,0.292
0.445,0.534,0.308
0.449,0.533,0.313
0.472,0.54,0.301
0.486,0.543,0.309
0.481,0.541,0.32
0.481,0.535,0.32
0.464,0.552,0.306
0.459,0.545,0.309
0.461,0.532,0.312
0.467,0.534,0.305
0.468,0.54,0.311
0.442,0.538,0.297
0.447,0.535,0.291
0.432,0.539,0.294
0.429,0.546,0.316
0.427,0.541,0.328
0.431,0.548,0.325
0.443,0.563,0.323
0.471,0.573,0.323
0.479,0.582,0.33
0.497,0.598,0.336
0.518,0.611,0.342
0.516,0.621,0.354
0.515,0.622,0.362
0.521,0.612,0.328
0.532,0.623,0.325
0.53,0.626,0.32
0.53,0.626,0.325
0.54,0.618,0.327
0.562,0.612,0.332
0.539,0.644,0.331
0.531,0.642,0.329
0.519,0.634,0.32
0.522,0.609,0.311
0.51,0.593,0.329
0.492,0.581,0.311
0.492,0.596,0.307
0.481,0.583,0.318
0.47,0.585,0.318
0.453,0.57,0.306
0.472,0.568,0.326
0.454,0.565,0.31
0.453,0.557,0.304
0.444,0.558,0.302
0.451,0.564,0.294
0.446,0.555,0.29
0.443,0.555,0.295
0.444,0.566,0.31
0.457,0.579,0.299
0.443,0.571,0.311
0.435,0.556,0.296
0.443,0.569,0.299
0.445,0.561,0.301
0.436,0.549,0.303
0.448,0.53,0.289
0.448,0.529,0.29
0.443,0.526,0.285
0.437,0.525,0.295
0.433,0.517,0.299
0.434,0.519,0.297
0.425,0.531,0.299
0.42,0.521,0.301
0.412,0.53,0.294
0.41,0.521,0.282
0.41,0.508,0.288
0.422,0.506,0.304
0.414,0.51,0.291
0.423,0.524,0.297
0.414,0.503,0.293
0.417,0.506,0.295
0.411,0.511,0.295
0.418,0.511,0.296
0.415,0.514,0.286
0.418,0.516,0.291
0.413,0.514,0.289
0.424,0.521,0.29
0.423,0.533,0.28
0.425,0.522,0.278
0.429,0.53,0.288
0.434,0.527,0.283
0.427,0.519,0.282
0.425,0.531,0.28
0.412,0.509,0.275
0.414,0.515,0.277
0.407,0.506,0.273
0.413,0.512,0.273
0.411,0.518,0.29
0.404,0.517,0.283
0.402,0.507,0.29
0.397,0.513,0.28
0.401,0.526,0.27
0.407,0.52,0.269
0.402,0.516,0.274
0.403,0.515,0.273
0.4,0.514,0.274
0.39,0.517,0.268
0.403,0.509,0.301
0.409,0.502,0.286
0.419,0.51,0.271
0.438,0.504,0.272
0.442,0.507,0.274
0.448,0.513,0.275
0.467,0.512,0.274
0.46,0.509,0.267
0.442,0.498,0.285
0.432,0.507,0.287
0.419,0.522,0.279
0.41,0.526,0.279
0.419,0.511,0.279
0.416,0.512,0.285
0.423,0.512,0.295
0.42,0.509,0.293
0.427,0.517,0.292
0.422,0.516,0.299
0.413,0.511,0.293
0.425,0.517,0.281
0.426,0.541,0.281
0.419,0.536,0.284
0.427,0.536,0.284
0.421,0.533,0.289
0.419,0.527,0.292
0.425,0.552,0.288
0.432,0.546,0.28
0.428,0.545,0.277
0.426,0.536,0.286
0.421,0.541,0.272
0.408,0.537,0.272
0.419,0.535,0.272
0.402,0.537,0.272
0.408,0.514,0.273
0.414,0.513,0.278
0.429,0.499,0.287
0.419,0.52,0.277
0.412,0.52,0.277
0.413,0.511,0.274
0.414,0.516,0.275
0.414,0.525,0.28
0.414,0.519,0.28
0.405,0.514,0.288
0.402,0.503,0.289
0.398,0.498,0.297
0.413,0.493,0.282
0.413,0.484,0.288
0.424,0.483,0.292
0.43,0.488,0.282
0.422,0.491,0.279
0.423,0.505,0.271
0.417,0.505,0.27
0.413,0.5,0.264
0.411,0.501,0.269
0.397,0.504,0.271
0.392,0.494,0.27
0.394,0.502,0.273
0.399,0.501,0.274
0.398,0.491,0.273
0.388,0.494,0.269
0.389,0.513,0.274
0.388,0.496,0.275
0.411,0.502,0.277
0.43,0.495,0.267
0.429,0.489,0.266
0.429,0.499,0.282
0.424,0.507,0.291
0.415,0.5,0.293
0.403,0.503,0.297
0.392,0.511,0.291
0.394,0.501,0.302
0.397,0.505,0.291
0.401,0.494,0.284
0.401,0.497,0.271
0.396,0.495,0.283
0.408,0.497,0.289
0.413,0.504,0.268
0.4,0.493,0.274
0.401,0.499,0.272
0.419,0.502,0.266
0.407,0.511,0.27
0.403,0.498,0.271
0.394,0.496,0.274
0.401,0.508,0.274
0.404,0.507,0.275
0.412,0.51,0.277
0.418,0.523,0.269
0.425,0.531,0.266
0.443,0.534,0.273
0.44,0.54,0.276
0.432,0.541,0.281
0.435,0.552,0.277
0.444,0.566,0.279
0.432,0.569,0.276
0.439,0.551,0.278
0.426,0.555,0.284
0.419,0.538,0.28
0.412,0.53,0.282
0.398,0.52,0.28
0.415,0.521,0.285
0.411,0.518,0.291
0.4,0.52,0.294
0.395,0.505,0.277
0.395,0.494,0.273
0.394,0.495,0.27
0.388,0.503,0.272
0.384,0.509,0.267
0.387,0.505,0.267
0.389,0.499,0.269
0.405,0.503,0.269
0.418,0.502,0.27
0.413,0.504,0.269
0.418,0.514,0.274
0.414,0.53,0.278
0.432,0.508,0.278
0.412,0.503,0.27
0.431,0.52,0.267
0.43,0.523,0.272
0.434,0.524,0.277
0.431,0.511,0.284
0.428,0.508,0.292
0.434,0.509,0.287
0.445,0.492,0.289
0.448,0.487,0.282
0.44,0.501,0.277
0.443,0.503,0.28
0.438,0.509,0.276
0.422,0.507,0.277
0.416,0.507,0.285
0.404,0.509,0.276
0.4,0.533,0.28
0.398,0.525,0.276
0.402,0.518,0.266
0.416,0.523,0.271
0.41,0.531,0.271
0.409,0.538,0.272
0.415,0.516,0.271
0.415,0.519,0.269
0.414,0.509,0.262
0.413,0.509,0.265
0.419,0.51,0.27
0.399,0.502,0.271
0.392,0.51,0.271
0.406,0.505,0.275
0.401,0.501,0.271
0.403,0.515,0.272
0.418,0.512,0.274
0.428,0.512,0.278
0.418,0.512,0.272
0.403,0.524,0.273
0.416,0.51,0.279
0.412,0.524,0.273
0.411,0.523,0.264
0.415,0.53,0.273
0.409,0.525,0.271
0.413,0.516,0.269
0.402,0.515,0.267
0.409,0.511,0.284
0.407,0.51,0.277
0.413,0.51,0.284
0.411,0.515,0.284
0.418,0.528,0.284
0.421,0.528,0.282
0.434,0.543,0.281
0.449,0.534,0.281
0.429,0.538,0.284
0.425,0.555,0.286
0.427,0.538,0.285
0.434,0.531,0.276
0.413,0.515,0.283
0.42,0.519,0.281
0.439,0.514,0.277
0.434,0.518,0.281
0.435,0.502,0.281
0.436,0.492,0.271
0.422,0.491,0.268
0.421,0.495,0.296
0.412,0.491,0.287
0.412,0.493,0.285
0.411,0.504,0.273
0.415,0.503,0.276
0.406,0.494,0.277
0.401,0.513,0.277
0.412,0.511,0.276
0.413,0.522,0.282
0.42,0.508,0.294
0.412,0.505,0.281
0.412,0.499,0.26
0.41,0.492,0.27
0.413,0.497,0.27
0.414,0.507,0.301
0.417,0.514,0.299
0.428,0.509,0.311
0.436,0.518,0.317
0.426,0.519,0.312
0.417,0.502,0.307
0.392,0.514,0.299
0.398,0.519,0.292
0.389,0.525,0.293
0.41,0.522,0.285
0.419,0.523,0.276
0.417,0.514,0.272
0.412,0.523,0.27
0.41,0.512,0.275
0.409,0.509,0.283
0.421,0.497,0.287
0.42,0.51,0.282
0.417,0.518,0.282
0.417,0.517,0.287
0.409,0.53,0.285
0.411,0.517,0.274
0.407,0.515,0.28
0.403,0.515,0.278
0.398,0.516,0.281
0.407,0.512,0.272
0.407,0.503,0.281
0.391,0.498,0.281
0.391,0.498,0.276
0.41,0.508,0.274
0.407,0.505,0.281
0.402,0.5,0.271
0.404,0.505,0.27
0.4,0.496,0.291
0.399,0.506,0.293
0.411,0.52,0.3
0.421,0.519,0.3
0.421,0.524,0.306
0.423,0.534,0.309
0.428,0.534,0.309
0.422,0.536,0.309
0.429,0.54,0.299
0.434,0.548,0.304
0.433,0.559,0.307
0.434,0.564,0.303
0.446,0.557,0.315
0.444,0.556,0.301
0.442,0.562,0.305
0.441,0.56,0.299
0.448,0.559,0.31
0.453,0.555,0.297
0.437,0.561,0.294
0.438,0.557,0.296
0.445,0.556,0.29
0.448,0.557,0.296
0.442,0.548,0.292
0.46,0.553,0.281
0.448,0.558,0.278
0.436,0.543,0.276
0.433,0.53,0.278
0.42,0.543,0.287
0.415,0.549,0.289
0.409,0.539,0.293
0.427,0.531,0.305
0.434,0.525,0.297
0.429,0.524,0.301
0.413,0.52,0.306
0.398,0.522,0.314
0.397,0.541,0.303
0.412,0.553,0.301
0.412,0.54,0.314
0.417,0.541,0.31
0.409,0.54,0.291
0.42,0.546,0.276
0.42,0.54,0.275
0.408,0.536,0.28
0.419,0.547,0.287
0.427,0.554,0.28
0.428,0.55,0.282
0.438,0.554,0.273
0.441,0.528,0.288
0.42,0.537,0.294
0.424,0.537,0.294
0.429,0.521,0.284
0.427,0.528,0.287
0.426,0.503,0.291
0.438,0.498,0.28
0.433,0.502,0.279
0.419,0.508,0.274
0.419,0.489,0.282
0.408,0.506,0.276
0.422,0.508,0.267
0.418,0.51,0.279
0.408,0.509,0.298
0.415,0.506,0.295
0.423,0.517,0.288
0.421,0.503,0.289
0.422,0.503,0.29
0.42,0.496,0.287
0.415,0.504,0.281
0.422,0.51,0.279
0.422,0.512,0.277
0.414,0.499,0.281
0.423,0.504,0.289
0.419,0.501,0.286
0.414,0.507,0.275
0.409,0.505,0.274
0.424,0.504,0.276
0.414,0.503,0.273
0.415,0.507,0.275
0.414,0.51,0.274
0.417,0.502,0.272
0.426,0.498,0.275
0.425,0.518,0.283
0.435,0.506,0.287
0.444,0.51,0.289
0.435,0.513,0.278
0.434,0.52,0.283
0.439,0.521,0.285
0.421,0.53,0.29
0.423,0.528,0.286
0.421,0.523,0.281
0.428,0.515,0.284
0.432,0.522,0.291
0.452,0.526,0.292
0.426,0.534,0.292
0.424,0.524,0.294
0.436,0.536,0.289
0.425,0.54,0.294
0.422,0.532,0.293
0.416,0.526,0.292
0.418,0.524,0.288
0.406,0.514,0.283
0.409,0.516,0.289
0.414,0.509,0.283
0.412,0.508,0.29
0.404,0.503,0.27
0.407,0.514,0.27
0.408,0.513,0.271
0.416,0.513,0.268
0.404,0.509,0.267
0.412,0.503,0.262
0.405,0.504,0.261
0.416,0.498,0.263
0.398,0.523,0.274
0.396,0.522,0.271
0.395,0.523,0.273
0.396,0.494,0.287
0.402,0.501,0.281
0.41,0.495,0.285
0.404,0.497,0.294
0.406,0.518,0.303
0.421,0.514,0.297
0.422,0.517,0.3
0.411,0.539,0.283
0.42,0.51,0.293
0.43,0.52,0.292
0.429,0.534,0.288
0.424,0.54,0.279
0.433,0.519,0.281
0.459,0.521,0.283
0.443,0.524,0.297
0.452,0.538,0.299
0.461,0.512,0.297
0.446,0.507,0.297
0.439,0.512,0.286
0.415,0.514,0.289
0.427,0.517,0.29
0.425,0.517,0.28
0.419,0.516,0.278
0.421,0.522,0.281
0.416,0.507,0.286
0.429,0.522,0.286
0.424,0.519,0.295
0.427,0.537,0.288
0.427,0.523,0.293
0.44,0.529,0.295
0.436,0.526,0.285
0.438,0.525,0.282
0.451,0.546,0.277
0.424,0.553,0.274
0.408,0.54,0.277
0.413,0.543,0.287
0.411,0.538,0.287
0.401,0.541,0.289
0.412,0.542,0.291
0.408,0.538,0.281
0.416,0.508,0.281
0.414,0.507,0.279
0.404,0.506,0.271
0.41,0.513,0.283
0.416,0.513,0.278
0.403,0.508,0.275
0.395,0.508,0.272
0.394,0.511,0.271
0.396,0.517,0.295
0.397,0.52,0.299
0.402,0.516,0.269
0.423,0.509,0.268
0.423,0.506,0.274
0.408,0.505,0.273
0.417,0.514,0.281
0.406,0.508,0.288
0.41,0.507,0.287
0.402,0.528,0.287
0.397,0.52,0.279
0.402,0.507,0.282
0.4,0.502,0.285
0.402,0.51,0.275
0.388,0.513,0.277
0.385,0.518,0.285
0.388,0.505,0.282
0.388,0.512,0.278
0.382,0.504,0.281
0.387,0.507,0.289
0.393,0.513,0.281
0.391,0.5,0.277
0.401,0.514,0.28
0.407,0.51,0.273
0.424,0.511,0.28
0.429,0.535,0.277
0.426,0.529,0.277
0.434,0.523,0.28
0.421,0.509,0.285
