group_history_insertion,collector_monitoring_information_bolt,status_metric_extraction
0.292,0.449,0.285
0.292,0.457,0.291
0.303,0.47,0.31
0.299,0.461,0.305
0.302,0.465,0.308
0.313,0.465,0.309
0.317,0.453,0.301
0.322,0.449,0.305
0.316,0.454,0.304
0.3,0.44,0.301
0.291,0.44,0.306
0.288,0.429,0.306
0.285,0.437,0.303
0.283,0.424,0.317
0.276,0.419,0.309
0.287,0.428,0.319
0.278,0.446,0.308
0.291,0.441,0.304
0.288,0.435,0.304
0.3,0.43,0.302
0.299,0.433,0.293
0.298,0.437,0.283
0.293,0.435,0.288
0.29,0.432,0.286
0.292,0.43,0.287
0.29,0.428,0.3
0.289,0.435,0.298
0.29,0.435,0.292
0.29,0.434,0.297
0.29,0.445,0.293
0.291,0.447,0.294
0.285,0.44,0.301
0.284,0.436,0.296
0.28,0.434,0.29
0.282,0.444,0.291
0.276,0.445,0.293
0.303,0.445,0.291
0.295,0.441,0.29
0.289,0.449,0.287
0.292,0.465,0.293
0.303,0.469,0.296
0.305,0.473,0.3
0.3,0.479,0.294
0.288,0.49,0.292
0.29,0.485,0.294
0.288,0.497,0.294
0.284,0.491,0.292
0.295,0.478,0.291
0.306,0.469,0.306
0.314,0.462,0.31
0.311,0.458,0.31
0.299,0.453,0.301
0.295,0.437,0.298
0.298,0.446,0.301
0.296,0.449,0.304
0.293,0.442,0.304
0.294,0.459,0.305
0.299,0.473,0.301
0.299,0.486,0.294
0.303,0.491,0.286
0.314,0.492,0.299
0.312,0.494,0.294
0.305,0.507,0.3
0.309,0.494,0.304
0.305,0.496,0.314
0.301,0.496,0.305
0.296,0.484,0.304
0.296,0.469,0.301
0.288,0.459,0.309
0.291,0.465,0.309
0.292,0.463,0.304
0.291,0.451,0.311
0.289,0.446,0.309
0.282,0.449,0.3
0.277,0.44,0.289
0.298,0.442,0.29
0.292,0.436,0.304
0.293,0.456,0.312
0.297,0.432,0.317
0.297,0.427,0.302
0.3,0.423,0.295
0.289,0.417,0.288
0.302,0.414,0.286
0.284,0.422,0.301
0.28,0.42,0.294
0.278,0.429,0.298
0.275,0.434,0.284
0.276,0.425,0.288
0.282,0.435,0.282
0.285,0.435,0.283
0.283,0.446,0.284
0.284,0.448,0.282
0.284,0.45,0.286
0.29,0.442,0.285
0.294,0.449,0.293
0.294,0.452,0.297
0.296,0.447,0.295
0.295,0.435,0.286
0.279,0.425,0.293
0.278,0.432,0.291
0.292,0.439,0.291
0.293,0.447,0.288
0.3,0.44,0.298
0.308,0.443,0.292
0.308,0.435,0.282
0.297,0.434,0.285
0.283,0.433,0.293
0.293,0.444,0.296
0.293,0.44,0.297
0.304,0.44,0.308
0.305,0.441,0.313
0.308,0.434,0.312
0.308,0.424,0.313
0.315,0.444,0.312
0.308,0.444,0.322
0.315,0.441,0.311
0.32,0.448,0.313
0.313,0.462,0.308
0.308,0.456,0.306
0.307,0.451,0.297
0.303,0.459,0.291
0.298,0.459,0.293
0.3,0.456,0.286
0.302,0.46,0.29
0.312,0.471,0.285
0.305,0.469,0.313
0.308,0.473,0.322
0.301,0.453,0.318
0.304,0.459,0.308
0.308,0.464,0.315
0.309,0.47,0.305
0.314,0.468,0.311
0.314,0.467,0.321
0.282,0.465,0.309
0.294,0.463,0.302
0.29,0.458,0.285
0.291,0.459,0.29
0.307,0.464,0.301
0.308,0.483,0.299
0.305,0.478,0.301
0.29,0.474,0.301
0.303,0.48,0.301
0.287,0.485,0.3
0.285,0.492,0.291
0.285,0.492,0.292
0.297,0.472,0.292
0.298,0.466,0.289
0.294,0.466,0.3
0.302,0.455,0.296
0.311,0.45,0.304
0.298,0.454,0.312
0.292,0.439,0.322
0.291,0.435,0.307
0.291,0.434,0.307
0.29,0.43,0.306
0.287,0.426,0.306
0.271,0.423,0.297
0.282,0.417,0.301
0.285,0.42,0.298
0.281,0.41,0.292
0.286,0.424,0.286
0.286,0.429,0.286
0.292,0.439,0.289
0.295,0.466,0.29
0.295,0.471,0.285
0.293,0.46,0.286
0.302,0.455,0.286
0.309,0.452,0.288
0.298,0.461,0.288
0.287,0.473,0.281
0.284,0.464,0.284
0.287,0.444,0.287
0.287,0.443,0.289
0.293,0.447,0.305
0.304,0.452,0.299
0.295,0.456,0.3
0.296,0.452,0.305
0.292,0.456,0.306
0.296,0.46,0.301
0.296,0.454,0.306
0.277,0.462,0.31
0.278,0.46,0.299
0.285,0.46,0.306
0.289,0.461,0.304
0.301,0.469,0.308
0.301,0.472,0.301
0.305,0.468,0.309
0.299,0.474,0.31
0.292,0.465,0.308
0.288,0.468,0.32
0.292,0.453,0.325
0.296,0.471,0.328
0.302,0.465,0.323
0.318,0.467,0.318
0.322,0.455,0.316
0.313,0.46,0.314
0.318,0.475,0.306
0.325,0.484,0.312
0.321,0.483,0.311
0.335,0.494,0.295
0.333,0.478,0.294
0.32,0.476,0.297
0.301,0.469,0.305
0.298,0.466,0.306
0.29,0.469,0.293
0.296,0.46,0.298
0.301,0.434,0.295
0.295,0.43,0.292
0.295,0.427,0.292
0.288,0.419,0.293
0.282,0.426,0.301
0.295,0.42,0.287
0.297,0.445,0.289
0.303,0.452,0.295
0.284,0.438,0.292
0.296,0.459,0.307
0.302,0.474,0.303
0.315,0.478,0.307
0.307,0.471,0.311
0.293,0.468,0.315
0.303,0.473,0.313
0.301,0.465,0.296
0.297,0.466,0.299
0.304,0.457,0.286
0.31,0.466,0.286
0.3,0.437,0.29
0.289,0.428,0.291
0.3,0.424,0.29
0.304,0.42,0.301
0.298,0.432,0.294
0.307,0.432,0.292
0.305,0.428,0.292
0.304,0.434,0.291
0.311,0.433,0.29
0.302,0.437,0.299
0.306,0.439,0.299
0.303,0.437,0.301
0.29,0.423,0.309
0.286,0.419,0.301
0.285,0.421,0.3
0.286,0.423,0.305
0.299,0.426,0.303
0.305,0.438,0.304
0.313,0.433,0.317
0.312,0.433,0.303
0.331,0.439,0.294
0.298,0.447,0.296
0.302,0.461,0.293
0.304,0.467,0.285
0.292,0.475,0.293
0.296,0.465,0.297
0.294,0.454,0.308
0.292,0.46,0.298
0.298,0.442,0.301
0.297,0.442,0.301
0.295,0.452,0.308
0.303,0.445,0.3
0.301,0.439,0.301
0.29,0.44,0.32
0.309,0.443,0.299
0.32,0.451,0.305
0.313,0.448,0.295
0.312,0.437,0.294
0.3,0.45,0.289
0.287,0.466,0.287
0.291,0.452,0.287
0.288,0.45,0.287
0.285,0.459,0.288
0.281,0.46,0.295
0.29,0.462,0.302
0.293,0.466,0.291
0.295,0.454,0.294
0.288,0.433,0.296
0.293,0.457,0.301
0.286,0.462,0.298
0.293,0.448,0.306
0.293,0.452,0.313
0.291,0.452,0.303
0.283,0.443,0.295
0.281,0.443,0.293
0.274,0.441,0.29
0.28,0.437,0.286
0.281,0.435,0.292
0.281,0.423,0.304
0.277,0.424,0.307
0.282,0.426,0.321
0.277,0.443,0.322
0.287,0.442,0.324
0.288,0.45,0.322
0.296,0.437,0.325
0.297,0.44,0.321
0.29,0.444,0.317
0.292,0.453,0.307
0.289,0.45,0.301
0.285,0.438,0.295
0.31,0.457,0.302
0.317,0.443,0.293
0.309,0.444,0.277
0.312,0.452,0.282
0.315,0.446,0.291
0.306,0.455,0.289
0.294,0.443,0.296
0.303,0.45,0.301
0.305,0.44,0.296
0.293,0.453,0.293
0.298,0.447,0.287
0.279,0.445,0.284
0.282,0.454,0.286
0.297,0.457,0.281
0.293,0.461,0.285
0.291,0.457,0.296
0.301,0.461,0.291
0.304,0.466,0.296
0.311,0.455,0.301
0.306,0.455,0.307
0.309,0.458,0.299
0.312,0.453,0.305
0.305,0.456,0.3
0.314,0.451,0.293
0.3,0.45,0.311
0.294,0.455,0.31
0.288,0.451,0.296
0.291,0.453,0.317
0.29,0.458,0.314
0.292,0.448,0.313
0.29,0.457,0.307
0.282,0.45,0.315
0.295,0.434,0.305
0.285,0.43,0.303
0.284,0.42,0.297
0.293,0.419,0.293
0.292,0.426,0.289
0.285,0.425,0.294
0.299,0.424,0.281
0.315,0.416,0.29
0.292,0.411,0.285
0.299,0.429,0.286
0.29,0.437,0.293
0.292,0.444,0.294
0.286,0.465,0.296
0.281,0.467,0.292
0.3,0.48,0.308
0.299,0.488,0.313
0.291,0.505,0.301
0.29,0.503,0.309
0.289,0.494,0.32
0.293,0.492,0.32
0.288,0.472,0.306
0.286,0.468,0.309
0.281,0.463,0.312
0.287,0.465,0.305
0.288,0.47,0.311
0.283,0.473,0.297
0.278,0.46,0.291
0.288,0.446,0.294
0.296,0.428,0.316
0.299,0.428,0.328
0.295,0.444,0.325
0.322,0.458,0.323
0.344,0.483,0.323
0.331,0.492,0.33
0.331,0.504,0.336
0.326,0.513,0.342
0.331,0.523,0.354
0.334,0.52,0.362
0.333,0.522,0.328
0.349,0.52,0.325
0.34,0.525,0.32
0.34,0.509,0.325
0.329,0.516,0.327
0.34,0.508,0.332
0.334,0.507,0.331
0.33,0.492,0.329
0.311,0.485,0.32
0.33,0.5,0.311
0.324,0.498,0.329
0.313,0.505,0.311
0.316,0.508,0.307
0.312,0.499,0.318
0.295,0.471,0.318
0.287,0.474,0.306
0.288,0.473,0.326
0.283,0.488,0.31
0.273,0.497,0.304
0.272,0.471,0.302
0.268,0.469,0.294
0.277,0.451,0.29
0.277,0.438,0.295
0.271,0.436,0.31
0.285,0.43,0.299
0.291,0.432,0.311
0.298,0.436,0.296
0.293,0.442,0.299
0.296,0.435,0.301
0.293,0.426,0.303
0.294,0.423,0.289
0.3,0.422,0.29
0.282,0.424,0.285
0.28,0.411,0.295
0.273,0.413,0.299
0.27,0.404,0.297
0.277,0.395,0.299
0.277,0.39,0.301
0.28,0.386,0.294
0.275,0.399,0.282
0.278,0.417,0.288
0.279,0.421,0.304
0.279,0.408,0.291
0.281,0.43,0.297
0.278,0.438,0.293
0.274,0.457,0.295
0.281,0.464,0.295
0.28,0.465,0.296
0.275,0.466,0.286
0.273,0.463,0.291
0.283,0.459,0.289
0.279,0.46,0.29
0.276,0.457,0.28
0.27,0.451,0.278
0.275,0.459,0.288
0.271,0.455,0.283
0.277,0.442,0.282
0.281,0.441,0.28
0.281,0.445,0.275
0.289,0.444,0.277
0.283,0.436,0.273
0.28,0.438,0.273
0.279,0.455,0.29
0.272,0.465,0.283
0.281,0.454,0.29
0.269,0.453,0.28
0.273,0.444,0.27
0.281,0.449,0.269
0.274,0.444,0.274
0.275,0.444,0.273
0.272,0.435,0.274
0.278,0.438,0.268
0.288,0.424,0.301
0.281,0.416,0.286
0.284,0.431,0.271
0.273,0.433,0.272
0.272,0.43,0.274
0.268,0.427,0.275
0.281,0.444,0.274
0.276,0.434,0.267
0.298,0.429,0.285
0.301,0.448,0.287
0.3,0.472,0.279
0.301,0.463,0.279
0.286,0.442,0.279
0.28,0.437,0.285
0.28,0.441,0.295
0.282,0.447,0.293
0.272,0.431,0.292
0.277,0.432,0.299
0.268,0.432,0.293
0.271,0.419,0.281
0.277,0.386,0.281
0.275,0.402,0.284
0.28,0.421,0.284
0.279,0.431,0.289
0.274,0.429,0.292
0.279,0.437,0.288
0.275,0.431,0.28
0.294,0.43,0.277
0.286,0.427,0.286
0.281,0.441,0.272
0.281,0.452,0.272
0.279,0.457,0.272
0.279,0.449,0.272
0.284,0.444,0.273
0.291,0.451,0.278
0.278,0.454,0.287
0.274,0.47,0.277
0.28,0.479,0.277
0.273,0.487,0.274
0.273,0.474,0.275
0.283,0.473,0.28
0.282,0.463,0.28
0.295,0.454,0.288
0.309,0.455,0.289
0.33,0.445,0.297
0.325,0.453,0.282
0.319,0.43,0.288
0.312,0.407,0.292
0.307,0.398,0.282
0.304,0.406,0.279
0.286,0.405,0.271
0.282,0.408,0.27
0.277,0.406,0.264
0.266,0.397,0.269
0.268,0.396,0.271
0.265,0.397,0.27
0.265,0.398,0.273
0.262,0.405,0.274
0.269,0.406,0.273
0.279,0.409,0.269
0.274,0.403,0.274
0.27,0.401,0.275
0.268,0.415,0.277
0.272,0.424,0.267
0.266,0.438,0.266
0.267,0.436,0.282
0.273,0.43,0.291
0.272,0.432,0.293
0.267,0.424,0.297
0.272,0.426,0.291
0.276,0.433,0.302
0.267,0.441,0.291
0.275,0.44,0.284
0.273,0.424,0.271
0.277,0.425,0.283
0.272,0.409,0.289
0.275,0.413,0.268
0.27,0.41,0.274
0.283,0.412,0.272
0.289,0.42,0.266
0.27,0.427,0.27
0.267,0.434,0.271
0.274,0.436,0.274
0.277,0.45,0.274
0.274,0.461,0.275
0.272,0.449,0.277
0.266,0.472,0.269
0.268,0.473,0.266
0.27,0.483,0.273
0.283,0.48,0.276
0.283,0.48,0.281
0.282,0.474,0.277
0.273,0.463,0.279
0.275,0.457,0.276
0.269,0.44,0.278
0.283,0.438,0.284
0.281,0.402,0.28
0.278,0.399,0.282
0.286,0.392,0.28
0.284,0.391,0.285
0.273,0.385,0.291
0.261,0.383,0.294
0.267,0.373,0.277
0.268,0.371,0.273
0.266,0.376,0.27
0.272,0.385,0.272
0.272,0.396,0.267
0.278,0.408,0.267
0.277,0.402,0.269
0.274,0.402,0.269
0.274,0.398,0.27
0.277,0.404,0.269
0.27,0.413,0.274
0.271,0.423,0.278
0.279,0.424,0.278
0.27,0.421,0.27
0.278,0.419,0.267
0.268,0.412,0.272
0.28,0.413,0.277
0.28,0.425,0.284
0.276,0.424,0.292
0.28,0.427,0.287
0.278,0.421,0.289
0.276,0.427,0.282
0.272,0.418,0.277
0.281,0.417,0.28
0.276,0.42,0.276
0.282,0.421,0.277
0.273,0.431,0.285
0.277,0.428,0.276
0.273,0.431,0.28
0.282,0.448,0.276
0.275,0.442,0.266
0.274,0.433,0.271
0.263,0.428,0.271
0.264,0.437,0.272
0.26,0.428,0.271
0.271,0.422,0.269
0.265,0.421,0.262
0.268,0.416,0.265
0.269,0.413,0.27
0.266,0.393,0.271
0.272,0.384,0.271
0.283,0.387,0.275
0.278,0.393,0.271
0.287,0.389,0.272
0.285,0.4,0.274
0.288,0.411,0.278
0.291,0.409,0.272
0.287,0.414,0.273
0.284,0.416,0.279
0.294,0.428,0.273
0.288,0.442,0.264
0.284,0.445,0.273
0.281,0.438,0.271
0.293,0.427,0.269
0.295,0.435,0.267
0.297,0.429,0.284
0.281,0.435,0.277
0.269,0.429,0.284
0.27,0.426,0.284
0.277,0.429,0.284
0.278,0.428,0.282
0.281,0.438,0.281
0.285,0.437,0.281
0.3,0.445,0.284
0.301,0.441,0.286
0.309,0.43,0.285
0.288,0.449,0.276
0.293,0.45,0.283
0.293,0.458,0.281
0.287,0.454,0.277
0.277,0.441,0.281
0.272,0.434,0.281
0.272,0.433,0.271
0.276,0.438,0.268
0.283,0.449,0.296
0.274,0.462,0.287
0.275,0.47,0.285
0.274,0.47,0.273
0.277,0.462,0.276
0.279,0.467,0.277
0.279,0.469,0.277
0.274,0.477,0.276
0.275,0.475,0.282
0.278,0.475,0.294
0.279,0.483,0.281
0.27,0.468,0.26
0.276,0.483,0.27
0.264,0.469,0.27
0.265,0.462,0.301
0.263,0.463,0.299
0.267,0.467,0.311
0.274,0.468,0.317
0.272,0.472,0.312
0.272,0.461,0.307
0.276,0.452,0.299
0.279,0.442,0.292
0.274,0.439,0.293
0.28,0.409,0.285
0.278,0.412,0.276
0.276,0.431,0.272
0.275,0.442,0.27
0.273,0.438,0.275
0.268,0.435,0.283
0.276,0.432,0.287
0.276,0.429,0.282
0.28,0.436,0.282
0.275,0.434,0.287
0.261,0.45,0.285
0.269,0.452,0.274
0.274,0.463,0.28
0.272,0.451,0.278
0.27,0.452,0.281
0.281,0.447,0.272
0.29,0.446,0.281
0.28,0.452,0.281
0.282,0.481,0.276
0.289,0.476,0.274
0.284,0.472,0.281
0.287,0.47,0.271
0.287,0.465,0.27
0.291,0.441,0.291
0.286,0.46,0.293
0.292,0.471,0.3
0.292,0.477,0.3
0.29,0.496,0.306
0.28,0.49,0.309
0.286,0.485,0.309
0.287,0.481,0.309
0.289,0.492,0.299
0.293,0.493,0.304
0.298,0.488,0.307
0.308,0.47,0.303
0.308,0.498,0.315
0.286,0.49,0.301
0.297,0.484,0.305
0.29,0.472,0.299
0.297,0.475,0.31
0.291,0.472,0.297
0.291,0.474,0.294
0.287,0.477,0.296
0.291,0.485,0.29
0.29,0.506,0.296
0.295,0.497,0.292
0.296,0.463,0.281
0.285,0.489,0.278
0.287,0.482,0.276
0.285,0.485,0.278
0.28,0.469,0.287
0.274,0.48,0.289
0.27,0.47,0.293
0.269,0.451,0.305
0.268,0.441,0.297
0.282,0.432,0.301
0.281,0.454,0.306
0.283,0.446,0.314
0.28,0.441,0.303
0.284,0.425,0.301
0.284,0.436,0.314
0.287,0.444,0.31
0.282,0.439,0.291
0.28,0.467,0.276
0.279,0.469,0.275
0.282,0.469,0.28
0.284,0.454,0.287
0.289,0.444,0.28
0.284,0.434,0.282
0.282,0.45,0.273
0.289,0.44,0.288
0.272,0.443,0.294
0.303,0.434,0.294
0.301,0.433,0.284
0.291,0.424,0.287
0.283,0.454,0.291
0.272,0.449,0.28
0.27,0.44,0.279
0.267,0.443,0.274
0.268,0.436,0.282
0.27,0.434,0.276
0.275,0.426,0.267
0.276,0.43,0.279
0.277,0.424,0.298
0.272,0.42,0.295
0.278,0.402,0.288
0.28,0.398,0.289
0.274,0.401,0.29
0.269,0.407,0.287
0.27,0.403,0.281
0.268,0.417,0.279
0.274,0.42,0.277
0.267,0.435,0.281
0.281,0.429,0.289
0.283,0.438,0.286
0.272,0.438,0.275
0.27,0.439,0.274
0.275,0.471,0.276
0.271,0.47,0.273
0.266,0.481,0.275
0.264,0.461,0.274
0.275,0.459,0.272
0.283,0.46,0.275
0.287,0.451,0.283
0.291,0.448,0.287
0.293,0.44,0.289
0.303,0.428,0.278
0.307,0.437,0.283
0.315,0.423,0.285
0.298,0.43,0.29
0.29,0.438,0.286
0.282,0.452,0.281
0.272,0.439,0.284
0.269,0.435,0.291
0.272,0.444,0.292
0.278,0.453,0.292
0.269,0.449,0.294
0.292,0.444,0.289
0.282,0.436,0.294
0.283,0.435,0.293
0.278,0.423,0.292
0.288,0.42,0.288
0.303,0.432,0.283
0.297,0.442,0.289
0.289,0.432,0.283
0.282,0.428,0.29
0.273,0.418,0.27
0.266,0.415,0.27
0.256,0.425,0.271
0.268,0.419,0.268
0.264,0.425,0.267
0.259,0.427,0.262
0.266,0.426,0.261
0.272,0.426,0.263
0.27,0.434,0.274
0.27,0.424,0.271
0.272,0.42,0.273
0.271,0.43,0.287
0.28,0.429,0.281
0.268,0.445,0.285
0.266,0.445,0.294
0.255,0.461,0.303
0.26,0.457,0.297
0.261,0.468,0.3
0.262,0.49,0.283
0.266,0.495,0.293
0.288,0.499,0.292
0.282,0.5,0.288
0.282,0.515,0.279
0.29,0.491,0.281
0.289,0.483,0.283
0.292,0.479,0.297
0.294,0.462,0.299
0.291,0.457,0.297
0.283,0.438,0.297
0.274,0.442,0.286
0.263,0.431,0.289
0.266,0.429,0.29
0.272,0.438,0.28
0.269,0.433,0.278
0.269,0.434,0.281
0.273,0.417,0.286
0.276,0.42,0.286
0.268,0.409,0.295
0.269,0.413,0.288
0.27,0.409,0.293
0.27,0.419,0.295
0.276,0.422,0.285
0.282,0.419,0.282
0.282,0.428,0.277
0.282,0.444,0.274
0.288,0.457,0.277
0.291,0.478,0.287
0.288,0.471,0.287
0.282,0.467,0.289
0.277,0.466,0.291
0.268,0.458,0.281
0.271,0.472,0.281
0.277,0.474,0.279
0.267,0.472,0.271
0.268,0.458,0.283
0.271,0.447,0.278
0.264,0.439,0.275
0.279,0.446,0.272
0.283,0.461,0.271
0.293,0.469,0.295
0.296,0.466,0.299
0.299,0.463,0.269
0.292,0.449,0.268
0.286,0.444,0.274
0.26,0.439,0.273
0.266,0.463,0.281
0.286,0.437,0.288
0.28,0.433,0.287
0.28,0.414,0.287
0.268,0.413,0.279
0.267,0.403,0.282
0.274,0.408,0.285
0.266,0.412,0.275
0.275,0.42,0.277
0.278,0.429,0.285
0.275,0.435,0.282
0.284,0.429,0.278
0.284,0.437,0.281
0.282,0.453,0.289
0.299,0.466,0.281
0.294,0.46,0.277
0.299,0.457,0.28
0.301,0.464,0.273
0.295,0.458,0.28
0.287,0.456,0.277
0.27,0.449,0.277
0.269,0.452,0.28
0.285,0.448,0.285
