group_history_insertion,collector_monitoring_information_bolt,status_metric_extraction
0.288,0.384,0.281
0.288,0.384,0.287
0.288,0.397,0.291
0.292,0.404,0.294
0.286,0.409,0.281
0.297,0.414,0.286
0.281,0.434,0.278
0.284,0.429,0.287
0.293,0.429,0.291
0.292,0.43,0.286
0.293,0.437,0.285
0.295,0.435,0.289
0.291,0.427,0.292
0.275,0.421,0.301
0.268,0.405,0.3
0.266,0.405,0.287
0.276,0.397,0.276
0.273,0.403,0.278
0.279,0.413,0.274
0.276,0.414,0.278
0.27,0.422,0.283
0.269,0.423,0.275
0.278,0.426,0.272
0.274,0.426,0.268
0.281,0.416,0.275
0.278,0.424,0.288
0.285,0.429,0.298
0.291,0.415,0.295
0.281,0.43,0.276
0.289,0.429,0.278
0.293,0.415,0.284
0.296,0.41,0.282
0.283,0.416,0.285
0.274,0.429,0.297
0.285,0.429,0.295
0.288,0.434,0.302
0.284,0.434,0.28
0.282,0.432,0.295
0.28,0.422,0.289
0.281,0.418,0.286
0.279,0.417,0.29
0.276,0.418,0.291
0.288,0.412,0.286
0.284,0.408,0.28
0.283,0.399,0.279
0.276,0.398,0.273
0.283,0.403,0.279
0.286,0.409,0.282
0.292,0.421,0.282
0.29,0.433,0.276
0.29,0.441,0.29
0.291,0.443,0.286
0.288,0.434,0.282
0.278,0.439,0.278
0.281,0.435,0.285
0.28,0.461,0.277
0.284,0.471,0.283
0.285,0.475,0.282
0.287,0.468,0.282
0.293,0.463,0.283
0.302,0.453,0.282
0.286,0.452,0.283
0.277,0.444,0.286
0.283,0.436,0.286
0.271,0.449,0.276
0.269,0.424,0.279
0.267,0.431,0.278
0.285,0.423,0.293
0.291,0.418,0.293
0.285,0.413,0.294
0.28,0.432,0.29
0.285,0.431,0.289
0.281,0.432,0.288
0.279,0.437,0.295
0.278,0.427,0.279
0.281,0.431,0.28
0.279,0.416,0.3
0.281,0.428,0.293
0.275,0.422,0.302
0.277,0.432,0.306
0.275,0.44,0.297
0.27,0.428,0.284
0.271,0.441,0.284
0.272,0.44,0.288
0.275,0.441,0.29
0.28,0.451,0.281
0.282,0.455,0.296
0.288,0.454,0.291
0.306,0.455,0.28
0.311,0.449,0.288
0.311,0.448,0.283
0.305,0.438,0.28
0.3,0.442,0.289
0.295,0.445,0.283
0.287,0.437,0.279
0.286,0.448,0.285
0.283,0.446,0.282
0.28,0.451,0.286
0.283,0.458,0.275
0.285,0.467,0.281
0.279,0.479,0.287
0.292,0.477,0.289
0.282,0.468,0.284
0.297,0.469,0.295
0.291,0.483,0.286
0.301,0.466,0.288
0.308,0.457,0.284
0.309,0.453,0.304
0.311,0.444,0.311
0.287,0.433,0.321
0.282,0.429,0.319
0.289,0.423,0.314
0.289,0.435,0.31
0.279,0.443,0.311
0.283,0.448,0.338
0.277,0.449,0.324
0.267,0.454,0.319
0.273,0.44,0.298
0.276,0.439,0.298
0.285,0.444,0.29
0.292,0.437,0.289
0.293,0.432,0.287
0.297,0.442,0.295
0.291,0.442,0.3
0.285,0.445,0.298
0.285,0.44,0.287
0.282,0.443,0.288
0.288,0.447,0.292
0.292,0.444,0.283
0.305,0.437,0.299
0.302,0.442,0.3
0.291,0.435,0.287
0.287,0.422,0.28
0.295,0.417,0.282
0.298,0.403,0.287
0.301,0.394,0.289
0.291,0.393,0.287
0.284,0.397,0.281
0.29,0.413,0.285
0.291,0.414,0.288
0.299,0.411,0.287
0.292,0.416,0.291
0.289,0.432,0.307
0.294,0.427,0.294
0.292,0.439,0.296
0.301,0.457,0.3
0.298,0.454,0.297
0.287,0.446,0.299
0.288,0.45,0.295
0.291,0.467,0.284
0.288,0.463,0.286
0.302,0.47,0.284
0.295,0.466,0.275
0.297,0.465,0.275
0.294,0.459,0.281
0.285,0.455,0.285
0.286,0.451,0.283
0.285,0.464,0.291
0.272,0.457,0.291
0.28,0.446,0.3
0.281,0.445,0.293
0.286,0.461,0.28
0.28,0.451,0.28
0.29,0.444,0.286
0.299,0.449,0.287
0.313,0.444,0.28
0.31,0.472,0.283
0.306,0.463,0.288
0.296,0.466,0.285
0.292,0.46,0.274
0.288,0.458,0.281
0.291,0.451,0.283
0.289,0.439,0.28
0.287,0.447,0.283
0.282,0.442,0.283
0.303,0.451,0.277
0.3,0.441,0.285
0.301,0.438,0.287
0.295,0.431,0.285
0.289,0.444,0.286
0.29,0.434,0.303
0.291,0.437,0.298
0.305,0.428,0.3
0.286,0.444,0.296
0.284,0.447,0.302
0.28,0.446,0.304
0.279,0.441,0.305
0.286,0.439,0.3
0.284,0.454,0.29
0.271,0.444,0.281
0.299,0.454,0.282
0.294,0.454,0.288
0.294,0.465,0.303
0.289,0.444,0.294
0.291,0.452,0.285
0.288,0.451,0.282
0.29,0.443,0.3
0.286,0.453,0.282
0.274,0.443,0.278
0.28,0.447,0.278
0.276,0.444,0.267
0.28,0.446,0.276
0.295,0.443,0.276
0.304,0.444,0.275
0.303,0.432,0.275
0.29,0.432,0.273
0.286,0.444,0.271
0.282,0.433,0.282
0.281,0.428,0.282
0.296,0.41,0.285
0.291,0.412,0.287
0.291,0.413,0.291
0.303,0.417,0.289
0.286,0.436,0.291
0.29,0.45,0.299
0.288,0.461,0.294
0.292,0.463,0.298
0.277,0.46,0.296
0.281,0.469,0.295
0.277,0.455,0.294
0.295,0.455,0.296
0.302,0.474,0.287
0.312,0.466,0.294
0.301,0.458,0.295
0.299,0.456,0.291
0.31,0.45,0.284
0.307,0.46,0.286
0.312,0.455,0.293
0.303,0.458,0.282
0.292,0.46,0.289
0.292,0.471,0.298
0.299,0.471,0.288
0.288,0.452,0.28
0.298,0.443,0.291
0.287,0.445,0.284
0.279,0.441,0.288
0.28,0.422,0.288
0.283,0.419,0.29
0.282,0.413,0.286
0.296,0.41,0.289
0.294,0.412,0.295
0.297,0.409,0.298
0.28,0.431,0.292
0.281,0.448,0.296
0.281,0.441,0.298
0.28,0.443,0.299
0.289,0.463,0.297
0.284,0.507,0.287
0.299,0.506,0.29
0.292,0.527,0.288
0.285,0.519,0.287
0.287,0.516,0.282
0.281,0.496,0.291
0.28,0.488,0.286
0.287,0.515,0.287
0.28,0.511,0.29
0.296,0.517,0.292
0.294,0.47,0.292
0.302,0.463,0.307
0.294,0.434,0.302
0.292,0.449,0.303
0.291,0.432,0.311
0.286,0.443,0.312
0.287,0.455,0.308
0.292,0.433,0.303
0.286,0.43,0.302
0.291,0.434,0.295
0.28,0.44,0.296
0.289,0.445,0.284
0.281,0.474,0.285
0.284,0.468,0.287
0.283,0.474,0.276
0.283,0.473,0.289
0.284,0.481,0.281
0.279,0.471,0.275
0.278,0.474,0.276
0.296,0.479,0.281
0.305,0.469,0.286
0.295,0.461,0.286
0.293,0.445,0.283
0.285,0.435,0.282
0.285,0.436,0.282
0.277,0.434,0.282
0.287,0.425,0.278
0.288,0.429,0.283
0.281,0.438,0.278
0.278,0.432,0.279
0.275,0.431,0.274
0.285,0.437,0.284
0.283,0.426,0.281
0.272,0.434,0.304
0.274,0.434,0.293
0.282,0.437,0.29
0.291,0.429,0.285
0.279,0.426,0.281
0.292,0.435,0.287
0.288,0.446,0.295
0.28,0.44,0.295
0.287,0.444,0.287
0.278,0.446,0.277
0.278,0.453,0.281
0.287,0.444,0.276
0.297,0.452,0.277
0.289,0.463,0.278
0.302,0.468,0.269
0.304,0.453,0.276
0.302,0.455,0.279
0.294,0.453,0.289
0.299,0.462,0.294
0.295,0.453,0.293
0.303,0.457,0.3
0.292,0.455,0.299
0.291,0.454,0.307
0.291,0.448,0.289
0.282,0.445,0.286
0.284,0.458,0.28
0.286,0.453,0.282
0.291,0.465,0.297
0.288,0.454,0.288
0.288,0.461,0.297
0.281,0.464,0.282
0.302,0.481,0.292
0.291,0.484,0.297
0.296,0.481,0.304
0.283,0.475,0.3
0.288,0.474,0.291
0.284,0.474,0.287
0.283,0.465,0.291
0.283,0.465,0.298
0.288,0.459,0.292
0.296,0.469,0.29
0.283,0.457,0.289
0.282,0.448,0.294
0.286,0.445,0.295
0.278,0.452,0.293
0.275,0.444,0.277
0.278,0.436,0.272
0.283,0.435,0.273
0.28,0.433,0.279
0.29,0.433,0.279
0.295,0.437,0.284
0.29,0.412,0.283
0.29,0.407,0.287
0.288,0.413,0.288
0.289,0.407,0.284
0.287,0.417,0.284
0.286,0.427,0.282
0.284,0.424,0.276
0.274,0.425,0.28
0.281,0.43,0.279
0.285,0.43,0.29
0.28,0.433,0.277
0.292,0.462,0.274
0.286,0.461,0.285
0.286,0.465,0.304
0.278,0.474,0.285
0.281,0.456,0.291
0.3,0.471,0.29
0.31,0.474,0.284
0.315,0.47,0.283
0.308,0.465,0.278
0.298,0.461,0.293
0.292,0.448,0.29
0.29,0.445,0.293
0.288,0.439,0.296
0.292,0.444,0.285
0.305,0.456,0.283
0.29,0.457,0.287
0.287,0.449,0.282
0.287,0.46,0.286
0.289,0.459,0.289
0.296,0.471,0.279
0.289,0.465,0.277
0.279,0.463,0.287
0.289,0.469,0.303
0.29,0.471,0.295
0.3,0.47,0.299
0.3,0.472,0.299
0.317,0.473,0.303
0.31,0.479,0.316
0.308,0.48,0.337
0.297,0.496,0.331
0.298,0.495,0.33
0.299,0.497,0.327
0.304,0.494,0.324
0.31,0.471,0.311
0.31,0.469,0.309
0.305,0.468,0.309
0.315,0.46,0.311
0.315,0.457,0.314
0.321,0.45,0.309
0.324,0.441,0.306
0.328,0.453,0.312
0.334,0.464,0.307
0.329,0.463,0.31
0.316,0.45,0.316
0.311,0.45,0.316
0.3,0.454,0.33
0.308,0.469,0.336
0.307,0.46,0.319
0.307,0.461,0.313
0.302,0.462,0.307
0.302,0.454,0.313
0.298,0.44,0.32
0.304,0.432,0.312
0.31,0.451,0.301
0.306,0.452,0.305
0.302,0.454,0.304
0.297,0.439,0.308
0.303,0.461,0.311
0.29,0.463,0.317
0.289,0.469,0.325
0.284,0.469,0.324
0.289,0.476,0.317
0.294,0.482,0.321
0.292,0.485,0.321
0.293,0.468,0.315
0.288,0.477,0.31
0.291,0.48,0.313
0.289,0.476,0.308
0.292,0.463,0.316
0.283,0.459,0.322
0.285,0.46,0.318
0.287,0.475,0.319
0.286,0.483,0.303
0.29,0.482,0.303
0.3,0.494,0.304
0.301,0.502,0.298
0.311,0.491,0.293
0.301,0.506,0.297
0.305,0.504,0.301
0.31,0.505,0.309
0.307,0.498,0.325
0.303,0.473,0.307
0.319,0.461,0.327
0.316,0.451,0.336
0.317,0.469,0.34
0.307,0.461,0.336
0.305,0.469,0.335
0.306,0.463,0.329
0.294,0.481,0.315
0.301,0.497,0.303
0.299,0.513,0.307
0.304,0.524,0.302
0.313,0.537,0.303
0.32,0.558,0.306
0.322,0.545,0.311
0.324,0.545,0.307
0.32,0.539,0.303
0.324,0.541,0.296
0.322,0.527,0.303
0.325,0.511,0.298
0.31,0.5,0.3
0.308,0.494,0.306
0.303,0.485,0.302
0.299,0.483,0.298
0.296,0.478,0.299
0.296,0.474,0.304
0.29,0.48,0.305
0.305,0.463,0.299
0.306,0.46,0.296
0.308,0.458,0.299
0.301,0.456,0.3
0.302,0.455,0.313
0.302,0.461,0.314
0.307,0.468,0.314
0.328,0.488,0.317
0.322,0.491,0.307
0.324,0.485,0.307
0.32,0.484,0.307
0.325,0.481,0.308
0.323,0.481,0.315
0.322,0.471,0.316
0.325,0.484,0.318
0.3,0.486,0.316
0.301,0.482,0.311
0.314,0.487,0.308
0.309,0.481,0.319
0.303,0.491,0.316
0.311,0.485,0.312
0.318,0.488,0.324
0.317,0.501,0.336
0.297,0.497,0.332
0.297,0.479,0.339
0.297,0.455,0.322
0.302,0.459,0.327
0.321,0.456,0.322
0.311,0.468,0.303
0.303,0.472,0.298
0.312,0.453,0.302
0.307,0.449,0.299
0.3,0.432,0.3
0.309,0.431,0.299
0.302,0.441,0.299
0.305,0.449,0.311
0.304,0.453,0.316
0.302,0.442,0.317
0.309,0.45,0.304
0.31,0.459,0.303
0.321,0.468,0.3
0.323,0.492,0.306
0.32,0.493,0.308
0.315,0.483,0.309
0.313,0.485,0.315
0.318,0.48,0.311
0.307,0.493,0.303
0.303,0.493,0.308
0.319,0.494,0.302
0.329,0.472,0.311
0.319,0.474,0.32
0.32,0.46,0.319
0.317,0.449,0.318
0.312,0.438,0.309
0.309,0.448,0.314
0.307,0.452,0.307
0.301,0.436,0.299
0.297,0.429,0.302
0.306,0.432,0.305
0.307,0.426,0.312
0.291,0.43,0.314
0.3,0.454,0.313
0.301,0.476,0.313
0.315,0.481,0.316
0.314,0.483,0.312
0.316,0.479,0.31
0.311,0.479,0.296
0.308,0.483,0.303
0.311,0.488,0.294
0.314,0.481,0.294
0.317,0.475,0.296
0.318,0.469,0.289
0.321,0.448,0.289
0.306,0.452,0.294
0.316,0.44,0.296
0.306,0.445,0.307
0.302,0.452,0.309
0.302,0.447,0.315
0.305,0.465,0.309
0.297,0.466,0.324
0.298,0.481,0.313
0.303,0.48,0.318
0.307,0.468,0.304
0.307,0.469,0.295
0.313,0.473,0.295
0.315,0.469,0.305
0.316,0.479,0.304
0.322,0.495,0.31
0.326,0.493,0.312
0.346,0.494,0.306
0.342,0.479,0.311
0.342,0.481,0.31
0.334,0.494,0.307
0.319,0.496,0.311
0.307,0.496,0.305
0.331,0.492,0.312
0.315,0.48,0.305
0.314,0.462,0.299
0.31,0.459,0.297
0.311,0.457,0.305
0.296,0.449,0.302
0.284,0.46,0.297
0.292,0.451,0.302
0.3,0.46,0.307
0.301,0.458,0.289
0.301,0.468,0.298
0.298,0.475,0.29
0.306,0.481,0.292
0.312,0.481,0.297
0.305,0.461,0.293
0.305,0.457,0.303
0.31,0.466,0.307
0.315,0.448,0.3
0.322,0.44,0.304
0.322,0.443,0.308
0.318,0.432,0.304
0.319,0.431,0.304
0.322,0.438,0.303
0.329,0.429,0.306
0.323,0.433,0.321
0.307,0.422,0.315
0.308,0.429,0.313
0.309,0.443,0.306
0.302,0.445,0.306
0.305,0.44,0.315
0.31,0.44,0.321
0.297,0.439,0.309
0.31,0.451,0.307
0.309,0.468,0.303
0.296,0.46,0.31
0.3,0.475,0.308
0.291,0.476,0.304
0.287,0.485,0.316
0.286,0.491,0.308
0.292,0.476,0.311
0.306,0.475,0.322
0.298,0.481,0.323
0.299,0.474,0.313
0.317,0.466,0.307
0.314,0.454,0.317
0.316,0.439,0.313
0.339,0.444,0.315
0.332,0.445,0.314
0.332,0.453,0.308
0.328,0.451,0.308
0.327,0.451,0.299
0.325,0.457,0.305
0.339,0.447,0.307
0.334,0.464,0.302
0.333,0.478,0.305
0.323,0.486,0.31
0.344,0.466,0.317
0.34,0.465,0.322
0.313,0.453,0.31
0.315,0.426,0.31
0.309,0.449,0.313
0.313,0.433,0.316
0.314,0.43,0.317
0.306,0.44,0.334
0.32,0.448,0.332
0.303,0.459,0.317
0.315,0.447,0.321
0.317,0.451,0.317
0.328,0.467,0.34
0.327,0.467,0.33
0.331,0.481,0.326
0.334,0.478,0.321
0.345,0.477,0.315
0.353,0.459,0.316
0.348,0.452,0.317
0.343,0.448,0.31
0.336,0.439,0.3
0.328,0.438,0.296
0.319,0.447,0.29
0.316,0.431,0.294
0.322,0.44,0.292
0.315,0.429,0.31
0.307,0.428,0.302
0.302,0.429,0.31
0.343,0.442,0.31
0.334,0.443,0.322
0.339,0.447,0.319
0.343,0.453,0.324
0.317,0.468,0.32
0.318,0.467,0.302
0.311,0.467,0.305
0.303,0.466,0.313
0.306,0.468,0.322
0.31,0.459,0.311
0.303,0.473,0.297
0.295,0.468,0.308
0.295,0.479,0.302
0.288,0.463,0.308
0.294,0.465,0.309
0.297,0.46,0.305
0.3,0.473,0.298
0.301,0.475,0.308
0.303,0.48,0.294
0.3,0.473,0.307
0.298,0.476,0.305
0.296,0.489,0.301
0.298,0.477,0.318
0.295,0.48,0.311
0.291,0.464,0.314
0.298,0.461,0.311
0.301,0.473,0.314
0.294,0.469,0.313
0.296,0.455,0.325
0.3,0.462,0.313
0.309,0.465,0.316
0.31,0.459,0.31
0.313,0.461,0.311
0.317,0.465,0.322
0.311,0.46,0.319
0.314,0.468,0.314
0.319,0.452,0.307
0.318,0.462,0.309
0.313,0.467,0.308
0.306,0.468,0.306
0.31,0.472,0.301
0.313,0.474,0.301
0.311,0.491,0.295
0.303,0.469,0.308
0.299,0.466,0.295
0.3,0.467,0.305
0.291,0.469,0.303
0.296,0.455,0.313
0.298,0.466,0.308
0.297,0.455,0.31
0.302,0.454,0.309
0.299,0.47,0.307
0.306,0.446,0.299
0.326,0.457,0.301
0.32,0.461,0.298
0.329,0.452,0.298
0.314,0.45,0.297
0.318,0.441,0.303
0.328,0.43,0.316
0.314,0.43,0.321
0.315,0.443,0.313
0.306,0.443,0.309
0.312,0.446,0.309
0.306,0.44,0.304
0.304,0.444,0.314
0.305,0.448,0.306
0.296,0.449,0.301
0.292,0.45,0.306
0.303,0.462,0.307
0.295,0.461,0.3
0.302,0.456,0.306
0.302,0.451,0.3
0.288,0.463,0.301
0.299,0.459,0.3
0.299,0.47,0.302
0.298,0.457,0.3
0.299,0.473,0.32
0.3,0.475,0.322
0.302,0.471,0.308
0.32,0.464,0.302
0.316,0.461,0.303
0.316,0.462,0.31
0.319,0.469,0.31
0.318,0.459,0.304
0.311,0.462,0.31
0.322,0.448,0.312
0.309,0.455,0.293
0.3,0.436,0.294
0.299,0.435,0.314
0.314,0.439,0.313
0.307,0.444,0.317
0.306,0.435,0.313
0.308,0.439,0.308
0.309,0.451,0.302
0.319,0.453,0.303
0.31,0.447,0.299
0.309,0.456,0.306
0.307,0.442,0.304
0.322,0.453,0.307
0.317,0.458,0.31
0.309,0.441,0.342
0.306,0.451,0.346
0.304,0.466,0.356
0.3,0.474,0.344
0.31,0.468,0.354
0.314,0.481,0.34
0.322,0.48,0.328
0.307,0.479,0.305
0.31,0.474,0.316
0.311,0.466,0.325
0.311,0.476,0.321
0.307,0.477,0.304
0.318,0.472,0.297
0.324,0.484,0.3
0.311,0.492,0.308
0.302,0.491,0.31
0.306,0.476,0.314
0.32,0.474,0.306
0.297,0.458,0.311
0.293,0.466,0.313
0.294,0.456,0.308
0.301,0.453,0.3
0.287,0.464,0.3
0.299,0.442,0.308
0.297,0.433,0.298
0.304,0.436,0.3
0.305,0.434,0.299
0.312,0.43,0.315
0.326,0.442,0.313
0.32,0.451,0.316
0.304,0.449,0.309
0.301,0.478,0.295
0.308,0.483,0.297
0.302,0.488,0.296
0.299,0.488,0.31
0.301,0.484,0.306
0.308,0.486,0.303
0.306,0.492,0.298
0.31,0.482,0.303
0.308,0.472,0.308
0.3,0.501,0.309
0.304,0.482,0.308
0.302,0.5,0.317
0.304,0.493,0.316
0.317,0.486,0.312
0.31,0.485,0.312
0.321,0.479,0.308
0.304,0.479,0.299
0.29,0.477,0.303
0.289,0.476,0.297
0.288,0.451,0.32
0.291,0.46,0.321
0.285,0.452,0.315
0.297,0.449,0.312
0.298,0.456,0.305
0.295,0.473,0.32
0.302,0.469,0.307
0.296,0.473,0.308
0.295,0.476,0.302
0.301,0.462,0.326
0.295,0.465,0.317
0.297,0.468,0.318
0.29,0.457,0.316
0.294,0.459,0.319
0.311,0.475,0.318
0.309,0.442,0.33
0.315,0.457,0.313
0.317,0.457,0.328
0.312,0.467,0.331
0.304,0.487,0.316
0.309,0.475,0.304
0.311,0.475,0.3
0.309,0.489,0.31
0.296,0.484,0.3
0.315,0.469,0.297
0.313,0.47,0.294
0.306,0.474,0.297
0.312,0.483,0.294
