message_dispatcher,metric_insertion,status_metric_extraction
0.424,0.58,0.291
0.419,0.551,0.292
0.429,0.552,0.302
0.446,0.554,0.312
0.438,0.566,0.311
0.436,0.569,0.3
0.453,0.567,0.299
0.457,0.575,0.302
0.465,0.575,0.308
0.468,0.586,0.316
0.471,0.582,0.302
0.486,0.582,0.299
0.481,0.577,0.306
0.456,0.555,0.29
0.454,0.543,0.285
0.431,0.534,0.282
0.413,0.513,0.276
0.397,0.51,0.28
0.393,0.497,0.284
0.392,0.491,0.279
0.383,0.489,0.274
0.393,0.493,0.265
0.394,0.488,0.264
0.398,0.492,0.262
0.382,0.498,0.265
0.375,0.493,0.263
0.369,0.497,0.265
0.367,0.504,0.266
0.379,0.504,0.271
0.397,0.486,0.276
0.388,0.482,0.271
0.368,0.481,0.262
0.362,0.512,0.251
0.37,0.502,0.258
0.374,0.525,0.254
0.38,0.531,0.265
0.394,0.534,0.266
0.434,0.554,0.279
0.449,0.56,0.29
0.454,0.589,0.299
0.455,0.587,0.309
0.448,0.574,0.31
0.445,0.573,0.304
0.44,0.57,0.306
0.438,0.578,0.305
0.433,0.571,0.302
0.42,0.562,0.289
0.393,0.536,0.289
0.389,0.527,0.291
0.384,0.513,0.28
0.368,0.516,0.269
0.376,0.504,0.272
0.377,0.502,0.266
0.375,0.493,0.266
0.378,0.498,0.272
0.364,0.507,0.276
0.37,0.497,0.284
0.369,0.506,0.269
0.372,0.5,0.27
0.379,0.498,0.262
0.389,0.513,0.261
0.384,0.509,0.255
0.387,0.518,0.258
0.379,0.507,0.26
0.379,0.505,0.261
0.372,0.521,0.265
0.369,0.512,0.26
0.371,0.508,0.258
0.383,0.509,0.269
0.375,0.518,0.267
0.37,0.505,0.265
0.363,0.507,0.259
0.366,0.5,0.254
0.368,0.501,0.261
0.378,0.495,0.265
0.368,0.483,0.268
0.365,0.49,0.269
0.371,0.483,0.273
0.372,0.486,0.268
0.371,0.488,0.259
0.37,0.487,0.262
0.377,0.499,0.265
0.376,0.488,0.266
0.384,0.506,0.264
0.396,0.496,0.261
0.396,0.509,0.273
0.394,0.517,0.277
0.401,0.531,0.279
0.398,0.537,0.277
0.4,0.552,0.278
0.404,0.564,0.282
0.41,0.567,0.287
0.406,0.557,0.289
0.402,0.556,0.289
0.386,0.538,0.281
0.382,0.52,0.278
0.379,0.51,0.272
0.364,0.503,0.292
0.364,0.525,0.284
0.362,0.499,0.271
0.362,0.494,0.271
0.349,0.499,0.268
0.35,0.503,0.259
0.355,0.504,0.261
0.356,0.503,0.258
0.359,0.515,0.265
0.359,0.524,0.262
0.369,0.514,0.266
0.363,0.517,0.27
0.376,0.516,0.27
0.387,0.515,0.274
0.377,0.511,0.283
0.381,0.498,0.284
0.374,0.506,0.275
0.376,0.496,0.27
0.382,0.5,0.272
0.385,0.508,0.273
0.4,0.5,0.276
0.393,0.517,0.289
0.393,0.529,0.295
0.395,0.546,0.295
0.389,0.546,0.285
0.388,0.538,0.288
0.392,0.543,0.289
0.396,0.548,0.29
0.402,0.538,0.284
0.418,0.541,0.292
0.426,0.525,0.291
0.43,0.517,0.293
0.42,0.518,0.294
0.423,0.529,0.298
0.422,0.526,0.292
0.414,0.519,0.288
0.42,0.505,0.282
0.412,0.507,0.278
0.411,0.507,0.271
0.401,0.528,0.287
0.398,0.507,0.268
0.401,0.514,0.26
0.392,0.514,0.269
0.386,0.51,0.271
0.371,0.542,0.276
0.381,0.521,0.265
0.382,0.512,0.263
0.382,0.513,0.267
0.39,0.51,0.268
0.371,0.499,0.273
0.378,0.504,0.276
0.381,0.51,0.279
0.378,0.514,0.279
0.365,0.518,0.268
0.376,0.536,0.269
0.399,0.533,0.274
0.399,0.535,0.281
0.392,0.523,0.278
0.394,0.526,0.292
0.408,0.52,0.295
0.406,0.52,0.316
0.403,0.525,0.314
0.412,0.517,0.317
0.396,0.535,0.32
0.382,0.515,0.303
0.378,0.503,0.299
0.375,0.484,0.281
0.368,0.49,0.276
0.368,0.479,0.277
0.367,0.488,0.276
0.369,0.486,0.273
0.371,0.48,0.271
0.366,0.482,0.269
0.364,0.499,0.258
0.362,0.494,0.259
0.372,0.511,0.259
0.377,0.534,0.252
0.374,0.513,0.258
0.369,0.521,0.256
0.38,0.521,0.256
0.392,0.51,0.258
0.388,0.499,0.26
0.392,0.512,0.255
0.387,0.514,0.259
0.385,0.507,0.266
0.399,0.499,0.264
0.398,0.508,0.264
0.404,0.512,0.268
0.404,0.507,0.271
0.394,0.502,0.259
0.396,0.502,0.265
0.41,0.492,0.263
0.404,0.489,0.267
0.403,0.49,0.269
0.392,0.501,0.258
0.385,0.503,0.261
0.393,0.504,0.263
0.387,0.497,0.273
0.373,0.507,0.264
0.366,0.519,0.265
0.366,0.506,0.263
0.365,0.508,0.264
0.368,0.504,0.264
0.371,0.505,0.258
0.383,0.513,0.26
0.374,0.488,0.259
0.37,0.504,0.272
0.372,0.498,0.273
0.375,0.496,0.27
0.372,0.485,0.269
0.38,0.496,0.257
0.38,0.496,0.257
0.385,0.487,0.256
0.382,0.492,0.268
0.373,0.493,0.268
0.368,0.488,0.285
0.368,0.494,0.277
0.37,0.497,0.264
0.381,0.505,0.256
0.383,0.495,0.255
0.382,0.486,0.27
0.373,0.487,0.273
0.375,0.491,0.276
0.367,0.501,0.272
0.367,0.496,0.283
0.384,0.487,0.276
0.383,0.484,0.265
0.387,0.497,0.256
0.386,0.498,0.26
0.384,0.498,0.29
0.402,0.5,0.279
0.385,0.508,0.28
0.383,0.511,0.28
0.398,0.498,0.285
0.376,0.514,0.269
0.367,0.506,0.267
0.366,0.499,0.271
0.349,0.499,0.27
0.349,0.502,0.268
0.353,0.494,0.263
0.365,0.503,0.258
0.365,0.499,0.264
0.361,0.498,0.259
0.367,0.497,0.246
0.359,0.507,0.248
0.366,0.505,0.252
0.369,0.508,0.254
0.373,0.508,0.26
0.381,0.499,0.259
0.388,0.512,0.263
0.384,0.498,0.257
0.383,0.507,0.257
0.374,0.501,0.259
0.371,0.513,0.257
0.371,0.517,0.263
0.369,0.507,0.278
0.378,0.502,0.273
0.37,0.505,0.274
0.372,0.488,0.28
0.368,0.484,0.268
0.359,0.501,0.271
0.364,0.512,0.271
0.351,0.515,0.264
0.356,0.499,0.273
0.358,0.506,0.265
0.358,0.503,0.281
0.358,0.512,0.278
0.361,0.512,0.279
0.378,0.495,0.279
0.377,0.499,0.267
0.373,0.501,0.265
0.373,0.497,0.264
0.382,0.5,0.257
0.382,0.509,0.261
0.388,0.494,0.263
0.368,0.507,0.269
0.384,0.523,0.257
0.374,0.539,0.26
0.38,0.53,0.275
0.378,0.513,0.271
0.374,0.536,0.267
0.391,0.537,0.27
0.393,0.543,0.284
0.4,0.526,0.28
0.397,0.529,0.272
0.386,0.52,0.275
0.404,0.506,0.277
0.384,0.493,0.278
0.383,0.503,0.263
0.376,0.512,0.261
0.382,0.507,0.259
0.391,0.511,0.253
0.383,0.529,0.259
0.374,0.518,0.268
0.382,0.509,0.265
0.384,0.515,0.273
0.372,0.524,0.268
0.373,0.534,0.257
0.369,0.561,0.259
0.372,0.542,0.256
0.366,0.541,0.26
0.361,0.528,0.26
0.369,0.502,0.267
0.364,0.5,0.28
0.374,0.508,0.269
0.362,0.498,0.266
0.361,0.501,0.271
0.365,0.513,0.28
0.386,0.518,0.29
0.38,0.509,0.302
0.386,0.49,0.267
0.384,0.492,0.277
0.38,0.502,0.274
0.375,0.502,0.277
0.375,0.506,0.281
0.375,0.518,0.286
0.381,0.513,0.285
0.389,0.5,0.287
0.389,0.511,0.278
0.396,0.516,0.27
0.394,0.519,0.276
0.409,0.56,0.294
0.409,0.56,0.288
0.406,0.545,0.274
0.408,0.528,0.265
0.41,0.534,0.271
0.418,0.534,0.266
0.428,0.519,0.264
0.422,0.526,0.267
0.419,0.512,0.265
0.412,0.518,0.267
0.368,0.487,0.257
0.372,0.496,0.263
0.374,0.494,0.26
0.367,0.509,0.273
0.38,0.505,0.259
0.373,0.502,0.261
0.376,0.515,0.259
0.382,0.493,0.258
0.375,0.489,0.26
0.383,0.492,0.264
0.38,0.502,0.289
0.388,0.494,0.29
0.388,0.5,0.287
0.383,0.5,0.283
0.381,0.5,0.259
0.376,0.497,0.259
0.384,0.5,0.272
0.383,0.492,0.261
0.385,0.504,0.271
0.38,0.493,0.268
0.367,0.495,0.265
0.367,0.5,0.268
0.364,0.502,0.256
0.372,0.506,0.256
0.369,0.495,0.254
0.381,0.487,0.26
0.387,0.495,0.257
0.389,0.506,0.256
0.389,0.492,0.267
0.408,0.491,0.259
0.391,0.5,0.257
0.374,0.498,0.256
0.377,0.49,0.25
0.375,0.488,0.256
0.378,0.484,0.269
0.367,0.483,0.268
0.371,0.501,0.267
0.363,0.489,0.271
0.364,0.501,0.259
0.36,0.492,0.256
0.366,0.498,0.254
0.363,0.506,0.257
0.358,0.495,0.252
0.362,0.492,0.255
0.363,0.494,0.264
0.363,0.485,0.263
0.357,0.495,0.247
0.373,0.491,0.25
0.36,0.502,0.257
0.357,0.494,0.27
0.358,0.502,0.264
0.358,0.496,0.277
0.358,0.498,0.274
0.388,0.512,0.271
0.385,0.534,0.263
0.376,0.52,0.264
0.371,0.511,0.273
0.374,0.508,0.272
0.369,0.519,0.27
0.388,0.512,0.27
0.392,0.504,0.273
0.39,0.503,0.266
0.397,0.526,0.268
0.415,0.537,0.268
0.418,0.534,0.276
0.417,0.539,0.272
0.422,0.524,0.269
0.406,0.516,0.26
0.398,0.499,0.264
0.393,0.517,0.263
0.395,0.497,0.268
0.392,0.505,0.275
0.396,0.506,0.278
0.398,0.512,0.283
0.394,0.507,0.282
0.394,0.511,0.284
0.391,0.507,0.271
0.387,0.494,0.283
0.366,0.491,0.28
0.363,0.508,0.263
0.36,0.493,0.262
0.371,0.486,0.253
0.376,0.492,0.253
0.381,0.494,0.259
0.385,0.492,0.265
0.395,0.489,0.268
0.4,0.491,0.256
0.396,0.501,0.258
0.396,0.517,0.26
0.389,0.493,0.266
0.388,0.496,0.263
0.379,0.491,0.265
0.399,0.492,0.266
0.415,0.496,0.266
0.404,0.495,0.27
0.384,0.493,0.269
0.381,0.486,0.269
0.383,0.486,0.27
0.364,0.483,0.262
0.367,0.485,0.264
0.375,0.485,0.26
0.369,0.505,0.265
0.374,0.505,0.267
0.378,0.517,0.267
0.37,0.499,0.263
0.381,0.494,0.26
0.378,0.497,0.26
0.376,0.498,0.27
0.372,0.5,0.26
0.367,0.52,0.259
0.372,0.493,0.253
0.365,0.503,0.258
0.373,0.504,0.257
0.387,0.513,0.269
0.382,0.502,0.275
0.374,0.512,0.278
0.372,0.504,0.271
0.377,0.52,0.278
0.384,0.526,0.277
0.378,0.525,0.277
0.385,0.508,0.286
0.391,0.52,0.285
0.391,0.513,0.272
0.388,0.522,0.279
0.395,0.518,0.278
0.395,0.514,0.282
0.388,0.511,0.273
0.397,0.498,0.298
0.387,0.497,0.297
0.386,0.504,0.302
0.387,0.507,0.304
0.386,0.504,0.3
0.386,0.506,0.28
0.385,0.508,0.285
0.402,0.516,0.295
0.403,0.503,0.297
0.402,0.51,0.279
0.398,0.509,0.262
0.391,0.514,0.263
0.392,0.516,0.267
0.389,0.507,0.258
0.385,0.516,0.259
0.377,0.506,0.263
0.391,0.521,0.267
0.385,0.51,0.286
0.384,0.517,0.286
0.387,0.516,0.293
0.391,0.494,0.285
0.388,0.493,0.283
0.376,0.498,0.272
0.371,0.51,0.28
0.373,0.508,0.268
0.362,0.506,0.258
0.365,0.509,0.262
0.371,0.514,0.264
0.358,0.512,0.269
0.37,0.493,0.278
0.376,0.508,0.29
0.373,0.501,0.285
0.383,0.505,0.277
0.376,0.508,0.273
0.369,0.498,0.275
0.369,0.496,0.267
0.385,0.497,0.286
0.401,0.511,0.278
0.397,0.508,0.271
0.378,0.513,0.273
0.373,0.517,0.256
0.375,0.517,0.267
0.382,0.512,0.272
0.379,0.512,0.291
0.381,0.531,0.289
0.377,0.513,0.283
0.382,0.501,0.274
0.39,0.51,0.265
0.387,0.519,0.264
0.386,0.517,0.283
0.402,0.52,0.272
0.391,0.517,0.267
0.384,0.504,0.271
0.38,0.521,0.276
0.376,0.507,0.269
0.391,0.508,0.271
0.393,0.513,0.279
0.401,0.514,0.272
0.414,0.511,0.266
0.413,0.507,0.263
0.416,0.511,0.263
0.394,0.506,0.288
0.39,0.498,0.287
0.392,0.501,0.281
0.398,0.496,0.276
0.382,0.493,0.275
0.372,0.517,0.272
0.373,0.509,0.262
0.389,0.515,0.27
0.387,0.538,0.277
0.385,0.525,0.272
0.375,0.516,0.269
0.374,0.519,0.271
0.37,0.502,0.28
0.382,0.504,0.288
0.387,0.515,0.287
0.414,0.506,0.269
0.398,0.5,0.274
0.394,0.514,0.272
0.401,0.512,0.263
0.389,0.513,0.263
0.397,0.506,0.262
0.404,0.507,0.269
0.402,0.514,0.268
0.384,0.512,0.264
0.394,0.51,0.272
0.391,0.514,0.281
0.388,0.517,0.275
0.395,0.527,0.28
0.395,0.526,0.269
0.405,0.529,0.264
0.4,0.519,0.264
0.394,0.527,0.272
0.393,0.503,0.273
0.404,0.513,0.278
0.409,0.531,0.279
0.399,0.536,0.27
0.399,0.532,0.27
0.406,0.545,0.272
0.406,0.529,0.278
0.396,0.53,0.279
0.407,0.537,0.277
0.41,0.537,0.288
0.426,0.535,0.287
0.422,0.542,0.292
0.406,0.53,0.292
0.421,0.555,0.288
0.436,0.544,0.296
0.439,0.546,0.293
0.452,0.54,0.296
0.45,0.553,0.293
0.446,0.553,0.302
0.449,0.551,0.306
0.45,0.548,0.301
0.461,0.553,0.304
0.476,0.554,0.301
0.464,0.549,0.3
0.478,0.549,0.301
0.426,0.557,0.29
0.416,0.554,0.294
0.419,0.547,0.284
0.424,0.534,0.295
0.419,0.568,0.29
0.417,0.565,0.289
0.413,0.571,0.297
0.417,0.587,0.287
0.417,0.586,0.294
0.413,0.576,0.285
0.412,0.589,0.278
0.424,0.592,0.289
0.418,0.581,0.299
0.422,0.573,0.297
0.427,0.565,0.302
0.414,0.549,0.298
0.413,0.553,0.317
0.41,0.562,0.297
0.425,0.565,0.296
0.422,0.549,0.289
0.421,0.547,0.297
0.423,0.554,0.292
0.429,0.557,0.294
0.427,0.556,0.29
0.428,0.561,0.297
0.461,0.551,0.289
0.46,0.552,0.302
0.463,0.558,0.3
0.46,0.549,0.298
0.446,0.534,0.293
0.414,0.542,0.298
0.429,0.533,0.296
0.442,0.559,0.303
0.448,0.551,0.293
0.444,0.544,0.308
0.446,0.554,0.303
0.436,0.559,0.298
0.431,0.554,0.29
0.431,0.545,0.293
0.433,0.561,0.289
0.429,0.552,0.299
0.429,0.56,0.284
0.42,0.539,0.29
0.413,0.553,0.295
0.417,0.536,0.3
0.423,0.546,0.294
0.423,0.555,0.287
0.404,0.563,0.286
0.414,0.564,0.292
0.422,0.569,0.286
0.422,0.573,0.295
0.413,0.554,0.288
0.409,0.564,0.287
0.412,0.553,0.283
0.416,0.559,0.283
0.433,0.55,0.286
0.43,0.557,0.289
0.445,0.555,0.287
0.451,0.552,0.286
0.46,0.541,0.278
0.453,0.541,0.288
0.435,0.545,0.282
0.435,0.544,0.283
0.428,0.549,0.278
0.429,0.547,0.278
0.424,0.547,0.283
0.413,0.557,0.286
0.41,0.542,0.288
0.416,0.557,0.286
0.427,0.568,0.287
0.428,0.565,0.281
0.428,0.548,0.286
0.435,0.548,0.293
0.435,0.537,0.293
0.436,0.533,0.281
0.444,0.55,0.281
0.431,0.554,0.285
0.435,0.537,0.274
0.453,0.541,0.274
0.453,0.547,0.281
0.441,0.535,0.277
0.45,0.55,0.278
0.443,0.542,0.288
0.432,0.54,0.287
0.424,0.544,0.296
0.417,0.552,0.299
0.411,0.551,0.283
0.416,0.55,0.287
0.422,0.542,0.288
0.413,0.565,0.283
0.422,0.568,0.285
0.417,0.556,0.29
0.422,0.566,0.287
0.421,0.567,0.287
0.427,0.582,0.293
0.434,0.56,0.287
0.434,0.56,0.29
0.432,0.55,0.302
0.416,0.557,0.294
0.418,0.545,0.297
0.424,0.552,0.303
0.427,0.543,0.297
0.412,0.553,0.301
0.41,0.559,0.294
0.412,0.528,0.279
0.409,0.541,0.279
0.409,0.536,0.279
0.403,0.528,0.292
0.409,0.551,0.287
0.417,0.591,0.285
0.415,0.597,0.283
0.424,0.595,0.288
0.417,0.577,0.287
0.415,0.595,0.285
0.431,0.578,0.28
0.422,0.556,0.289
0.428,0.579,0.289
0.419,0.568,0.286
0.419,0.558,0.279
0.425,0.557,0.293
0.4,0.552,0.287
0.396,0.552,0.298
0.397,0.556,0.292
0.407,0.552,0.3
0.413,0.555,0.3
0.411,0.556,0.297
0.423,0.562,0.296
0.416,0.568,0.293
0.417,0.579,0.29
0.425,0.584,0.292
0.42,0.587,0.284
0.419,0.567,0.278
0.427,0.572,0.287
0.427,0.569,0.296
0.431,0.567,0.298
0.431,0.562,0.281
0.432,0.555,0.281
0.437,0.544,0.29
0.439,0.549,0.295
0.431,0.551,0.29
0.421,0.543,0.309
0.427,0.539,0.31
0.418,0.543,0.306
0.421,0.538,0.311
0.422,0.532,0.299
0.414,0.537,0.312
0.412,0.545,0.29
0.416,0.551,0.298
0.422,0.549,0.287
0.421,0.565,0.29
0.428,0.577,0.29
0.421,0.572,0.292
0.431,0.579,0.292
0.42,0.578,0.303
0.417,0.559,0.305
0.408,0.556,0.307
0.406,0.555,0.319
0.401,0.57,0.327
0.398,0.555,0.311
0.401,0.549,0.299
0.403,0.552,0.297
0.415,0.584,0.288
0.421,0.555,0.281
0.428,0.562,0.28
0.427,0.58,0.284
0.407,0.577,0.295
0.403,0.571,0.297
0.411,0.574,0.297
0.413,0.576,0.296
0.421,0.56,0.282
0.419,0.573,0.287
0.418,0.564,0.285
0.412,0.538,0.291
0.412,0.547,0.28
0.411,0.564,0.282
0.408,0.554,0.284
0.412,0.554,0.278
0.414,0.542,0.287
0.42,0.545,0.281
0.424,0.56,0.289
0.418,0.561,0.287
0.418,0.565,0.278
0.418,0.559,0.292
0.423,0.563,0.289
0.44,0.555,0.304
0.447,0.562,0.296
0.442,0.556,0.301
0.434,0.561,0.285
0.415,0.56,0.286
0.413,0.557,0.286
0.414,0.567,0.287
0.423,0.574,0.282
0.436,0.572,0.286
0.436,0.572,0.277
0.432,0.566,0.281
0.437,0.547,0.29
0.438,0.546,0.282
0.431,0.547,0.283
0.424,0.544,0.28
0.432,0.543,0.283
0.431,0.542,0.292
0.431,0.53,0.285
0.426,0.547,0.289
0.413,0.539,0.295
0.422,0.543,0.288
0.412,0.555,0.286
0.407,0.581,0.293
0.411,0.555,0.287
0.41,0.554,0.276
0.406,0.551,0.281
0.4,0.554,0.281
0.401,0.553,0.278
0.412,0.566,0.287
0.421,0.556,0.282
0.43,0.558,0.283
0.424,0.553,0.287
