timestamp,memory_usage_Portal,cpu_usage_Portal,Physical_Memory_prct_used_Portal,cpu_prct_used_Portal,0_C_read_Portal,memory_usage_VDI,cpu_usage_VDI,Physical_Memory_prct_used_VDI,cpu_prct_used_VDI,0_C_read_VDI,Chargement_portail,Chargement_IE,Default_Transaction
2023-04-06 18:30:00,1.3,0.0,51.0,1.5,0.0,2.4,0.0,61.0,2.0,0.0,2.739,22.574,64.316
2023-04-06 18:35:00,1.3,0.0,51.0,2.25,0.0,2.4,0.0,62.0,3.5,0.0,2.739,22.574,64.316
2023-04-06 18:40:00,1.3,0.0,51.0,1.5,0.0,2.4,0.0,61.0,2.5,0.0,2.739,22.574,64.316
2023-04-06 18:45:00,1.3,0.0,52.0,3.0,0.0,2.4,0.0,62.0,2.5,0.0,2.799,11.684,54.622
2023-04-06 18:50:00,1.3,0.0,51.0,2.0,0.0,2.4,0.0,61.0,2.5,0.0,1.499,15.871,57.19600000000001
2023-04-06 18:55:00,1.3,0.0,52.0,2.5,0.0,2.4,0.0,62.0,5.0,0.0,1.499,15.871,57.19600000000001
2023-04-06 19:00:00,1.3,0.0,52.0,2.5,0.0,2.4,0.0,61.0,2.0,0.0,2.125,15.8285,58.697
2023-04-06 19:05:00,1.3,1.0,52.0,2.0,0.0,2.4,0.0,62.0,1.5,0.0,2.7510000000000003,15.786,60.198
2023-04-06 19:10:00,1.3,0.0,52.0,1.75,0.0,2.4,1.0,61.0,2.0,0.0,2.947,14.705,57.539
2023-04-06 19:15:00,1.3,0.0,52.0,2.25,0.0,2.4,0.0,62.0,1.5,0.0,2.947,14.705,57.539
2023-04-06 19:20:00,1.3,0.0,52.0,1.5,0.0,2.4,0.0,62.0,1.5,0.0,2.947,14.705,57.539
2023-04-06 19:25:00,1.3,0.0,52.0,2.5,0.0,2.4,0.0,62.0,2.0,0.0,2.752,10.742,52.639
2023-04-06 19:30:00,1.3,0.0,52.0,1.75,0.0,2.4,0.0,61.0,2.0,0.0,2.742,15.890999999999998,58.997
2023-04-06 19:35:00,1.3,0.0,52.0,2.25,0.0,2.4,0.0,61.0,1.5,0.0,2.742,15.890999999999998,58.997
2023-04-06 19:40:00,1.3,0.0,52.0,2.25,0.0,2.4,0.0,62.0,2.0,0.0,2.203,15.2925,57.091
2023-04-06 19:45:00,1.3,0.0,52.0,2.5,0.0,2.4,0.0,62.0,2.0,0.0,1.664,14.694,55.185
2023-04-06 19:50:00,1.3,0.0,52.0,1.75,0.0,2.4,0.0,62.0,1.5,0.0,1.664,14.694,55.185
2023-04-06 19:55:00,1.3,0.0,52.0,3.0,0.0,2.4,0.0,62.0,5.5,0.0,2.72,44.351000000000006,86.729
2023-04-06 20:00:00,1.3,0.0,52.0,1.75,0.0,2.4,0.0,62.0,1.5,0.0,2.72,44.351000000000006,86.729
2023-04-06 20:05:00,1.3,0.0,52.0,2.5,0.0,2.4,0.0,62.0,1.5,0.0,2.864,15.941,59.441
2023-04-06 20:10:00,1.3,0.0,52.0,2.5,0.0,2.4,0.0,61.0,1.5,0.0,2.749,20.466,64.233
2023-04-06 20:15:00,1.3,0.0,52.0,2.0,0.0,2.4,0.0,62.0,2.0,0.0,2.749,20.466,64.233
2023-04-06 20:20:00,1.3,0.0,52.0,1.75,0.0,2.4,0.0,61.0,2.0,0.0,2.749,20.466,64.233
2023-04-06 20:25:00,1.3,0.0,52.0,3.25,0.0,2.4,0.0,62.0,1.5,0.0,2.7430000000000003,14.81,57.216
2023-04-06 20:30:00,1.3,0.0,52.0,1.75,0.0,2.4,0.0,61.0,3.0,0.0,1.6880000000000002,15.919,58.057
2023-04-06 20:35:00,1.3,0.0,52.0,2.25,0.0,2.4,0.0,62.0,1.5,0.0,1.6880000000000002,15.919,58.057
2023-04-06 20:40:00,1.3,0.0,52.0,2.0,0.0,2.4,0.0,61.0,2.0,0.0,1.6595,13.891,55.47250000000001
2023-04-06 20:45:00,1.3,0.0,52.0,2.5,0.0,2.4,0.0,62.0,1.5,0.0,1.631,11.863,52.88800000000001
2023-04-06 20:50:00,1.3,0.0,52.0,1.75,0.0,2.4,0.0,62.0,2.5,0.0,1.631,11.863,52.88800000000001
2023-04-06 20:55:00,1.3,0.0,52.0,2.75,0.0,2.4,0.0,62.0,5.0,0.0,2.734,11.64,54.497
2023-04-06 21:00:00,1.3,0.0,52.0,2.0,0.0,2.4,0.0,62.0,3.5,0.0,2.775,16.81,61.971
2023-04-06 21:05:00,1.3,0.0,52.0,2.25,0.0,2.4,0.0,62.0,2.5,0.0,2.775,16.81,61.971
2023-04-06 21:10:00,1.3,0.0,52.0,2.25,0.0,2.4,0.0,61.0,3.0,0.0,2.7655,16.3055,60.4025
2023-04-06 21:15:00,1.3,0.0,52.0,2.75,0.0,2.4,0.0,62.0,2.5,0.0,2.756,15.800999999999998,58.834
2023-04-06 21:20:00,1.3,0.0,52.0,2.0,0.0,2.4,0.0,61.0,1.5,0.0,2.7460000000000004,15.418,57.74
2023-04-06 21:25:00,1.3,0.0,52.0,2.5,0.0,2.4,0.0,62.0,2.0,0.0,2.7460000000000004,15.418,57.74
2023-04-06 21:30:00,1.3,0.0,52.0,1.75,0.0,2.4,0.0,61.0,2.0,0.0,2.7460000000000004,15.418,57.74
2023-04-06 21:35:00,1.3,0.0,52.0,2.75,0.0,2.4,0.0,62.0,2.0,0.0,2.765,16.92,59.824
2023-04-06 21:40:00,1.3,0.0,52.0,2.25,0.0,2.4,0.0,62.0,1.5,0.0,1.5530000000000002,15.848,56.486
2023-04-06 21:45:00,1.3,0.0,52.0,2.5,0.0,2.4,0.0,62.0,1.5,0.0,1.5530000000000002,15.848,56.486
2023-04-06 21:50:00,1.3,0.0,52.0,2.0,0.0,2.4,0.0,62.0,1.5,0.0,2.1505,15.658,57.3815
2023-04-06 21:55:00,1.3,0.0,52.0,2.5,0.0,2.4,0.0,62.0,4.0,0.0,2.748,15.468,58.277
2023-04-06 22:00:00,1.3,1.0,53.0,1.75,3747.13,2.4,0.0,61.0,13.0,9547.82,2.748,15.468,58.277
2023-04-06 22:05:00,1.3,10.0,53.0,26.5,1307.77,2.5,35.0,61.0,57.0,55592.97,3.07,17.386,68.078
2023-04-06 22:10:00,1.3,7.0,51.0,27.0,765.24,2.5,13.0,62.0,43.5,1988.98,3.07,17.386,68.078
2023-04-06 22:15:00,1.3,8.0,52.0,26.75,5378.19,2.5,10.0,64.0,56.0,1980.4,2.992,22.775,89.288
2023-04-06 22:20:00,1.3,12.0,51.0,27.0,5317.17,2.5,33.0,66.0,49.5,3993.08,2.989,24.113,85.975
2023-04-06 22:25:00,1.3,11.0,51.0,27.75,1769.95,2.5,29.0,63.0,67.0,1360.71,2.986,25.451,82.662
2023-04-06 22:30:00,1.3,2.0,51.0,24.75,1489.66,2.5,27.0,61.0,53.0,6724.95,2.83,20.355,70.429
2023-04-06 22:35:00,1.3,3.0,51.0,25.5,1407.62,2.5,20.0,65.0,46.5,3733.87,2.83,20.355,70.429
2023-04-06 22:40:00,1.3,3.0,52.0,26.5,157.78,2.5,16.0,65.0,43.5,2121.51,2.83,20.355,70.429
2023-04-06 22:45:00,1.3,4.0,55.0,26.25,3865.35,2.5,14.0,73.0,48.0,536.53,3.028,19.796,129.69299999999998
2023-04-06 22:50:00,1.3,14.0,55.0,26.5,7465.68,2.5,19.0,70.0,55.5,30.98,3.028,19.796,129.69299999999998
2023-04-06 22:55:00,1.3,11.0,55.0,28.75,135.85,2.5,43.0,66.0,71.0,5296.51,2.674,20.447,81.685
2023-04-06 23:00:00,1.2,2.0,56.0,28.75,1160.22,2.4,12.0,63.0,42.0,3461.37,4.9110000000000005,36.087,94.733
2023-04-06 23:05:00,1.2,2.0,56.0,26.5,209.57,2.4,16.0,63.0,78.0,23042.96,4.9110000000000005,36.087,94.733
2023-04-06 23:10:00,1.2,2.0,57.0,26.5,894.28,2.5,40.0,62.0,52.0,19652.79,4.9110000000000005,36.087,94.733
2023-04-06 23:15:00,1.2,2.0,58.0,27.5,866.09,2.5,21.0,62.0,55.0,846.81,2.829,22.671,72.208
2023-04-06 23:20:00,1.3,14.0,55.0,27.25,12127.64,2.5,4.0,61.0,2.0,0.0,2.829,22.671,72.208
2023-04-06 23:25:00,1.3,10.0,55.0,28.75,4329.22,2.5,0.0,61.0,3.0,0.0,2.829,22.671,72.208
2023-04-06 23:30:00,1.3,9.0,52.0,30.25,5071.26,2.5,0.0,61.0,3.5,0.0,2.944,14.784,68.765
2023-04-06 23:35:00,1.3,13.0,52.0,27.25,515.71,2.5,0.0,61.0,5.0,0.0,2.944,14.784,68.765
2023-04-06 23:40:00,1.3,8.0,52.0,27.0,1418.01,2.5,0.0,61.0,2.5,0.0,2.944,14.784,68.765
2023-04-06 23:45:00,1.3,3.0,52.0,26.75,840.75,2.5,0.0,61.0,3.0,0.0,2.827,24.98,70.233
2023-04-06 23:50:00,1.3,6.0,52.0,27.5,1202.7,2.5,0.0,61.0,2.5,0.0,2.838,21.0565,65.31
2023-04-06 23:55:00,1.3,4.0,53.0,28.0,945.62,2.5,0.0,61.0,6.0,0.0,2.849,17.133,60.387
2023-04-07 00:00:00,1.3,6.0,54.0,27.75,0.0,2.5,0.0,61.0,2.5,248.62,2.762,15.765999999999998,58.42
2023-04-07 00:05:00,1.3,5.0,53.0,2.75,0.0,2.5,0.0,61.0,2.5,0.0,2.762,15.765999999999998,58.42
2023-04-07 00:10:00,1.3,5.0,54.0,71.0,2563.59,2.5,0.0,61.0,1.5,0.0,2.762,15.765999999999998,58.42
2023-04-07 00:15:00,1.3,9.0,51.0,3.0,0.0,2.5,0.0,61.0,3.0,0.0,2.775,10.814,53.95
2023-04-07 00:20:00,1.3,0.0,51.0,1.75,0.0,2.5,0.0,61.0,1.5,0.0,2.764,16.155,59.24800000000001
2023-04-07 00:25:00,1.3,0.0,51.0,3.0,0.0,2.5,0.0,61.0,2.0,0.0,2.764,16.155,59.24800000000001
2023-04-07 00:30:00,1.3,0.0,51.0,2.0,0.0,2.5,0.0,61.0,2.0,0.0,2.7585,16.0085,58.95200000000001
2023-04-07 00:35:00,1.3,0.0,51.0,2.25,0.0,2.5,0.0,61.0,1.5,0.0,2.753,15.862,58.65600000000001
2023-04-07 00:40:00,1.3,0.0,51.0,1.75,0.0,2.5,0.0,61.0,1.5,0.0,2.753,15.862,58.65600000000001
2023-04-07 00:45:00,1.3,0.0,51.0,2.25,0.0,2.5,0.0,61.0,13.0,0.0,1.669,19.583,60.855
2023-04-07 00:50:00,1.3,0.0,51.0,1.75,0.0,2.5,0.0,61.0,2.5,0.0,1.669,19.583,60.855
2023-04-07 00:55:00,1.3,0.0,51.0,2.5,0.0,2.5,0.0,61.0,18.0,0.0,2.705,10.784,52.449
2023-04-07 01:00:00,1.3,0.0,51.0,2.0,0.0,2.5,0.0,61.0,1.5,0.0,2.705,10.784,52.449
2023-04-07 01:05:00,1.3,1.0,52.0,2.0,0.0,2.5,1.0,62.0,13.5,0.0,2.947,20.752,62.783
2023-04-07 01:10:00,1.3,0.0,51.0,2.25,0.0,2.5,0.0,61.0,2.5,0.0,2.947,20.752,62.783
2023-04-07 01:15:00,1.3,0.0,51.0,2.5,0.0,2.5,0.0,61.0,18.0,0.0,2.784,15.262,57.93
2023-04-07 01:20:00,1.3,0.0,52.0,2.0,0.0,2.5,0.0,61.0,1.5,0.0,2.878,15.675999999999998,58.239
2023-04-07 01:25:00,1.3,0.0,51.0,2.25,0.0,2.5,0.0,61.0,18.5,0.0,2.878,15.675999999999998,58.239
2023-04-07 01:30:00,1.3,0.0,52.0,2.5,0.0,2.5,0.0,61.0,1.5,0.0,2.8325,15.206499999999998,58.1465
2023-04-07 01:35:00,1.3,0.0,52.0,1.75,0.0,2.5,0.0,61.0,18.0,0.0,2.787,14.737,58.054
2023-04-07 01:40:00,1.3,0.0,51.0,2.25,0.0,2.5,0.0,61.0,2.5,0.0,2.787,14.737,58.054
2023-04-07 01:45:00,1.3,0.0,52.0,2.0,0.0,2.5,0.0,61.0,18.5,0.0,2.748,16.032,58.357
2023-04-07 01:50:00,1.3,0.0,52.0,1.75,0.0,2.5,0.0,61.0,3.0,0.0,2.9210000000000003,11.909,56.08
2023-04-07 01:55:00,1.3,0.0,52.0,2.25,0.0,2.5,0.0,64.0,19.0,0.0,2.9210000000000003,11.909,56.08
2023-04-07 02:00:00,1.3,0.0,52.0,1.75,0.0,2.5,0.0,61.0,2.5,0.0,2.2695000000000003,13.2425,56.4775
2023-04-07 02:05:00,1.3,0.0,52.0,1.75,0.0,2.5,0.0,61.0,19.0,0.0,1.618,14.576,56.875
2023-04-07 02:10:00,1.3,0.0,52.0,2.0,0.0,2.5,0.0,61.0,2.5,0.0,1.618,14.576,56.875
2023-04-07 02:15:00,1.3,2.0,52.0,27.75,7856.53,2.5,0.0,64.0,20.0,0.0,2.75,10.677,52.25
2023-04-07 02:20:00,1.3,4.0,52.0,1.75,0.0,2.5,0.0,61.0,2.0,0.0,2.784,11.924,56.12
2023-04-07 02:25:00,1.3,0.0,52.0,2.0,0.0,2.5,0.0,61.0,18.0,0.0,2.784,11.924,56.12
2023-04-07 02:30:00,1.3,0.0,52.0,1.75,0.0,2.5,0.0,61.0,2.0,0.0,2.868,11.345,54.4985
2023-04-07 02:35:00,1.3,0.0,52.0,1.75,0.0,2.5,0.0,64.0,17.5,0.0,2.952,10.765999999999998,52.877
2023-04-07 02:40:00,1.3,0.0,52.0,2.75,0.0,2.5,0.0,61.0,1.5,0.0,2.952,10.765999999999998,52.877
2023-04-07 02:45:00,1.3,0.0,52.0,2.0,0.0,2.5,0.0,61.0,18.5,0.0,2.805,16.907,59.769
2023-04-07 02:50:00,1.3,0.0,52.0,2.0,0.0,2.5,0.0,61.0,2.0,0.0,2.754,15.880999999999998,58.379
2023-04-07 02:55:00,1.3,0.0,52.0,2.5,0.0,2.5,0.0,64.0,18.0,0.0,2.754,15.880999999999998,58.379
2023-04-07 03:00:00,1.3,0.0,52.0,1.75,0.0,2.5,0.0,61.0,2.0,0.0,2.726,15.7855,58.017500000000005
2023-04-07 03:05:00,1.3,0.0,52.0,1.75,0.0,2.5,0.0,61.0,18.0,0.0,2.698,15.69,57.65600000000001
2023-04-07 03:10:00,1.3,0.0,52.0,2.0,0.0,2.5,0.0,61.0,2.5,0.0,2.698,15.69,57.65600000000001
2023-04-07 03:15:00,1.3,0.0,52.0,2.5,0.0,2.5,0.0,64.0,18.0,0.0,2.699,14.546,56.574
2023-04-07 03:20:00,1.3,0.0,52.0,1.75,0.0,2.5,0.0,61.0,2.0,0.0,2.753,15.854,58.247
2023-04-07 03:25:00,1.3,0.0,52.0,2.0,0.0,2.5,0.0,62.0,18.0,0.0,2.753,15.854,58.247
2023-04-07 03:30:00,1.3,0.0,52.0,2.0,0.0,2.5,0.0,61.0,2.5,0.0,2.1915,15.706,57.3755
2023-04-07 03:35:00,1.3,0.0,52.0,2.0,0.0,2.5,0.0,61.0,18.0,0.0,1.63,15.558,56.504
2023-04-07 03:40:00,1.3,0.0,52.0,2.25,0.0,2.5,0.0,61.0,1.5,0.0,1.63,15.558,56.504
2023-04-07 03:45:00,1.3,0.0,52.0,3.5,0.0,2.5,0.0,62.0,17.5,0.0,1.556,16.936,58.1
2023-04-07 03:50:00,1.3,0.0,52.0,1.75,0.0,2.5,0.0,61.0,1.5,0.0,2.862,15.861,58.198
2023-04-07 03:55:00,1.3,0.0,52.0,2.5,0.0,2.5,0.0,62.0,18.0,0.0,2.862,15.861,58.198
2023-04-07 04:00:00,1.3,0.0,52.0,1.75,0.0,2.5,0.0,61.0,1.5,0.0,2.785,13.789,56.1205
2023-04-07 04:05:00,1.3,1.0,53.0,2.0,0.0,2.5,1.0,62.0,24.0,0.0,2.708,11.717,54.043
2023-04-07 04:10:00,1.3,0.0,52.0,2.0,0.0,2.5,0.0,62.0,2.5,0.0,2.708,11.717,54.043
2023-04-07 04:15:00,1.3,0.0,52.0,2.5,0.0,2.5,0.0,62.0,19.0,0.0,2.783,15.879,59.015
2023-04-07 04:20:00,1.3,0.0,52.0,1.75,0.0,2.5,0.0,61.0,2.5,0.0,2.892,15.616,58.612
2023-04-07 04:25:00,1.3,0.0,52.0,2.5,0.0,2.5,0.0,62.0,19.0,0.0,2.892,15.616,58.612
2023-04-07 04:30:00,1.3,0.0,52.0,1.5,0.0,2.5,0.0,61.0,2.0,0.0,2.2955,13.687,55.853
2023-04-07 04:35:00,1.3,0.0,53.0,2.25,0.0,2.5,0.0,62.0,20.0,0.0,1.699,11.758,53.094
2023-04-07 04:40:00,1.3,0.0,52.0,1.75,0.0,2.5,0.0,61.0,2.5,0.0,1.699,11.758,53.094
2023-04-07 04:45:00,1.3,0.0,52.0,2.5,0.0,2.5,0.0,62.0,18.0,0.0,2.763,14.706,56.992
2023-04-07 04:50:00,1.3,0.0,52.0,1.75,0.0,2.5,0.0,61.0,2.0,0.0,2.784,10.792,53.703
2023-04-07 04:55:00,1.3,0.0,52.0,3.0,0.0,2.5,0.0,62.0,18.0,0.0,2.784,10.792,53.703
2023-04-07 05:00:00,1.3,0.0,52.0,2.0,0.0,2.5,0.0,61.0,1.5,0.0,2.773,10.790666666666668,53.58433333333333
2023-04-07 05:05:00,1.3,0.0,53.0,2.0,0.0,2.5,0.0,61.0,2.5,0.0,2.762,10.789333333333332,53.46566666666667
2023-04-07 05:10:00,1.3,0.0,52.0,2.5,0.0,2.5,0.0,61.0,3.0,0.0,2.7510000000000003,10.788,53.347
2023-04-07 05:15:00,1.3,0.0,53.0,2.5,0.0,2.5,0.0,62.0,18.0,0.0,2.7510000000000003,10.788,53.347
2023-04-07 05:20:00,1.3,0.0,52.0,1.5,0.0,2.5,0.0,61.0,2.0,0.0,2.7510000000000003,10.788,53.347
2023-04-07 05:25:00,1.3,0.0,52.0,2.5,0.0,2.5,0.0,64.0,18.5,0.0,2.713,15.723,58.219
2023-04-07 05:30:00,1.3,0.0,52.0,1.75,0.0,2.5,0.0,61.0,1.5,0.0,1.534,16.721,57.089
2023-04-07 05:35:00,1.3,0.0,53.0,2.25,0.0,2.5,0.0,61.0,18.0,0.0,1.534,16.721,57.089
2023-04-07 05:40:00,1.3,0.0,52.0,2.0,83.9,2.5,0.0,61.0,3.0,0.0,1.5485000000000002,20.25,62.814
2023-04-07 05:45:00,1.3,0.0,52.0,2.5,0.0,2.5,0.0,61.0,2.0,0.0,1.5630000000000002,23.779,68.539
2023-04-07 05:50:00,1.3,0.0,52.0,1.75,0.0,2.5,0.0,61.0,1.5,0.0,2.7030000000000003,15.592,57.433
2023-04-07 05:55:00,1.3,0.0,52.0,2.5,0.0,2.5,0.0,65.0,17.5,0.0,2.7030000000000003,15.592,57.433
2023-04-07 06:00:00,1.2,0.0,52.0,1.5,0.0,2.3,3.0,64.0,2.0,0.0,2.7030000000000003,15.592,57.433
2023-04-07 06:05:00,1.2,0.0,53.0,1.75,0.0,2.4,3.0,61.0,6.0,0.0,2.802,29.84,75.404
2023-04-07 06:10:00,1.2,0.0,52.0,2.25,0.0,2.4,1.0,61.0,3.0,0.0,2.248,22.8655,66.7595
2023-04-07 06:15:00,1.2,0.0,52.0,2.75,0.0,2.4,1.0,62.0,16.5,0.0,1.694,15.890999999999998,58.115
2023-04-07 06:20:00,1.2,0.0,52.0,2.0,0.0,2.4,0.0,61.0,3.5,0.0,1.694,15.890999999999998,58.115
2023-04-07 06:25:00,1.2,0.0,52.0,2.75,0.0,2.4,0.0,61.0,17.0,0.0,1.622,14.836,56.698
2023-04-07 06:30:00,1.2,0.0,52.0,1.5,0.0,2.4,0.0,61.0,1.5,0.0,1.6269999999999998,15.773,56.849
2023-04-07 06:35:00,1.2,0.0,52.0,2.75,0.0,2.4,0.0,61.0,18.0,0.0,1.6269999999999998,15.773,56.849
2023-04-07 06:40:00,1.2,0.0,52.0,2.0,0.0,2.4,0.0,61.0,1.5,0.0,2.1875,15.2945,57.338
2023-04-07 06:45:00,1.2,0.0,52.0,2.75,0.0,2.4,0.0,61.0,19.0,0.0,2.748,14.816,57.827
2023-04-07 06:50:00,1.2,0.0,52.0,1.5,0.0,2.4,0.0,61.0,2.0,0.0,2.748,14.816,57.827
2023-04-07 06:55:00,1.2,0.0,52.0,2.75,0.0,2.4,0.0,61.0,18.0,0.0,1.58,15.812,57.486
2023-04-07 07:00:00,1.2,0.0,52.0,1.75,0.0,2.4,0.0,61.0,2.0,0.0,2.878,16.159000000000002,59.703
2023-04-07 07:05:00,1.2,1.0,53.0,2.25,0.0,2.4,1.0,62.0,25.5,0.0,2.878,16.159000000000002,59.703
2023-04-07 07:10:00,1.2,0.0,52.0,2.25,0.0,2.4,0.0,61.0,2.0,0.0,2.803,16.4465,59.246
2023-04-07 07:15:00,1.2,0.0,52.0,2.5,0.0,2.4,0.0,62.0,1.5,0.0,2.728,16.734,58.789
2023-04-07 07:20:00,1.2,0.0,52.0,1.75,0.0,2.4,0.0,61.0,2.0,0.0,2.728,16.734,58.789
2023-04-07 07:25:00,1.2,0.0,52.0,2.75,0.0,2.4,0.0,61.0,2.0,0.0,1.641,12.106,53.803
2023-04-07 07:30:00,1.2,0.0,52.0,1.75,0.0,2.4,0.0,62.0,2.0,0.0,2.734,15.945,58.072
2023-04-07 07:35:00,1.2,0.0,52.0,2.25,0.0,2.4,0.0,62.0,1.5,0.0,2.734,15.945,58.072
2023-04-07 07:40:00,1.2,0.0,52.0,2.25,0.0,2.4,0.0,61.0,1.5,0.0,2.731,16.444500000000005,59.0125
2023-04-07 07:45:00,1.2,0.0,52.0,3.0,0.0,2.4,0.0,61.0,2.5,0.0,2.728,16.944000000000006,59.953
2023-04-07 07:50:00,1.2,0.0,52.0,1.75,0.0,2.4,0.0,61.0,3.0,0.0,2.728,16.944000000000006,59.953
2023-04-07 07:55:00,1.2,0.0,52.0,2.75,0.0,2.4,0.0,61.0,5.5,0.0,2.863,21.98,66.027
